,/m/0cjf0_0,/m/0cjf0_1,/m/0cjf0_2,/m/0cjf0_3,/m/0cjf0_4,/m/0cjf0_5,/m/0cjf0_6,/m/0cjf0_7,/m/0cjf0_8,/m/0cjf0_9,/m/0cjf0_10,/m/0cjf0_11,/m/0cjf0_12,/m/0cjf0_13,/m/0cjf0_14,/m/0cjf0_15,/m/0cjf0_16,/m/0cjf0_17,/m/0cjf0_18,/m/0cjf0_19,/m/0cjf0
2020-02-15,0.0,0.0,7.0,11.0,6.0,14.0,0.0,0.0,18.0,6.0,12.0,6.0,6.0,27.0,0.0,7.0,0.0,0.0,16.0,7.0,8.07909604519774
2020-02-16,18.0,26.0,13.0,21.0,22.0,13.0,43.0,17.0,17.0,18.0,11.0,30.0,6.0,16.0,11.0,33.0,18.0,43.0,15.0,27.0,23.615819209039547
2020-02-17,17.0,25.0,13.0,26.0,5.0,13.0,12.0,11.0,24.0,17.0,22.0,17.0,6.0,12.0,15.0,19.0,17.0,28.0,14.0,6.0,18.0225988700565
2020-02-18,17.0,18.0,19.0,26.0,10.0,6.0,0.0,27.0,16.0,34.0,16.0,22.0,22.0,18.0,20.0,19.0,0.0,20.0,35.0,26.0,20.96045197740113
2020-02-19,6.0,6.0,13.0,0.0,0.0,0.0,6.0,11.0,24.0,6.0,5.0,12.0,11.0,18.0,5.0,13.0,6.0,14.0,21.0,0.0,10.0
2020-02-20,18.0,26.0,26.0,21.0,27.0,7.0,18.0,17.0,41.0,12.0,17.0,24.0,29.0,28.0,27.0,26.0,23.0,14.0,30.0,7.0,24.74576271186441
2020-02-21,19.0,28.0,35.0,28.0,23.0,21.0,26.0,12.0,18.0,25.0,18.0,6.0,38.0,17.0,17.0,21.0,19.0,23.0,15.0,14.0,23.89830508474576
2020-02-22,0.0,7.0,7.0,6.0,12.0,7.0,21.0,6.0,9.0,6.0,6.0,26.0,7.0,18.0,0.0,7.0,20.0,16.0,8.0,8.0,11.129943502824858
2020-02-23,43.0,41.0,35.0,11.0,35.0,14.0,40.0,35.0,18.0,25.0,23.0,43.0,19.0,16.0,33.0,21.0,19.0,15.0,0.0,28.0,29.03954802259887
2020-02-24,23.0,31.0,26.0,31.0,5.0,19.0,36.0,21.0,8.0,17.0,5.0,11.0,34.0,27.0,15.0,32.0,34.0,14.0,15.0,13.0,23.559322033898304
2020-02-25,6.0,25.0,6.0,16.0,5.0,19.0,6.0,0.0,8.0,11.0,16.0,6.0,17.0,12.0,5.0,6.0,17.0,14.0,7.0,7.0,11.807909604519773
2020-02-26,17.0,25.0,25.0,10.0,26.0,0.0,12.0,10.0,24.0,11.0,26.0,23.0,17.0,12.0,15.0,12.0,28.0,20.0,7.0,6.0,18.418079096045197
2020-02-27,17.0,12.0,25.0,20.0,10.0,25.0,18.0,11.0,32.0,45.0,16.0,17.0,28.0,18.0,25.0,19.0,6.0,20.0,0.0,45.0,23.10734463276836
2020-02-28,17.0,19.0,13.0,20.0,10.0,13.0,12.0,5.0,16.0,11.0,5.0,6.0,11.0,24.0,5.0,13.0,23.0,14.0,22.0,19.0,15.706214689265536
2020-02-29,18.0,26.0,7.0,16.0,17.0,34.0,12.0,17.0,8.0,24.0,17.0,12.0,12.0,6.0,5.0,20.0,6.0,29.0,15.0,14.0,17.796610169491526
2020-03-01,28.0,37.0,32.0,20.0,41.0,31.0,24.0,26.0,8.0,23.0,16.0,11.0,11.0,35.0,20.0,25.0,6.0,20.0,42.0,45.0,28.305084745762713
2020-03-02,22.0,35.0,18.0,29.0,25.0,43.0,40.0,15.0,15.0,22.0,26.0,22.0,22.0,29.0,15.0,18.0,22.0,26.0,20.0,12.0,26.89265536723164
2020-03-03,11.0,18.0,0.0,15.0,20.0,0.0,18.0,16.0,23.0,33.0,16.0,0.0,22.0,12.0,0.0,19.0,11.0,7.0,20.0,32.0,16.55367231638418
2020-03-04,26.0,41.0,24.0,14.0,10.0,30.0,45.0,15.0,30.0,11.0,15.0,11.0,32.0,25.0,14.0,24.0,43.0,45.0,27.0,18.0,28.24858757062147
2020-03-05,22.0,6.0,13.0,5.0,20.0,19.0,17.0,10.0,31.0,17.0,5.0,22.0,33.0,9.0,10.0,0.0,11.0,13.0,7.0,6.0,15.59322033898305
2020-03-06,22.0,24.0,19.0,26.0,31.0,19.0,24.0,10.0,40.0,17.0,5.0,39.0,22.0,21.0,5.0,31.0,28.0,20.0,14.0,19.0,24.63276836158192
2020-03-07,0.0,7.0,21.0,6.0,6.0,14.0,6.0,12.0,17.0,0.0,12.0,6.0,18.0,26.0,11.0,7.0,6.0,0.0,38.0,7.0,12.429378531073446
2020-03-08,28.0,30.0,32.0,20.0,26.0,19.0,17.0,26.0,16.0,22.0,11.0,33.0,38.0,24.0,20.0,31.0,28.0,27.0,21.0,19.0,27.570621468926554
2020-03-09,11.0,18.0,12.0,5.0,35.0,30.0,23.0,25.0,91.0,32.0,25.0,11.0,21.0,31.0,0.0,12.0,11.0,26.0,67.0,25.0,28.870056497175142
2020-03-10,33.0,48.0,50.0,35.0,15.0,25.0,23.0,41.0,69.0,33.0,21.0,22.0,32.0,38.0,39.0,61.0,22.0,80.0,47.0,25.0,42.8813559322034
2020-03-11,38.0,23.0,42.0,29.0,25.0,24.0,40.0,15.0,46.0,16.0,30.0,21.0,11.0,23.0,39.0,53.0,22.0,13.0,13.0,25.0,30.96045197740113
2020-03-12,33.0,35.0,37.0,39.0,31.0,37.0,52.0,52.0,38.0,27.0,46.0,44.0,44.0,32.0,40.0,37.0,27.0,52.0,41.0,6.0,42.3728813559322
2020-03-13,23.0,32.0,20.0,16.0,21.0,19.0,12.0,27.0,49.0,12.0,27.0,29.0,35.0,44.0,10.0,26.0,12.0,50.0,65.0,20.0,31.016949152542374
2020-03-14,100.0,77.0,100.0,100.0,100.0,47.0,80.0,100.0,75.0,88.0,94.0,95.0,100.0,60.0,100.0,93.0,100.0,100.0,66.0,95.0,100.0
2020-03-15,84.0,91.0,94.0,76.0,54.0,76.0,100.0,79.0,81.0,100.0,100.0,100.0,63.0,100.0,66.0,100.0,83.0,95.0,65.0,71.0,94.80225988700565
2020-03-16,41.0,35.0,73.0,58.0,78.0,78.0,77.0,52.0,72.0,60.0,78.0,41.0,37.0,91.0,50.0,62.0,78.0,50.0,80.0,100.0,72.93785310734464
2020-03-17,55.0,95.0,31.0,62.0,63.0,76.0,53.0,61.0,84.0,54.0,26.0,64.0,46.0,56.0,54.0,91.0,50.0,79.0,46.0,85.0,69.54802259887006
2020-03-18,35.0,65.0,55.0,31.0,46.0,100.0,67.0,51.0,63.0,64.0,52.0,54.0,59.0,50.0,62.0,61.0,40.0,66.0,55.0,56.0,63.954802259887
2020-03-19,77.0,100.0,64.0,69.0,62.0,74.0,81.0,63.0,95.0,46.0,57.0,51.0,41.0,61.0,51.0,69.0,72.0,56.0,77.0,93.0,76.77966101694915
2020-03-20,40.0,54.0,61.0,53.0,36.0,44.0,36.0,46.0,49.0,24.0,41.0,30.0,45.0,42.0,31.0,33.0,49.0,60.0,49.0,45.0,49.03954802259887
2020-03-21,43.0,70.0,61.0,53.0,69.0,61.0,51.0,46.0,100.0,58.0,45.0,44.0,43.0,64.0,29.0,48.0,53.0,52.0,100.0,80.0,66.10169491525424
2020-03-22,52.0,45.0,70.0,52.0,53.0,65.0,38.0,39.0,65.0,52.0,44.0,57.0,52.0,64.0,33.0,52.0,68.0,38.0,90.0,76.0,62.429378531073446
2020-03-23,57.0,38.0,34.0,40.0,57.0,54.0,47.0,37.0,74.0,52.0,58.0,53.0,26.0,33.0,28.0,69.0,22.0,48.0,60.0,45.0,52.655367231638415
2020-03-24,19.0,36.0,27.0,4.0,26.0,33.0,35.0,23.0,27.0,29.0,9.0,24.0,28.0,23.0,17.0,38.0,24.0,29.0,42.0,27.0,29.37853107344633
2020-03-25,33.0,57.0,27.0,21.0,53.0,32.0,15.0,54.0,46.0,14.0,31.0,37.0,33.0,48.0,30.0,42.0,33.0,40.0,47.0,27.0,40.67796610169491
2020-03-26,14.0,26.0,32.0,26.0,18.0,38.0,15.0,18.0,33.0,24.0,32.0,14.0,10.0,31.0,22.0,27.0,33.0,40.0,24.0,22.0,28.192090395480225
2020-03-27,27.0,64.0,20.0,21.0,30.0,51.0,48.0,34.0,32.0,45.0,42.0,37.0,45.0,44.0,37.0,46.0,18.0,39.0,45.0,41.0,43.27683615819208
2020-03-28,27.0,53.0,49.0,48.0,40.0,30.0,11.0,46.0,23.0,43.0,30.0,32.0,32.0,52.0,19.0,36.0,43.0,52.0,54.0,48.0,43.389830508474574
2020-03-29,52.0,45.0,70.0,52.0,58.0,70.0,49.0,39.0,44.0,36.0,25.0,57.0,57.0,39.0,61.0,29.0,52.0,63.0,45.0,35.0,55.25423728813559
2020-03-30,31.0,29.0,46.0,49.0,29.0,30.0,57.0,60.0,19.0,36.0,38.0,27.0,31.0,26.0,28.0,45.0,40.0,60.0,28.0,36.0,42.090395480225986
2020-03-31,63.0,49.0,35.0,28.0,29.0,25.0,33.0,34.0,64.0,31.0,38.0,35.0,44.0,35.0,40.0,15.0,40.0,43.0,33.0,57.0,43.5593220338983
2020-04-01,23.0,31.0,26.0,13.0,9.0,37.0,24.0,26.0,39.0,14.0,13.0,19.0,32.0,22.0,17.0,15.0,28.0,17.0,35.0,16.0,25.76271186440678
2020-04-02,41.0,35.0,36.0,33.0,38.0,15.0,39.0,26.0,39.0,46.0,25.0,27.0,56.0,44.0,29.0,46.0,23.0,33.0,11.0,42.0,38.64406779661017
2020-04-03,19.0,31.0,32.0,26.0,26.0,43.0,20.0,9.0,40.0,38.0,31.0,24.0,14.0,20.0,25.0,42.0,23.0,23.0,12.0,38.0,30.282485875706215
2020-04-04,23.0,49.0,32.0,25.0,42.0,6.0,30.0,32.0,55.0,33.0,37.0,34.0,17.0,36.0,25.0,56.0,22.0,20.0,21.0,19.0,34.68926553672316
2020-04-05,11.0,24.0,31.0,10.0,15.0,12.0,34.0,21.0,23.0,11.0,15.0,21.0,16.0,26.0,15.0,18.0,16.0,26.0,14.0,6.0,20.62146892655367
2020-04-06,21.0,14.0,10.0,15.0,8.0,14.0,18.0,8.0,30.0,17.0,16.0,13.0,17.0,14.0,15.0,14.0,21.0,15.0,16.0,10.0,17.28813559322034
2020-04-07,13.0,5.0,5.0,8.0,4.0,15.0,0.0,0.0,19.0,9.0,8.0,9.0,4.0,9.0,0.0,10.0,4.0,16.0,16.0,15.0,9.548022598870055
2020-04-08,9.0,15.0,26.0,13.0,17.0,16.0,10.0,9.0,33.0,0.0,22.0,18.0,5.0,12.0,29.0,10.0,9.0,6.0,29.0,5.0,16.55367231638418
2020-04-09,24.0,36.0,16.0,26.0,27.0,22.0,20.0,18.0,27.0,33.0,31.0,19.0,14.0,15.0,13.0,48.0,24.0,34.0,24.0,27.0,28.135593220338983
2020-04-10,14.0,21.0,28.0,17.0,18.0,33.0,20.0,23.0,27.0,14.0,18.0,24.0,14.0,18.0,17.0,33.0,14.0,18.0,48.0,22.0,24.915254237288135
2020-04-11,21.0,18.0,48.0,20.0,30.0,12.0,23.0,20.0,15.0,21.0,10.0,5.0,5.0,11.0,14.0,6.0,16.0,26.0,13.0,12.0,19.548022598870055
2020-04-12,5.0,12.0,19.0,20.0,15.0,31.0,23.0,10.0,46.0,22.0,30.0,16.0,22.0,17.0,15.0,6.0,27.0,19.0,27.0,19.0,22.65536723163842
2020-04-13,35.0,22.0,23.0,9.0,18.0,6.0,21.0,28.0,28.0,20.0,14.0,5.0,25.0,19.0,5.0,22.0,15.0,18.0,12.0,23.0,20.790960451977398
2020-04-14,5.0,5.0,11.0,4.0,9.0,5.0,5.0,13.0,26.0,9.0,4.0,14.0,9.0,20.0,4.0,10.0,9.0,6.0,17.0,16.0,11.355932203389832
2020-04-15,15.0,32.0,22.0,26.0,27.0,28.0,42.0,23.0,21.0,15.0,14.0,29.0,24.0,21.0,13.0,17.0,25.0,12.0,30.0,45.0,27.175141242937855
2020-04-16,5.0,5.0,5.0,4.0,13.0,11.0,20.0,9.0,14.0,24.0,5.0,5.0,19.0,16.0,13.0,5.0,19.0,18.0,12.0,17.0,13.502824858757062
2020-04-17,24.0,37.0,33.0,13.0,22.0,16.0,25.0,27.0,14.0,19.0,5.0,15.0,29.0,21.0,22.0,22.0,19.0,29.0,12.0,28.0,24.406779661016948
2020-04-18,5.0,12.0,6.0,5.0,10.0,12.0,0.0,15.0,8.0,5.0,10.0,5.0,11.0,14.0,5.0,0.0,5.0,0.0,20.0,18.0,9.378531073446329
2020-04-19,20.0,22.0,28.0,14.0,9.0,17.0,15.0,14.0,14.0,15.0,19.0,20.0,15.0,13.0,13.0,22.0,20.0,24.0,18.0,23.0,20.056497175141242
