date,/m/0b76bty_0,/m/0b76bty_1,/m/0b76bty_2,/m/0b76bty_3,/m/0b76bty_4,/m/0b76bty_5,/m/0b76bty_6,/m/0b76bty_7,/m/0b76bty_8,/m/0b76bty_9,/m/0b76bty_10,/m/0b76bty_11,/m/0b76bty_12,/m/0b76bty_13,/m/0b76bty_14,/m/0b76bty_15,/m/0b76bty_16,/m/0b76bty_17,/m/0b76bty_18,/m/0b76bty_19,/m/0b76bty
2020-11-07,0.0,0.0,23.0,28.0,62.0,33.0,0.0,0.0,0.0,0.0,28.0,0.0,44.0,0.0,0.0,30.0,31.0,0.0,41.0,28.0,34.85691825892913
2020-11-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,7.311939749717893
2020-11-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,4.507360119689112
2020-11-10,0.0,0.0,0.0,0.0,0.0,35.0,0.0,43.0,44.0,0.0,29.0,0.0,0.0,0.0,0.0,31.0,0.0,44.0,42.0,0.0,26.843833601704045
2020-11-11,0.0,0.0,0.0,27.0,0.0,0.0,27.0,40.0,41.0,0.0,0.0,28.0,43.0,42.0,0.0,0.0,0.0,0.0,40.0,27.0,31.551520837823787
2020-11-12,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,31.0,32.0,0.0,43.0,29.0,19.431730293770837
2020-11-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-14,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,43.037974683544306,0.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.424084898124786
2020-11-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9047431882440944
2020-11-16,30.0,0.0,0.0,0.0,0.0,35.0,29.0,0.0,0.0,43.037974683544306,0.0,29.0,0.0,0.0,44.0,31.0,0.0,0.0,0.0,0.0,24.143221209316476
2020-11-17,0.0,0.0,24.0,0.0,32.0,35.0,28.0,43.0,44.0,43.037974683544306,29.0,0.0,45.0,0.0,0.0,31.0,63.0,0.0,0.0,29.0,44.67675064345577
2020-11-18,0.0,43.0,49.0,29.0,99.0,0.0,58.0,0.0,44.0,44.30379746835443,29.0,30.0,45.0,0.0,46.0,32.0,65.0,90.0,85.0,29.0,81.8640564973184
2020-11-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-20,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,45.0,0.0,0.0,30.0,0.0,0.0,46.0,32.0,32.0,0.0,0.0,0.0,21.835655690938367
2020-11-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,4.507360119689112
2020-11-22,30.0,0.0,24.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,43.0,29.0,18.630421828048334
2020-11-23,0.0,44.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,43.037974683544306,28.0,0.0,45.0,0.0,0.0,0.0,0.0,43.0,42.0,29.0,31.655488075464994
2020-11-24,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,29.0,45.0,45.0,45.0,0.0,0.0,0.0,42.0,0.0,23.538436180598698
2020-11-25,28.0,0.0,23.0,28.0,62.0,100.0,28.0,41.0,42.0,0.0,28.0,0.0,87.0,0.0,43.0,59.0,30.0,41.0,81.0,28.0,75.0225051032699
2020-11-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-27,0.0,0.0,0.0,28.0,32.0,35.0,29.0,43.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,23.838926855244637
2020-11-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
