date,/m/07mf1_0,/m/07mf1_1,/m/07mf1_2,/m/07mf1_3,/m/07mf1_4,/m/07mf1_5,/m/07mf1_6,/m/07mf1_7,/m/07mf1_8,/m/07mf1_9,/m/07mf1_10,/m/07mf1_11,/m/07mf1_12,/m/07mf1_13,/m/07mf1_14,/m/07mf1_15,/m/07mf1_16,/m/07mf1_17,/m/07mf1_18,/m/07mf1_19,/m/07mf1
2020-11-04,29.0,100.0,48.421052631578945,65.0,69.0,28.0,43.0,63.0,50.0,17.0,36.0,28.0,57.0,35.0,91.0,35.0,36.0,64.0,72.0,54.0,77.61719844669523
2020-11-05,0.0,0.0,50.526315789473685,0.0,18.0,59.0,23.0,83.0,0.0,35.0,57.0,29.0,15.0,18.0,0.0,18.0,88.0,40.0,56.0,75.0,50.54645902558149
2020-11-06,0.0,40.0,0.0,17.0,0.0,15.0,0.0,17.0,0.0,18.0,38.0,30.0,15.0,38.0,0.0,19.0,13.0,0.0,0.0,0.0,19.776612354377676
2020-11-07,45.0,26.0,16.842105263157894,67.0,71.0,15.0,44.0,84.0,17.0,69.0,76.0,100.0,59.0,55.0,37.0,36.0,13.0,13.0,56.0,19.0,69.89070819488371
2020-11-08,51.0,58.0,18.94736842105263,37.0,60.0,50.0,25.0,74.0,39.0,19.0,41.0,48.0,50.0,61.0,42.0,61.0,28.0,30.0,42.0,41.0,66.62796749269387
2020-11-09,32.0,68.0,70.52631578947368,53.0,75.0,16.0,47.0,35.0,73.0,55.0,59.0,60.0,47.0,19.0,79.0,38.0,40.0,28.0,39.0,79.0,77.0166940229793
2020-11-10,48.0,14.0,35.78947368421053,18.0,19.0,16.0,48.0,0.0,37.0,0.0,61.0,0.0,16.0,0.0,40.0,19.0,13.0,28.0,40.0,41.0,37.55955002201849
2020-11-11,79.0,14.0,17.894736842105264,18.0,38.0,16.0,48.0,0.0,18.0,56.0,20.0,46.0,16.0,19.0,20.0,38.0,13.0,0.0,20.0,20.0,39.31702630209375
2020-11-12,32.0,41.0,35.78947368421053,36.0,58.0,16.0,0.0,36.0,18.0,38.0,80.0,31.0,16.0,59.0,61.0,59.0,40.0,43.0,60.0,100.0,65.3989351054886
2020-11-13,65.0,41.0,17.894736842105264,54.0,39.0,16.0,97.0,71.0,74.0,56.0,40.0,62.0,16.0,39.0,20.0,78.0,40.0,14.0,60.0,40.0,71.49205332479282
2020-11-14,16.0,28.0,54.73684210526316,18.0,39.0,65.0,24.0,36.0,37.0,19.0,20.0,47.0,32.0,100.0,82.0,39.0,27.0,30.0,41.0,0.0,57.408222907242084
2020-11-15,33.0,28.0,54.73684210526316,36.0,39.0,65.0,74.0,54.0,38.0,95.0,61.0,63.0,65.0,40.0,0.0,59.0,41.0,29.0,20.0,40.0,71.09972376796509
2020-11-16,48.0,14.0,0.0,0.0,56.0,0.0,24.0,0.0,36.0,0.0,20.0,45.0,47.0,0.0,40.0,58.0,0.0,0.0,20.0,20.0,32.55534649105248
2020-11-17,32.0,14.0,53.68421052631579,71.0,38.0,16.0,48.0,35.0,36.0,0.0,60.0,31.0,0.0,20.0,20.0,0.0,27.0,43.0,61.0,0.0,46.07069938748549
