,/m/01cpyy_0,/m/01cpyy_1,/m/01cpyy_2,/m/01cpyy_3,/m/01cpyy_4,/m/01cpyy_5,/m/01cpyy_6,/m/01cpyy_7,/m/01cpyy_8,/m/01cpyy_9,/m/01cpyy_10,/m/01cpyy_11,/m/01cpyy_12,/m/01cpyy_13,/m/01cpyy_14,/m/01cpyy_15,/m/01cpyy_16,/m/01cpyy_17,/m/01cpyy_18,/m/01cpyy_19,/m/01cpyy
2020-03-20,48.0,53.0,52.0,58.0,55.0,55.0,50.0,56.0,51.0,55.0,53.0,59.0,55.0,59.0,50.0,56.0,57.0,53.0,49.0,53.0,53.85
2020-03-21,52.0,56.0,54.0,59.0,57.0,57.0,51.0,53.0,53.0,52.0,51.0,54.0,59.0,57.0,53.0,57.0,59.0,55.0,54.0,49.0,54.6
2020-03-22,51.0,57.0,52.0,64.0,58.0,52.0,49.0,58.0,49.0,56.0,56.0,53.0,54.0,58.0,55.0,58.0,58.0,52.0,54.0,51.0,54.75
2020-03-23,39.0,45.0,40.0,40.0,40.0,40.0,39.0,42.0,39.0,38.0,39.0,43.0,44.0,42.0,42.0,44.0,41.0,39.0,44.0,43.0,41.15
2020-03-24,39.0,36.0,36.0,36.0,40.0,35.0,34.0,35.0,33.0,39.0,42.0,37.0,37.0,39.0,37.0,40.0,36.0,38.0,33.0,40.0,37.1
2020-03-25,32.0,36.0,35.0,39.0,39.0,38.0,36.0,35.0,34.0,37.0,33.0,38.0,36.0,36.0,34.0,37.0,34.0,35.0,33.0,35.0,35.6
2020-03-26,34.0,38.0,28.0,39.0,36.0,30.0,35.0,37.0,30.0,34.0,35.0,32.0,34.0,35.0,32.0,38.0,34.0,32.0,33.0,34.0,34.0
2020-03-27,33.0,32.0,37.0,33.0,39.0,36.0,32.0,35.0,34.0,32.0,35.0,36.0,35.0,34.0,33.0,35.0,34.0,28.0,36.0,34.0,34.15
2020-03-28,31.0,33.0,33.0,34.0,28.0,34.0,29.0,32.0,34.0,33.0,32.0,34.0,30.0,35.0,32.0,36.0,32.0,35.0,33.0,35.0,32.75
2020-03-29,32.0,32.0,31.0,37.0,35.0,32.0,33.0,38.0,32.0,35.0,36.0,35.0,33.0,39.0,31.0,34.0,36.0,33.0,35.0,38.0,34.35
2020-03-30,27.0,23.0,23.0,26.0,27.0,26.0,24.0,22.0,24.0,25.0,25.0,25.0,25.0,27.0,24.0,25.0,26.0,26.0,26.0,23.0,24.95
2020-03-31,24.0,24.0,27.0,24.0,25.0,24.0,23.0,25.0,24.0,27.0,26.0,24.0,26.0,28.0,25.0,27.0,26.0,26.0,25.0,25.0,25.25
2020-04-01,22.0,22.0,23.0,26.0,24.0,26.0,23.0,26.0,23.0,23.0,22.0,24.0,24.0,23.0,22.0,23.0,25.0,24.0,25.0,24.0,23.7
2020-04-02,23.0,19.0,21.0,24.0,24.0,21.0,19.0,21.0,21.0,24.0,21.0,24.0,23.0,25.0,21.0,26.0,23.0,23.0,23.0,22.0,22.4
2020-04-03,37.0,37.0,35.0,37.0,38.0,36.0,36.0,38.0,34.0,40.0,36.0,39.0,34.0,39.0,38.0,39.0,33.0,37.0,38.0,41.0,37.1
2020-04-04,35.0,39.0,36.0,41.0,40.0,38.0,37.0,35.0,37.0,35.0,43.0,42.0,38.0,38.0,36.0,38.0,41.0,39.0,38.0,42.0,38.4
2020-04-05,33.0,40.0,28.0,39.0,36.0,34.0,35.0,39.0,34.0,35.0,37.0,41.0,35.0,39.0,33.0,39.0,32.0,40.0,32.0,36.0,35.85
2020-04-06,19.0,17.0,21.0,21.0,20.0,20.0,18.0,21.0,17.0,18.0,20.0,20.0,19.0,20.0,19.0,20.0,19.0,20.0,20.0,17.0,19.3
2020-04-07,15.0,19.0,18.0,16.0,19.0,15.0,15.0,19.0,19.0,17.0,18.0,17.0,18.0,20.0,18.0,18.0,20.0,20.0,18.0,19.0,17.9
2020-04-08,14.0,17.0,18.0,15.0,19.0,18.0,15.0,14.0,15.0,16.0,17.0,16.0,18.0,17.0,18.0,15.0,19.0,17.0,16.0,17.0,16.55
2020-04-09,14.0,18.0,12.0,16.0,14.0,14.0,16.0,15.0,17.0,18.0,15.0,16.0,16.0,19.0,14.0,15.0,17.0,15.0,16.0,15.0,15.6
2020-04-10,16.0,16.0,18.0,17.0,16.0,14.0,13.0,17.0,16.0,20.0,19.0,15.0,17.0,16.0,17.0,18.0,18.0,16.0,18.0,17.0,16.7
2020-04-11,16.0,17.0,16.0,15.0,14.0,17.0,15.0,16.0,15.0,16.0,16.0,17.0,18.0,18.0,15.0,17.0,17.0,14.0,18.0,14.0,16.05
2020-04-12,15.0,19.0,15.0,16.0,17.0,15.0,14.0,16.0,12.0,15.0,16.0,17.0,15.0,19.0,14.0,14.0,18.0,16.0,15.0,13.0,15.55
2020-04-13,16.0,18.0,16.0,19.0,17.0,14.0,16.0,18.0,13.0,17.0,17.0,17.0,17.0,18.0,16.0,17.0,17.0,18.0,14.0,15.0,16.5
2020-04-14,12.0,14.0,13.0,14.0,16.0,16.0,14.0,16.0,11.0,20.0,15.0,14.0,15.0,17.0,14.0,15.0,13.0,15.0,14.0,11.0,14.45
2020-04-15,13.0,14.0,17.0,15.0,16.0,15.0,14.0,13.0,15.0,15.0,12.0,18.0,16.0,14.0,15.0,14.0,18.0,13.0,15.0,14.0,14.8
2020-04-16,15.0,13.0,13.0,14.0,16.0,14.0,14.0,15.0,13.0,15.0,13.0,16.0,15.0,15.0,13.0,16.0,16.0,15.0,13.0,16.0,14.5
2020-04-17,16.0,17.0,13.0,16.0,16.0,16.0,16.0,16.0,15.0,15.0,17.0,17.0,17.0,16.0,14.0,16.0,17.0,14.0,16.0,14.0,15.7
2020-04-18,11.0,14.0,12.0,14.0,14.0,13.0,13.0,13.0,12.0,13.0,16.0,13.0,14.0,16.0,12.0,13.0,13.0,13.0,12.0,16.0,13.35
2020-04-19,14.0,12.0,13.0,13.0,14.0,15.0,14.0,14.0,12.0,11.0,14.0,15.0,15.0,14.0,14.0,15.0,14.0,13.0,17.0,12.0,13.75
2020-04-20,11.0,12.0,12.0,12.0,13.0,12.0,10.0,11.0,15.0,12.0,11.0,10.0,12.0,12.0,11.0,10.0,13.0,11.0,12.0,10.0,11.6
2020-04-21,10.0,10.0,10.0,12.0,9.0,10.0,10.0,12.0,9.0,11.0,11.0,12.0,12.0,13.0,12.0,11.0,12.0,12.0,11.0,9.0,10.9
2020-04-22,12.0,11.0,12.0,14.0,14.0,10.0,13.0,13.0,11.0,12.0,13.0,15.0,12.0,15.0,9.0,15.0,11.0,14.0,12.0,13.0,12.55
2020-04-23,22.0,20.0,20.0,24.0,21.0,25.0,23.0,23.0,22.0,25.0,24.0,23.0,24.0,26.0,25.0,23.0,24.0,23.0,22.0,20.0,22.95
2020-04-24,11.0,9.0,13.0,10.0,12.0,13.0,11.0,13.0,12.0,12.0,12.0,13.0,13.0,12.0,10.0,15.0,11.0,11.0,14.0,12.0,11.95
2020-04-25,11.0,9.0,11.0,11.0,9.0,12.0,13.0,11.0,13.0,11.0,10.0,10.0,12.0,11.0,12.0,12.0,12.0,10.0,11.0,12.0,11.15
2020-04-26,12.0,11.0,10.0,11.0,11.0,11.0,11.0,11.0,10.0,12.0,11.0,12.0,11.0,13.0,9.0,11.0,12.0,11.0,13.0,10.0,11.15
2020-04-27,9.0,10.0,9.0,10.0,11.0,8.0,10.0,10.0,9.0,11.0,11.0,10.0,9.0,10.0,8.0,10.0,8.0,9.0,8.0,10.0,9.5
2020-04-28,12.0,10.0,10.0,12.0,11.0,12.0,12.0,12.0,14.0,12.0,14.0,12.0,12.0,11.0,12.0,11.0,13.0,12.0,12.0,11.0,11.85
2020-04-29,11.0,13.0,14.0,13.0,11.0,15.0,12.0,13.0,14.0,11.0,12.0,13.0,14.0,14.0,13.0,12.0,14.0,13.0,12.0,14.0,12.9
2020-04-30,12.0,14.0,13.0,14.0,12.0,10.0,12.0,13.0,13.0,12.0,11.0,13.0,13.0,15.0,10.0,12.0,12.0,13.0,12.0,12.0,12.4
2020-05-01,9.0,11.0,10.0,11.0,9.0,10.0,10.0,10.0,10.0,8.0,10.0,10.0,10.0,12.0,10.0,12.0,10.0,9.0,11.0,10.0,10.1
2020-05-02,9.0,12.0,10.0,11.0,10.0,10.0,11.0,11.0,10.0,11.0,10.0,10.0,10.0,11.0,9.0,13.0,9.0,11.0,8.0,12.0,10.4
2020-05-03,9.0,10.0,9.0,13.0,12.0,8.0,11.0,12.0,8.0,11.0,12.0,12.0,9.0,13.0,10.0,12.0,8.0,11.0,9.0,13.0,10.6
2020-05-04,7.0,7.0,8.0,6.0,6.0,10.0,7.0,6.0,8.0,7.0,7.0,7.0,7.0,9.0,8.0,7.0,9.0,8.0,9.0,7.0,7.5
2020-05-05,12.0,9.0,6.0,11.0,9.0,8.0,9.0,11.0,7.0,11.0,8.0,10.0,9.0,10.0,7.0,12.0,9.0,9.0,8.0,10.0,9.25
2020-05-06,8.0,11.0,8.0,9.0,11.0,10.0,8.0,10.0,8.0,10.0,10.0,11.0,10.0,11.0,8.0,10.0,9.0,9.0,8.0,7.0,9.3
2020-05-07,8.0,7.0,7.0,8.0,7.0,8.0,6.0,7.0,8.0,8.0,8.0,9.0,7.0,7.0,8.0,7.0,8.0,7.0,8.0,7.0,7.5
2020-05-08,9.0,10.0,8.0,9.0,9.0,8.0,8.0,9.0,7.0,9.0,9.0,10.0,9.0,10.0,6.0,11.0,8.0,9.0,9.0,9.0,8.8
2020-05-09,8.0,8.0,8.0,9.0,10.0,8.0,9.0,9.0,7.0,8.0,9.0,7.0,9.0,9.0,8.0,8.0,10.0,8.0,10.0,7.0,8.45
2020-05-10,10.0,8.0,7.0,9.0,9.0,9.0,9.0,8.0,10.0,10.0,8.0,9.0,8.0,9.0,9.0,9.0,10.0,11.0,8.0,9.0,8.95
2020-05-11,8.0,8.0,8.0,9.0,8.0,9.0,9.0,8.0,7.0,8.0,9.0,9.0,8.0,8.0,8.0,9.0,8.0,7.0,8.0,10.0,8.3
