date,/m/0cjf0,isPartial
2020-03-01,29,False
2020-03-02,30,False
2020-03-03,28,False
2020-03-04,28,False
2020-03-05,30,False
2020-03-06,26,False
2020-03-07,25,False
2020-03-08,32,False
2020-03-09,33,False
2020-03-10,41,False
2020-03-11,50,False
2020-03-12,61,False
2020-03-13,82,False
2020-03-14,89,False
2020-03-15,100,False
2020-03-16,94,False
2020-03-17,84,False
2020-03-18,80,False
2020-03-19,82,False
2020-03-20,73,False
2020-03-21,57,False
2020-03-22,73,False
2020-03-23,50,False
2020-03-24,47,False
2020-03-25,58,False
2020-03-26,44,False
2020-03-27,40,False
2020-03-28,48,False
2020-03-29,50,False
