date,/m/07mf1_0,/m/07mf1_1,/m/07mf1_2,/m/07mf1_3,/m/07mf1_4,/m/07mf1_5,/m/07mf1_6,/m/07mf1_7,/m/07mf1_8,/m/07mf1_9,/m/07mf1_10,/m/07mf1_11,/m/07mf1_12,/m/07mf1_13,/m/07mf1_14,/m/07mf1_15,/m/07mf1_16,/m/07mf1_17,/m/07mf1_18,/m/07mf1_19,/m/07mf1
2020-10-30,29.0,56.0,44.0,39.0,41.0,37.0,54.255319148936174,38.0,26.0,35.0,25.0,18.0,57.0,26.0,71.0,69.0,67.0,29.032258064516128,66.0,49.0,60.5004079953827
2020-10-31,31.0,47.0,23.0,21.0,22.0,29.0,35.106382978723396,20.0,18.0,55.0,35.0,19.0,20.0,19.0,19.0,63.0,36.0,41.935483870967744,50.0,26.0,43.499178796750066
2020-11-01,31.0,36.0,58.0,63.0,33.0,40.0,35.106382978723396,51.0,64.0,37.0,53.0,39.0,51.0,66.0,19.0,63.0,60.0,52.68817204301075,41.0,52.0,65.23024807951535
2020-11-02,40.0,45.0,44.0,60.0,41.0,28.0,67.02127659574468,49.0,35.0,18.0,34.0,37.0,30.0,18.0,36.0,20.0,69.0,39.784946236559136,59.0,33.0,55.4271283601176
2020-11-03,49.0,56.0,33.0,30.0,52.0,47.0,10.638297872340424,58.0,70.0,35.0,34.0,36.0,58.0,36.0,45.0,30.0,68.0,39.784946236559136,19.0,33.0,57.95523075985073
2020-11-04,53.0,50.0,50.0,27.0,28.0,17.0,39.361702127659576,26.0,47.0,47.0,38.0,49.0,43.0,24.0,24.0,53.0,31.0,53.76344086021506,17.0,44.0,52.54939460940643
2020-11-05,64.0,85.0,72.0,55.0,29.0,18.0,10.638297872340424,36.0,33.0,58.0,39.0,60.0,45.0,50.0,34.0,47.0,54.0,27.956989247311824,54.0,54.0,63.904697459498216
2020-11-06,19.0,55.0,43.0,58.0,40.0,73.0,97.87234042553192,47.0,51.0,26.0,49.0,45.0,38.0,44.0,18.0,49.0,56.0,59.13978494623656,28.0,40.0,64.62389396605947
2020-11-07,49.0,77.0,65.0,58.0,71.0,28.0,43.61702127659574,29.0,17.0,17.0,41.0,36.0,19.0,52.0,26.0,49.0,34.0,59.13978494623656,28.0,32.0,57.35688491813399
2020-11-08,40.0,34.0,33.0,20.0,41.0,19.0,43.61702127659574,38.0,35.0,35.0,59.0,27.0,29.0,27.0,36.0,40.0,57.0,39.784946236559136,48.0,16.0,49.530671048944605
2020-11-09,50.0,57.0,78.0,39.0,51.0,46.0,55.319148936170215,29.0,44.0,61.0,68.0,37.0,29.0,45.0,72.0,70.0,58.0,49.46236559139785,39.0,41.0,70.33843556595104
2020-11-10,81.0,80.0,79.0,100.0,53.0,66.0,65.95744680851064,69.0,80.0,27.0,60.0,75.0,88.0,91.0,73.0,51.0,81.0,90.32258064516131,49.0,41.0,96.6777518838393
2020-11-11,49.0,33.0,65.0,39.0,30.0,45.0,54.255319148936174,66.0,61.0,51.0,41.0,81.0,48.0,44.0,35.0,88.0,89.0,58.064516129032256,38.0,56.0,73.96577198317979
2020-11-12,70.0,89.0,100.0,49.0,52.0,19.0,100.0,39.0,61.0,52.0,25.0,37.0,59.0,63.0,63.0,100.0,46.0,100.0,39.0,8.0,80.84786273917013
2020-11-13,40.0,23.0,56.0,20.0,41.0,38.0,56.38297872340426,30.0,80.0,44.0,43.0,46.0,30.0,27.0,55.0,30.0,35.0,20.43010752688172,77.0,25.0,56.394186405397996
2020-11-14,52.0,23.0,69.0,31.0,21.0,48.0,23.40425531914893,60.0,18.0,36.0,35.0,29.0,50.0,28.0,65.0,10.0,24.0,62.365591397849464,60.0,17.0,52.59390606850089
2020-11-15,93.0,35.0,80.0,82.0,32.0,29.0,23.40425531914893,40.0,36.0,37.0,35.0,48.0,60.0,56.0,74.0,52.0,60.0,73.11827956989248,20.0,34.0,69.00876234450604
2020-11-16,20.0,23.0,34.0,20.0,10.0,19.0,44.680851063829785,59.0,54.0,45.0,51.0,28.0,20.0,18.0,36.0,10.0,23.0,40.86021505376344,19.0,25.0,41.39335082832698
2020-11-17,62.0,47.0,34.0,60.0,21.0,48.0,34.04255319148936,59.0,36.0,54.0,26.0,37.0,100.0,55.0,46.0,51.0,71.0,50.53763440860215,0.0,8.0,62.10857005121186
2020-11-18,50.0,0.0,22.0,39.0,21.0,37.0,22.34042553191489,58.0,35.0,35.0,51.0,18.0,58.0,36.0,36.0,40.0,69.0,50.53763440860215,19.0,33.0,50.392042020839185
2020-11-19,30.0,23.0,34.0,20.0,10.0,28.0,10.638297872340424,48.0,18.0,18.0,17.0,9.0,20.0,27.0,18.0,10.0,11.0,9.677419354838712,10.0,0.0,25.636278513475226
2020-11-20,10.0,23.0,11.0,40.0,42.0,9.0,34.04255319148936,10.0,36.0,27.0,17.0,28.0,30.0,19.0,9.0,10.0,12.0,9.677419354838712,20.0,0.0,27.390232183016966
2020-11-21,52.0,47.0,23.0,41.0,43.0,29.0,23.40425531914893,41.0,9.0,46.0,35.0,29.0,20.0,56.0,38.0,21.0,48.0,51.612903225806456,10.0,52.0,49.36601971835525
2020-11-22,42.0,71.0,58.0,63.0,22.0,49.0,70.21276595744679,31.0,45.0,74.0,26.0,48.0,51.0,66.0,47.0,21.0,72.0,41.935483870967744,51.0,34.0,67.8782534196268
2020-11-23,92.0,46.0,57.0,41.0,63.0,58.0,68.08510638297872,70.0,45.0,36.0,34.0,28.0,50.0,65.0,18.0,71.0,70.0,40.86021505376344,20.0,60.0,71.31632926096131
2020-11-24,79.0,45.0,77.0,30.0,82.0,37.0,87.23404255319149,29.0,52.0,86.0,50.0,100.0,96.0,98.0,81.0,69.0,80.0,69.89247311827957,48.0,57.0,93.42219197928152
2020-11-25,48.0,66.0,43.0,19.0,100.0,36.0,31.914893617021278,9.0,26.0,17.0,25.0,45.0,19.0,70.0,35.0,29.0,45.0,48.387096774193544,38.0,48.0,55.11614837195153
2020-11-26,20.0,12.0,34.0,10.0,21.0,19.0,0.0,20.0,45.0,18.0,9.0,28.0,40.0,9.0,46.0,31.0,24.0,40.86021505376344,0.0,34.0,31.818585319053025
2020-11-27,40.0,68.0,100.0,50.0,72.0,56.0,44.680851063829785,58.0,26.0,44.0,42.0,46.0,48.0,18.0,27.0,40.0,69.0,30.10752688172043,58.0,49.0,68.06053242528694
2020-11-28,20.0,23.0,45.0,10.0,21.0,29.0,44.680851063829785,60.0,9.0,9.0,34.0,0.0,10.0,9.0,9.0,30.0,35.0,30.10752688172043,10.0,25.0,31.951709015734444
2020-11-29,10.0,11.0,22.0,10.0,21.0,0.0,22.34042553191489,0.0,9.0,26.0,8.0,9.0,10.0,0.0,0.0,10.0,11.0,0.0,10.0,8.0,13.62472385678367
2020-11-30,49.0,44.0,97.0,29.0,50.0,37.0,54.255319148936174,67.0,43.0,34.0,24.0,45.0,28.0,18.0,44.0,58.0,22.0,38.70967741935485,47.0,56.0,61.099512016672385
2020-12-01,40.0,11.0,0.0,39.0,51.0,46.0,22.34042553191489,39.0,35.0,17.0,59.0,9.0,39.0,36.0,36.0,50.0,46.0,60.21505376344086,29.0,8.0,46.43439203633449
2020-12-02,79.0,34.0,55.0,39.0,51.0,37.0,43.61702127659574,38.0,35.0,43.0,17.0,27.0,28.0,62.0,27.0,40.0,68.0,29.032258064516128,19.0,64.0,57.694669713284924
2020-12-03,20.0,0.0,23.0,20.0,11.0,38.0,0.0,20.0,9.0,45.0,17.0,9.0,30.0,28.0,37.0,31.0,47.0,30.10752688172043,20.0,34.0,32.38799397373603
2020-12-04,69.0,44.0,22.0,49.0,40.0,27.0,54.255319148936174,77.0,43.0,34.0,33.0,62.0,28.0,62.0,26.0,48.0,22.0,38.70967741935485,56.0,24.0,59.30442710529882
2020-12-05,31.0,36.0,35.0,10.0,22.0,20.0,46.80851063829788,20.0,19.0,9.0,18.0,19.0,10.0,38.0,0.0,31.0,36.0,10.752688172043008,20.0,17.0,30.96943999277202
2020-12-06,52.0,82.0,58.0,41.0,85.0,68.0,80.85106382978724,100.0,100.0,100.0,61.0,19.0,69.0,56.0,84.0,31.0,83.0,93.54838709677419,100.0,85.0,100.0
2020-12-07,51.0,70.0,45.0,81.0,63.0,10.0,11.702127659574465,30.0,35.0,63.0,52.0,47.0,59.0,46.0,46.0,51.0,35.0,40.86021505376344,39.0,51.0,63.97146464813993
2020-12-08,0.0,23.0,34.0,40.0,21.0,19.0,22.34042553191489,30.0,18.0,9.0,8.0,28.0,29.0,18.0,18.0,20.0,23.0,39.784946236559136,20.0,34.0,31.353600105134234
2020-12-09,10.0,23.0,11.0,0.0,10.0,0.0,22.34042553191489,10.0,26.0,18.0,17.0,9.0,10.0,18.0,18.0,10.0,23.0,9.677419354838712,20.0,17.0,19.470999157472953
2020-12-10,31.0,48.0,46.0,41.0,11.0,39.0,45.744680851063826,20.0,37.0,0.0,44.0,38.0,61.0,37.0,56.0,42.0,48.0,31.182795698924732,40.0,35.0,51.84533010348835
2020-12-11,42.0,48.0,12.0,31.0,33.0,30.0,69.14893617021275,51.0,18.0,28.0,18.0,19.0,10.0,37.0,28.0,21.0,72.0,20.43010752688172,10.0,26.0,43.05297432266922
2020-12-12,52.0,35.0,57.0,31.0,54.0,39.0,23.40425531914893,51.0,18.0,27.0,26.0,19.0,0.0,19.0,38.0,31.0,36.0,31.182795698924732,20.0,17.0,43.122568889301675
2020-12-13,43.0,98.0,72.0,54.0,34.0,81.0,47.872340425531924,42.0,66.0,29.0,55.0,40.0,84.0,49.0,78.0,88.0,100.0,97.8494623655914,42.0,36.0,85.3854095291168
2020-12-14,61.0,23.0,45.0,41.0,52.0,29.0,0.0,30.0,18.0,45.0,26.0,9.0,20.0,28.0,9.0,31.0,47.0,51.612903225806456,20.0,25.0,42.157769587332346
2020-12-15,10.0,47.0,46.0,52.0,54.0,49.0,92.55319148936172,71.0,46.0,46.0,26.0,29.0,30.0,57.0,28.0,42.0,48.0,41.935483870967744,91.0,61.0,66.79708934861951
2020-12-16,53.0,48.0,23.0,0.0,22.0,40.0,70.21276595744679,63.0,37.0,37.0,45.0,29.0,31.0,48.0,57.0,63.0,24.0,41.935483870967744,61.0,26.0,56.555410132501365
2020-12-17,11.0,0.0,0.0,22.0,23.0,10.0,0.0,21.0,29.0,19.0,9.0,20.0,21.0,0.0,10.0,11.0,13.0,21.505376344086017,0.0,9.0,17.226282168532578
2020-12-18,0.0,13.0,26.0,11.0,12.0,0.0,38.29787234042553,22.0,30.0,10.0,19.0,21.0,11.0,0.0,41.0,23.0,13.0,22.580645161290327,22.0,28.0,25.053759670343524
2020-12-19,70.0,67.0,66.0,93.0,49.0,100.0,52.127659574468076,34.0,73.0,31.0,100.0,65.0,58.0,53.0,53.0,59.0,95.0,46.23655913978494,68.0,39.0,87.77718176439127
2020-12-20,22.0,51.0,0.0,44.0,47.0,10.0,50.0,0.0,20.0,10.0,19.0,0.0,33.0,20.0,30.0,56.0,39.0,33.333333333333336,32.0,28.0,37.581713593243606
2020-12-21,11.0,37.0,49.0,11.0,11.0,10.0,0.0,32.0,29.0,20.0,47.0,30.0,21.0,20.0,20.0,33.0,38.0,10.752688172043008,43.0,9.0,33.26103775197229
2020-12-22,0.0,64.0,76.0,45.0,12.0,0.0,50.0,45.0,10.0,30.0,48.0,10.0,0.0,51.0,51.0,46.0,79.0,22.580645161290327,44.0,37.0,49.75013244449415
