,/m/01c751_0,/m/01c751_1,/m/01c751_2,/m/01c751_3,/m/01c751_4,/m/01c751_5,/m/01c751_6,/m/01c751_7,/m/01c751_8,/m/01c751_9,/m/01c751_10,/m/01c751_11,/m/01c751_12,/m/01c751_13,/m/01c751_14,/m/01c751_15,/m/01c751_16,/m/01c751_17,/m/01c751_18,/m/01c751_19,/m/01c751
2020-03-09,19.0,21.0,13.0,0.0,27.0,0.0,12.0,0.0,30.0,8.0,0.0,20.0,23.0,11.0,31.0,0.0,10.0,0.0,0.0,11.0,14.576899320568252
2020-03-10,19.0,21.0,13.0,31.0,18.0,12.0,0.0,23.0,31.0,0.0,0.0,10.0,12.0,11.0,10.0,0.0,21.0,26.0,23.0,0.0,17.356392835083383
2020-03-11,0.0,10.0,0.0,0.0,9.0,11.0,0.0,22.0,0.0,7.0,0.0,10.0,0.0,11.0,0.0,8.0,11.0,13.0,11.0,10.0,8.214947498455837
2020-03-12,37.0,43.0,39.0,42.0,63.0,23.0,59.0,11.0,47.0,23.0,23.0,50.0,59.0,33.0,52.0,17.0,42.0,51.0,23.0,54.0,48.85731933292155
2020-03-13,100.0,70.0,42.0,100.0,39.0,50.0,100.0,86.0,82.0,83.0,87.0,43.0,76.0,12.0,56.0,55.0,58.0,71.0,100.0,68.0,85.11426806670785
2020-03-14,59.0,69.0,100.0,57.0,40.0,100.0,37.0,100.0,100.0,100.0,100.0,86.0,64.0,73.0,100.0,100.0,92.0,84.0,89.0,69.0,100.0
2020-03-15,37.0,32.0,78.0,42.0,55.0,23.0,93.0,46.0,92.0,31.0,23.0,50.0,71.0,34.0,42.0,17.0,32.0,39.0,94.0,44.0,60.222359481161206
2020-03-16,79.0,100.0,66.0,55.0,100.0,59.0,99.0,97.0,78.0,59.0,20.0,100.0,100.0,38.0,36.0,36.0,100.0,100.0,69.0,100.0,92.09388511426806
2020-03-17,15.0,18.0,11.0,18.0,8.0,10.0,19.0,19.0,13.0,33.0,49.0,25.0,20.0,28.0,18.0,14.0,18.0,11.0,29.0,18.0,24.336009882643605
2020-03-18,50.0,10.0,47.0,39.0,33.0,0.0,43.0,62.0,56.0,42.0,21.0,18.0,54.0,31.0,28.0,31.0,29.0,58.0,74.0,10.0,45.46016059295861
2020-03-19,26.0,20.0,12.0,30.0,8.0,44.0,22.0,21.0,28.0,29.0,55.0,18.0,22.0,42.0,19.0,40.0,20.0,12.0,22.0,30.0,32.11859172328598
2020-03-20,17.0,19.0,47.0,39.0,50.0,42.0,42.0,52.0,56.0,29.0,52.0,27.0,0.0,10.0,38.0,23.0,10.0,36.0,42.0,20.0,40.21000617665225
2020-03-21,28.0,33.0,27.0,11.0,18.0,94.0,0.0,12.0,62.0,16.0,46.0,10.0,36.0,100.0,11.0,34.0,22.0,53.0,24.0,22.0,40.70413835701051
2020-03-22,18.0,42.0,52.0,42.0,27.0,23.0,81.0,56.0,46.0,39.0,46.0,39.0,23.0,11.0,62.0,25.0,21.0,25.0,23.0,32.0,45.27486102532427
2020-03-23,15.0,43.0,63.0,43.0,30.0,10.0,19.0,55.0,25.0,19.0,9.0,32.0,39.0,27.0,34.0,14.0,43.0,53.0,38.0,43.0,40.3953057442866
2020-03-24,48.0,47.0,46.0,46.0,40.0,10.0,51.0,61.0,67.0,14.0,20.0,53.0,21.0,19.0,9.0,15.0,28.0,46.0,31.0,19.0,42.68066707844348
2020-03-25,32.0,27.0,33.0,45.0,23.0,39.0,20.0,20.0,27.0,39.0,20.0,9.0,51.0,47.0,36.0,14.0,9.0,56.0,10.0,47.0,37.30697961704756
2020-03-26,16.0,19.0,11.0,46.0,0.0,30.0,40.0,0.0,27.0,33.0,40.0,34.0,0.0,19.0,18.0,15.0,9.0,56.0,31.0,0.0,27.424336009882644
2020-03-27,46.0,18.0,65.0,62.0,23.0,48.0,48.0,39.0,64.0,32.0,68.0,49.0,58.0,37.0,27.0,14.0,62.0,55.0,20.0,27.0,53.24274243360099
2020-03-28,0.0,43.0,40.0,21.0,27.0,23.0,35.0,12.0,15.0,23.0,68.0,10.0,12.0,45.0,10.0,17.0,32.0,52.0,35.0,32.0,34.09512044471896
2020-03-29,0.0,30.0,0.0,39.0,17.0,54.0,11.0,0.0,29.0,14.0,22.0,9.0,0.0,31.0,49.0,15.0,20.0,37.0,44.0,10.0,26.621371216800494
2020-03-30,15.0,9.0,32.0,17.0,29.0,0.0,28.0,18.0,25.0,32.0,28.0,0.0,19.0,37.0,8.0,14.0,0.0,42.0,38.0,26.0,25.756639901173564
2020-03-31,31.0,35.0,22.0,9.0,0.0,19.0,28.0,9.0,25.0,6.0,10.0,8.0,20.0,18.0,17.0,21.0,18.0,32.0,19.0,9.0,21.98888202594194
2020-04-01,24.0,37.0,58.0,18.0,16.0,10.0,40.0,20.0,54.0,7.0,10.0,9.0,21.0,10.0,9.0,0.0,28.0,0.0,31.0,38.0,27.17726991970352
2020-04-02,24.0,9.0,0.0,0.0,8.0,30.0,20.0,0.0,40.0,20.0,10.0,17.0,0.0,19.0,36.0,0.0,19.0,22.0,0.0,9.0,17.479925880172946
2020-04-03,0.0,0.0,0.0,0.0,0.0,10.0,0.0,10.0,14.0,7.0,20.0,0.0,0.0,10.0,9.0,0.0,9.0,0.0,0.0,0.0,5.497220506485485
2020-04-04,19.0,33.0,27.0,56.0,19.0,12.0,0.0,12.0,32.0,8.0,23.0,0.0,61.0,11.0,43.0,8.0,11.0,54.0,24.0,0.0,27.98023471278567
2020-04-05,28.0,21.0,66.0,21.0,27.0,35.0,35.0,23.0,45.0,40.0,36.0,20.0,71.0,34.0,10.0,25.0,22.0,78.0,0.0,53.0,42.618900555898705
2020-04-06,7.0,0.0,0.0,8.0,14.0,18.0,9.0,9.0,24.0,6.0,18.0,0.0,9.0,26.0,8.0,13.0,8.0,10.0,0.0,0.0,11.550339715873996
2020-04-07,8.0,9.0,11.0,9.0,15.0,19.0,19.0,19.0,13.0,13.0,29.0,24.0,10.0,28.0,9.0,21.0,0.0,32.0,0.0,18.0,18.9005558987029
2020-04-08,0.0,0.0,11.0,0.0,8.0,20.0,10.0,0.0,0.0,13.0,29.0,8.0,0.0,28.0,0.0,15.0,0.0,0.0,0.0,0.0,8.770846201358863
2020-04-09,8.0,0.0,23.0,9.0,0.0,21.0,20.0,20.0,0.0,0.0,20.0,0.0,10.0,20.0,0.0,15.0,9.0,22.0,0.0,0.0,12.168004941321803
2020-04-10,8.0,9.0,35.0,9.0,16.0,0.0,10.0,20.0,27.0,14.0,0.0,0.0,20.0,10.0,18.0,7.0,37.0,34.0,31.0,19.0,20.012353304508956
2020-04-11,0.0,31.0,26.0,10.0,19.0,35.0,12.0,44.0,15.0,8.0,22.0,10.0,23.0,0.0,21.0,33.0,11.0,13.0,11.0,21.0,22.544780728844966
2020-04-12,19.0,21.0,13.0,10.0,27.0,0.0,12.0,23.0,30.0,8.0,11.0,10.0,23.0,0.0,21.0,8.0,31.0,0.0,23.0,43.0,20.568252007411978
2020-04-13,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,14.0,31.0,0.0,0.0,10.0,0.0,16.0,0.0,0.0,0.0,0.0,5.003088326127239
2020-04-14,8.0,9.0,32.0,17.0,7.0,19.0,0.0,9.0,13.0,13.0,9.0,16.0,10.0,0.0,17.0,14.0,18.0,33.0,29.0,9.0,17.418159357628166
2020-04-15,16.0,18.0,46.0,38.0,8.0,20.0,21.0,10.0,27.0,7.0,0.0,0.0,41.0,10.0,37.0,7.0,37.0,45.0,30.0,19.0,26.991970352069178
2020-04-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,10.0,0.0,0.0,10.0,0.0,7.0,0.0,0.0,0.0,0.0,2.1000617665225447
2020-04-17,0.0,9.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,9.0,9.0,7.0,0.0,0.0,0.0,0.0,3.9530574428659664
2020-04-18,0.0,10.0,0.0,10.0,0.0,11.0,0.0,22.0,15.0,0.0,11.0,9.0,0.0,11.0,10.0,8.0,0.0,13.0,11.0,0.0,8.709079678814083
2020-04-19,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,14.0,10.0,0.0,0.0,20.0,0.0,15.0,0.0,0.0,0.0,0.0,5.558987029030265
