,/m/01cpyy_0,/m/01cpyy_1,/m/01cpyy_2,/m/01cpyy_3,/m/01cpyy_4,/m/01cpyy_5,/m/01cpyy_6,/m/01cpyy_7,/m/01cpyy_8,/m/01cpyy_9,/m/01cpyy_10,/m/01cpyy_11,/m/01cpyy_12,/m/01cpyy_13,/m/01cpyy_14,/m/01cpyy_15,/m/01cpyy_16,/m/01cpyy_17,/m/01cpyy_18,/m/01cpyy_19,/m/01cpyy
2020-04-07,48.0,46.0,46.0,48.0,46.0,46.0,47.0,45.0,46.0,44.0,44.0,46.0,46.0,48.0,43.0,47.0,46.0,46.0,46.0,48.0,46.21553884711779
2020-04-08,44.0,44.0,44.0,45.0,44.0,45.0,42.0,43.0,42.0,43.0,43.0,42.0,44.0,46.0,40.0,43.0,44.0,46.0,43.0,46.0,43.7593984962406
2020-04-09,43.0,37.0,39.0,40.0,40.0,40.0,37.0,39.0,40.0,39.0,39.0,38.0,39.0,37.0,38.0,39.0,40.0,42.0,40.0,43.0,39.548872180451134
2020-04-10,41.0,39.0,39.0,39.0,41.0,40.0,38.0,37.0,41.0,37.0,38.0,39.0,38.0,37.0,37.0,38.0,40.0,40.0,40.0,41.0,39.097744360902254
2020-04-11,45.0,44.0,42.0,44.0,43.0,43.0,42.0,40.0,41.0,41.0,38.0,42.0,41.0,42.0,41.0,43.0,43.0,45.0,41.0,44.0,42.35588972431078
2020-04-12,42.0,41.0,40.0,41.0,39.0,40.0,41.0,41.0,38.0,39.0,41.0,38.0,42.0,38.0,40.0,39.0,39.0,44.0,40.0,42.0,40.35087719298246
2020-04-13,42.0,39.0,39.0,41.0,44.0,41.0,42.0,42.0,44.0,41.0,43.0,40.0,40.0,42.0,40.0,41.0,42.0,45.0,41.0,42.0,41.65413533834587
2020-04-14,37.0,34.0,35.0,38.0,35.0,37.0,36.0,37.0,36.0,36.0,33.0,37.0,35.0,35.0,36.0,35.0,37.0,33.0,36.0,36.0,35.78947368421053
2020-04-15,34.0,35.0,36.0,34.0,36.0,34.0,34.0,33.0,35.0,34.0,37.0,35.0,33.0,33.0,32.0,34.0,36.0,37.0,34.0,38.0,34.78696741854637
2020-04-16,36.0,36.0,35.0,38.0,38.0,36.0,36.0,36.0,36.0,35.0,37.0,36.0,37.0,38.0,34.0,38.0,34.0,35.0,36.0,36.0,36.2406015037594
2020-04-17,41.0,39.0,39.0,40.0,40.0,40.0,38.0,39.0,39.0,38.0,39.0,38.0,39.0,39.0,36.0,37.0,37.0,41.0,39.0,39.0,38.94736842105263
2020-04-18,38.0,35.0,37.0,37.0,35.0,36.0,37.0,35.0,36.0,34.0,34.0,36.0,36.0,35.0,34.0,38.0,36.0,38.0,36.0,38.0,36.14035087719298
2020-04-19,36.0,35.0,35.0,34.0,35.0,35.0,37.0,35.0,37.0,34.0,36.0,36.0,35.0,37.0,32.0,37.0,36.0,38.0,35.0,39.0,35.78947368421053
2020-04-20,32.0,30.0,29.0,30.0,31.0,30.0,31.0,31.0,32.0,30.0,30.0,32.0,31.0,29.0,30.0,29.0,29.0,28.0,29.0,31.0,30.275689223057643
2020-04-21,29.0,28.0,28.0,28.0,29.0,26.0,28.0,29.0,29.0,28.0,28.0,29.0,26.0,26.0,26.0,30.0,27.0,31.0,26.0,29.0,28.07017543859649
2020-04-22,33.0,33.0,30.0,33.0,33.0,32.0,31.0,31.0,35.0,33.0,34.0,32.0,31.0,32.0,30.0,30.0,30.0,32.0,31.0,32.0,31.979949874686717
2020-04-23,62.0,59.0,63.0,62.0,62.0,60.0,62.0,60.0,61.0,57.0,61.0,62.0,57.0,61.0,57.0,57.0,62.0,64.0,58.0,61.0,60.55137844611529
2020-04-24,25.0,25.0,26.0,26.0,26.0,26.0,26.0,27.0,26.0,25.0,25.0,26.0,26.0,24.0,24.0,25.0,26.0,27.0,26.0,28.0,25.81453634085213
2020-04-25,28.0,27.0,27.0,28.0,29.0,27.0,27.0,26.0,29.0,26.0,26.0,27.0,25.0,28.0,25.0,27.0,24.0,28.0,27.0,27.0,26.967418546365916
2020-04-26,25.0,27.0,26.0,28.0,26.0,27.0,26.0,28.0,27.0,24.0,26.0,28.0,26.0,26.0,26.0,25.0,26.0,28.0,27.0,28.0,26.56641604010025
2020-04-27,25.0,25.0,22.0,25.0,26.0,25.0,22.0,24.0,24.0,23.0,23.0,24.0,25.0,24.0,22.0,23.0,21.0,24.0,24.0,24.0,23.80952380952381
2020-04-28,29.0,26.0,25.0,28.0,25.0,25.0,26.0,26.0,26.0,25.0,28.0,27.0,26.0,26.0,27.0,27.0,28.0,29.0,26.0,30.0,26.817042606516292
2020-04-29,28.0,27.0,27.0,28.0,28.0,27.0,28.0,27.0,29.0,27.0,27.0,27.0,26.0,27.0,27.0,29.0,28.0,29.0,28.0,29.0,27.719298245614034
2020-04-30,28.0,26.0,26.0,29.0,27.0,26.0,28.0,25.0,27.0,26.0,26.0,26.0,28.0,27.0,26.0,29.0,28.0,29.0,27.0,28.0,27.167919799498748
2020-05-01,28.0,25.0,26.0,27.0,26.0,25.0,25.0,24.0,26.0,26.0,24.0,26.0,25.0,26.0,25.0,25.0,25.0,26.0,26.0,26.0,25.664160401002505
2020-05-02,28.0,26.0,24.0,28.0,26.0,26.0,27.0,26.0,26.0,23.0,24.0,26.0,26.0,26.0,27.0,27.0,27.0,27.0,25.0,26.0,26.115288220551378
2020-05-03,29.0,27.0,27.0,28.0,27.0,27.0,27.0,26.0,29.0,28.0,27.0,28.0,27.0,27.0,27.0,28.0,24.0,25.0,30.0,27.0,27.318295739348372
2020-05-04,22.0,22.0,22.0,22.0,24.0,22.0,22.0,23.0,22.0,22.0,22.0,23.0,22.0,22.0,22.0,22.0,22.0,22.0,23.0,22.0,22.305764411027567
2020-05-05,22.0,22.0,21.0,22.0,22.0,22.0,21.0,22.0,23.0,22.0,22.0,21.0,23.0,22.0,21.0,22.0,22.0,22.0,21.0,23.0,21.954887218045112
2020-05-06,21.0,19.0,21.0,21.0,19.0,20.0,19.0,22.0,21.0,19.0,20.0,20.0,19.0,21.0,18.0,20.0,19.0,19.0,20.0,20.0,19.94987468671679
2020-05-07,20.0,20.0,19.0,19.0,20.0,20.0,20.0,19.0,20.0,20.0,19.0,19.0,19.0,19.0,20.0,19.0,19.0,20.0,21.0,20.0,19.649122807017545
2020-05-08,25.0,24.0,23.0,25.0,24.0,24.0,22.0,21.0,25.0,22.0,22.0,24.0,22.0,22.0,22.0,22.0,19.0,21.0,23.0,22.0,22.75689223057644
2020-05-09,21.0,21.0,22.0,24.0,22.0,21.0,22.0,22.0,23.0,22.0,21.0,21.0,20.0,22.0,22.0,22.0,21.0,23.0,20.0,22.0,21.75438596491228
2020-05-10,23.0,22.0,22.0,23.0,25.0,23.0,22.0,22.0,24.0,22.0,21.0,24.0,22.0,23.0,22.0,22.0,22.0,24.0,23.0,23.0,22.75689223057644
2020-05-11,20.0,20.0,19.0,22.0,19.0,20.0,20.0,20.0,21.0,19.0,19.0,20.0,19.0,20.0,20.0,19.0,19.0,21.0,19.0,20.0,19.849624060150376
2020-05-12,19.0,17.0,17.0,19.0,21.0,18.0,18.0,18.0,21.0,18.0,20.0,18.0,18.0,18.0,16.0,17.0,20.0,21.0,19.0,21.0,18.7468671679198
2020-05-13,17.0,18.0,18.0,17.0,19.0,18.0,17.0,17.0,18.0,18.0,18.0,17.0,19.0,19.0,17.0,19.0,21.0,19.0,18.0,18.0,18.145363408521305
2020-05-14,18.0,19.0,18.0,19.0,19.0,19.0,18.0,17.0,19.0,18.0,19.0,18.0,18.0,17.0,17.0,19.0,20.0,22.0,18.0,20.0,18.646616541353385
2020-05-15,18.0,16.0,20.0,19.0,21.0,18.0,19.0,19.0,19.0,19.0,18.0,18.0,18.0,17.0,18.0,19.0,20.0,20.0,19.0,20.0,18.796992481203006
2020-05-16,21.0,19.0,20.0,22.0,23.0,21.0,22.0,22.0,21.0,20.0,20.0,21.0,19.0,21.0,19.0,19.0,21.0,23.0,21.0,22.0,20.902255639097746
2020-05-17,21.0,18.0,20.0,21.0,19.0,20.0,21.0,20.0,20.0,20.0,21.0,21.0,20.0,20.0,19.0,20.0,19.0,23.0,20.0,21.0,20.25062656641604
2020-05-18,17.0,17.0,18.0,18.0,19.0,17.0,17.0,16.0,18.0,17.0,15.0,17.0,15.0,17.0,16.0,17.0,16.0,18.0,17.0,17.0,16.992481203007518
2020-05-19,15.0,15.0,15.0,16.0,16.0,17.0,15.0,16.0,16.0,14.0,16.0,16.0,15.0,17.0,15.0,17.0,16.0,18.0,16.0,17.0,15.93984962406015
2020-05-20,18.0,18.0,16.0,16.0,18.0,15.0,15.0,16.0,17.0,16.0,16.0,15.0,16.0,16.0,15.0,16.0,15.0,17.0,17.0,16.0,16.2406015037594
2020-05-21,15.0,15.0,16.0,17.0,16.0,16.0,14.0,15.0,16.0,15.0,16.0,15.0,17.0,16.0,15.0,16.0,17.0,18.0,17.0,16.0,15.93984962406015
2020-05-22,17.0,13.0,15.0,15.0,16.0,14.0,15.0,16.0,16.0,15.0,15.0,16.0,15.0,15.0,14.0,16.0,15.0,16.0,15.0,16.0,15.288220551378446
2020-05-23,14.0,14.0,13.0,14.0,15.0,14.0,15.0,14.0,16.0,15.0,15.0,17.0,14.0,15.0,14.0,13.0,16.0,17.0,16.0,15.0,14.837092731829573
2020-05-24,17.0,16.0,16.0,17.0,16.0,15.0,16.0,15.0,17.0,17.0,15.0,15.0,16.0,17.0,15.0,15.0,16.0,17.0,17.0,17.0,16.140350877192986
2020-05-25,14.0,14.0,13.0,14.0,15.0,12.0,13.0,14.0,14.0,13.0,12.0,14.0,13.0,14.0,12.0,13.0,13.0,15.0,13.0,14.0,13.483709273182958
2020-05-26,14.0,13.0,13.0,15.0,15.0,14.0,13.0,14.0,13.0,12.0,13.0,14.0,13.0,14.0,13.0,14.0,14.0,16.0,13.0,14.0,13.734335839598998
2020-05-27,13.0,13.0,13.0,12.0,13.0,14.0,12.0,12.0,14.0,13.0,14.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,14.0,13.082706766917294
2020-05-28,16.0,15.0,16.0,17.0,15.0,14.0,15.0,14.0,13.0,14.0,14.0,15.0,15.0,15.0,14.0,15.0,14.0,16.0,16.0,16.0,14.987468671679197
2020-05-29,12.0,13.0,13.0,14.0,14.0,13.0,13.0,11.0,15.0,13.0,11.0,12.0,12.0,13.0,12.0,12.0,13.0,14.0,13.0,12.0,12.781954887218046
2020-05-30,12.0,13.0,13.0,13.0,13.0,12.0,13.0,12.0,13.0,12.0,12.0,13.0,13.0,12.0,11.0,13.0,13.0,15.0,12.0,15.0,12.781954887218046
2020-05-31,14.0,13.0,12.0,14.0,13.0,13.0,14.0,13.0,14.0,12.0,13.0,13.0,13.0,12.0,13.0,13.0,11.0,12.0,13.0,13.0,12.93233082706767
2020-06-01,12.0,13.0,11.0,14.0,13.0,15.0,12.0,13.0,14.0,12.0,13.0,12.0,13.0,12.0,11.0,12.0,12.0,13.0,12.0,13.0,12.631578947368421
2020-06-02,9.0,9.0,10.0,11.0,9.0,10.0,9.0,11.0,11.0,9.0,9.0,10.0,9.0,11.0,10.0,9.0,11.0,12.0,10.0,10.0,9.974937343358395
2020-06-03,10.0,10.0,10.0,10.0,10.0,9.0,10.0,11.0,10.0,10.0,11.0,11.0,10.0,10.0,9.0,9.0,10.0,11.0,9.0,10.0,10.025062656641603
2020-06-04,10.0,11.0,11.0,11.0,11.0,11.0,10.0,11.0,11.0,10.0,9.0,9.0,10.0,10.0,9.0,10.0,10.0,10.0,9.0,10.0,10.175438596491228
2020-06-05,10.0,9.0,9.0,11.0,10.0,9.0,10.0,9.0,10.0,10.0,9.0,10.0,9.0,10.0,10.0,10.0,9.0,9.0,10.0,10.0,9.674185463659148
2020-06-06,10.0,10.0,10.0,11.0,9.0,9.0,9.0,9.0,10.0,10.0,10.0,9.0,11.0,11.0,10.0,9.0,10.0,10.0,10.0,10.0,9.87468671679198
2020-06-07,11.0,11.0,11.0,12.0,11.0,11.0,10.0,11.0,11.0,10.0,11.0,11.0,9.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.526315789473685
2020-06-08,9.0,9.0,8.0,10.0,10.0,9.0,8.0,10.0,9.0,9.0,8.0,9.0,8.0,9.0,9.0,9.0,10.0,11.0,8.0,10.0,9.12280701754386
2020-06-09,8.0,9.0,10.0,10.0,10.0,11.0,10.0,8.0,9.0,9.0,9.0,9.0,8.0,10.0,9.0,8.0,9.0,10.0,8.0,10.0,9.223057644110275
