date,/m/0cjf0,isPartial
2020-02-13,35,False
2020-02-14,48,False
2020-02-15,46,False
2020-02-16,58,False
2020-02-17,24,False
2020-02-18,58,False
2020-02-19,42,False
2020-02-20,39,False
2020-02-21,40,False
2020-02-22,35,False
2020-02-23,37,False
2020-02-24,29,False
2020-02-25,44,False
2020-02-26,38,False
2020-02-27,39,False
2020-02-28,47,False
2020-02-29,56,False
2020-03-01,59,False
2020-03-02,52,False
2020-03-03,50,False
2020-03-04,61,False
2020-03-05,58,False
2020-03-06,60,False
2020-03-07,52,False
2020-03-08,57,False
2020-03-09,66,False
2020-03-10,100,False
