date,/m/0cjf0,isPartial
2020-01-17,43,False
2020-01-18,47,False
2020-01-19,49,False
2020-01-20,55,False
2020-01-21,42,False
2020-01-22,34,False
2020-01-23,65,False
2020-01-24,80,False
2020-01-25,57,False
2020-01-26,54,False
2020-01-27,58,False
2020-01-28,66,False
2020-01-29,47,False
2020-01-30,55,False
2020-01-31,55,False
2020-02-01,59,False
2020-02-02,90,False
2020-02-03,72,False
2020-02-04,51,False
2020-02-05,49,False
2020-02-06,44,False
2020-02-07,48,False
2020-02-08,50,False
2020-02-09,45,False
2020-02-10,37,False
2020-02-11,46,False
2020-02-12,42,False
2020-02-13,28,False
2020-02-14,51,False
2020-02-15,48,False
2020-02-16,52,False
2020-02-17,64,False
2020-02-18,62,False
2020-02-19,36,False
2020-02-20,52,False
2020-02-21,45,False
2020-02-22,40,False
2020-02-23,61,False
2020-02-24,35,False
2020-02-25,59,False
2020-02-26,65,False
2020-02-27,46,False
2020-02-28,45,False
2020-02-29,58,False
2020-03-01,83,False
2020-03-02,77,False
2020-03-03,69,False
2020-03-04,72,False
2020-03-05,79,False
2020-03-06,94,False
2020-03-07,58,False
2020-03-08,87,False
2020-03-09,94,False
2020-03-10,100,False
