,/m/0cjf0_0,/m/0cjf0_1,/m/0cjf0_2,/m/0cjf0_3,/m/0cjf0_4,/m/0cjf0_5,/m/0cjf0_6,/m/0cjf0_7,/m/0cjf0_8,/m/0cjf0_9,/m/0cjf0_10,/m/0cjf0_11,/m/0cjf0_12,/m/0cjf0_13,/m/0cjf0_14,/m/0cjf0_15,/m/0cjf0_16,/m/0cjf0_17,/m/0cjf0_18,/m/0cjf0_19,/m/0cjf0
2020-11-04,89.0,88.0,86.0,84.21052631578948,68.29268292682927,72.5,100.0,83.33333333333333,96.0,72.22222222222223,65.11627906976744,60.563380281690144,100.0,69.87951807228916,79.45205479452055,65.45454545454545,100.0,92.45283018867924,96.0,80.70175438596492,100.0
2020-11-05,50.0,78.0,34.0,32.63157894736842,47.5609756097561,58.75,42.0,51.282051282051285,36.0,50.0,32.55813953488372,43.66197183098591,48.10126582278481,54.21686746987952,34.24657534246575,50.90909090909091,33.898305084745765,58.490566037735846,64.0,47.36842105263158,57.46348552337447
2020-11-06,35.0,82.0,31.0,33.68421052631579,39.02439024390244,33.75,64.0,35.8974358974359,60.0,52.77777777777778,44.18604651162791,39.436619718309856,35.44303797468354,34.93975903614458,52.054794520547944,65.45454545454545,35.59322033898305,37.735849056603776,54.0,49.12280701754386,55.48824133578197
2020-11-07,66.0,42.0,74.0,63.1578947368421,50.0,31.25,70.0,79.48717948717949,36.0,45.833333333333336,32.55813953488372,57.74647887323944,50.63291139240506,44.57831325301205,34.24657534246575,85.45454545454545,33.898305084745765,54.716981132075475,76.0,75.43859649122807,66.88171321279626
2020-11-08,66.0,92.0,46.0,56.8421052631579,62.19512195121951,43.75,56.0,73.07692307692308,30.666666666666668,52.77777777777778,66.27906976744185,45.070422535211264,51.89873417721519,50.602409638554214,41.0958904109589,72.72727272727273,52.54237288135593,49.056603773584904,60.0,75.43859649122807,69.36905448154597
2020-11-09,72.0,70.0,72.0,50.526315789473685,45.1219512195122,78.75,52.0,48.717948717948715,72.0,47.22222222222222,45.348837209302324,35.2112676056338,51.89873417721519,80.72289156626506,47.945205479452056,81.81818181818181,66.10169491525424,86.79245283018868,62.0,68.42105263157895,74.8614105002597
2020-11-10,53.0,45.0,57.0,56.8421052631579,40.24390243902439,51.25,52.0,71.7948717948718,60.0,59.72222222222222,54.651162790697676,76.05633802816901,20.253164556962027,51.80722891566265,52.054794520547944,70.9090909090909,71.1864406779661,43.39622641509434,62.0,56.14035087719298,67.02170075307274
2020-11-11,74.0,85.0,48.0,100.0,64.63414634146342,63.75,80.0,61.53846153846154,62.666666666666664,79.16666666666667,61.627906976744185,66.19718309859155,43.037974683544306,78.3132530120482,54.794520547945204,87.27272727272727,81.35593220338983,64.15094339622641,86.0,57.89473684210526,84.85440400603984
2020-11-12,36.0,32.0,32.0,34.73684210526316,46.34146341463415,46.25,46.0,60.256410256410255,38.666666666666664,48.611111111111114,34.883720930232556,53.521126760563384,41.77215189873418,28.91566265060241,21.91780821917808,54.54545454545455,37.28813559322034,64.15094339622641,34.0,31.57894736842105,49.93007923838067
2020-11-13,30.0,39.0,48.0,23.157894736842106,46.34146341463415,17.5,20.0,55.12820512820513,17.333333333333332,23.61111111111111,25.58139534883721,40.84507042253521,20.253164556962027,24.096385542168676,21.91780821917808,29.09090909090909,37.28813559322034,50.943396226415096,28.0,19.29824561403509,37.43598910594896
