,/m/01cdt5_0,/m/01cdt5_1,/m/01cdt5_2,/m/01cdt5_3,/m/01cdt5_4,/m/01cdt5_5,/m/01cdt5_6,/m/01cdt5_7,/m/01cdt5_8,/m/01cdt5_9,/m/01cdt5_10,/m/01cdt5_11,/m/01cdt5_12,/m/01cdt5_13,/m/01cdt5_14,/m/01cdt5_15,/m/01cdt5_16,/m/01cdt5_17,/m/01cdt5_18,/m/01cdt5_19,/m/01cdt5
2020-03-26,0.0,23.0,25.0,0.0,16.0,17.0,31.0,29.0,0.0,0.0,43.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,18.15311760063141
2020-03-27,82.0,0.0,100.0,100.0,15.0,100.0,30.0,57.0,52.0,89.0,63.0,68.0,0.0,58.0,100.0,53.0,54.0,28.0,22.0,28.0,86.74033149171271
2020-03-28,64.0,0.0,29.0,59.0,27.0,20.0,35.0,100.0,41.0,70.0,100.0,79.0,99.0,100.0,40.0,0.0,0.0,65.0,77.0,33.0,81.9258089976322
2020-03-29,62.0,100.0,85.0,85.0,26.0,19.0,35.0,97.0,100.0,67.0,24.0,52.0,48.0,65.0,76.0,100.0,31.0,63.0,100.0,32.0,100.0
2020-03-30,27.0,43.0,48.0,0.0,15.0,16.0,88.0,0.0,17.0,29.0,41.0,45.0,0.0,0.0,32.0,0.0,53.0,54.0,22.0,56.0,46.25098658247829
2020-03-31,55.0,88.0,25.0,25.0,31.0,68.0,61.0,85.0,18.0,30.0,43.0,68.0,0.0,85.0,68.0,53.0,54.0,83.0,77.0,86.0,87.05603788476716
2020-04-01,0.0,0.0,0.0,0.0,23.0,0.0,30.0,0.0,0.0,0.0,21.0,23.0,0.0,0.0,33.0,0.0,0.0,0.0,22.0,28.0,14.20678768745067
2020-04-02,55.0,22.0,0.0,51.0,16.0,0.0,0.0,29.0,35.0,0.0,0.0,0.0,43.0,29.0,0.0,36.0,55.0,0.0,0.0,29.0,31.570639305445933
2020-04-03,28.0,0.0,26.0,26.0,0.0,35.0,0.0,29.0,18.0,0.0,22.0,24.0,0.0,29.0,0.0,55.0,29.0,29.0,0.0,30.0,29.99210734017364
2020-04-04,33.0,0.0,0.0,30.0,18.0,20.0,37.0,34.0,42.0,36.0,25.0,0.0,0.0,34.0,0.0,0.0,0.0,67.0,26.0,34.0,34.41199684293607
2020-04-05,0.0,26.0,0.0,30.0,36.0,20.0,72.0,34.0,21.0,0.0,25.0,0.0,0.0,34.0,0.0,21.0,32.0,66.0,39.0,100.0,43.88318863456985
2020-04-06,27.0,21.0,24.0,24.0,15.0,33.0,60.0,56.0,0.0,30.0,21.0,0.0,0.0,28.0,33.0,17.0,53.0,0.0,0.0,28.0,37.095501183898975
2020-04-07,0.0,22.0,25.0,0.0,31.0,0.0,30.0,28.0,0.0,0.0,0.0,23.0,43.0,28.0,33.0,18.0,27.0,0.0,67.0,0.0,29.597474348855563
2020-04-08,0.0,22.0,0.0,0.0,16.0,0.0,31.0,58.0,18.0,0.0,22.0,46.0,0.0,58.0,0.0,18.0,56.0,0.0,23.0,29.0,31.333859510655092
2020-04-09,0.0,0.0,0.0,0.0,24.0,18.0,0.0,30.0,19.0,0.0,22.0,24.0,45.0,30.0,0.0,0.0,0.0,30.0,35.0,0.0,21.86266771902131
2020-04-10,59.0,0.0,0.0,80.0,16.0,0.0,32.0,0.0,19.0,33.0,0.0,25.0,92.0,60.0,71.0,38.0,29.0,30.0,24.0,31.0,50.43409629044988
2020-04-11,31.0,49.0,57.0,28.0,34.0,57.0,0.0,32.0,0.0,34.0,0.0,51.0,0.0,32.0,38.0,20.0,31.0,63.0,37.0,0.0,46.882399368587215
2020-04-12,63.0,50.0,29.0,29.0,0.0,39.0,0.0,0.0,20.0,34.0,49.0,26.0,0.0,32.0,0.0,0.0,0.0,32.0,51.0,0.0,35.83267561168113
2020-04-13,29.0,0.0,53.0,0.0,16.0,18.0,64.0,59.0,18.0,0.0,0.0,24.0,0.0,59.0,0.0,0.0,0.0,0.0,23.0,30.0,31.018153117600626
2020-04-14,0.0,23.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,30.0,0.0,0.0,29.0,0.0,23.0,0.0,13.022888713496448
2020-04-15,28.0,23.0,0.0,26.0,16.0,0.0,31.0,58.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,22.0,29.0,24.072612470402525
2020-04-16,28.0,23.0,0.0,0.0,16.0,17.0,0.0,30.0,0.0,0.0,21.0,0.0,0.0,29.0,0.0,0.0,28.0,29.0,0.0,0.0,17.44277821625888
2020-04-17,0.0,0.0,0.0,25.0,16.0,0.0,62.0,58.0,18.0,92.0,0.0,0.0,44.0,58.0,34.0,0.0,28.0,28.0,23.0,30.0,40.72612470402525
2020-04-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-04-19,29.0,0.0,0.0,0.0,16.0,18.0,0.0,0.0,0.0,0.0,0.0,25.0,45.0,0.0,0.0,19.0,0.0,0.0,23.0,0.0,13.812154696132596
