date,/m/0b76bty_0,/m/0b76bty_1,/m/0b76bty_2,/m/0b76bty_3,/m/0b76bty_4,/m/0b76bty_5,/m/0b76bty_6,/m/0b76bty_7,/m/0b76bty_8,/m/0b76bty_9,/m/0b76bty_10,/m/0b76bty_11,/m/0b76bty_12,/m/0b76bty_13,/m/0b76bty_14,/m/0b76bty_15,/m/0b76bty_16,/m/0b76bty_17,/m/0b76bty_18,/m/0b76bty_19,/m/0b76bty
2020-11-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.095240909256448
2020-11-08,0.0,0.0,0.0,80.95238095238095,0.0,66.0,99.0,47.0,48.0,30.0,48.0,0.0,0.0,0.0,89.85507246376811,0.0,44.0,89.0,47.22222222222222,44.0,69.81239803193589
2020-11-09,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,91.0,0.0,0.0,91.0,45.0,0.0,45.833333333333336,0.0,33.03176872931267
2020-11-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-13,0.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.474747474747474,46.3768115942029,0.0,0.0,0.0,0.0,45.0,17.795398805988683
2020-11-14,47.0,0.0,0.0,0.0,45.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,0.0,0.0,0.0,91.0,45.0,47.22222222222222,0.0,34.878330844726754
2020-11-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-16,0.0,0.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.666669873338744
2020-11-17,0.0,0.0,48.0,0.0,0.0,88.0,99.0,0.0,47.0,0.0,0.0,40.0,0.0,45.45454545454545,0.0,0.0,0.0,92.0,0.0,0.0,43.75760582533212
2020-11-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-20,47.0,0.0,0.0,0.0,47.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,0.0,47.22222222222222,0.0,22.306893634916268
2020-11-21,47.0,0.0,0.0,0.0,46.0,45.0,0.0,0.0,0.0,30.0,48.0,0.0,45.0,46.464646464646464,46.3768115942029,0.0,88.0,45.0,0.0,0.0,46.365885008480404
2020-11-22,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.3768115942029,47.0,0.0,46.0,0.0,46.0,22.13114012100367
2020-11-23,0.0,0.0,0.0,83.33333333333333,0.0,91.0,0.0,49.0,0.0,0.0,49.0,81.0,0.0,46.464646464646464,0.0,0.0,0.0,0.0,0.0,90.0,46.64745870092675
2020-11-24,46.0,46.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.22222222222222,0.0,17.54498560089714
2020-11-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0,47.474747474747474,0.0,48.0,0.0,0.0,0.0,44.0,17.188082998751458
2020-11-27,0.0,0.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,0.0,0.0,13.714295137975084
2020-11-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-29,44.0,43.0,47.0,0.0,0.0,43.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,0.0,44.44444444444444,0.0,27.851870990085203
2020-11-30,0.0,0.0,0.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.44444444444444,0.0,8.423286211287166
2020-12-01,0.0,0.0,97.0,80.95238095238095,0.0,44.0,50.0,94.0,0.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,42.947875316343925
2020-12-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-03,0.0,0.0,0.0,80.95238095238095,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.474747474747474,0.0,0.0,0.0,46.0,0.0,0.0,20.897836114777792
2020-12-04,0.0,0.0,0.0,80.95238095238095,0.0,43.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.28119032583682
2020-12-05,0.0,0.0,0.0,0.0,0.0,46.0,50.0,48.0,49.0,0.0,49.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,31.33335486384585
2020-12-06,0.0,0.0,0.0,0.0,45.0,0.0,50.0,0.0,0.0,0.0,48.0,82.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,44.0,29.904782453640113
2020-12-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.952387103955957
2020-12-08,0.0,0.0,96.0,80.95238095238095,0.0,88.0,100.0,94.0,47.0,0.0,95.0,0.0,0.0,45.45454545454545,44.927536231884055,0.0,0.0,45.0,0.0,45.0,74.41285709791536
2020-12-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,46.3768115942029,0.0,0.0,0.0,0.0,0.0,9.083512107791268
2020-12-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.611111111111114,0.0,4.629632810851929
2020-12-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-12,0.0,0.0,100.0,0.0,0.0,89.0,50.0,49.0,97.0,0.0,50.0,42.0,0.0,0.0,46.3768115942029,0.0,0.0,0.0,0.0,46.0,54.22640027029259
2020-12-13,0.0,0.0,0.0,83.33333333333333,47.0,47.0,0.0,49.0,0.0,0.0,50.0,0.0,0.0,48.484848484848484,47.82608695652174,0.0,0.0,47.0,47.22222222222222,46.0,48.844461277149186
2020-12-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-15,0.0,96.0,50.0,85.71428571428571,49.0,47.0,52.0,49.0,100.0,0.0,50.0,84.0,0.0,50.505050505050505,0.0,0.0,48.0,48.0,48.611111111111114,0.0,81.69819397938156
2020-12-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,7.904767336471751
2020-12-18,52.0,0.0,0.0,0.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,52.77777777777778,0.0,19.883611546493196
2020-12-19,52.0,51.0,0.0,0.0,52.0,50.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.761920402611423
2020-12-20,0.0,0.0,53.0,0.0,0.0,49.0,55.0,0.0,0.0,0.0,54.0,45.0,0.0,0.0,0.0,0.0,51.0,0.0,52.77777777777778,49.0,38.9312436825697
2020-12-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-22,0.0,0.0,51.0,88.0952380952381,0.0,47.0,52.0,50.0,51.0,0.0,52.0,44.0,0.0,49.494949494949495,47.82608695652174,0.0,0.0,0.0,0.0,95.0,59.75397196876649
