date,/m/07mf1_0,/m/07mf1_1,/m/07mf1_2,/m/07mf1_3,/m/07mf1_4,/m/07mf1_5,/m/07mf1_6,/m/07mf1_7,/m/07mf1_8,/m/07mf1_9,/m/07mf1,batch_id
2020-01-01,8.0,4.0,4.0,11.0,10.0,0.0,0.0,4.0,8.0,12.0,6.1,0
2020-01-02,3.0,0.0,7.0,5.0,6.0,0.0,3.0,6.0,7.0,0.0,3.7,0
2020-01-03,7.0,10.0,7.0,28.0,12.0,12.0,3.0,7.0,10.0,14.0,11.0,0
2020-01-04,10.0,7.0,15.0,20.0,9.0,17.0,7.0,17.0,18.0,7.0,12.7,0
2020-01-05,0.0,0.0,0.0,5.0,3.0,3.0,0.0,0.0,0.0,4.0,1.5,0
2020-01-06,21.0,0.0,7.0,15.0,6.0,6.0,11.0,10.0,11.0,4.0,9.1,0
2020-01-07,6.0,6.0,4.0,14.0,6.0,3.0,3.0,6.0,10.0,3.0,6.1,0
2020-01-08,6.0,10.0,0.0,0.0,6.0,3.0,3.0,6.0,10.0,6.0,5.0,0
2020-01-09,0.0,6.0,11.0,0.0,9.0,3.0,7.0,0.0,7.0,0.0,4.3,0
2020-01-10,0.0,0.0,7.0,5.0,6.0,0.0,0.0,3.0,7.0,3.0,3.1,0
2020-01-11,0.0,0.0,0.0,0.0,3.0,0.0,4.0,0.0,4.0,4.0,1.5,0
2020-01-12,10.0,14.0,11.0,10.0,9.0,19.0,11.0,3.0,11.0,18.0,11.6,0
2020-01-13,6.0,6.0,3.0,0.0,10.0,3.0,6.0,8.0,9.0,9.0,6.0,0
2020-01-14,0.0,0.0,3.0,0.0,0.0,0.0,6.0,6.0,3.0,3.0,2.1,0
2020-01-15,9.0,6.0,0.0,0.0,6.0,0.0,7.0,6.0,3.0,7.0,4.4,0
2020-01-16,10.0,16.0,4.0,5.0,6.0,9.0,3.0,3.0,7.0,10.0,7.3,0
2020-01-17,3.0,3.0,14.0,19.0,9.0,3.0,7.0,7.0,3.0,7.0,7.5,0
2020-01-18,11.0,0.0,4.0,0.0,6.0,3.0,4.0,0.0,0.0,8.0,3.6,0
2020-01-19,0.0,3.0,4.0,10.0,3.0,3.0,4.0,3.0,3.0,0.0,3.3,0
2020-01-20,0.0,6.0,0.0,4.0,3.0,3.0,3.0,6.0,6.0,0.0,3.1,0
2020-01-21,3.0,3.0,4.0,9.0,3.0,3.0,7.0,3.0,7.0,3.0,4.5,0
2020-01-22,3.0,0.0,3.0,5.0,0.0,6.0,0.0,3.0,3.0,7.0,3.0,0
2020-01-23,6.0,3.0,4.0,0.0,6.0,6.0,3.0,3.0,0.0,7.0,3.8,0
2020-01-24,13.0,0.0,18.0,5.0,6.0,0.0,7.0,13.0,10.0,14.0,8.6,0
2020-01-25,7.0,15.0,16.0,5.0,23.0,14.0,12.0,4.0,15.0,8.0,11.9,0
2020-01-26,3.0,3.0,15.0,5.0,3.0,10.0,4.0,0.0,4.0,0.0,4.7,0
2020-01-27,12.0,12.0,13.0,17.0,8.0,14.0,13.0,6.0,3.0,16.0,11.4,0
2020-01-28,6.0,3.0,3.0,13.0,6.0,12.0,7.0,12.0,3.0,6.0,7.1,0
2020-01-29,10.0,13.0,3.0,18.0,6.0,6.0,13.0,9.0,10.0,10.0,9.8,0
