date,/m/0hn9s_0,/m/0hn9s_1,/m/0hn9s_2,/m/0hn9s_3,/m/0hn9s_4,/m/0hn9s_5,/m/0hn9s_6,/m/0hn9s_7,/m/0hn9s_8,/m/0hn9s_9,/m/0hn9s_10,/m/0hn9s_11,/m/0hn9s_12,/m/0hn9s_13,/m/0hn9s_14,/m/0hn9s_15,/m/0hn9s_16,/m/0hn9s_17,/m/0hn9s_18,/m/0hn9s_19,/m/0hn9s
2020-10-05,42.0,27.0,0.0,41.0,50.0,35.0,35.0,92.0,0.0,55.0,0.0,51.0,0.0,42.0,20.0,82.0,0.0,45.0,28.0,49.0,47.6929118397801
2020-10-06,44.0,28.0,50.0,43.0,53.0,0.0,0.0,0.0,0.0,0.0,37.0,55.0,33.0,43.0,0.0,43.0,0.0,0.0,0.0,0.0,29.481641468682508
2020-10-07,0.0,54.0,0.0,43.0,51.0,36.0,0.0,46.0,0.0,0.0,36.0,0.0,32.0,42.0,42.0,0.0,86.0,0.0,0.0,49.0,35.52915766738661
2020-10-08,0.0,29.0,0.0,0.0,0.0,75.0,0.0,51.0,0.0,30.0,76.0,56.0,0.0,0.0,0.0,43.0,44.0,97.0,0.0,0.0,34.429609267622226
2020-10-09,0.0,30.0,0.0,47.0,0.0,39.0,40.0,52.0,0.0,0.0,0.0,59.0,34.0,47.0,23.0,45.0,47.0,0.0,32.0,0.0,34.01727861771059
2020-10-10,50.0,0.0,0.0,0.0,59.0,0.0,0.0,55.0,100.0,32.0,42.0,61.0,0.0,0.0,0.0,0.0,49.0,0.0,0.0,57.0,34.70449636756332
2020-10-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-12,0.0,0.0,53.06122448979592,0.0,0.0,39.0,0.0,51.0,46.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,17.73442540181201
2020-10-13,0.0,57.0,0.0,45.0,55.0,38.0,38.0,100.0,46.0,30.0,38.0,55.0,34.0,92.0,67.0,88.0,0.0,49.0,30.0,0.0,59.23817003730611
2020-10-14,44.0,0.0,100.0,44.0,0.0,74.0,0.0,0.0,43.0,29.0,0.0,0.0,0.0,45.0,0.0,43.0,44.0,96.0,29.0,50.0,44.05065776556057
2020-10-15,46.0,30.0,53.06122448979592,0.0,56.0,0.0,0.0,51.0,46.0,0.0,0.0,0.0,34.0,47.0,0.0,45.0,0.0,0.0,31.0,0.0,30.173066674146586
2020-10-16,0.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,0.0,31.0,40.0,59.0,35.0,0.0,0.0,0.0,46.0,0.0,32.0,0.0,20.616532495582174
2020-10-17,0.0,0.0,0.0,48.0,60.0,42.0,42.0,55.0,49.0,0.0,41.0,61.0,36.0,50.0,24.0,47.0,0.0,0.0,0.0,58.0,42.12644806597291
2020-10-18,100.0,64.0,57.142857142857146,100.0,60.0,85.0,0.0,55.0,99.0,100.0,84.0,0.0,37.0,100.0,100.0,100.0,100.0,55.0,100.0,59.0,100.0
2020-10-19,0.0,0.0,0.0,0.0,56.0,0.0,38.0,51.0,0.0,30.0,0.0,56.0,0.0,0.0,45.0,0.0,0.0,50.0,30.0,52.0,28.038484193991753
2020-10-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-21,0.0,0.0,52.04081632653061,0.0,55.0,0.0,0.0,0.0,0.0,30.0,38.0,0.0,0.0,45.0,0.0,0.0,0.0,50.0,0.0,52.0,22.131216515665756
2020-10-22,45.0,29.0,0.0,45.0,0.0,0.0,38.0,51.0,0.0,0.0,0.0,57.0,0.0,0.0,23.0,45.0,46.0,0.0,31.0,52.0,31.749460043196546
2020-10-23,92.0,29.0,52.04081632653061,46.0,0.0,39.0,38.0,51.0,91.0,0.0,39.0,56.0,100.0,93.0,46.0,0.0,91.0,100.0,61.0,0.0,70.37390255532804
2020-10-24,46.0,58.0,0.0,46.0,0.0,0.0,77.0,51.0,0.0,30.0,0.0,56.0,34.0,0.0,45.0,91.0,91.0,50.0,30.0,0.0,48.44885136461811
2020-10-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,29.0,0.0,53.0,32.0,0.0,0.0,42.0,0.0,47.0,29.0,49.0,22.265855095228748
2020-10-26,44.0,28.0,50.0,44.0,0.0,0.0,0.0,49.0,0.0,0.0,0.0,54.0,32.0,0.0,22.0,0.0,44.0,0.0,30.0,0.0,27.282544669153744
2020-10-27,43.0,81.0,0.0,42.0,51.0,36.0,0.0,94.0,0.0,28.0,35.0,0.0,62.0,0.0,42.0,41.0,42.0,93.0,29.0,49.0,52.778323188690365
2020-10-28,87.0,0.0,0.0,0.0,51.0,0.0,36.0,48.0,86.0,0.0,37.0,0.0,32.0,43.0,0.0,42.0,0.0,47.0,0.0,100.0,41.85156096603181
2020-10-29,42.0,0.0,0.0,0.0,100.0,35.0,35.0,0.0,42.0,0.0,0.0,52.0,31.0,42.0,0.0,41.0,41.0,0.0,56.0,98.0,42.26389161594346
2020-10-30,38.0,24.0,42.857142857142854,37.0,46.0,0.0,93.0,42.0,0.0,25.0,32.0,94.0,55.0,37.0,19.0,72.0,38.0,41.0,0.0,43.0,53.52444531710191
