date,/m/0lbt3_0,/m/0lbt3_1,/m/0lbt3_2,/m/0lbt3_3,/m/0lbt3_4,/m/0lbt3_5,/m/0lbt3_6,/m/0lbt3_7,/m/0lbt3_8,/m/0lbt3_9,/m/0lbt3,batch_id
2020-03-09,19.0,17.0,12.0,13.0,12.0,26.0,12.0,12.0,10.0,12.0,14.5,0.0
2020-03-10,25.0,6.0,23.0,25.0,23.0,15.0,17.0,11.0,20.0,18.0,18.3,0.0
2020-03-11,7.0,12.0,6.0,13.0,12.0,16.0,12.0,24.0,11.0,20.0,13.3,0.0
2020-03-12,27.0,12.0,25.0,18.0,32.0,11.0,19.0,25.0,17.0,27.0,21.3,0.0
2020-03-13,13.0,12.0,13.0,13.0,13.0,6.0,19.0,12.0,16.0,13.0,13.0,0.0
2020-03-14,46.0,35.0,36.0,36.0,42.0,25.0,35.0,14.0,37.0,38.0,34.4,0.0
2020-03-15,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0
2020-03-16,47.0,27.0,22.0,12.0,38.0,24.0,11.0,22.0,24.0,18.0,24.5,0.0
2020-03-17,43.0,34.0,29.0,4.0,23.0,5.0,17.0,23.0,30.0,30.0,23.8,0.0
2020-03-18,44.0,28.0,40.0,25.0,35.0,41.0,17.0,35.0,36.0,18.0,31.9,0.0
2020-03-19,19.0,24.0,18.0,4.0,24.0,16.0,41.0,6.0,5.0,25.0,18.2,0.0
2020-03-20,12.0,0.0,23.0,13.0,23.0,21.0,17.0,6.0,5.0,18.0,13.8,0.0
2020-03-21,8.0,0.0,21.0,21.0,21.0,6.0,7.0,7.0,0.0,7.0,9.8,0.0
2020-03-22,27.0,19.0,31.0,23.0,19.0,17.0,44.0,44.0,39.0,27.0,29.0,0.0
2020-03-23,21.0,10.0,14.0,14.0,10.0,13.0,10.0,10.0,4.0,21.0,12.7,0.0
2020-03-24,6.0,21.0,11.0,8.0,16.0,19.0,21.0,16.0,14.0,11.0,14.3,0.0
2020-03-25,17.0,5.0,5.0,4.0,5.0,10.0,16.0,5.0,10.0,17.0,9.4,0.0
2020-03-26,6.0,5.0,11.0,8.0,6.0,0.0,28.0,17.0,19.0,24.0,12.4,0.0
2020-03-27,23.0,21.0,11.0,27.0,11.0,29.0,27.0,16.0,19.0,23.0,20.7,0.0
2020-03-28,7.0,13.0,6.0,0.0,7.0,0.0,6.0,6.0,0.0,7.0,5.2,0.0
2020-03-29,36.0,33.0,40.0,14.0,20.0,30.0,26.0,13.0,18.0,36.0,26.6,0.0
2020-03-30,0.0,11.0,0.0,12.0,17.0,5.0,11.0,0.0,10.0,0.0,6.6,0.0
2020-03-31,17.0,0.0,11.0,8.0,0.0,5.0,5.0,6.0,5.0,0.0,5.7,0.0
2020-04-01,11.0,11.0,16.0,0.0,0.0,0.0,5.0,5.0,5.0,0.0,5.3,0.0
2020-04-02,6.0,11.0,5.0,0.0,0.0,5.0,16.0,11.0,14.0,6.0,7.4,0.0
2020-04-03,13.0,12.0,12.0,4.0,12.0,5.0,11.0,17.0,5.0,6.0,9.7,0.0
2020-04-04,7.0,13.0,19.0,5.0,19.0,6.0,6.0,0.0,0.0,7.0,8.2,0.0
2020-04-05,27.0,12.0,43.0,14.0,25.0,11.0,25.0,12.0,22.0,20.0,21.1,0.0
2020-04-06,17.0,16.0,5.0,12.0,27.0,19.0,16.0,27.0,10.0,17.0,16.6,0.0
2020-04-07,6.0,11.0,6.0,0.0,6.0,5.0,11.0,6.0,5.0,6.0,6.2,0.0
2020-04-08,19.0,23.0,23.0,4.0,12.0,10.0,6.0,12.0,5.0,18.0,13.2,0.0
2020-04-09,0.0,0.0,6.0,4.0,12.0,5.0,0.0,0.0,0.0,0.0,2.7,0.0
2020-04-10,0.0,6.0,6.0,0.0,6.0,11.0,6.0,0.0,6.0,0.0,4.1,0.0
2020-04-11,8.0,7.0,7.0,10.0,14.0,6.0,0.0,14.0,6.0,15.0,8.7,0.0
2020-04-12,0.0,14.0,7.0,5.0,7.0,0.0,0.0,7.0,6.0,15.0,6.1,0.0
2020-04-13,32.0,12.0,42.0,9.0,12.0,16.0,24.0,24.0,16.0,6.0,19.3,0.0
2020-04-14,19.0,6.0,6.0,4.0,12.0,5.0,6.0,6.0,15.0,0.0,7.9,0.0
2020-04-15,18.0,6.0,17.0,12.0,17.0,10.0,11.0,12.0,15.0,24.0,14.2,0.0
2020-04-16,14.0,13.0,0.0,9.0,13.0,6.0,13.0,20.0,0.0,7.0,9.5,0.0
2020-04-17,8.0,0.0,7.0,10.0,0.0,13.0,0.0,0.0,12.0,0.0,5.0,0.0
2020-04-18,8.0,0.0,0.0,6.0,15.0,20.0,0.0,8.0,0.0,0.0,5.7,0.0
2020-04-19,8.0,7.0,7.0,15.0,0.0,19.0,7.0,0.0,0.0,15.0,7.8,0.0
2020-04-20,0.0,12.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,3.1,0.0
2020-04-21,6.0,16.0,21.0,12.0,5.0,14.0,11.0,5.0,0.0,11.0,10.1,0.0
2020-04-22,12.0,0.0,11.0,4.0,6.0,5.0,11.0,12.0,10.0,6.0,7.7,0.0
2020-04-23,18.0,11.0,6.0,12.0,11.0,10.0,11.0,6.0,10.0,18.0,11.3,0.0
2020-04-24,7.0,6.0,12.0,0.0,0.0,6.0,0.0,0.0,0.0,13.0,4.4,0.0
2020-04-25,8.0,0.0,7.0,5.0,15.0,0.0,15.0,7.0,0.0,8.0,6.5,0.0
2020-04-26,7.0,7.0,7.0,5.0,0.0,18.0,14.0,7.0,6.0,15.0,8.6,0.0
2020-04-27,0.0,12.0,6.0,0.0,6.0,5.0,0.0,0.0,5.0,12.0,4.6,0.0
2020-04-28,0.0,12.0,12.0,13.0,12.0,16.0,12.0,18.0,10.0,12.0,11.7,0.0
2020-04-29,13.0,17.0,23.0,17.0,0.0,10.0,11.0,11.0,10.0,18.0,13.0,0.0
2020-04-30,0.0,0.0,0.0,4.0,6.0,5.0,5.0,0.0,5.0,0.0,2.5,0.0
2020-05-01,15.0,14.0,20.0,15.0,14.0,25.0,14.0,7.0,24.0,7.0,15.5,0.0
2020-05-02,7.0,0.0,0.0,0.0,14.0,0.0,13.0,13.0,6.0,7.0,6.0,0.0
2020-05-03,0.0,0.0,19.0,9.0,6.0,12.0,0.0,6.0,11.0,14.0,7.7,0.0
2020-05-04,11.0,0.0,10.0,4.0,0.0,5.0,5.0,5.0,5.0,6.0,5.1,0.0
2020-05-05,6.0,6.0,11.0,8.0,0.0,10.0,0.0,0.0,0.0,6.0,4.7,0.0
2020-05-06,7.0,0.0,12.0,0.0,0.0,0.0,18.0,18.0,5.0,0.0,6.0,0.0
2020-05-07,0.0,0.0,6.0,4.0,6.0,0.0,6.0,0.0,10.0,12.0,4.4,0.0
2020-05-08,20.0,19.0,6.0,14.0,6.0,11.0,6.0,19.0,0.0,13.0,11.4,0.0
2020-05-09,0.0,0.0,8.0,0.0,8.0,0.0,8.0,8.0,0.0,0.0,3.2,0.0
2020-05-10,8.0,15.0,8.0,6.0,0.0,7.0,0.0,15.0,0.0,0.0,5.9,0.0
2020-05-11,19.0,17.0,17.0,4.0,0.0,0.0,18.0,0.0,10.0,12.0,9.7,0.0
2020-05-12,0.0,0.0,0.0,4.0,6.0,5.0,6.0,6.0,5.0,0.0,3.2,0.0
2020-05-13,6.0,12.0,6.0,4.0,12.0,11.0,12.0,0.0,5.0,6.0,7.4,0.0
2020-05-14,6.0,6.0,0.0,9.0,0.0,5.0,12.0,6.0,5.0,6.0,5.5,0.0
2020-05-15,13.0,0.0,6.0,0.0,13.0,11.0,6.0,0.0,5.0,13.0,6.7,0.0
2020-05-16,17.0,8.0,0.0,0.0,0.0,14.0,8.0,16.0,7.0,8.0,7.8,0.0
2020-05-17,0.0,0.0,15.0,11.0,0.0,0.0,23.0,0.0,13.0,0.0,6.2,0.0
2020-05-18,6.0,12.0,6.0,4.0,12.0,0.0,6.0,12.0,0.0,0.0,5.8,0.0
2020-05-19,13.0,12.0,6.0,8.0,12.0,5.0,12.0,12.0,0.0,19.0,9.9,0.0
2020-05-20,0.0,6.0,6.0,8.0,12.0,10.0,6.0,6.0,5.0,12.0,7.1,0.0
2020-05-21,6.0,0.0,5.0,0.0,0.0,0.0,5.0,5.0,5.0,0.0,2.6,0.0
2020-05-22,13.0,0.0,6.0,9.0,6.0,11.0,6.0,12.0,11.0,13.0,8.7,0.0
2020-05-23,17.0,0.0,0.0,6.0,0.0,0.0,8.0,16.0,0.0,16.0,6.3,0.0
2020-05-24,0.0,7.0,0.0,0.0,7.0,0.0,7.0,0.0,0.0,0.0,2.1,0.0
2020-05-25,7.0,7.0,7.0,10.0,7.0,12.0,14.0,0.0,0.0,7.0,7.1,0.0
2020-05-26,12.0,5.0,6.0,8.0,22.0,25.0,0.0,11.0,0.0,12.0,10.1,0.0
2020-05-27,12.0,17.0,22.0,4.0,17.0,15.0,11.0,6.0,0.0,18.0,12.2,0.0
2020-05-28,6.0,5.0,5.0,0.0,6.0,10.0,5.0,11.0,15.0,0.0,6.3,0.0
2020-05-29,6.0,6.0,12.0,13.0,0.0,5.0,6.0,0.0,10.0,6.0,6.4,0.0
2020-05-30,7.0,7.0,0.0,5.0,0.0,13.0,7.0,0.0,0.0,15.0,5.4,0.0
2020-05-31,0.0,7.0,0.0,0.0,14.0,0.0,0.0,7.0,6.0,15.0,4.9,0.0
2020-06-01,0.0,11.0,6.0,4.0,0.0,0.0,6.0,6.0,0.0,6.0,3.9,0.0
2020-06-02,12.0,5.0,6.0,4.0,6.0,0.0,11.0,11.0,10.0,12.0,7.7,0.0
2020-06-03,12.0,11.0,11.0,0.0,0.0,5.0,0.0,0.0,5.0,6.0,5.0,0.0
2020-06-04,0.0,6.0,11.0,4.0,0.0,0.0,6.0,0.0,5.0,6.0,3.8,0.0
2020-06-05,6.0,23.0,6.0,9.0,6.0,5.0,12.0,0.0,0.0,0.0,6.7,0.0
2020-06-06,8.0,7.0,7.0,11.0,7.0,13.0,22.0,7.0,0.0,8.0,9.0,0.0
2020-06-07,8.0,7.0,14.0,5.0,0.0,7.0,7.0,0.0,6.0,23.0,7.7,0.0
2020-06-08,17.0,5.0,11.0,0.0,11.0,15.0,5.0,11.0,0.0,0.0,7.5,0.0
2020-06-09,6.0,11.0,5.0,8.0,11.0,10.0,11.0,5.0,5.0,11.0,8.3,0.0
2020-06-10,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,5.0,0.0,1.7,0.0
2020-06-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.5,0.0
2020-06-12,0.0,6.0,0.0,4.0,0.0,0.0,6.0,11.0,5.0,0.0,3.2,0.0
2020-06-13,15.0,7.0,14.0,5.0,0.0,19.0,7.0,0.0,13.0,0.0,8.0,0.0
2020-06-14,7.0,27.0,7.0,5.0,14.0,6.0,21.0,0.0,0.0,7.0,9.4,0.0
2020-06-15,0.0,0.0,11.0,4.0,6.0,5.0,6.0,6.0,5.0,0.0,4.3,0.0
2020-06-16,12.0,5.0,11.0,4.0,0.0,5.0,5.0,11.0,0.0,17.0,7.0,0.0
2020-06-17,6.0,23.0,11.0,12.0,18.0,15.0,6.0,11.0,5.0,6.0,11.3,0.0
2020-06-18,6.0,0.0,6.0,4.0,0.0,5.0,6.0,6.0,0.0,6.0,3.9,0.0
2020-06-19,0.0,6.0,6.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,3.0,0.0
2020-06-20,24.0,15.0,29.0,11.0,15.0,33.0,22.0,30.0,7.0,16.0,20.2,0.0
2020-06-21,15.0,7.0,0.0,5.0,7.0,13.0,0.0,0.0,13.0,0.0,6.0,0.0
2020-06-22,6.0,17.0,6.0,8.0,0.0,5.0,0.0,0.0,15.0,12.0,6.9,0.0
2020-06-23,18.0,11.0,11.0,4.0,0.0,0.0,11.0,23.0,10.0,0.0,8.8,0.0
2020-06-24,19.0,6.0,6.0,4.0,6.0,0.0,6.0,6.0,10.0,0.0,6.3,0.0
2020-06-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-26,7.0,6.0,13.0,9.0,7.0,12.0,13.0,6.0,6.0,14.0,9.3,0.0
2020-06-27,9.0,8.0,0.0,11.0,8.0,0.0,8.0,8.0,0.0,8.0,6.0,0.0
2020-06-28,0.0,0.0,0.0,0.0,0.0,7.0,7.0,7.0,0.0,8.0,2.9,0.0
2020-06-29,7.0,18.0,18.0,13.0,19.0,5.0,0.0,19.0,22.0,13.0,13.4,0.0
2020-06-30,7.0,0.0,13.0,4.0,6.0,6.0,13.0,13.0,0.0,0.0,6.2,0.0
2020-07-01,7.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,0.0
2020-07-02,14.0,0.0,6.0,0.0,6.0,6.0,0.0,0.0,0.0,7.0,3.9,0.0
2020-07-03,7.0,0.0,7.0,0.0,6.0,0.0,0.0,6.0,0.0,0.0,2.6,0.0
2020-07-04,17.0,8.0,31.0,22.0,15.0,28.0,8.0,16.0,20.0,25.0,19.0,0.0
2020-07-05,16.0,0.0,0.0,0.0,7.0,7.0,7.0,23.0,20.0,8.0,8.8,0.0
2020-07-06,7.0,18.0,6.0,13.0,0.0,11.0,6.0,12.0,16.0,7.0,9.6,0.0
2020-07-07,7.0,6.0,18.0,0.0,6.0,11.0,18.0,18.0,0.0,13.0,9.7,0.0
2020-07-08,7.0,13.0,13.0,5.0,26.0,23.0,19.0,0.0,17.0,27.0,15.0,0.0
2020-07-09,29.0,13.0,19.0,5.0,13.0,6.0,7.0,7.0,6.0,7.0,11.2,0.0
2020-07-10,7.0,34.0,21.0,5.0,42.0,19.0,14.0,20.0,30.0,22.0,21.4,0.0
2020-07-11,9.0,24.0,8.0,11.0,24.0,22.0,24.0,8.0,7.0,9.0,14.6,0.0
2020-07-12,16.0,0.0,8.0,0.0,8.0,7.0,0.0,0.0,0.0,0.0,3.9,0.0
2020-07-13,7.0,19.0,6.0,9.0,0.0,6.0,13.0,6.0,6.0,7.0,7.9,0.0
2020-07-14,0.0,0.0,6.0,5.0,20.0,11.0,6.0,6.0,11.0,14.0,7.9,0.0
2020-07-15,14.0,6.0,6.0,19.0,0.0,12.0,6.0,19.0,0.0,7.0,8.9,0.0
2020-07-16,0.0,0.0,0.0,0.0,6.0,6.0,6.0,6.0,0.0,0.0,2.4,0.0
2020-07-17,0.0,0.0,7.0,0.0,7.0,0.0,0.0,7.0,0.0,0.0,2.1,0.0
2020-07-18,0.0,0.0,0.0,6.0,0.0,0.0,8.0,0.0,0.0,0.0,1.4,0.0
2020-07-19,33.0,0.0,15.0,5.0,8.0,13.0,23.0,15.0,20.0,16.0,14.8,0.0
2020-07-20,21.0,25.0,13.0,14.0,13.0,17.0,0.0,19.0,17.0,14.0,15.3,0.0
2020-07-21,14.0,19.0,0.0,10.0,7.0,12.0,13.0,7.0,6.0,7.0,9.5,0.0
2020-07-22,28.0,19.0,26.0,33.0,13.0,12.0,19.0,20.0,47.0,14.0,23.1,0.0
2020-07-23,21.0,7.0,13.0,5.0,13.0,18.0,7.0,20.0,12.0,21.0,13.7,0.0
2020-07-24,7.0,13.0,20.0,10.0,14.0,12.0,0.0,7.0,6.0,14.0,10.3,0.0
2020-07-25,17.0,8.0,8.0,11.0,8.0,14.0,8.0,24.0,21.0,17.0,13.6,0.0
2020-07-26,24.0,15.0,15.0,0.0,0.0,14.0,8.0,15.0,14.0,16.0,12.1,0.0
2020-07-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-28,0.0,7.0,7.0,5.0,7.0,12.0,7.0,0.0,0.0,14.0,5.9,0.0
2020-07-29,7.0,6.0,7.0,5.0,0.0,6.0,7.0,7.0,6.0,7.0,5.8,0.0
2020-07-30,21.0,13.0,0.0,9.0,13.0,18.0,19.0,20.0,29.0,21.0,16.3,0.0
2020-07-31,7.0,0.0,20.0,0.0,7.0,6.0,13.0,0.0,6.0,0.0,5.9,0.0
2020-08-01,42.0,16.0,23.0,11.0,0.0,28.0,23.0,16.0,7.0,8.0,17.4,0.0
2020-08-02,17.0,8.0,0.0,6.0,16.0,14.0,8.0,0.0,7.0,16.0,9.2,0.0
2020-08-03,14.0,6.0,0.0,5.0,13.0,0.0,7.0,0.0,6.0,0.0,5.1,0.0
2020-08-04,14.0,6.0,0.0,14.0,19.0,6.0,13.0,6.0,11.0,14.0,10.3,0.0
2020-08-05,13.0,12.0,19.0,9.0,13.0,6.0,25.0,12.0,11.0,7.0,12.7,0.0
2020-08-06,7.0,13.0,6.0,5.0,7.0,6.0,0.0,13.0,6.0,14.0,7.7,0.0
2020-08-07,14.0,19.0,13.0,14.0,7.0,12.0,13.0,7.0,11.0,14.0,12.4,0.0
2020-08-08,8.0,7.0,0.0,11.0,8.0,27.0,15.0,15.0,13.0,16.0,12.0,0.0
2020-08-09,8.0,0.0,15.0,6.0,8.0,0.0,15.0,0.0,0.0,8.0,6.0,0.0
2020-08-10,14.0,13.0,0.0,9.0,13.0,11.0,0.0,6.0,6.0,21.0,9.3,0.0
2020-08-11,34.0,31.0,13.0,19.0,32.0,23.0,19.0,32.0,11.0,35.0,24.9,0.0
2020-08-12,7.0,13.0,6.0,5.0,13.0,0.0,6.0,6.0,6.0,7.0,6.9,0.0
2020-08-13,7.0,6.0,6.0,0.0,6.0,6.0,6.0,0.0,0.0,14.0,5.1,0.0
2020-08-14,14.0,13.0,27.0,10.0,7.0,6.0,13.0,13.0,0.0,14.0,11.7,0.0
2020-08-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-16,16.0,0.0,0.0,0.0,15.0,7.0,7.0,0.0,7.0,0.0,5.2,0.0
2020-08-17,21.0,6.0,6.0,5.0,13.0,0.0,0.0,0.0,6.0,7.0,6.4,0.0
2020-08-18,7.0,0.0,13.0,9.0,6.0,6.0,7.0,0.0,6.0,0.0,5.4,0.0
2020-08-19,14.0,13.0,0.0,5.0,0.0,6.0,6.0,0.0,6.0,13.0,6.3,0.0
2020-08-20,21.0,13.0,6.0,9.0,0.0,6.0,0.0,13.0,6.0,7.0,8.1,0.0
2020-08-21,14.0,7.0,0.0,15.0,20.0,18.0,7.0,20.0,24.0,21.0,14.6,0.0
2020-08-22,0.0,24.0,16.0,6.0,24.0,14.0,16.0,16.0,7.0,25.0,14.8,0.0
2020-08-23,16.0,31.0,15.0,11.0,8.0,14.0,23.0,23.0,27.0,25.0,19.3,0.0
2020-08-24,0.0,6.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,7.0,1.8,0.0
2020-08-25,0.0,19.0,25.0,14.0,6.0,22.0,13.0,25.0,6.0,7.0,13.7,0.0
2020-08-26,0.0,0.0,19.0,5.0,13.0,12.0,32.0,6.0,23.0,14.0,12.4,0.0
2020-08-27,7.0,6.0,0.0,14.0,7.0,12.0,26.0,13.0,17.0,14.0,11.6,0.0
2020-08-28,14.0,7.0,0.0,20.0,27.0,18.0,20.0,7.0,12.0,0.0,12.5,0.0
2020-08-29,0.0,8.0,24.0,6.0,8.0,21.0,16.0,8.0,21.0,17.0,12.9,0.0
2020-08-30,0.0,0.0,8.0,6.0,0.0,7.0,8.0,8.0,7.0,8.0,5.2,0.0
2020-08-31,20.0,12.0,19.0,18.0,13.0,6.0,6.0,12.0,17.0,0.0,12.3,0.0
2020-09-01,14.0,6.0,0.0,5.0,6.0,0.0,0.0,0.0,6.0,0.0,3.7,0.0
2020-09-02,7.0,0.0,0.0,9.0,13.0,6.0,6.0,6.0,11.0,7.0,6.5,0.0
2020-09-03,0.0,0.0,13.0,0.0,13.0,6.0,6.0,19.0,0.0,0.0,5.7,0.0
2020-09-04,14.0,6.0,6.0,9.0,19.0,6.0,7.0,19.0,17.0,20.0,12.3,0.0
2020-09-05,8.0,8.0,8.0,0.0,16.0,7.0,8.0,16.0,0.0,8.0,7.9,0.0
