date,/m/0lbt3_0,/m/0lbt3_1,/m/0lbt3_2,/m/0lbt3_3,/m/0lbt3_4,/m/0lbt3_5,/m/0lbt3_6,/m/0lbt3_7,/m/0lbt3_8,/m/0lbt3_9,/m/0lbt3,batch_id
2020-01-01,3.0,0.0,7.0,17.0,10.0,4.0,9.0,6.0,12.0,6.0,7.4074074074074066,0
2020-01-02,19.0,12.0,9.0,24.0,9.0,12.0,8.0,18.0,20.0,15.0,14.614614614614613,0
2020-01-03,11.0,12.0,9.0,6.0,6.0,3.0,11.0,5.0,10.0,0.0,7.3073073073073065,0
2020-01-04,18.0,10.0,19.0,22.0,10.0,23.0,12.0,33.0,22.0,14.0,18.31831831831832,0
2020-01-05,9.0,10.0,9.0,19.0,19.0,26.0,9.0,5.0,15.0,8.0,12.912912912912912,0
2020-01-06,12.0,3.0,13.0,6.0,19.0,13.0,17.0,14.0,14.0,5.0,11.611611611611611,0
2020-01-07,8.0,3.0,3.0,11.0,11.0,9.0,5.0,15.0,6.0,14.0,8.508508508508507,0
2020-01-08,13.0,6.0,14.0,14.0,17.0,23.0,8.0,12.0,10.0,16.0,13.313313313313312,0
2020-01-09,8.0,15.0,0.0,12.0,17.0,6.0,11.0,8.0,17.0,5.0,9.90990990990991,0
2020-01-10,11.0,6.0,15.0,6.0,12.0,9.0,5.0,5.0,0.0,12.0,8.108108108108107,0
2020-01-11,18.0,30.0,13.0,13.0,19.0,7.0,21.0,20.0,30.0,19.0,19.01901901901902,0
2020-01-12,17.0,0.0,22.0,22.0,9.0,22.0,15.0,14.0,18.0,5.0,14.414414414414413,0
2020-01-13,7.0,8.0,13.0,8.0,5.0,11.0,10.0,2.0,18.0,9.0,9.10910910910911,0
2020-01-14,5.0,13.0,8.0,8.0,8.0,3.0,9.0,9.0,12.0,13.0,8.80880880880881,0
2020-01-15,16.0,9.0,17.0,22.0,20.0,14.0,5.0,5.0,13.0,14.0,13.513513513513512,0
2020-01-16,8.0,9.0,6.0,3.0,6.0,6.0,19.0,7.0,10.0,12.0,8.608608608608607,0
2020-01-17,8.0,6.0,9.0,9.0,12.0,6.0,5.0,13.0,17.0,7.0,9.209209209209208,0
2020-01-18,15.0,10.0,13.0,10.0,10.0,10.0,9.0,11.0,26.0,8.0,12.212212212212211,0
2020-01-19,6.0,10.0,16.0,6.0,10.0,10.0,12.0,8.0,7.0,3.0,8.80880880880881,0
2020-01-20,21.0,18.0,11.0,14.0,20.0,17.0,21.0,17.0,19.0,12.0,17.017017017017015,0
2020-01-21,13.0,18.0,20.0,11.0,22.0,23.0,13.0,27.0,16.0,14.0,17.717717717717715,0
2020-01-22,13.0,12.0,29.0,23.0,26.0,15.0,8.0,7.0,16.0,12.0,16.116116116116117,0
2020-01-23,8.0,15.0,14.0,6.0,11.0,6.0,10.0,7.0,0.0,7.0,8.408408408408407,0
2020-01-24,11.0,6.0,17.0,17.0,11.0,15.0,8.0,7.0,27.0,12.0,13.113113113113112,0
2020-01-25,9.0,13.0,16.0,13.0,16.0,20.0,21.0,14.0,19.0,19.0,16.016016016016014,0
2020-01-26,12.0,10.0,16.0,13.0,22.0,13.0,18.0,8.0,4.0,8.0,12.412412412412412,0
2020-01-27,8.0,14.0,14.0,11.0,14.0,14.0,13.0,7.0,16.0,11.0,12.212212212212211,0
2020-01-28,8.0,15.0,11.0,11.0,11.0,9.0,8.0,7.0,16.0,7.0,10.31031031031031,0
2020-01-29,8.0,9.0,3.0,3.0,6.0,12.0,10.0,2.0,7.0,2.0,6.206206206206206,0
2020-01-30,16.0,21.0,17.0,9.0,6.0,15.0,8.0,12.0,10.0,12.0,12.612612612612612,0
2020-01-31,19.0,21.0,18.0,29.0,17.0,18.0,21.0,23.0,17.0,19.0,20.22022022022022,0
2020-02-01,18.0,16.0,13.0,32.0,3.0,20.0,9.0,17.0,26.0,16.0,17.017017017017015,0
2020-02-02,12.0,13.0,3.0,16.0,10.0,10.0,9.0,16.0,22.0,5.0,11.611611611611611,0
2020-02-03,17.0,14.0,19.0,24.0,3.0,22.0,15.0,16.0,22.0,9.0,16.116116116116117,0
2020-02-04,8.0,3.0,11.0,6.0,6.0,9.0,11.0,10.0,10.0,10.0,8.408408408408407,0
2020-02-05,8.0,9.0,9.0,14.0,0.0,6.0,11.0,12.0,10.0,7.0,8.608608608608607,0
2020-02-06,5.0,9.0,6.0,0.0,9.0,3.0,5.0,13.0,0.0,2.0,5.205205205205205,0
2020-02-07,16.0,18.0,15.0,12.0,30.0,15.0,14.0,13.0,7.0,8.0,14.814814814814813,0
2020-02-08,15.0,10.0,3.0,3.0,16.0,17.0,9.0,14.0,11.0,8.0,10.61061061061061,0
2020-02-09,9.0,10.0,10.0,3.0,6.0,10.0,9.0,8.0,18.0,13.0,9.60960960960961,0
2020-02-10,10.0,11.0,14.0,11.0,14.0,14.0,10.0,7.0,22.0,9.0,12.212212212212211,0
2020-02-11,18.0,21.0,11.0,11.0,23.0,17.0,18.0,22.0,29.0,14.0,18.418418418418415,0
2020-02-12,10.0,15.0,14.0,11.0,3.0,9.0,18.0,10.0,16.0,9.0,11.511511511511511,0
2020-02-13,14.0,15.0,6.0,15.0,12.0,3.0,16.0,10.0,14.0,12.0,11.711711711711711,0
2020-02-14,22.0,25.0,18.0,12.0,9.0,15.0,11.0,13.0,21.0,12.0,15.815815815815816,0
2020-02-15,12.0,7.0,10.0,6.0,10.0,26.0,9.0,19.0,15.0,16.0,13.013013013013012,0
2020-02-16,3.0,13.0,3.0,3.0,12.0,10.0,0.0,5.0,0.0,5.0,5.405405405405405,0
2020-02-17,21.0,18.0,14.0,20.0,26.0,12.0,18.0,12.0,26.0,19.0,18.61861861861862,0
2020-02-18,8.0,15.0,14.0,15.0,12.0,15.0,8.0,5.0,17.0,2.0,11.11111111111111,0
2020-02-19,11.0,9.0,9.0,9.0,9.0,12.0,13.0,5.0,17.0,7.0,10.11011011011011,0
2020-02-20,19.0,27.0,15.0,24.0,35.0,15.0,19.0,8.0,20.0,20.0,20.22022022022022,0
2020-02-21,16.0,12.0,23.0,9.0,23.0,3.0,16.0,8.0,7.0,10.0,12.712712712712712,0
2020-02-22,6.0,10.0,3.0,16.0,3.0,10.0,14.0,5.0,7.0,10.0,8.408408408408407,0
2020-02-23,3.0,10.0,6.0,6.0,3.0,7.0,6.0,6.0,7.0,5.0,5.905905905905906,0
2020-02-24,5.0,6.0,6.0,3.0,6.0,0.0,3.0,5.0,10.0,2.0,4.604604604604604,0
2020-02-25,8.0,9.0,12.0,17.0,23.0,12.0,8.0,12.0,20.0,7.0,12.812812812812812,0
2020-02-26,10.0,9.0,17.0,14.0,14.0,9.0,13.0,10.0,13.0,5.0,11.411411411411411,0
2020-02-27,13.0,12.0,17.0,3.0,9.0,9.0,16.0,15.0,3.0,10.0,10.71071071071071,0
2020-02-28,5.0,6.0,3.0,24.0,12.0,12.0,11.0,3.0,17.0,12.0,10.51051051051051,0
2020-02-29,12.0,17.0,13.0,16.0,13.0,13.0,12.0,11.0,7.0,22.0,13.613613613613612,0
