date,/m/0g9pc_0,/m/0g9pc_1,/m/0g9pc_2,/m/0g9pc_3,/m/0g9pc_4,/m/0g9pc_5,/m/0g9pc_6,/m/0g9pc_7,/m/0g9pc_8,/m/0g9pc_9,/m/0g9pc_10,/m/0g9pc_11,/m/0g9pc_12,/m/0g9pc_13,/m/0g9pc_14,/m/0g9pc_15,/m/0g9pc_16,/m/0g9pc_17,/m/0g9pc_18,/m/0g9pc_19,/m/0g9pc
2020-01-29,24.0,14.0,22.0,27.0,27.0,29.0,25.0,31.0,23.0,32.0,16.0,34.0,26.0,25.0,36.0,34.0,35.0,25.0,27.0,24.0,28.329809725158565
2020-01-30,27.0,16.0,26.0,20.0,18.0,20.0,22.0,22.0,22.0,23.0,24.0,36.0,29.0,18.0,32.0,21.0,30.0,27.0,24.0,16.0,25.0
2020-01-31,12.0,15.0,17.0,14.0,18.0,22.0,20.0,25.0,13.0,23.0,15.0,32.0,32.0,11.0,21.0,15.0,15.0,18.0,11.0,18.0,19.39746300211417
2020-02-01,13.0,19.0,19.0,23.0,17.0,28.0,29.0,25.0,26.0,21.0,19.0,23.0,15.0,16.0,25.0,23.0,25.0,12.0,21.0,29.0,22.6215644820296
2020-02-02,17.0,10.0,13.0,22.0,11.0,20.0,18.0,30.0,16.0,18.0,15.0,31.0,19.0,11.0,24.0,15.0,22.0,12.0,18.0,10.0,18.604651162790702
2020-02-03,7.0,5.0,14.0,6.0,7.0,13.0,7.0,12.0,11.0,7.0,8.0,22.0,16.0,9.0,15.0,12.0,13.0,9.0,4.0,11.0,10.993657505285412
2020-02-04,7.0,9.0,10.0,6.0,4.0,12.0,11.0,12.0,4.0,3.0,9.0,13.0,15.0,5.0,5.0,9.0,14.0,6.0,12.0,6.0,9.090909090909092
2020-02-05,7.0,8.0,8.0,11.0,12.0,15.0,11.0,8.0,7.0,3.0,7.0,7.0,7.0,5.0,8.0,10.0,12.0,9.0,7.0,13.0,9.249471458773785
2020-02-06,7.0,15.0,10.0,3.0,11.0,9.0,10.0,4.0,4.0,10.0,11.0,25.0,14.0,6.0,12.0,9.0,16.0,3.0,6.0,6.0,10.095137420718817
2020-02-07,15.0,6.0,13.0,12.0,11.0,12.0,10.0,16.0,13.0,12.0,16.0,12.0,15.0,13.0,16.0,14.0,23.0,16.0,12.0,10.0,14.112050739957718
2020-02-08,14.0,9.0,13.0,6.0,16.0,7.0,14.0,13.0,9.0,22.0,10.0,16.0,15.0,14.0,7.0,11.0,11.0,10.0,14.0,9.0,12.684989429175477
2020-02-09,14.0,12.0,15.0,10.0,12.0,13.0,12.0,17.0,11.0,19.0,17.0,15.0,9.0,15.0,16.0,9.0,12.0,15.0,9.0,10.0,13.847780126849894
2020-02-10,7.0,4.0,6.0,4.0,4.0,11.0,5.0,7.0,7.0,0.0,10.0,5.0,18.0,4.0,8.0,3.0,5.0,4.0,10.0,6.0,6.765327695560254
2020-02-11,7.0,4.0,8.0,7.0,6.0,8.0,8.0,8.0,3.0,11.0,7.0,9.0,12.0,7.0,8.0,9.0,5.0,10.0,7.0,6.0,7.928118393234673
2020-02-12,12.0,15.0,16.0,16.0,10.0,6.0,8.0,16.0,11.0,9.0,9.0,14.0,25.0,11.0,16.0,14.0,11.0,11.0,10.0,12.0,13.31923890063425
2020-02-13,4.0,6.0,12.0,7.0,6.0,10.0,6.0,8.0,5.0,5.0,10.0,20.0,20.0,10.0,10.0,7.0,3.0,9.0,12.0,11.0,9.566596194503173
2020-02-14,4.0,4.0,9.0,10.0,7.0,5.0,8.0,5.0,4.0,5.0,9.0,13.0,14.0,6.0,5.0,3.0,3.0,5.0,6.0,5.0,6.871035940803383
2020-02-15,10.0,11.0,8.0,13.0,5.0,9.0,7.0,15.0,10.0,11.0,7.0,4.0,6.0,9.0,10.0,10.0,8.0,15.0,8.0,11.0,9.883720930232558
2020-02-16,9.0,2.0,10.0,6.0,3.0,9.0,5.0,9.0,6.0,10.0,5.0,23.0,15.0,3.0,8.0,6.0,6.0,5.0,10.0,10.0,8.456659619450317
2020-02-17,17.0,6.0,5.0,14.0,7.0,10.0,11.0,3.0,12.0,14.0,9.0,4.0,8.0,10.0,5.0,10.0,17.0,3.0,13.0,16.0,10.253699788583509
2020-02-18,6.0,8.0,11.0,10.0,7.0,10.0,14.0,10.0,14.0,6.0,4.0,5.0,7.0,11.0,8.0,6.0,8.0,11.0,14.0,6.0,9.302325581395351
2020-02-19,6.0,10.0,6.0,4.0,9.0,10.0,8.0,10.0,11.0,8.0,10.0,7.0,5.0,7.0,13.0,6.0,7.0,12.0,6.0,11.0,8.773784355179705
2020-02-20,6.0,1.0,7.0,9.0,4.0,7.0,10.0,7.0,4.0,6.0,8.0,13.0,5.0,4.0,9.0,7.0,5.0,6.0,9.0,6.0,7.029598308668077
2020-02-21,9.0,1.0,10.0,6.0,5.0,7.0,7.0,13.0,9.0,7.0,12.0,21.0,7.0,7.0,9.0,6.0,2.0,6.0,8.0,5.0,8.298097251585624
2020-02-22,2.0,11.0,9.0,3.0,8.0,5.0,13.0,9.0,3.0,8.0,3.0,16.0,13.0,8.0,15.0,3.0,7.0,7.0,10.0,9.0,8.562367864693446
2020-02-23,15.0,11.0,19.0,13.0,16.0,18.0,19.0,18.0,9.0,10.0,10.0,30.0,27.0,7.0,15.0,10.0,13.0,16.0,19.0,11.0,16.173361522198732
2020-02-24,17.0,25.0,21.0,20.0,19.0,28.0,18.0,17.0,18.0,31.0,25.0,28.0,24.0,26.0,32.0,18.0,20.0,24.0,15.0,28.0,23.995771670190276
2020-02-25,28.0,31.0,24.0,26.0,33.0,30.0,36.0,26.0,38.0,28.0,34.0,49.0,38.0,20.0,35.0,30.0,29.0,23.0,31.0,37.0,33.086680761099366
2020-02-26,33.0,45.0,44.0,39.0,44.0,45.0,48.0,51.0,39.0,48.0,52.0,51.0,37.0,41.0,54.0,43.0,57.0,38.0,49.0,56.0,48.30866807610994
2020-02-27,34.0,38.0,44.0,33.0,41.0,41.0,40.0,38.0,28.0,28.0,33.0,47.0,45.0,38.0,45.0,43.0,38.0,37.0,39.0,48.0,41.12050739957717
2020-02-28,48.0,48.0,57.0,48.0,46.0,59.0,53.0,66.0,45.0,56.0,43.0,73.0,48.0,45.0,68.0,55.0,55.0,49.0,42.0,64.0,56.44820295983087
2020-02-29,44.0,43.0,54.0,48.0,42.0,58.0,50.0,62.0,44.0,44.0,49.0,48.0,40.0,40.0,52.0,46.0,48.0,55.0,35.0,44.0,50.0
2020-03-01,43.0,50.0,44.0,45.0,54.0,45.0,40.0,42.0,31.0,58.0,29.0,53.0,60.0,49.0,46.0,44.0,54.0,42.0,38.0,44.0,48.15010570824525
2020-03-02,46.0,35.0,50.0,46.0,38.0,44.0,42.0,46.0,43.0,42.0,46.0,73.0,64.0,46.0,61.0,54.0,55.0,47.0,51.0,47.0,51.58562367864694
2020-03-03,36.0,60.0,52.0,56.0,54.0,51.0,52.0,60.0,47.0,47.0,62.0,53.0,51.0,51.0,49.0,65.0,56.0,55.0,60.0,61.0,56.97674418604652
2020-03-04,56.0,58.0,41.0,51.0,42.0,61.0,59.0,55.0,46.0,61.0,55.0,52.0,37.0,51.0,57.0,51.0,73.0,52.0,58.0,47.0,56.18393234672305
2020-03-05,38.0,51.0,49.0,44.0,40.0,45.0,48.0,41.0,45.0,64.0,43.0,50.0,52.0,56.0,60.0,53.0,59.0,52.0,42.0,46.0,51.69133192389007
2020-03-06,56.0,55.0,74.0,58.0,66.0,69.0,68.0,72.0,62.0,63.0,64.0,95.0,76.0,58.0,75.0,64.0,66.0,64.0,63.0,70.0,70.7188160676533
2020-03-07,56.0,62.0,54.0,54.0,72.0,48.0,74.0,66.0,61.0,69.0,46.0,77.0,82.0,57.0,61.0,64.0,66.0,64.0,46.0,56.0,65.27484143763213
2020-03-08,34.0,40.0,44.0,41.0,47.0,46.0,54.0,52.0,44.0,47.0,43.0,78.0,63.0,43.0,47.0,42.0,55.0,50.0,40.0,53.0,50.8985200845666
2020-03-09,47.0,57.0,58.0,54.0,57.0,73.0,60.0,65.0,45.0,67.0,52.0,65.0,69.0,64.0,62.0,67.0,66.0,64.0,56.0,66.0,64.16490486257929
2020-03-10,54.0,53.0,59.0,54.0,71.0,62.0,60.0,65.0,45.0,63.0,58.0,53.0,51.0,54.0,86.0,50.0,61.0,50.0,56.0,65.0,61.83932346723045
2020-03-11,34.0,49.0,39.0,38.0,56.0,60.0,44.0,62.0,37.0,43.0,39.0,54.0,58.0,56.0,56.0,46.0,52.0,37.0,38.0,56.0,50.42283298097252
2020-03-12,49.0,88.0,59.0,66.0,58.0,84.0,71.0,74.0,72.0,74.0,48.0,88.0,56.0,55.0,65.0,59.0,74.0,68.0,75.0,64.0,71.19450317124735
2020-03-13,82.0,58.0,70.0,81.0,72.0,80.0,77.0,64.0,70.0,82.0,63.0,88.0,73.0,73.0,100.0,72.0,79.0,70.0,40.0,75.0,77.64270613107823
2020-03-14,87.0,100.0,100.0,74.0,97.0,100.0,100.0,90.0,88.0,96.0,97.0,81.0,82.0,99.0,100.0,100.0,99.0,100.0,81.0,100.0,98.89006342494716
2020-03-15,100.0,100.0,93.0,100.0,100.0,86.0,100.0,100.0,100.0,100.0,100.0,95.0,72.0,100.0,95.0,79.0,100.0,92.0,95.0,85.0,100.0
2020-03-16,83.0,76.0,93.0,65.0,77.0,81.0,91.0,94.0,69.0,76.0,85.0,100.0,96.0,70.0,82.0,82.0,89.0,95.0,100.0,90.0,89.53488372093024
2020-03-17,75.0,74.0,72.0,67.0,83.0,70.0,90.0,98.0,70.0,75.0,73.0,85.0,100.0,62.0,94.0,81.0,63.0,65.0,77.0,76.0,81.92389006342495
2020-03-18,50.0,71.0,72.0,65.0,62.0,49.0,68.0,76.0,62.0,77.0,72.0,85.0,79.0,74.0,83.0,67.0,85.0,63.0,60.0,90.0,74.52431289640593
2020-03-19,66.0,74.0,66.0,71.0,80.0,89.0,73.0,90.0,68.0,100.0,85.0,63.0,62.0,79.0,87.0,67.0,82.0,73.0,66.0,74.0,80.0739957716702
2020-03-20,42.0,57.0,58.0,54.0,60.0,74.0,71.0,68.0,56.0,63.0,65.0,75.0,77.0,66.0,64.0,56.0,68.0,66.0,57.0,67.0,66.8076109936575
2020-03-21,27.0,38.0,58.0,47.0,51.0,40.0,57.0,52.0,45.0,49.0,36.0,96.0,57.0,39.0,42.0,51.0,53.0,44.0,43.0,43.0,51.162790697674424
2020-03-22,51.0,50.0,64.0,53.0,50.0,60.0,59.0,64.0,44.0,58.0,48.0,72.0,61.0,56.0,73.0,69.0,54.0,61.0,51.0,65.0,61.469344608879496
2020-03-23,50.0,41.0,38.0,45.0,41.0,55.0,39.0,55.0,41.0,44.0,46.0,48.0,47.0,36.0,48.0,48.0,58.0,44.0,45.0,45.0,48.30866807610994
2020-03-24,62.0,55.0,58.0,58.0,57.0,72.0,58.0,69.0,57.0,62.0,57.0,52.0,55.0,52.0,65.0,62.0,60.0,68.0,66.0,62.0,63.79492600422834
2020-03-25,27.0,44.0,44.0,41.0,40.0,44.0,45.0,46.0,31.0,34.0,39.0,66.0,68.0,35.0,38.0,35.0,42.0,42.0,44.0,49.0,45.137420718816074
