date,/m/0cjf0,isPartial
2020-02-01,70,False
2020-02-02,63,False
2020-02-03,51,False
2020-02-04,55,False
2020-02-05,40,False
2020-02-06,45,False
2020-02-07,42,False
2020-02-08,37,False
2020-02-09,40,False
2020-02-10,49,False
2020-02-11,56,False
2020-02-12,46,False
2020-02-13,40,False
2020-02-14,44,False
2020-02-15,48,False
2020-02-16,42,False
2020-02-17,42,False
2020-02-18,55,False
2020-02-19,36,False
2020-02-20,45,False
2020-02-21,55,False
2020-02-22,50,False
2020-02-23,45,False
2020-02-24,33,False
2020-02-25,48,False
2020-02-26,43,False
2020-02-27,57,False
2020-02-28,44,False
2020-02-29,55,False
2020-03-01,59,False
2020-03-02,54,False
2020-03-03,64,False
2020-03-04,58,False
2020-03-05,58,False
2020-03-06,70,False
2020-03-07,70,False
2020-03-08,66,False
2020-03-09,72,False
2020-03-10,100,False
