date,/g/1213j0cz_0,/g/1213j0cz_1,/g/1213j0cz_2,/g/1213j0cz_3,/g/1213j0cz_4,/g/1213j0cz_5,/g/1213j0cz_6,/g/1213j0cz_7,/g/1213j0cz_8,/g/1213j0cz_9,/g/1213j0cz_10,/g/1213j0cz_11,/g/1213j0cz_12,/g/1213j0cz_13,/g/1213j0cz_14,/g/1213j0cz_15,/g/1213j0cz_16,/g/1213j0cz_17,/g/1213j0cz_18,/g/1213j0cz_19,/g/1213j0cz
2020-01-29,26.0,26.0,24.0,27.0,0.0,0.0,24.0,0.0,17.0,34.0,27.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,25.0,17.081604426002766
2020-01-30,0.0,0.0,0.0,28.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,7.123098201936378
2020-01-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,1.798063623789765
2020-02-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-04,0.0,80.0,24.0,28.0,27.0,68.0,48.0,24.0,18.0,35.0,28.0,70.0,49.0,53.0,24.0,28.0,30.0,0.0,0.0,25.0,45.57399723374829
2020-02-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,1.6597510373443984
2020-02-06,0.0,0.0,25.0,0.0,28.0,0.0,25.0,0.0,18.0,0.0,0.0,24.0,0.0,0.0,25.0,0.0,0.0,19.0,32.0,0.0,13.55463347164592
2020-02-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-08,0.0,0.0,28.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,29.0,7.261410788381742
2020-02-09,0.0,0.0,27.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,27.0,0.0,34.0,20.0,0.0,0.0,11.479944674965427
2020-02-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-12,27.0,27.0,25.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,25.0,18.0,0.0,29.0,0.0,19.0,31.0,0.0,15.62932226832642
2020-02-13,0.0,28.0,25.0,58.0,0.0,0.0,25.0,51.0,19.0,0.0,29.0,0.0,25.0,18.0,25.0,0.0,31.0,19.0,0.0,0.0,24.412171507607194
2020-02-14,0.0,28.0,0.0,30.0,0.0,36.0,0.0,26.0,19.0,37.0,30.0,0.0,0.0,19.0,26.0,30.0,32.0,0.0,0.0,27.0,23.513139695712308
2020-02-15,0.0,0.0,0.0,33.0,32.0,40.0,0.0,0.0,21.0,0.0,33.0,0.0,29.0,21.0,28.0,34.0,0.0,0.0,0.0,0.0,18.74135546334717
2020-02-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-17,26.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,23.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,25.0,10.511756569847856
2020-02-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,1.6597510373443984
2020-02-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
