date,/m/07mf1_0,/m/07mf1_1,/m/07mf1_2,/m/07mf1_3,/m/07mf1_4,/m/07mf1_5,/m/07mf1_6,/m/07mf1_7,/m/07mf1_8,/m/07mf1_9,/m/07mf1_10,/m/07mf1_11,/m/07mf1_12,/m/07mf1_13,/m/07mf1_14,/m/07mf1_15,/m/07mf1_16,/m/07mf1_17,/m/07mf1_18,/m/07mf1_19,/m/07mf1
2020-10-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-06,0.0,36.0,27.0,0.0,29.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,28.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,15.242313705054716
2020-10-07,34.0,36.0,27.0,53.84615384615385,0.0,0.0,0.0,0.0,29.0,32.0,0.0,0.0,27.0,0.0,0.0,67.0,55.0,0.0,26.0,0.0,32.75794684731631
2020-10-08,70.0,73.0,28.0,83.51648351648352,30.0,34.0,100.0,100.0,31.0,100.0,22.0,45.0,29.0,28.0,58.0,70.0,85.0,0.0,56.0,24.0,90.31210451872255
2020-10-09,38.0,0.0,29.0,30.76923076923077,0.0,73.0,67.0,36.0,0.0,35.0,0.0,48.0,0.0,30.0,32.0,0.0,0.0,36.0,0.0,26.0,40.71130797290255
2020-10-10,78.0,0.0,92.0,61.53846153846154,100.0,0.0,35.0,36.0,33.0,72.0,0.0,0.0,0.0,90.0,0.0,38.0,94.0,74.0,62.0,0.0,73.29338196977592
2020-10-11,0.0,37.0,27.0,27.47252747252747,0.0,0.0,32.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,35.0,28.0,0.0,28.0,0.0,20.02438025757463
2020-10-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-13,35.0,0.0,0.0,28.571428571428573,30.0,33.0,0.0,34.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,19.01660090821112
2020-10-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
