date,/m/0cjf0_0,/m/0cjf0_1,/m/0cjf0_2,/m/0cjf0_3,/m/0cjf0_4,/m/0cjf0_5,/m/0cjf0_6,/m/0cjf0_7,/m/0cjf0_8,/m/0cjf0_9,/m/0cjf0,batch_id
2020-01-01,25.0,15.0,20.0,25.0,45.0,33.0,16.0,20.0,24.0,28.0,26.03734439834025,0.0
2020-01-02,37.0,27.0,38.0,35.0,31.0,38.0,32.0,48.0,28.0,32.0,35.892116182572614,0.0
2020-01-03,36.0,33.0,30.0,27.0,28.0,33.0,34.0,37.0,22.0,31.0,32.26141078838174,0.0
2020-01-04,29.0,28.0,20.0,27.0,24.0,30.0,27.0,27.0,32.0,36.0,29.04564315352697,0.0
2020-01-05,25.0,23.0,26.0,22.0,35.0,24.0,24.0,20.0,20.0,38.0,26.6597510373444,0.0
2020-01-06,35.0,35.0,19.0,24.0,40.0,33.0,22.0,41.0,30.0,26.0,31.63900414937759,0.0
2020-01-07,30.0,27.0,27.0,24.0,28.0,33.0,28.0,21.0,18.0,26.0,27.17842323651452,0.0
2020-01-08,31.0,31.0,33.0,36.0,14.0,23.0,28.0,27.0,30.0,32.0,29.564315352697093,0.0
2020-01-09,17.0,24.0,32.0,35.0,17.0,22.0,29.0,32.0,34.0,31.0,28.3195020746888,0.0
2020-01-10,26.0,19.0,29.0,32.0,36.0,25.0,25.0,39.0,28.0,25.0,29.46058091286307,0.0
2020-01-11,27.0,20.0,24.0,25.0,26.0,23.0,25.0,22.0,27.0,25.0,25.311203319502077,0.0
2020-01-12,28.0,32.0,25.0,34.0,38.0,33.0,30.0,28.0,18.0,30.0,30.705394190871367,0.0
2020-01-13,29.0,33.0,27.0,30.0,41.0,26.0,30.0,38.0,27.0,29.0,32.15767634854772,0.0
2020-01-14,39.0,39.0,32.0,35.0,27.0,37.0,32.0,37.0,35.0,33.0,35.892116182572614,0.0
2020-01-15,47.0,43.0,40.0,46.0,36.0,48.0,35.0,38.0,55.0,44.0,44.81327800829875,0.0
2020-01-16,18.0,28.0,33.0,24.0,24.0,32.0,33.0,26.0,37.0,41.0,30.705394190871367,0.0
2020-01-17,35.0,27.0,29.0,39.0,30.0,20.0,24.0,31.0,30.0,30.0,30.601659751037342,0.0
2020-01-18,48.0,40.0,40.0,45.0,42.0,43.0,35.0,49.0,41.0,45.0,44.398340248962654,0.0
2020-01-19,42.0,42.0,31.0,56.0,49.0,42.0,37.0,48.0,49.0,49.0,46.16182572614108,0.0
2020-01-20,34.0,23.0,37.0,41.0,38.0,32.0,25.0,29.0,32.0,28.0,33.09128630705394,0.0
2020-01-21,39.0,27.0,27.0,25.0,28.0,30.0,26.0,37.0,26.0,39.0,31.535269709543567,0.0
2020-01-22,55.0,32.0,38.0,29.0,44.0,37.0,36.0,41.0,33.0,33.0,39.21161825726141,0.0
2020-01-23,37.0,40.0,36.0,41.0,41.0,47.0,50.0,49.0,47.0,39.0,44.29460580912863,0.0
2020-01-24,52.0,51.0,53.0,53.0,43.0,47.0,41.0,50.0,50.0,57.0,51.55601659751037,0.0
2020-01-25,50.0,36.0,43.0,42.0,46.0,51.0,52.0,47.0,50.0,46.0,48.02904564315352,0.0
2020-01-26,51.0,51.0,52.0,55.0,55.0,59.0,39.0,51.0,42.0,51.0,52.4896265560166,0.0
