,/m/0lbt3_0,/m/0lbt3_1,/m/0lbt3_2,/m/0lbt3_3,/m/0lbt3_4,/m/0lbt3_5,/m/0lbt3_6,/m/0lbt3_7,/m/0lbt3_8,/m/0lbt3_9,/m/0lbt3_10,/m/0lbt3_11,/m/0lbt3_12,/m/0lbt3_13,/m/0lbt3_14,/m/0lbt3_15,/m/0lbt3_16,/m/0lbt3_17,/m/0lbt3_18,/m/0lbt3_19,/m/0lbt3
2020-02-10,22.0,19.0,29.0,33.0,27.0,30.0,31.0,31.0,21.0,19.0,11.0,20.0,33.0,8.0,39.0,22.0,23.0,20.0,47.0,0.0,24.31077694235589
2020-02-11,15.0,7.0,8.0,12.0,21.0,0.0,7.0,8.0,15.0,20.0,6.0,14.0,14.0,9.0,8.0,6.0,16.0,5.0,0.0,0.0,9.573934837092732
2020-02-12,15.0,13.0,22.0,12.0,10.0,23.0,0.0,0.0,15.0,10.0,6.0,7.0,7.0,25.0,8.0,6.0,8.0,10.0,8.0,5.0,10.526315789473685
2020-02-13,16.0,7.0,16.0,24.0,7.0,15.0,0.0,24.0,8.0,20.0,12.0,22.0,7.0,9.0,25.0,12.0,8.0,0.0,25.0,15.0,13.63408521303258
2020-02-14,24.0,0.0,24.0,25.0,15.0,16.0,7.0,8.0,32.0,10.0,0.0,22.0,7.0,22.0,17.0,12.0,8.0,11.0,17.0,15.0,14.636591478696742
2020-02-15,17.0,8.0,8.0,13.0,20.0,8.0,7.0,9.0,0.0,11.0,7.0,24.0,15.0,14.0,27.0,7.0,9.0,11.0,9.0,11.0,11.779448621553884
2020-02-16,16.0,7.0,24.0,0.0,7.0,24.0,14.0,8.0,0.0,10.0,0.0,7.0,14.0,18.0,26.0,0.0,0.0,5.0,9.0,5.0,9.724310776942355
2020-02-17,15.0,7.0,23.0,12.0,11.0,8.0,13.0,8.0,8.0,10.0,12.0,0.0,7.0,17.0,16.0,6.0,16.0,10.0,8.0,14.0,11.077694235588972
2020-02-18,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0025062656641603
2020-02-19,8.0,14.0,23.0,24.0,7.0,8.0,14.0,17.0,8.0,0.0,0.0,0.0,22.0,13.0,9.0,12.0,8.0,11.0,17.0,15.0,11.528822055137844
2020-02-20,16.0,14.0,8.0,24.0,18.0,0.0,13.0,33.0,39.0,21.0,6.0,22.0,22.0,18.0,25.0,25.0,17.0,16.0,26.0,0.0,18.19548872180451
2020-02-21,16.0,22.0,16.0,25.0,11.0,8.0,14.0,0.0,8.0,11.0,12.0,15.0,30.0,23.0,27.0,12.0,17.0,11.0,27.0,5.0,15.538847117794486
2020-02-22,0.0,0.0,17.0,0.0,8.0,9.0,0.0,18.0,8.0,0.0,6.0,8.0,8.0,19.0,0.0,0.0,9.0,0.0,0.0,0.0,5.513784461152882
2020-02-23,8.0,13.0,23.0,36.0,14.0,16.0,7.0,41.0,16.0,20.0,12.0,7.0,7.0,26.0,17.0,18.0,16.0,5.0,34.0,0.0,16.842105263157894
2020-02-24,8.0,7.0,7.0,35.0,18.0,30.0,19.0,16.0,0.0,20.0,6.0,0.0,0.0,17.0,8.0,6.0,16.0,5.0,16.0,10.0,12.230576441102757
2020-02-25,7.0,6.0,0.0,11.0,13.0,7.0,0.0,8.0,0.0,0.0,0.0,7.0,7.0,0.0,8.0,6.0,0.0,0.0,0.0,5.0,4.260651629072682
2020-02-26,7.0,13.0,14.0,11.0,14.0,7.0,0.0,8.0,7.0,19.0,0.0,0.0,0.0,8.0,0.0,6.0,8.0,10.0,0.0,5.0,6.867167919799499
2020-02-27,22.0,6.0,14.0,34.0,13.0,15.0,12.0,16.0,22.0,10.0,17.0,7.0,27.0,16.0,24.0,11.0,15.0,20.0,8.0,5.0,15.739348370927319
2020-02-28,15.0,7.0,24.0,12.0,7.0,0.0,0.0,8.0,15.0,20.0,18.0,14.0,0.0,13.0,0.0,6.0,16.0,10.0,8.0,15.0,10.426065162907268
2020-02-29,23.0,13.0,23.0,23.0,14.0,15.0,0.0,16.0,7.0,20.0,6.0,7.0,14.0,17.0,8.0,6.0,16.0,0.0,8.0,10.0,12.330827067669173
2020-03-01,7.0,13.0,22.0,0.0,10.0,22.0,26.0,24.0,15.0,29.0,6.0,0.0,20.0,17.0,24.0,11.0,23.0,21.0,0.0,0.0,14.536340852130326
2020-03-02,7.0,0.0,29.0,11.0,7.0,37.0,12.0,23.0,14.0,9.0,11.0,7.0,20.0,12.0,23.0,6.0,8.0,15.0,8.0,0.0,12.982456140350877
2020-03-03,0.0,7.0,15.0,23.0,14.0,15.0,13.0,0.0,15.0,0.0,17.0,14.0,7.0,17.0,16.0,11.0,8.0,0.0,16.0,0.0,10.426065162907268
2020-03-04,14.0,6.0,7.0,0.0,14.0,15.0,0.0,32.0,0.0,10.0,11.0,20.0,7.0,0.0,24.0,17.0,15.0,0.0,16.0,5.0,10.676691729323307
2020-03-05,15.0,19.0,15.0,23.0,27.0,7.0,13.0,8.0,7.0,0.0,12.0,14.0,14.0,25.0,16.0,6.0,16.0,10.0,16.0,14.0,13.884711779448622
2020-03-06,15.0,32.0,22.0,35.0,21.0,7.0,6.0,39.0,29.0,29.0,11.0,13.0,20.0,0.0,8.0,11.0,15.0,10.0,16.0,9.0,17.443609022556387
2020-03-07,16.0,14.0,16.0,37.0,37.0,8.0,21.0,17.0,8.0,51.0,18.0,22.0,14.0,22.0,34.0,18.0,33.0,27.0,9.0,5.0,21.403508771929825
2020-03-08,7.0,0.0,0.0,11.0,7.0,7.0,6.0,0.0,0.0,10.0,6.0,7.0,7.0,17.0,8.0,11.0,8.0,5.0,16.0,9.0,7.117794486215539
2020-03-09,15.0,13.0,0.0,22.0,13.0,15.0,19.0,0.0,0.0,19.0,6.0,7.0,7.0,16.0,8.0,11.0,8.0,5.0,8.0,18.0,10.526315789473685
2020-03-10,0.0,0.0,0.0,11.0,14.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,12.0,0.0,6.0,0.0,0.0,0.0,5.0,2.907268170426065
2020-03-11,14.0,13.0,7.0,11.0,14.0,7.0,12.0,23.0,0.0,9.0,11.0,7.0,13.0,8.0,24.0,17.0,8.0,10.0,16.0,5.0,11.478696741854636
2020-03-12,7.0,6.0,14.0,33.0,13.0,7.0,18.0,0.0,21.0,9.0,11.0,0.0,13.0,16.0,8.0,6.0,23.0,5.0,16.0,14.0,12.030075187969924
2020-03-13,8.0,7.0,0.0,12.0,11.0,0.0,14.0,8.0,0.0,0.0,0.0,7.0,0.0,13.0,9.0,6.0,0.0,0.0,0.0,15.0,5.513784461152882
2020-03-14,100.0,100.0,100.0,95.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2020-03-15,42.0,31.0,42.0,33.0,56.0,28.0,36.0,45.0,35.0,55.0,32.0,33.0,39.0,55.0,53.0,32.0,30.0,24.0,47.0,27.0,38.847117794486216
2020-03-16,71.0,34.0,84.0,100.0,64.0,58.0,55.0,90.0,95.0,76.0,59.0,89.0,53.0,57.0,63.0,60.0,75.0,61.0,48.0,41.0,66.8170426065163
2020-03-17,56.0,38.0,32.0,77.0,35.0,44.0,37.0,40.0,37.0,97.0,14.0,52.0,46.0,48.0,54.0,33.0,53.0,47.0,68.0,32.0,47.11779448621554
2020-03-18,58.0,39.0,25.0,40.0,67.0,32.0,22.0,41.0,46.0,50.0,20.0,53.0,29.0,66.0,42.0,45.0,41.0,22.0,35.0,54.0,41.45363408521303
2020-03-19,20.0,12.0,41.0,21.0,32.0,20.0,29.0,14.0,20.0,27.0,16.0,25.0,12.0,23.0,22.0,15.0,22.0,19.0,15.0,17.0,21.152882205513784
2020-03-20,13.0,6.0,13.0,21.0,9.0,20.0,17.0,14.0,26.0,9.0,10.0,12.0,6.0,19.0,29.0,15.0,7.0,0.0,14.0,13.0,13.68421052631579
2020-03-21,70.0,43.0,35.0,54.0,29.0,7.0,42.0,53.0,57.0,0.0,33.0,26.0,26.0,27.0,15.0,22.0,37.0,19.0,30.0,4.0,31.528822055137844
2020-03-22,14.0,6.0,35.0,22.0,16.0,14.0,18.0,7.0,35.0,9.0,5.0,19.0,32.0,20.0,22.0,16.0,7.0,9.0,15.0,13.0,16.74185463659148
2020-03-23,17.0,5.0,22.0,26.0,21.0,11.0,10.0,0.0,17.0,7.0,13.0,10.0,10.0,19.0,6.0,9.0,29.0,11.0,18.0,7.0,13.43358395989975
2020-03-24,6.0,27.0,18.0,28.0,9.0,19.0,21.0,13.0,12.0,24.0,9.0,6.0,28.0,24.0,7.0,28.0,20.0,13.0,20.0,20.0,17.644110275689226
2020-03-25,12.0,22.0,0.0,9.0,17.0,12.0,5.0,26.0,18.0,24.0,5.0,6.0,11.0,14.0,13.0,10.0,19.0,4.0,27.0,11.0,13.283208020050125
2020-03-26,6.0,11.0,6.0,39.0,9.0,6.0,11.0,7.0,19.0,8.0,15.0,23.0,6.0,14.0,7.0,19.0,7.0,17.0,21.0,4.0,12.781954887218046
2020-03-27,6.0,21.0,18.0,19.0,17.0,18.0,32.0,6.0,18.0,8.0,14.0,0.0,28.0,10.0,33.0,14.0,6.0,12.0,26.0,8.0,15.739348370927319
2020-03-28,7.0,6.0,7.0,0.0,13.0,7.0,12.0,23.0,14.0,0.0,0.0,0.0,13.0,8.0,0.0,0.0,22.0,15.0,8.0,9.0,8.220551378446114
2020-03-29,20.0,17.0,0.0,0.0,12.0,0.0,6.0,7.0,20.0,9.0,10.0,12.0,12.0,22.0,0.0,10.0,7.0,4.0,15.0,13.0,9.824561403508772
2020-03-30,18.0,11.0,12.0,36.0,22.0,24.0,15.0,13.0,18.0,39.0,14.0,16.0,0.0,23.0,32.0,14.0,25.0,20.0,33.0,19.0,20.25062656641604
2020-03-31,0.0,16.0,6.0,18.0,8.0,6.0,5.0,13.0,12.0,8.0,5.0,11.0,11.0,10.0,6.0,5.0,6.0,4.0,0.0,4.0,7.719298245614035
2020-04-01,25.0,27.0,19.0,47.0,6.0,0.0,11.0,7.0,18.0,16.0,19.0,6.0,0.0,17.0,13.0,9.0,19.0,4.0,13.0,4.0,14.035087719298245
2020-04-02,6.0,0.0,6.0,0.0,6.0,6.0,5.0,13.0,12.0,8.0,5.0,11.0,11.0,24.0,0.0,0.0,6.0,4.0,13.0,20.0,7.819548872180451
2020-04-03,30.0,27.0,18.0,19.0,17.0,12.0,10.0,19.0,18.0,0.0,14.0,17.0,11.0,27.0,7.0,9.0,19.0,4.0,27.0,8.0,15.68922305764411
2020-04-04,22.0,6.0,7.0,33.0,13.0,14.0,12.0,8.0,21.0,47.0,6.0,20.0,33.0,24.0,15.0,22.0,23.0,5.0,32.0,0.0,18.19548872180451
2020-04-05,7.0,6.0,22.0,0.0,13.0,7.0,12.0,23.0,0.0,29.0,11.0,0.0,34.0,32.0,31.0,16.0,16.0,20.0,8.0,14.0,15.087719298245615
2020-04-06,12.0,20.0,6.0,18.0,22.0,12.0,15.0,19.0,12.0,23.0,5.0,11.0,5.0,7.0,13.0,9.0,12.0,4.0,19.0,0.0,12.230576441102757
2020-04-07,6.0,11.0,19.0,19.0,14.0,6.0,5.0,7.0,6.0,0.0,10.0,6.0,6.0,17.0,0.0,5.0,7.0,0.0,20.0,12.0,8.822055137844613
2020-04-08,6.0,6.0,12.0,10.0,0.0,6.0,11.0,0.0,6.0,16.0,0.0,6.0,6.0,0.0,7.0,5.0,7.0,0.0,14.0,0.0,5.9147869674185465
2020-04-09,13.0,22.0,6.0,29.0,12.0,6.0,16.0,20.0,19.0,33.0,0.0,29.0,0.0,11.0,7.0,15.0,13.0,17.0,21.0,8.0,14.887218045112782
2020-04-10,0.0,0.0,0.0,0.0,6.0,0.0,6.0,0.0,0.0,8.0,0.0,0.0,0.0,18.0,7.0,0.0,7.0,0.0,0.0,0.0,2.606516290726817
2020-04-11,14.0,6.0,0.0,22.0,13.0,0.0,6.0,8.0,0.0,19.0,11.0,7.0,13.0,12.0,8.0,0.0,15.0,10.0,8.0,9.0,9.072681704260653
2020-04-12,14.0,18.0,7.0,11.0,6.0,7.0,6.0,7.0,0.0,9.0,11.0,6.0,13.0,12.0,0.0,16.0,0.0,10.0,8.0,9.0,8.521303258145364
2020-04-13,7.0,12.0,7.0,10.0,22.0,7.0,11.0,14.0,7.0,17.0,5.0,6.0,12.0,7.0,0.0,20.0,0.0,0.0,0.0,0.0,8.220551378446114
2020-04-14,6.0,0.0,12.0,10.0,17.0,6.0,5.0,7.0,0.0,8.0,0.0,0.0,6.0,28.0,7.0,5.0,13.0,0.0,7.0,12.0,7.468671679197995
2020-04-15,0.0,0.0,6.0,0.0,9.0,7.0,0.0,0.0,6.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.8546365914786966
2020-04-16,20.0,6.0,7.0,0.0,6.0,7.0,6.0,14.0,6.0,9.0,10.0,0.0,0.0,15.0,0.0,0.0,7.0,9.0,14.0,8.0,7.2180451127819545
2020-04-17,0.0,6.0,6.0,0.0,6.0,7.0,0.0,7.0,0.0,0.0,0.0,0.0,6.0,0.0,7.0,0.0,0.0,4.0,7.0,8.0,3.208020050125313
2020-04-18,14.0,6.0,0.0,11.0,10.0,0.0,6.0,7.0,0.0,9.0,11.0,6.0,0.0,8.0,7.0,0.0,0.0,5.0,7.0,0.0,5.363408521303258
2020-04-19,7.0,0.0,0.0,11.0,13.0,7.0,12.0,7.0,21.0,18.0,16.0,0.0,0.0,8.0,15.0,10.0,0.0,9.0,15.0,9.0,8.922305764411028
