date,/m/0m7pl_0,/m/0m7pl_1,/m/0m7pl_2,/m/0m7pl_3,/m/0m7pl_4,/m/0m7pl_5,/m/0m7pl_6,/m/0m7pl_7,/m/0m7pl_8,/m/0m7pl_9,/m/0m7pl_10,/m/0m7pl_11,/m/0m7pl_12,/m/0m7pl_13,/m/0m7pl_14,/m/0m7pl_15,/m/0m7pl_16,/m/0m7pl_17,/m/0m7pl_18,/m/0m7pl_19,/m/0m7pl
2020-10-20,80.0,34.0,40.69767441860465,34.0,92.0,36.55913978494624,77.38095238095238,98.0,100.0,58.0,61.0,0.0,51.0,100.0,47.77777777777778,32.22222222222222,18.0,23.0,0.0,60.0,85.50345447084788
2020-10-21,40.0,100.0,100.0,33.0,55.0,54.83870967741935,51.19047619047619,20.0,59.30232558139535,58.0,20.0,62.0,100.0,24.137931034482758,47.77777777777778,96.66666666666667,18.0,46.0,100.0,0.0,88.96706459186032
2020-10-22,0.0,35.0,0.0,52.0,38.0,56.98924731182796,26.19047619047619,20.0,20.930232558139537,20.0,21.0,32.0,0.0,0.0,0.0,66.66666666666667,18.0,72.0,62.0,20.0,45.943468092940996
2020-10-23,83.0,35.0,0.0,17.0,76.0,56.98924731182796,26.19047619047619,100.0,20.930232558139537,100.0,42.0,32.0,52.0,0.0,100.0,100.0,18.0,72.0,62.0,63.0,86.5252795898237
2020-10-24,44.0,91.0,43.02325581395349,36.0,20.0,100.0,27.38095238095238,64.0,20.930232558139537,83.0,66.0,100.0,72.0,54.02298850574713,77.77777777777777,34.44444444444444,57.0,100.0,66.0,64.0,100.0
2020-10-25,21.0,17.0,41.86046511627907,17.0,75.0,19.35483870967742,52.38095238095238,61.0,40.69767441860465,20.0,21.0,16.0,17.0,25.28735632183908,24.444444444444443,65.55555555555556,54.0,72.0,41.0,0.0,57.47935303493508
2020-10-26,100.0,68.0,39.53488372093023,50.0,54.0,36.55913978494624,51.19047619047619,39.0,80.23255813953489,77.0,60.0,47.0,33.0,49.42528735632184,71.11111111111111,63.333333333333336,35.0,92.0,60.0,40.0,93.9215059210321
2020-10-27,39.0,17.0,19.767441860465116,100.0,36.0,73.11827956989248,100.0,19.0,39.53488372093023,38.0,100.0,15.0,82.0,98.85057471264368,71.11111111111111,63.333333333333336,51.0,46.0,40.0,60.0,90.83517187617323
2020-10-28,0.0,16.0,96.51162790697674,48.0,34.0,52.68817204301075,73.80952380952381,75.0,38.372093023255815,37.0,19.0,74.0,48.0,24.137931034482758,45.55555555555556,62.22222222222222,50.0,44.0,19.0,38.0,73.35015986123487
2020-10-29,39.0,33.0,38.372093023255815,83.0,18.0,18.27956989247312,25.0,57.0,58.13953488372093,38.0,20.0,61.0,16.0,96.55172413793103,71.11111111111111,31.11111111111111,17.0,45.0,78.0,0.0,69.11184723881365
2020-10-30,0.0,16.0,38.372093023255815,16.0,17.0,17.204301075268816,25.0,38.0,38.372093023255815,19.0,20.0,0.0,16.0,0.0,46.666666666666664,0.0,17.0,0.0,19.0,0.0,28.151800939128783
2020-10-31,22.0,93.0,22.093023255813954,37.0,100.0,40.86021505376344,57.142857142857146,65.0,66.27906976744185,42.0,22.0,17.0,55.0,55.172413793103445,53.333333333333336,0.0,19.0,51.0,22.0,43.0,72.33292077866871
