date,/m/0g9pc_0,/m/0g9pc_1,/m/0g9pc_2,/m/0g9pc_3,/m/0g9pc_4,/m/0g9pc_5,/m/0g9pc_6,/m/0g9pc_7,/m/0g9pc_8,/m/0g9pc_9,/m/0g9pc_10,/m/0g9pc_11,/m/0g9pc_12,/m/0g9pc_13,/m/0g9pc_14,/m/0g9pc_15,/m/0g9pc_16,/m/0g9pc_17,/m/0g9pc_18,/m/0g9pc_19,/m/0g9pc
2020-01-29,26.0,22.0,24.0,22.0,26.0,23.0,26.0,25.0,25.0,25.0,20.0,24.0,25.0,22.0,25.0,23.0,23.0,22.0,27.0,28.0,24.59266802443992
2020-01-30,26.0,28.0,25.0,24.0,27.0,27.0,27.0,26.0,25.0,26.0,26.0,27.0,29.0,29.0,26.0,28.0,25.0,25.0,28.0,25.0,26.93482688391039
2020-01-31,22.0,21.0,26.0,19.0,27.0,20.0,23.0,26.0,24.0,22.0,20.0,24.0,21.0,23.0,24.0,20.0,26.0,21.0,26.0,23.0,23.319755600814663
2020-02-01,15.0,16.0,21.0,20.0,21.0,20.0,20.0,22.0,18.0,18.0,17.0,20.0,21.0,20.0,18.0,19.0,19.0,19.0,19.0,19.0,19.45010183299389
2020-02-02,15.0,18.0,21.0,16.0,20.0,18.0,17.0,17.0,21.0,17.0,17.0,18.0,17.0,16.0,18.0,17.0,17.0,18.0,21.0,17.0,18.126272912423627
2020-02-03,14.0,14.0,16.0,14.0,19.0,15.0,16.0,14.0,15.0,15.0,16.0,15.0,15.0,14.0,14.0,15.0,15.0,14.0,16.0,15.0,15.325865580448065
2020-02-04,13.0,13.0,14.0,12.0,13.0,16.0,14.0,13.0,12.0,13.0,14.0,15.0,14.0,13.0,13.0,15.0,15.0,13.0,15.0,12.0,13.849287169042768
2020-02-05,13.0,11.0,12.0,13.0,13.0,14.0,13.0,11.0,15.0,11.0,13.0,13.0,16.0,14.0,12.0,13.0,12.0,10.0,15.0,14.0,13.136456211812627
2020-02-06,12.0,10.0,11.0,12.0,9.0,14.0,11.0,13.0,11.0,11.0,11.0,12.0,10.0,12.0,13.0,12.0,13.0,11.0,14.0,10.0,11.812627291242366
2020-02-07,14.0,13.0,13.0,12.0,14.0,14.0,14.0,12.0,11.0,14.0,15.0,12.0,12.0,12.0,15.0,14.0,13.0,14.0,14.0,11.0,13.391038696537676
2020-02-08,13.0,16.0,12.0,11.0,17.0,13.0,15.0,14.0,14.0,15.0,13.0,13.0,12.0,14.0,11.0,13.0,15.0,15.0,12.0,13.0,13.798370672097759
2020-02-09,12.0,13.0,10.0,12.0,11.0,14.0,12.0,12.0,11.0,11.0,12.0,10.0,11.0,12.0,12.0,13.0,10.0,14.0,13.0,10.0,11.965376782077394
2020-02-10,12.0,11.0,9.0,11.0,10.0,11.0,12.0,13.0,10.0,10.0,11.0,12.0,11.0,9.0,13.0,12.0,12.0,12.0,16.0,13.0,11.710794297352342
2020-02-11,11.0,13.0,12.0,10.0,10.0,10.0,9.0,12.0,11.0,9.0,12.0,9.0,9.0,11.0,11.0,10.0,12.0,10.0,13.0,10.0,10.896130346232178
2020-02-12,11.0,11.0,11.0,10.0,12.0,12.0,10.0,12.0,11.0,11.0,11.0,10.0,11.0,12.0,11.0,10.0,10.0,13.0,12.0,10.0,11.25254582484725
2020-02-13,9.0,7.0,9.0,9.0,10.0,9.0,7.0,8.0,9.0,9.0,9.0,9.0,7.0,11.0,9.0,9.0,8.0,8.0,7.0,8.0,8.706720977596742
2020-02-14,8.0,10.0,8.0,6.0,9.0,9.0,10.0,9.0,10.0,10.0,7.0,8.0,7.0,7.0,9.0,8.0,8.0,10.0,9.0,10.0,8.75763747454175
2020-02-15,10.0,8.0,9.0,10.0,11.0,8.0,9.0,10.0,8.0,10.0,10.0,11.0,9.0,7.0,9.0,9.0,11.0,9.0,10.0,8.0,9.470468431771897
2020-02-16,9.0,7.0,7.0,7.0,7.0,8.0,9.0,8.0,9.0,7.0,7.0,8.0,6.0,7.0,9.0,10.0,9.0,9.0,7.0,7.0,7.993890020366599
2020-02-17,8.0,7.0,9.0,8.0,8.0,9.0,8.0,10.0,8.0,8.0,10.0,10.0,8.0,8.0,9.0,8.0,7.0,7.0,11.0,10.0,8.706720977596742
2020-02-18,11.0,9.0,9.0,9.0,10.0,9.0,11.0,10.0,11.0,8.0,9.0,9.0,10.0,8.0,10.0,10.0,10.0,10.0,9.0,9.0,9.725050916496944
2020-02-19,8.0,7.0,8.0,7.0,8.0,6.0,9.0,7.0,7.0,7.0,7.0,9.0,8.0,6.0,6.0,7.0,7.0,6.0,8.0,7.0,7.382892057026477
2020-02-20,6.0,7.0,8.0,7.0,5.0,7.0,5.0,6.0,7.0,7.0,6.0,6.0,6.0,6.0,7.0,5.0,7.0,5.0,6.0,7.0,6.415478615071282
2020-02-21,8.0,7.0,8.0,7.0,10.0,7.0,8.0,8.0,10.0,8.0,8.0,9.0,7.0,6.0,9.0,8.0,8.0,8.0,8.0,9.0,8.197556008146641
2020-02-22,9.0,9.0,12.0,11.0,14.0,12.0,11.0,10.0,11.0,11.0,8.0,12.0,10.0,9.0,11.0,9.0,11.0,11.0,12.0,11.0,10.896130346232178
2020-02-23,21.0,22.0,24.0,20.0,22.0,19.0,26.0,22.0,20.0,20.0,21.0,22.0,22.0,18.0,21.0,23.0,20.0,20.0,22.0,23.0,21.79226069246436
2020-02-24,25.0,29.0,31.0,26.0,29.0,30.0,32.0,35.0,31.0,31.0,29.0,30.0,30.0,28.0,29.0,28.0,28.0,31.0,31.0,25.0,29.938900203665987
2020-02-25,32.0,32.0,37.0,31.0,34.0,36.0,34.0,34.0,31.0,35.0,35.0,36.0,37.0,33.0,30.0,33.0,35.0,35.0,37.0,33.0,34.62321792260693
2020-02-26,37.0,41.0,39.0,33.0,38.0,35.0,41.0,43.0,38.0,37.0,38.0,38.0,36.0,33.0,39.0,42.0,37.0,41.0,37.0,39.0,38.79837067209776
2020-02-27,38.0,38.0,42.0,34.0,42.0,38.0,42.0,39.0,39.0,35.0,32.0,40.0,39.0,37.0,36.0,37.0,34.0,35.0,36.0,37.0,38.187372708757636
2020-02-28,51.0,47.0,51.0,52.0,60.0,51.0,51.0,54.0,51.0,55.0,48.0,55.0,49.0,54.0,53.0,54.0,53.0,56.0,57.0,52.0,53.66598778004072
2020-02-29,46.0,47.0,46.0,42.0,48.0,46.0,46.0,44.0,45.0,46.0,43.0,43.0,41.0,40.0,42.0,46.0,47.0,46.0,49.0,46.0,45.773930753564144
2020-03-01,42.0,44.0,47.0,40.0,49.0,46.0,53.0,50.0,45.0,47.0,43.0,44.0,49.0,44.0,43.0,47.0,45.0,49.0,49.0,46.0,46.94501018329939
2020-03-02,55.0,56.0,58.0,56.0,58.0,52.0,62.0,59.0,58.0,55.0,55.0,57.0,56.0,54.0,52.0,57.0,57.0,57.0,57.0,57.0,57.43380855397149
2020-03-03,51.0,50.0,53.0,47.0,55.0,50.0,54.0,53.0,49.0,49.0,48.0,48.0,50.0,48.0,50.0,52.0,48.0,51.0,50.0,44.0,50.916496945010174
2020-03-04,43.0,48.0,43.0,43.0,47.0,46.0,50.0,43.0,45.0,48.0,44.0,44.0,45.0,40.0,46.0,49.0,45.0,44.0,45.0,46.0,46.028513238289214
2020-03-05,53.0,51.0,52.0,48.0,55.0,52.0,55.0,55.0,51.0,51.0,51.0,48.0,50.0,50.0,53.0,49.0,50.0,56.0,53.0,53.0,52.74949083503055
2020-03-06,47.0,46.0,43.0,38.0,45.0,46.0,45.0,49.0,46.0,42.0,46.0,44.0,50.0,44.0,48.0,48.0,45.0,44.0,51.0,53.0,46.84317718940937
2020-03-07,41.0,40.0,38.0,39.0,43.0,37.0,43.0,47.0,41.0,39.0,39.0,44.0,43.0,46.0,41.0,40.0,40.0,39.0,43.0,36.0,41.70061099796335
2020-03-08,43.0,45.0,50.0,44.0,46.0,44.0,48.0,47.0,48.0,43.0,46.0,43.0,43.0,44.0,47.0,47.0,42.0,43.0,51.0,44.0,46.23217922606924
2020-03-09,45.0,47.0,47.0,44.0,51.0,44.0,44.0,50.0,41.0,47.0,45.0,47.0,50.0,45.0,44.0,47.0,47.0,48.0,49.0,48.0,47.35234215885947
