date,/m/01cpyy_0,/m/01cpyy_1,/m/01cpyy_2,/m/01cpyy_3,/m/01cpyy_4,/m/01cpyy_5,/m/01cpyy_6,/m/01cpyy_7,/m/01cpyy_8,/m/01cpyy_9,/m/01cpyy_10,/m/01cpyy_11,/m/01cpyy_12,/m/01cpyy_13,/m/01cpyy_14,/m/01cpyy_15,/m/01cpyy_16,/m/01cpyy_17,/m/01cpyy_18,/m/01cpyy_19,/m/01cpyy
2020-01-29,5.0,5.0,4.0,5.0,6.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,6.0,5.6
2020-01-30,4.0,5.0,4.0,4.0,5.0,5.0,4.0,4.0,6.0,6.0,5.0,4.0,5.0,5.0,4.0,4.0,4.0,4.0,6.0,6.0,4.7
2020-01-31,4.0,5.0,4.0,5.0,5.0,6.0,5.0,5.0,7.0,6.0,7.0,7.0,5.0,5.0,5.0,5.0,5.0,6.0,6.0,7.0,5.5
2020-02-01,4.0,5.0,4.0,4.0,4.0,5.0,3.0,2.0,5.0,5.0,5.0,4.0,3.0,4.0,3.0,4.0,2.0,3.0,4.0,4.0,3.85
2020-02-02,4.0,4.0,4.0,3.0,3.0,4.0,4.0,5.0,5.0,4.0,5.0,6.0,4.0,4.0,4.0,3.0,4.0,5.0,3.0,5.0,4.15
2020-02-03,3.0,3.0,3.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,2.75
2020-02-04,2.0,2.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,3.0,3.0,3.0,3.0,4.0,2.0,3.0,2.95
2020-02-05,2.0,3.0,2.0,2.0,3.0,3.0,3.0,3.0,4.0,3.0,2.0,2.0,4.0,3.0,2.0,2.0,2.0,2.0,2.0,3.0,2.6
2020-02-06,3.0,3.0,3.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,4.0,2.0,4.0,2.95
2020-02-07,3.0,3.0,3.0,3.0,4.0,2.0,4.0,3.0,4.0,4.0,3.0,3.0,3.0,4.0,4.0,3.0,3.0,4.0,3.0,3.0,3.3
2020-02-08,5.0,5.0,4.0,5.0,5.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,7.0,3.0,3.0,5.0,5.0,4.0,4.0,5.0,4.45
