date,/m/01cpyy_0,/m/01cpyy_1,/m/01cpyy_2,/m/01cpyy_3,/m/01cpyy_4,/m/01cpyy_5,/m/01cpyy_6,/m/01cpyy_7,/m/01cpyy_8,/m/01cpyy_9,/m/01cpyy_10,/m/01cpyy_11,/m/01cpyy_12,/m/01cpyy_13,/m/01cpyy_14,/m/01cpyy_15,/m/01cpyy_16,/m/01cpyy_17,/m/01cpyy_18,/m/01cpyy_19,/m/01cpyy
2020-11-14,63.0,89.0,63.0,68.0,53.488372093023266,79.12087912087912,73.25581395348838,56.0,65.625,39.325842696629216,64.44444444444444,72.60273972602741,88.23529411764706,61.855670103092784,74.64788732394365,62.85714285714285,80.59701492537313,66.66666666666667,91.66666666666669,71.18644067796609,79.72405084927236
2020-11-15,44.0,45.0,52.0,51.0,58.139534883720934,52.74725274725274,50.0,57.0,54.16666666666666,47.19101123595507,56.66666666666666,57.534246575342465,70.58823529411767,35.051546391752574,49.29577464788731,55.714285714285715,64.17910447761193,39.130434782608695,75.0,59.322033898305094,61.82532213960518
2020-11-16,64.0,36.0,69.0,56.0,63.95348837209303,51.64835164835165,63.95348837209303,51.0,33.333333333333336,56.179775280898866,78.8888888888889,58.9041095890411,47.058823529411775,74.22680412371135,53.521126760563384,47.14285714285714,74.6268656716418,55.07246376811594,91.66666666666669,57.62711864406779,68.16359064817607
2020-11-17,83.0,69.0,100.0,100.0,86.046511627907,72.52747252747254,100.0,86.0,86.45833333333331,88.76404494382021,95.55555555555556,54.794520547945204,100.0,100.0,98.59154929577463,64.28571428571429,97.0149253731343,76.81159420289855,81.25,96.61016949152544,100.0
2020-11-18,65.0,51.0,50.0,64.0,68.6046511627907,47.25274725274726,45.34883720930232,56.0,34.375,34.831460674157306,62.22222222222222,72.60273972602741,69.11764705882354,26.804123711340214,50.70422535211269,50.0,67.16417910447761,40.57971014492754,64.58333333333333,47.45762711864407,61.475333451674345
2020-11-19,65.0,54.0,65.0,70.0,60.465116279069775,59.34065934065934,60.465116279069775,72.0,71.875,49.43820224719102,58.88888888888889,72.60273972602741,77.94117647058823,63.917525773195884,100.0,65.71428571428571,70.14925373134328,72.46376811594203,77.08333333333333,57.62711864406779,77.38608528889925
2020-11-20,37.0,53.0,12.0,18.0,29.069767441860467,43.956043956043956,8.13953488372093,43.0,51.04166666666666,29.21348314606741,36.66666666666666,24.65753424657534,52.941176470588225,35.051546391752574,28.169014084507047,55.714285714285715,43.28358208955224,14.492753623188404,35.416666666666664,35.593220338983045,39.523396984959675
2020-11-21,59.0,26.0,48.0,52.0,67.44186046511628,62.63736263736264,36.04651162790697,44.0,59.375,40.44943820224721,57.77777777777778,50.68493150684932,54.411764705882355,43.29896907216496,49.29577464788731,52.85714285714285,52.23880597014925,36.231884057971016,58.33333333333334,35.593220338983045,56.75521849835764
2020-11-22,49.0,50.0,24.0,26.0,63.95348837209303,71.42857142857143,44.1860465116279,29.0,51.04166666666666,44.943820224719104,36.66666666666666,54.794520547945204,54.411764705882355,36.082474226804116,32.394366197183096,48.57142857142857,43.28358208955224,53.6231884057971,54.16666666666666,49.152542372881356,52.783745540265684
2020-11-23,52.0,34.0,63.0,54.0,54.65116279069768,52.74725274725274,61.62790697674418,63.0,65.625,53.932584269662925,68.8888888888889,65.75342465753424,70.58823529411767,58.762886597938135,59.15492957746479,62.85714285714285,64.17910447761193,49.27536231884058,64.58333333333333,64.40677966101696,68.11924431689378
2020-11-24,61.0,61.0,53.0,42.0,100.0,75.82417582417581,47.67441860465117,41.0,47.91666666666666,44.943820224719104,77.77777777777777,43.835616438356155,80.88235294117645,62.886597938144334,42.25352112676056,50.0,98.50746268656715,55.07246376811594,72.91666666666667,45.76271186440679,69.34110941240102
2020-11-25,70.0,36.0,56.0,51.0,31.3953488372093,53.846153846153854,37.2093023255814,44.0,62.5,47.19101123595507,62.22222222222222,57.534246575342465,58.82352941176471,55.670103092783506,69.01408450704226,60.0,56.71641791044776,40.57971014492754,45.83333333333334,45.76271186440679,59.958078249109725
2020-11-26,62.0,63.0,78.0,47.0,69.76744186046511,85.71428571428571,53.488372093023266,69.0,67.70833333333333,68.53932584269663,75.55555555555556,68.49315068493149,64.70588235294117,49.48453608247422,54.92957746478874,50.0,76.11940298507463,52.17391304347826,100.0,59.322033898305094,75.71796757742861
2020-11-27,57.0,40.0,53.0,56.0,63.95348837209303,46.153846153846146,62.7906976744186,27.0,41.66666666666666,42.69662921348315,51.111111111111114,54.794520547945204,55.88235294117647,52.577319587628864,50.70422535211269,64.28571428571429,49.253731343283576,47.82608695652174,54.16666666666666,71.18644067796609,60.001339477192275
2020-11-28,55.0,40.0,46.0,46.0,37.2093023255814,60.439560439560445,33.72093023255814,31.0,48.95833333333334,52.80898876404493,51.111111111111114,63.01369863013698,30.882352941176467,60.82474226804123,50.70422535211269,18.571428571428573,37.3134328358209,42.028985507246375,39.583333333333336,54.23728813559321,51.78800785359206
2020-11-29,15.0,15.0,32.0,26.0,29.069767441860467,26.37362637362637,15.116279069767444,28.0,15.625,17.97752808988764,28.88888888888889,28.767123287671232,17.647058823529417,27.835051546391753,19.718309859154925,28.57142857142857,22.388059701492534,24.63768115942029,35.416666666666664,15.254237288135593,27.02158685465653
2020-11-30,14.0,25.0,27.0,28.0,44.1860465116279,34.065934065934066,45.34883720930232,10.0,48.95833333333334,17.97752808988764,20.0,19.17808219178082,25.0,34.02061855670103,30.985915492957748,45.714285714285715,29.85074626865672,17.391304347826086,33.333333333333336,38.983050847457626,33.91434858411666
2020-12-01,53.0,29.0,61.0,38.0,31.3953488372093,46.153846153846146,37.2093023255814,45.0,33.333333333333336,38.202247191011246,43.33333333333334,50.68493150684932,51.470588235294116,25.77319587628866,35.2112676056338,38.57142857142857,32.83582089552239,40.57971014492754,58.33333333333334,57.62711864406779,48.75394367911203
2020-12-02,43.0,57.0,60.0,49.0,47.67441860465117,63.736263736263744,44.1860465116279,48.0,52.08333333333334,46.067415730337075,54.444444444444436,47.94520547945206,38.23529411764706,48.45360824742268,53.521126760563384,50.0,44.77611940298507,44.92753623188405,41.66666666666666,42.3728813559322,56.260984305879155
2020-12-03,65.0,55.0,47.0,56.0,40.69767441860465,81.31868131868131,45.34883720930232,51.0,48.95833333333334,48.31460674157304,70.0,63.01369863013698,73.52941176470588,71.1340206185567,53.521126760563384,61.42857142857143,25.373134328358212,47.82608695652174,85.41666666666667,45.76271186440679,65.3904973335855
2020-12-04,14.0,42.0,52.0,24.0,27.90697674418605,32.967032967032964,36.04651162790697,17.0,42.708333333333336,20.224719101123604,34.44444444444444,27.397260273972602,32.35294117647059,36.082474226804116,25.352112676056343,37.142857142857146,31.34328358208955,33.333333333333336,29.16666666666667,18.644067796610173,35.36070367344522
2020-12-05,52.0,43.0,38.0,52.0,55.8139534883721,50.54945054945055,70.93023255813954,40.0,36.458333333333336,56.179775280898866,45.555555555555564,50.68493150684932,51.470588235294116,44.329896907216494,42.25352112676056,48.57142857142857,44.77611940298507,37.68115942028985,54.16666666666666,38.983050847457626,54.897158921247794
2020-12-06,36.0,29.0,59.0,35.0,52.32558139534883,47.25274725274726,41.860465116279066,24.0,27.08333333333333,46.067415730337075,51.111111111111114,43.835616438356155,35.29411764705883,22.680412371134018,19.718309859154925,47.14285714285714,34.328358208955216,30.43478260869565,39.583333333333336,45.76271186440679,44.19166012413859
2020-12-07,42.0,39.0,34.0,51.0,70.93023255813954,45.05494505494506,55.8139534883721,60.0,40.625,53.932584269662925,50.0,80.82191780821918,41.1764705882353,40.20618556701031,52.11267605633803,41.42857142857143,73.13432835820895,37.68115942028985,83.33333333333333,25.423728813559322,58.59785787603041
