,/m/07mf1_0,/m/07mf1_1,/m/07mf1_2,/m/07mf1_3,/m/07mf1_4,/m/07mf1_5,/m/07mf1_6,/m/07mf1_7,/m/07mf1_8,/m/07mf1_9,/m/07mf1_10,/m/07mf1_11,/m/07mf1_12,/m/07mf1_13,/m/07mf1_14,/m/07mf1_15,/m/07mf1_16,/m/07mf1_17,/m/07mf1_18,/m/07mf1_19,/m/07mf1
2020-11-28,0.0,30.0,0.0,100.0,59.0,61.0,94.0,0.0,63.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,23.0,43.83561643835616,0.0,55.10931357298413
2020-11-29,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.465753424657535,0.0,10.474587776112227
2020-11-30,0.0,61.0,0.0,0.0,0.0,30.0,0.0,0.0,31.0,0.0,0.0,0.0,25.0,45.070422535211264,30.0,0.0,30.0,23.0,42.465753424657535,0.0,32.78012959961312
2020-12-01,42.0,0.0,0.0,34.0,58.0,31.0,31.0,0.0,62.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,46.0,0.0,32.0,37.7831829623554
2020-12-02,41.0,0.0,33.0,0.0,0.0,0.0,0.0,41.0,0.0,29.0,0.0,0.0,24.0,42.25352112676056,0.0,33.0,0.0,0.0,0.0,64.0,31.718622963279575
2020-12-03,86.0,0.0,65.0,35.0,0.0,32.0,32.0,0.0,32.0,58.0,42.0,92.0,100.0,45.070422535211264,31.0,100.0,31.0,24.0,0.0,100.0,93.4328999138366
2020-12-04,0.0,30.0,0.0,34.0,29.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,15.897842011482874
2020-12-05,0.0,0.0,67.0,0.0,0.0,0.0,0.0,44.0,0.0,29.0,0.0,0.0,0.0,45.070422535211264,30.0,34.0,33.0,24.0,45.205479452054796,34.0,39.77308714691634
2020-12-06,84.0,0.0,65.0,0.0,0.0,31.0,31.0,43.0,0.0,0.0,42.0,93.0,25.0,88.73239436619718,0.0,33.0,0.0,23.0,42.465753424657535,33.0,65.4700127113901
2020-12-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-08,42.0,31.0,33.0,0.0,0.0,31.0,0.0,0.0,32.0,28.0,43.0,47.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,32.9312441666431
2020-12-09,0.0,31.0,0.0,34.0,0.0,32.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,23.0,43.83561643835616,0.0,23.21039680968408
2020-12-10,0.0,61.0,0.0,68.0,29.0,32.0,62.0,0.0,95.0,0.0,0.0,0.0,0.0,0.0,61.0,0.0,0.0,69.0,89.04109589041096,0.0,58.433973470599874
2020-12-11,0.0,32.0,0.0,35.0,0.0,0.0,0.0,0.0,33.0,31.0,0.0,50.0,27.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,24.77585768023305
2020-12-12,42.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,45.070422535211264,0.0,34.0,0.0,0.0,0.0,0.0,17.143904806785674
2020-12-13,0.0,0.0,0.0,36.0,31.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.78082191780823,0.0,19.798059790140567
2020-12-14,85.0,32.0,100.0,0.0,0.0,0.0,0.0,88.0,0.0,0.0,43.0,95.0,26.0,91.54929577464789,31.0,34.0,32.0,0.0,45.205479452054796,69.0,79.67036031273763
2020-12-15,0.0,33.0,0.0,36.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.529739514099045
2020-12-16,0.0,100.0,0.0,73.0,31.0,100.0,100.0,0.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,93.15068493150685,0.0,60.922872415646104
2020-12-17,48.0,0.0,0.0,39.0,0.0,36.0,0.0,0.0,71.0,0.0,0.0,53.0,0.0,50.70422535211268,33.0,37.0,0.0,0.0,0.0,0.0,37.95911481560119
2020-12-18,0.0,0.0,0.0,40.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,52.054794520547944,0.0,17.555222445343208
2020-12-19,98.0,35.0,0.0,39.0,99.0,36.0,70.0,100.0,36.0,100.0,49.0,0.0,58.0,100.0,34.0,0.0,0.0,27.0,50.68493150684932,37.0,100.0
2020-12-20,0.0,69.0,0.0,38.0,100.0,35.0,35.0,0.0,70.0,0.0,0.0,0.0,28.0,0.0,34.0,38.0,36.0,26.0,100.0,37.0,66.68835025596061
2020-12-21,0.0,0.0,36.0,0.0,0.0,0.0,0.0,46.0,0.0,0.0,0.0,49.0,0.0,47.88732394366197,0.0,0.0,34.0,0.0,0.0,0.0,21.976941833140994
2020-12-22,0.0,68.0,0.0,75.0,0.0,34.0,34.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,26.0,0.0,0.0,42.01572531606188
2020-12-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-24,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,28.0,54.794520547945204,0.0,16.289560765902085
2020-12-25,0.0,80.0,0.0,44.0,77.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,28.07930537093079
2020-12-26,0.0,0.0,38.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,50.70422535211268,0.0,0.0,0.0,0.0,0.0,39.0,19.686919776429313
2020-12-27,44.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,33.0,0.0,46.57534246575342,0.0,21.01564046723421
2020-12-28,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,10.11680855276183
2020-12-29,44.0,65.0,0.0,36.0,0.0,0.0,33.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,63.0,0.0,0.0,24.0,46.57534246575342,0.0,42.48805045676952
2020-12-30,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,0.0,0.0,47.88732394366197,0.0,0.0,35.0,0.0,0.0,37.0,20.944614429797948
2020-12-31,100.0,0.0,39.0,0.0,35.0,37.0,36.0,51.0,0.0,0.0,100.0,56.0,0.0,0.0,0.0,39.0,0.0,0.0,52.054794520547944,39.0,60.293576943745215
2021-01-01,0.0,38.0,42.0,42.0,0.0,0.0,0.0,0.0,38.0,36.0,0.0,0.0,0.0,0.0,37.0,41.0,0.0,29.0,53.42465753424658,0.0,36.79469411997624
2021-01-02,0.0,35.0,37.0,39.0,33.0,36.0,35.0,49.0,36.0,63.0,95.0,52.0,28.0,0.0,0.0,38.0,0.0,53.0,50.68493150684932,0.0,70.16573804338603
2021-01-03,0.0,0.0,0.0,75.0,32.0,34.0,70.0,46.0,0.0,0.0,0.0,0.0,0.0,49.29577464788732,33.0,37.0,0.0,25.0,47.945205479452056,0.0,46.376377449014015
2021-01-04,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,31.0,45.0,50.0,0.0,47.88732394366197,31.0,0.0,0.0,0.0,0.0,0.0,27.757975291862035
2021-01-05,0.0,33.0,0.0,75.0,62.0,0.0,33.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,47.945205479452056,0.0,34.47407868314619
2021-01-06,0.0,33.0,0.0,36.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.529739514099045
2021-01-07,46.0,32.0,35.0,0.0,0.0,33.0,33.0,0.0,33.0,0.0,0.0,50.0,27.0,47.88732394366197,32.0,36.0,100.0,0.0,0.0,0.0,52.120902010757874
2021-01-08,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,31.0,0.0,49.0,27.0,0.0,0.0,71.0,34.0,0.0,0.0,36.0,33.75710608931753
2021-01-09,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,49.31506849315068,0.0,14.79480725174647
2021-01-10,0.0,35.0,0.0,38.0,0.0,35.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,47.945205479452056,0.0,26.93808863874197
2021-01-11,0.0,0.0,36.0,35.0,0.0,33.0,0.0,0.0,34.0,62.0,0.0,50.0,55.0,47.88732394366197,32.0,36.0,0.0,0.0,46.57534246575342,37.0,52.07706344979399
2021-01-12,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,6.710128121729784
2021-01-13,89.0,0.0,0.0,0.0,31.0,0.0,0.0,46.0,0.0,0.0,45.0,100.0,80.0,47.88732394366197,0.0,35.0,33.0,24.0,0.0,0.0,54.80495325944978
2021-01-14,93.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,0.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,67.0,0.0,0.0,72.0,33.44740786831461
2021-01-15,92.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,0.0,0.0,27.0,47.88732394366197,0.0,0.0,68.0,0.0,0.0,36.0,38.08124932529247
2021-01-16,48.0,0.0,0.0,0.0,33.0,0.0,0.0,47.0,0.0,0.0,0.0,52.0,28.0,50.70422535211268,0.0,0.0,0.0,0.0,0.0,38.0,30.629590251865572
2021-01-17,0.0,68.0,0.0,38.0,62.0,68.0,34.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,41.80925983539327
2021-01-18,44.0,0.0,0.0,36.0,31.0,0.0,34.0,0.0,0.0,31.0,88.0,49.0,26.0,47.88732394366197,0.0,36.0,66.0,24.0,0.0,0.0,52.946763933432294
2021-01-19,0.0,0.0,35.0,0.0,32.0,0.0,34.0,46.0,34.0,0.0,0.0,0.0,27.0,49.29577464788732,65.0,0.0,0.0,25.0,47.945205479452056,0.0,40.80180947096159
2021-01-20,0.0,0.0,34.0,0.0,0.0,0.0,0.0,44.0,0.0,0.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.800859801453742
2021-01-21,43.0,33.0,0.0,36.0,31.0,0.0,67.0,0.0,34.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,33.0,50.0,46.57534246575342,35.0,46.720592810476
