,/m/0m7pl_0,/m/0m7pl_1,/m/0m7pl_2,/m/0m7pl_3,/m/0m7pl_4,/m/0m7pl_5,/m/0m7pl_6,/m/0m7pl_7,/m/0m7pl_8,/m/0m7pl_9,/m/0m7pl_10,/m/0m7pl_11,/m/0m7pl_12,/m/0m7pl_13,/m/0m7pl_14,/m/0m7pl_15,/m/0m7pl_16,/m/0m7pl_17,/m/0m7pl_18,/m/0m7pl_19,/m/0m7pl
2020-12-04,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,9.0,13.0,0.0,13.0,0.0,13.0,4.570722668313774
2020-12-05,15.0,0.0,29.0,0.0,27.0,28.8659793814433,15.0,24.0,54.0,0.0,26.0,29.0,25.0,15.0,19.0,0.0,11.0,15.0,0.0,42.0,23.154167966735223
2020-12-06,0.0,11.0,45.0,12.0,28.0,28.8659793814433,30.0,13.0,0.0,18.571428571428573,0.0,10.0,13.0,0.0,10.0,0.0,0.0,0.0,16.0,14.0,15.406881281832726
2020-12-07,40.0,10.0,0.0,0.0,0.0,26.804123711340207,13.0,11.0,25.0,15.714285714285714,16.0,0.0,11.0,14.0,9.0,0.0,10.0,0.0,0.0,39.0,14.855985758222726
2020-12-08,13.0,20.0,27.0,11.0,25.0,13.402061855670103,27.0,22.0,37.0,15.714285714285714,8.0,9.0,23.0,14.0,0.0,13.0,0.0,13.0,43.0,26.0,22.243134500923766
2020-12-09,26.0,0.0,26.0,0.0,0.0,13.402061855670103,0.0,11.0,37.0,15.714285714285714,8.0,9.0,0.0,14.0,0.0,13.0,10.0,40.0,14.0,13.0,15.448817020997888
2020-12-10,27.0,10.0,14.0,23.0,0.0,13.402061855670103,13.0,11.0,25.0,32.857142857142854,8.0,0.0,11.0,0.0,9.0,13.0,20.0,13.0,15.0,13.0,16.75473778337325
2020-12-11,14.0,21.0,14.0,12.0,39.0,27.835051546391753,14.0,12.0,26.0,0.0,8.0,9.0,24.0,29.0,18.0,28.0,11.0,0.0,15.0,27.0,21.54632807574995
2020-12-12,15.0,0.0,0.0,0.0,14.0,15.463917525773196,15.0,0.0,14.0,0.0,9.0,10.0,13.0,0.0,0.0,0.0,0.0,0.0,16.0,15.0,8.428901638404767
2020-12-13,15.0,12.0,15.0,13.0,14.0,15.463917525773196,15.0,0.0,0.0,18.571428571428573,9.0,20.0,0.0,0.0,20.0,0.0,0.0,15.0,17.0,15.0,13.220219030092759
2020-12-14,14.0,20.0,14.0,11.0,0.0,13.402061855670103,13.0,11.0,0.0,15.714285714285714,0.0,18.0,12.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,9.395697811609379
2020-12-15,0.0,10.0,0.0,12.0,13.0,13.402061855670103,0.0,0.0,13.0,0.0,17.0,9.0,0.0,14.0,0.0,14.0,0.0,14.0,0.0,13.0,8.795680164031507
2020-12-16,0.0,0.0,42.0,12.0,39.0,14.43298969072165,28.0,36.0,53.0,34.285714285714285,0.0,38.0,36.0,44.0,9.0,56.0,21.0,14.0,31.0,14.0,32.224750091194316
2020-12-17,29.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,13.0,0.0,0.0,0.0,12.0,15.0,0.0,0.0,11.0,0.0,0.0,14.0,6.7325509573810995
2020-12-18,15.0,0.0,15.0,13.0,29.0,30.927835051546392,0.0,13.0,0.0,18.571428571428573,0.0,0.0,13.0,16.0,10.0,0.0,12.0,15.0,0.0,0.0,12.384142286780417
2020-12-19,50.0,12.0,33.0,14.0,31.0,16.49484536082474,33.0,28.0,31.0,40.0,30.0,22.0,28.0,17.0,11.0,16.0,63.0,49.0,18.0,16.0,34.49628445712321
2020-12-20,35.0,0.0,35.0,29.0,16.0,34.02061855670103,52.0,0.0,16.0,21.428571428571427,21.0,23.0,45.0,18.0,12.0,0.0,13.0,0.0,19.0,50.0,27.14324830051096
2020-12-21,0.0,11.0,0.0,0.0,14.0,15.463917525773196,0.0,13.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,15.0,17.0,15.0,7.996535980591301
2020-12-22,0.0,12.0,0.0,13.0,0.0,30.927835051546392,16.0,0.0,29.0,0.0,0.0,10.0,0.0,0.0,10.0,15.0,23.0,0.0,0.0,15.0,10.742917544876244
2020-12-23,33.0,0.0,16.0,14.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,14.0,0.0,11.0,0.0,0.0,0.0,18.0,16.0,9.820877084620136
