date,/m/01b_21_0,/m/01b_21_1,/m/01b_21_2,/m/01b_21_3,/m/01b_21_4,/m/01b_21_5,/m/01b_21_6,/m/01b_21_7,/m/01b_21_8,/m/01b_21_9,/m/01b_21,batch_id
2020-01-01,20.0,21.0,17.0,25.0,19.0,27.0,21.0,33.0,23.0,14.0,23.809523809523807,0.0
2020-01-02,23.0,22.0,20.0,22.0,26.0,34.0,26.0,20.0,31.0,17.0,26.082251082251076,0.0
2020-01-03,20.0,42.0,30.0,41.0,38.0,28.0,16.0,15.0,31.0,36.0,32.14285714285714,0.0
2020-01-04,26.0,30.0,17.0,32.0,28.0,23.0,23.0,20.0,26.0,22.0,26.731601731601728,0.0
2020-01-05,14.0,14.0,21.0,18.0,22.0,18.0,18.0,19.0,25.0,12.0,19.58874458874459,0.0
2020-01-06,17.0,18.0,27.0,19.0,22.0,18.0,27.0,24.0,22.0,24.0,23.59307359307359,0.0
2020-01-07,30.0,18.0,8.0,19.0,15.0,27.0,16.0,27.0,23.0,19.0,21.86147186147186,0.0
2020-01-08,19.0,27.0,12.0,20.0,21.0,24.0,13.0,21.0,17.0,21.0,21.1038961038961,0.0
2020-01-09,25.0,21.0,19.0,19.0,20.0,14.0,14.0,12.0,23.0,35.0,21.86147186147186,0.0
2020-01-10,18.0,11.0,9.0,19.0,23.0,14.0,16.0,20.0,26.0,14.0,18.3982683982684,0.0
2020-01-11,11.0,23.0,31.0,19.0,14.0,20.0,31.0,19.0,20.0,24.0,22.943722943722943,0.0
2020-01-12,29.0,39.0,27.0,38.0,21.0,20.0,22.0,24.0,24.0,29.0,29.545454545454547,0.0
2020-01-13,18.0,16.0,15.0,15.0,22.0,14.0,17.0,24.0,23.0,22.0,20.129870129870127,0.0
2020-01-14,24.0,14.0,18.0,14.0,7.0,16.0,18.0,24.0,24.0,19.0,19.264069264069267,0.0
2020-01-15,19.0,17.0,14.0,14.0,24.0,13.0,17.0,14.0,24.0,24.0,19.48051948051948,0.0
2020-01-16,8.0,19.0,15.0,22.0,13.0,24.0,19.0,15.0,5.0,28.0,18.18181818181818,0.0
2020-01-17,18.0,27.0,20.0,17.0,26.0,21.0,12.0,28.0,26.0,25.0,23.809523809523807,0.0
2020-01-18,20.0,15.0,19.0,13.0,11.0,13.0,13.0,25.0,6.0,22.0,16.99134199134199,0.0
2020-01-19,19.0,28.0,19.0,18.0,19.0,35.0,20.0,19.0,19.0,23.0,23.7012987012987,0.0
2020-01-20,27.0,20.0,21.0,16.0,29.0,20.0,20.0,12.0,15.0,16.0,21.21212121212121,0.0
2020-01-21,35.0,29.0,17.0,26.0,25.0,21.0,30.0,29.0,25.0,27.0,28.57142857142857,0.0
2020-01-22,10.0,42.0,21.0,14.0,25.0,11.0,27.0,24.0,20.0,13.0,22.402597402597397,0.0
2020-01-23,13.0,24.0,15.0,22.0,25.0,19.0,21.0,28.0,28.0,22.0,23.484848484848484,0.0
2020-01-24,18.0,8.0,29.0,17.0,13.0,19.0,19.0,26.0,21.0,28.0,21.428571428571427,0.0
2020-01-25,14.0,24.0,26.0,19.0,14.0,23.0,18.0,22.0,26.0,12.0,21.428571428571427,0.0
2020-01-26,17.0,23.0,21.0,31.0,19.0,30.0,30.0,22.0,28.0,36.0,27.81385281385281,0.0
2020-01-27,31.0,28.0,28.0,31.0,38.0,27.0,17.0,24.0,32.0,36.0,31.6017316017316,0.0
2020-01-28,32.0,31.0,19.0,24.0,20.0,9.0,18.0,29.0,20.0,24.0,24.458874458874455,0.0
2020-01-29,20.0,13.0,13.0,16.0,22.0,14.0,20.0,22.0,20.0,21.0,19.58874458874459,0.0
2020-01-30,20.0,45.0,19.0,19.0,30.0,26.0,30.0,37.0,41.0,14.0,30.41125541125541,0.0
2020-01-31,26.0,27.0,9.0,17.0,23.0,22.0,14.0,23.0,16.0,23.0,21.645021645021643,0.0
2020-02-01,31.0,38.0,22.0,38.0,39.0,44.0,18.0,33.0,14.0,30.0,33.225108225108215,0.0
2020-02-02,27.0,48.0,32.0,48.0,43.0,30.0,34.0,27.0,57.0,52.0,43.073593073593074,0.0
2020-02-03,30.0,38.0,27.0,32.0,31.0,35.0,23.0,31.0,34.0,39.0,34.63203463203463,0.0
2020-02-04,25.0,26.0,25.0,24.0,27.0,32.0,34.0,34.0,28.0,30.0,30.844155844155846,0.0
2020-02-05,18.0,29.0,26.0,24.0,28.0,21.0,23.0,22.0,33.0,39.0,28.463203463203463,0.0
2020-02-06,29.0,19.0,15.0,20.0,13.0,26.0,26.0,26.0,21.0,25.0,23.809523809523807,0.0
2020-02-07,29.0,20.0,14.0,25.0,24.0,27.0,29.0,24.0,21.0,35.0,26.83982683982684,0.0
2020-02-08,14.0,21.0,22.0,19.0,17.0,10.0,18.0,28.0,26.0,19.0,20.995670995670988,0.0
2020-02-09,34.0,35.0,22.0,22.0,41.0,21.0,26.0,43.0,29.0,25.0,32.25108225108225,0.0
2020-02-10,24.0,35.0,22.0,27.0,26.0,26.0,26.0,18.0,26.0,41.0,29.329004329004327,0.0
2020-02-11,22.0,36.0,27.0,32.0,17.0,27.0,23.0,19.0,12.0,24.0,25.865800865800864,0.0
2020-02-12,12.0,10.0,4.0,9.0,5.0,2.0,11.0,12.0,15.0,21.0,10.93073593073593,0.0
2020-02-13,30.0,26.0,15.0,14.0,24.0,13.0,18.0,39.0,27.0,24.0,24.891774891774894,0.0
2020-02-14,21.0,16.0,13.0,17.0,13.0,29.0,22.0,21.0,16.0,25.0,20.887445887445885,0.0
2020-02-15,12.0,29.0,14.0,27.0,26.0,13.0,18.0,25.0,26.0,12.0,21.86147186147186,0.0
2020-02-16,21.0,30.0,18.0,25.0,16.0,17.0,24.0,15.0,21.0,28.0,23.268398268398272,0.0
2020-02-17,19.0,13.0,18.0,25.0,21.0,22.0,20.0,19.0,22.0,16.0,21.1038961038961,0.0
2020-02-18,32.0,30.0,25.0,41.0,36.0,20.0,36.0,36.0,25.0,37.0,34.41558441558441,0.0
2020-02-19,22.0,18.0,36.0,19.0,15.0,20.0,18.0,17.0,35.0,21.0,23.917748917748924,0.0
2020-02-20,7.0,26.0,11.0,16.0,17.0,9.0,9.0,7.0,20.0,19.0,15.259740259740257,0.0
2020-02-21,24.0,11.0,18.0,22.0,21.0,29.0,17.0,24.0,19.0,23.0,22.51082251082251,0.0
2020-02-22,17.0,29.0,19.0,35.0,14.0,26.0,28.0,31.0,20.0,34.0,27.380952380952376,0.0
2020-02-23,19.0,36.0,23.0,25.0,24.0,20.0,12.0,27.0,33.0,32.0,27.164502164502164,0.0
2020-02-24,39.0,56.0,31.0,32.0,31.0,34.0,29.0,12.0,37.0,50.0,37.987012987012974,0.0
2020-02-25,17.0,36.0,23.0,23.0,29.0,20.0,25.0,24.0,20.0,18.0,25.43290043290043,0.0
2020-02-26,29.0,20.0,25.0,34.0,36.0,20.0,29.0,14.0,37.0,34.0,30.086580086580085,0.0
2020-02-27,38.0,30.0,20.0,20.0,24.0,26.0,17.0,26.0,36.0,23.0,28.138528138528137,0.0
2020-02-28,39.0,41.0,39.0,34.0,41.0,28.0,19.0,41.0,42.0,42.0,39.61038961038961,0.0
2020-02-29,25.0,46.0,28.0,31.0,38.0,44.0,18.0,19.0,28.0,45.0,34.84848484848485,0.0
2020-03-01,45.0,39.0,25.0,35.0,29.0,29.0,27.0,26.0,19.0,26.0,32.467532467532465,0.0
2020-03-02,39.0,41.0,28.0,28.0,19.0,23.0,44.0,32.0,28.0,45.0,35.38961038961039,0.0
2020-03-03,17.0,25.0,18.0,18.0,24.0,31.0,24.0,24.0,29.0,34.0,26.40692640692641,0.0
2020-03-04,21.0,40.0,37.0,39.0,21.0,31.0,37.0,35.0,36.0,46.0,37.12121212121212,0.0
2020-03-05,34.0,20.0,22.0,20.0,22.0,20.0,35.0,28.0,32.0,32.0,28.67965367965368,0.0
2020-03-06,12.0,23.0,17.0,14.0,25.0,21.0,16.0,20.0,15.0,11.0,18.831168831168828,0.0
2020-03-07,28.0,27.0,26.0,22.0,34.0,24.0,21.0,28.0,29.0,18.0,27.81385281385281,0.0
2020-03-08,37.0,35.0,31.0,32.0,18.0,27.0,26.0,28.0,32.0,34.0,32.467532467532465,0.0
2020-03-09,40.0,29.0,22.0,33.0,30.0,36.0,32.0,36.0,26.0,28.0,33.76623376623376,0.0
