,/m/0lbt3_0,/m/0lbt3_1,/m/0lbt3_2,/m/0lbt3_3,/m/0lbt3_4,/m/0lbt3_5,/m/0lbt3_6,/m/0lbt3_7,/m/0lbt3_8,/m/0lbt3_9,/m/0lbt3_10,/m/0lbt3_11,/m/0lbt3_12,/m/0lbt3_13,/m/0lbt3_14,/m/0lbt3_15,/m/0lbt3_16,/m/0lbt3_17,/m/0lbt3_18,/m/0lbt3_19,/m/0lbt3
2020-10-15,52.0,0.0,17.0,41.0,0.0,0.0,52.0,58.0,20.0,38.0,21.0,0.0,36.458333333333336,17.0,0.0,25.974025974025974,18.0,19.0,20.0,47.5609756097561,38.99261156678425
2020-10-16,53.0,16.0,35.0,42.0,46.0,20.833333333333332,52.0,40.0,62.0,38.0,0.0,42.0,54.166666666666664,17.0,50.0,51.94805194805195,54.0,20.0,41.0,50.0,63.369765744214156
2020-10-17,57.0,36.0,38.0,0.0,25.0,45.833333333333336,28.0,22.0,89.0,21.0,0.0,46.0,19.791666666666668,19.0,55.0,0.0,0.0,43.0,22.0,26.829268292682926,47.91025070803053
2020-10-18,0.0,18.0,19.0,24.0,25.0,0.0,29.0,0.0,23.0,0.0,48.0,0.0,40.625,0.0,0.0,28.571428571428573,0.0,0.0,0.0,26.829268292682926,22.76826128783139
2020-10-19,74.0,15.0,16.0,20.0,65.0,61.458333333333336,49.0,37.0,39.0,37.0,41.0,0.0,17.708333333333332,64.0,23.333333333333332,24.675324675324674,52.0,19.0,38.0,0.0,55.96084713546364
2020-10-20,0.0,15.0,16.0,39.0,0.0,39.583333333333336,25.0,37.0,38.0,18.0,0.0,40.0,51.041666666666664,16.0,23.333333333333332,24.675324675324674,17.0,37.0,19.0,46.34146341463415,40.525033185409676
2020-10-21,97.0,30.0,48.0,39.0,0.0,38.541666666666664,48.0,36.0,57.0,70.0,0.0,39.0,50.0,31.0,88.33333333333333,24.675324675324674,100.0,18.0,56.0,90.2439024390244,77.56603121636768
2020-10-22,73.0,45.0,16.0,59.0,64.0,38.541666666666664,97.0,54.0,55.0,54.0,39.0,20.0,51.041666666666664,0.0,23.333333333333332,97.40259740259741,0.0,36.0,37.0,67.07317073170732,74.78873466194024
2020-10-23,0.0,16.0,17.0,0.0,0.0,20.833333333333332,0.0,20.0,20.0,19.0,22.0,0.0,0.0,0.0,25.0,53.246753246753244,37.0,20.0,21.0,25.609756097560975,25.566737944312653
2020-10-24,29.0,37.0,57.0,47.0,51.0,0.0,59.0,44.0,69.0,43.0,24.0,48.0,19.791666666666668,0.0,55.0,29.87012987012987,41.0,44.0,92.0,28.048780487804876,66.014722355212
2020-10-25,55.0,17.0,18.0,22.0,0.0,21.875,0.0,21.0,64.0,41.0,23.0,23.0,18.75,0.0,25.0,27.272727272727273,38.0,21.0,65.0,25.609756097560975,42.50555919076155
2020-10-26,25.0,16.0,16.0,0.0,22.0,19.791666666666668,25.0,0.0,20.0,0.0,0.0,0.0,17.708333333333332,16.0,0.0,24.675324675324674,0.0,19.0,19.0,0.0,19.389632249476755
2020-10-27,26.0,16.0,17.0,21.0,46.0,0.0,52.0,20.0,41.0,19.0,43.0,0.0,36.458333333333336,17.0,48.333333333333336,0.0,18.0,60.0,0.0,0.0,38.81486833787738
2020-10-28,0.0,16.0,69.0,43.0,46.0,0.0,53.0,59.0,42.0,39.0,0.0,0.0,18.75,0.0,0.0,0.0,0.0,39.0,20.0,24.390243902439025,37.87423547774923
2020-10-29,0.0,16.0,17.0,63.0,67.0,41.666666666666664,26.0,78.0,20.0,38.0,43.0,21.0,36.458333333333336,50.0,0.0,51.94805194805195,18.0,59.0,0.0,73.17073170731707,58.065384034151805
2020-10-30,23.0,0.0,31.0,57.0,41.0,56.25,47.0,53.0,55.0,0.0,39.0,19.0,16.666666666666668,15.0,21.666666666666668,70.12987012987013,16.0,18.0,36.0,65.85365853658537,54.942951334384254
2020-10-31,25.0,46.0,33.0,41.0,43.0,39.583333333333336,49.0,19.0,77.0,18.0,40.0,61.0,34.375,0.0,46.666666666666664,49.35064935064935,17.0,19.0,39.0,46.34146341463415,60.008851786689924
2020-11-01,26.0,0.0,17.0,41.0,22.0,20.833333333333332,25.0,19.0,20.0,0.0,21.0,21.0,0.0,32.0,0.0,0.0,0.0,0.0,20.0,23.170731707317074,24.865525051565363
2020-11-02,0.0,15.0,0.0,58.0,42.0,19.791666666666668,24.0,18.0,38.0,71.0,20.0,20.0,16.666666666666668,0.0,0.0,24.675324675324674,17.0,37.0,19.0,23.170731707317074,37.403100207337616
2020-11-03,97.0,0.0,31.0,78.0,21.0,0.0,24.0,36.0,57.0,35.0,40.0,99.0,100.0,32.0,66.66666666666667,72.72727272727273,50.0,18.0,55.0,68.29268292682927,79.17196733047572
2020-11-04,22.0,14.0,0.0,54.0,19.0,71.875,22.0,33.0,34.0,32.0,36.0,72.0,31.25,58.0,61.666666666666664,22.07792207792208,61.0,17.0,69.0,62.19512195121951,63.94430185091269
2020-11-05,0.0,14.0,15.0,56.0,41.0,18.75,0.0,17.0,36.0,34.0,57.0,38.0,32.291666666666664,15.0,0.0,23.376623376623378,0.0,35.0,18.0,21.951219512195124,38.13493783563331
2020-11-06,24.0,44.0,31.0,0.0,21.0,0.0,24.0,36.0,37.0,35.0,19.0,0.0,16.666666666666668,31.0,0.0,46.753246753246756,33.0,18.0,55.0,0.0,38.05827583932228
2020-11-07,69.0,28.0,15.0,37.0,40.0,37.5,68.0,17.0,0.0,34.0,57.0,38.0,32.291666666666664,45.0,63.333333333333336,67.53246753246754,0.0,17.0,36.0,43.90243902439025,60.189915128183564
2020-11-08,0.0,0.0,0.0,20.0,0.0,19.791666666666668,24.0,36.0,19.0,36.0,40.0,39.0,34.375,47.0,0.0,24.675324675324674,0.0,18.0,19.0,23.170731707317074,32.29349062199784
2020-11-09,24.0,15.0,31.0,19.0,41.0,19.791666666666668,24.0,18.0,36.0,35.0,39.0,19.0,33.333333333333336,46.0,45.0,71.42857142857143,16.0,0.0,37.0,0.0,45.98071975672312
2020-11-10,50.0,15.0,16.0,20.0,22.0,39.583333333333336,49.0,37.0,0.0,54.0,20.0,20.0,34.375,32.0,23.333333333333332,49.35064935064935,17.0,18.0,38.0,23.170731707317074,46.647516848266136
2020-11-11,73.0,45.0,31.0,20.0,21.0,0.0,24.0,0.0,37.0,18.0,40.0,20.0,16.666666666666668,31.0,45.0,48.05194805194805,17.0,36.0,37.0,0.0,45.18673230587498
2020-11-12,49.0,46.0,32.0,59.0,43.0,59.375,49.0,18.0,19.0,36.0,80.0,81.0,16.666666666666668,0.0,70.0,49.35064935064935,34.0,0.0,38.0,69.51219512195122,68.53304480034835
2020-11-13,74.0,30.0,0.0,20.0,21.0,39.583333333333336,0.0,19.0,77.0,36.0,20.0,59.0,34.375,32.0,0.0,24.675324675324674,34.0,37.0,38.0,0.0,48.08619536503546
2020-11-14,73.0,15.0,16.0,39.0,43.0,19.791666666666668,25.0,19.0,0.0,18.0,0.0,20.0,0.0,16.0,46.666666666666664,0.0,0.0,18.0,57.0,46.34146341463415,38.0889442605626
2020-11-15,0.0,15.0,0.0,20.0,22.0,100.0,75.0,56.0,0.0,0.0,60.0,61.0,52.083333333333336,32.0,46.666666666666664,75.32467532467533,17.0,19.0,99.0,47.5609756097561,64.3940503113623
2020-11-16,25.0,15.0,16.0,20.0,0.0,0.0,0.0,18.0,19.0,0.0,20.0,0.0,34.375,0.0,0.0,24.675324675324674,0.0,18.0,0.0,0.0,16.95760609397928
2020-11-17,100.0,46.0,32.0,100.0,22.0,60.416666666666664,100.0,19.0,38.0,56.0,21.0,81.0,34.375,64.0,46.666666666666664,24.675324675324674,17.0,37.0,58.0,93.90243902439025,84.85136193714035
2020-11-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,16.666666666666668,0.0,0.0,24.675324675324674,17.0,18.0,0.0,23.170731707317074,11.263023783588157
2020-11-19,75.0,46.0,33.0,20.0,22.0,39.583333333333336,50.0,38.0,0.0,36.0,40.0,40.0,16.666666666666668,32.0,68.33333333333333,0.0,17.0,0.0,20.0,46.34146341463415,51.66187031510244
2020-11-20,75.0,15.0,80.0,100.0,21.0,0.0,49.0,37.0,58.0,72.0,100.0,100.0,52.083333333333336,16.0,93.33333333333333,98.7012987012987,51.0,18.0,96.0,70.73170731707317,97.10744780420208
2020-11-21,0.0,32.0,34.0,21.0,22.0,0.0,51.0,0.0,59.0,0.0,21.0,21.0,35.416666666666664,17.0,23.333333333333332,25.974025974025974,18.0,19.0,40.0,24.390243902439025,37.468482771092965
2020-11-22,25.0,48.0,51.0,41.0,0.0,61.458333333333336,51.0,58.0,0.0,38.0,42.0,0.0,35.416666666666664,67.0,23.333333333333332,0.0,53.0,39.0,40.0,47.5609756097561,58.188541458238404
2020-11-23,97.0,45.0,32.0,58.0,63.0,58.333333333333336,72.0,36.0,37.0,71.0,20.0,98.0,33.333333333333336,31.0,45.0,72.72727272727273,34.0,18.0,56.0,45.1219512195122,82.54889262684506
2020-11-24,46.0,14.0,15.0,18.0,40.0,17.708333333333332,23.0,17.0,18.0,0.0,0.0,37.0,0.0,15.0,21.666666666666668,45.45454545454545,16.0,17.0,0.0,21.951219512195124,30.902334679516805
2020-11-25,22.0,13.0,43.0,35.0,19.0,17.708333333333332,66.0,16.0,34.0,16.0,18.0,53.0,61.458333333333336,14.0,40.0,22.07792207792208,0.0,33.0,0.0,62.19512195121951,47.263226186857416
2020-11-26,0.0,0.0,15.0,0.0,0.0,0.0,45.0,17.0,35.0,17.0,37.0,19.0,0.0,0.0,0.0,0.0,16.0,0.0,18.0,20.73170731707317,19.353818506130686
2020-11-27,22.0,0.0,15.0,0.0,0.0,35.416666666666664,0.0,17.0,0.0,16.0,0.0,18.0,0.0,14.0,0.0,0.0,15.0,17.0,34.0,20.73170731707317,18.095757949898243
2020-11-28,0.0,14.0,15.0,18.0,19.0,17.708333333333332,0.0,0.0,0.0,33.0,37.0,36.0,15.625,0.0,20.0,0.0,31.0,50.0,17.0,20.73170731707317,27.776769395986385
2020-11-29,24.0,15.0,15.0,19.0,62.0,38.541666666666664,24.0,18.0,19.0,35.0,20.0,38.0,16.666666666666668,0.0,0.0,0.0,0.0,0.0,19.0,43.90243902439025,32.86652436709581
2020-11-30,23.0,14.0,15.0,37.0,100.0,17.708333333333332,45.0,68.0,36.0,100.0,92.0,36.0,62.5,15.0,63.333333333333336,44.15584415584416,32.0,51.0,18.0,63.41463414634146,75.33122464984558
2020-12-01,0.0,16.0,17.0,0.0,0.0,20.833333333333332,26.0,20.0,60.0,0.0,0.0,42.0,36.458333333333336,0.0,0.0,0.0,18.0,0.0,41.0,0.0,24.000700718498578
2020-12-02,51.0,16.0,17.0,41.0,67.0,82.29166666666667,77.0,39.0,40.0,38.0,42.0,63.0,71.875,34.0,23.333333333333332,50.64935064935065,0.0,19.0,80.0,47.5609756097561,72.63465712309751
2020-12-03,80.0,16.0,52.0,21.0,69.0,0.0,53.0,20.0,20.0,59.0,87.0,21.0,18.75,0.0,25.0,25.974025974025974,55.0,40.0,41.0,100.0,64.88557188284021
2020-12-04,51.0,46.0,16.0,61.0,44.0,40.625,51.0,19.0,39.0,55.0,21.0,61.0,35.416666666666664,49.0,93.33333333333333,97.40259740259741,35.0,38.0,78.0,0.0,75.14275391980792
2020-12-05,0.0,17.0,0.0,0.0,23.0,0.0,27.0,20.0,63.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,18.0,0.0,0.0,0.0,15.581113626921569
2020-12-06,52.0,32.0,34.0,21.0,0.0,41.666666666666664,26.0,19.0,42.0,19.0,21.0,42.0,17.708333333333332,0.0,48.333333333333336,25.974025974025974,18.0,0.0,20.0,24.390243902439025,40.694365320362785
2020-12-07,26.0,16.0,33.0,21.0,0.0,0.0,25.0,19.0,20.0,0.0,0.0,0.0,17.708333333333332,17.0,23.333333333333332,25.974025974025974,36.0,0.0,20.0,47.5609756097561,28.060267161021056
2020-12-08,23.0,29.0,45.0,38.0,41.0,18.75,24.0,35.0,37.0,34.0,38.0,56.0,32.291666666666664,15.0,43.333333333333336,70.12987012987013,16.0,35.0,55.0,21.951219512195124,57.11374983818979
2020-12-09,71.0,30.0,0.0,0.0,42.0,0.0,0.0,35.0,0.0,18.0,19.0,39.0,33.333333333333336,15.0,45.0,71.42857142857143,33.0,35.0,55.0,21.951219512195124,45.50921369068244
2020-12-10,23.0,0.0,15.0,0.0,21.0,18.75,0.0,18.0,55.0,0.0,0.0,0.0,0.0,15.0,21.666666666666668,23.376623376623378,0.0,0.0,0.0,0.0,17.01758654900071
2020-12-11,25.0,0.0,16.0,0.0,21.0,0.0,0.0,0.0,19.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,23.170731707317074,11.396876743665116
2020-12-12,50.0,47.0,100.0,61.0,44.0,19.791666666666668,26.0,19.0,59.0,18.0,0.0,63.0,53.125,0.0,23.333333333333332,50.64935064935065,0.0,39.0,20.0,70.73170731707317,61.648820120317005
2020-12-13,0.0,16.0,0.0,0.0,23.0,41.666666666666664,0.0,39.0,100.0,57.0,21.0,21.0,18.75,34.0,25.0,51.94805194805195,18.0,59.0,41.0,24.390243902439025,47.69233262511723
2020-12-14,0.0,0.0,16.0,0.0,0.0,18.75,0.0,0.0,18.0,0.0,39.0,20.0,0.0,15.0,21.666666666666668,0.0,33.0,18.0,37.0,21.951219512195124,20.858338819172975
2020-12-15,49.0,45.0,16.0,98.0,43.0,19.791666666666668,73.0,0.0,19.0,36.0,20.0,40.0,16.666666666666668,31.0,23.333333333333332,24.675324675324674,34.0,36.0,19.0,45.1219512195122,55.59058319322569
2020-12-16,0.0,31.0,48.0,20.0,64.0,39.583333333333336,0.0,18.0,19.0,36.0,40.0,20.0,34.375,16.0,46.666666666666664,24.675324675324674,17.0,19.0,19.0,0.0,41.35859880764272
2020-12-17,26.0,63.0,33.0,62.0,66.0,82.29166666666667,76.0,76.0,61.0,75.0,21.0,82.0,35.416666666666664,100.0,48.333333333333336,50.64935064935065,35.0,19.0,100.0,24.390243902439025,91.71715658270017
2020-12-18,54.0,100.0,17.0,21.0,93.0,42.708333333333336,53.0,100.0,0.0,78.0,88.0,87.0,18.75,69.0,100.0,79.22077922077922,36.0,40.0,62.0,100.0,100.0
2020-12-19,0.0,17.0,0.0,22.0,0.0,21.875,27.0,20.0,21.0,20.0,23.0,44.0,37.5,0.0,51.666666666666664,0.0,0.0,41.0,0.0,0.0,27.936344704573322
2020-12-20,27.0,0.0,0.0,22.0,70.0,20.833333333333332,0.0,0.0,20.0,39.0,22.0,22.0,18.75,0.0,0.0,53.246753246753244,18.0,0.0,41.0,24.390243902439025,32.14878869325642
2020-12-21,53.0,49.0,69.0,86.0,70.0,42.708333333333336,79.0,60.0,0.0,79.0,44.0,22.0,91.66666666666667,68.0,100.0,53.246753246753244,19.0,100.0,41.0,74.39024390243902,96.95909012889933
2020-12-22,0.0,16.0,34.0,22.0,47.0,0.0,0.0,40.0,0.0,19.0,0.0,22.0,18.75,0.0,25.0,25.974025974025974,55.0,0.0,63.0,0.0,31.301409868335693
2020-12-23,0.0,33.0,17.0,0.0,0.0,0.0,0.0,20.0,41.0,39.0,22.0,22.0,37.5,34.0,25.0,0.0,18.0,20.0,21.0,0.0,28.215539961705126
