date,/m/0m7pl_0,/m/0m7pl_1,/m/0m7pl_2,/m/0m7pl_3,/m/0m7pl_4,/m/0m7pl_5,/m/0m7pl_6,/m/0m7pl_7,/m/0m7pl_8,/m/0m7pl_9,/m/0m7pl_10,/m/0m7pl_11,/m/0m7pl_12,/m/0m7pl_13,/m/0m7pl_14,/m/0m7pl_15,/m/0m7pl_16,/m/0m7pl_17,/m/0m7pl_18,/m/0m7pl_19,/m/0m7pl
2020-10-05,31.0,13.0,56.0,51.0,31.0,29.0,29.0,22.0,40.0,27.0,36.0,43.0,36.0,30.0,52.0,60.0,10.0,24.0,32.0,75.0,48.11383189940436
2020-10-06,16.0,13.0,23.0,52.0,39.0,20.0,29.0,22.0,30.0,37.0,12.0,44.0,55.0,10.0,47.0,24.0,50.0,24.0,56.0,38.0,42.42223692918597
2020-10-07,56.0,40.0,12.0,52.0,39.0,30.0,44.0,22.0,50.0,55.0,37.0,65.0,46.0,100.0,70.0,73.0,59.0,36.0,77.0,25.0,65.38716082064857
2020-10-08,8.0,40.0,23.0,13.0,8.0,30.0,58.0,55.0,20.0,19.0,49.0,33.0,18.0,10.0,12.0,36.0,40.0,37.0,0.0,38.0,36.20119126406354
2020-10-09,35.0,43.0,37.0,14.0,26.0,53.0,78.0,36.0,100.0,40.0,40.0,48.0,30.0,65.0,38.0,33.0,85.0,53.0,60.0,41.0,63.20317670416943
2020-10-10,30.0,67.0,44.0,16.0,29.0,49.0,74.0,0.0,38.0,34.0,94.0,14.0,23.0,37.0,15.0,54.0,25.0,15.0,27.0,16.0,46.39311714096625
2020-10-11,29.0,49.0,28.0,63.0,19.0,49.0,70.0,54.0,12.0,11.0,45.0,54.0,11.0,25.0,35.0,15.0,24.0,45.0,40.0,46.0,47.91528788881536
2020-10-12,17.0,14.0,12.0,14.0,17.0,21.0,15.0,57.0,32.0,29.0,13.0,45.0,9.0,42.0,24.0,45.0,41.0,25.0,34.0,39.0,36.06882859033753
2020-10-13,41.0,54.0,35.0,40.0,24.0,20.0,60.0,34.0,42.0,66.0,77.0,79.0,28.0,72.0,78.0,50.0,40.0,38.0,68.0,39.0,65.18861681005957
2020-10-14,17.0,14.0,48.0,13.0,8.0,10.0,30.0,45.0,42.0,29.0,52.0,34.0,19.0,31.0,66.0,44.0,51.0,25.0,57.0,66.0,46.39311714096625
2020-10-15,61.0,29.0,12.0,28.0,43.0,32.0,0.0,12.0,55.0,60.0,13.0,12.0,20.0,54.0,31.0,59.0,32.0,26.0,48.0,41.0,44.209133024487095
2020-10-16,27.0,15.0,52.0,58.0,18.0,22.0,33.0,37.0,12.0,21.0,42.0,50.0,41.0,23.0,20.0,34.0,45.0,14.0,49.0,0.0,40.56915949702184
2020-10-17,61.0,17.0,29.0,17.0,30.0,25.0,37.0,28.0,78.0,47.0,16.0,56.0,35.0,64.0,66.0,47.0,63.0,77.0,28.0,48.0,57.51158173395103
2020-10-18,43.0,18.0,46.0,35.0,31.0,52.0,77.0,58.0,80.0,49.0,100.0,43.0,61.0,40.0,31.0,65.0,52.0,0.0,29.0,83.0,65.7180675049636
2020-10-19,35.0,44.0,38.0,29.0,17.0,32.0,32.0,72.0,44.0,0.0,14.0,24.0,30.0,33.0,26.0,40.0,32.0,53.0,36.0,41.0,44.473858371939116
2020-10-20,34.0,29.0,49.0,41.0,25.0,10.0,31.0,70.0,21.0,19.0,0.0,35.0,19.0,11.0,31.0,13.0,31.0,52.0,35.0,40.0,39.444076770350755
2020-10-21,35.0,29.0,12.0,14.0,17.0,32.0,16.0,24.0,22.0,20.0,13.0,84.0,20.0,11.0,19.0,40.0,22.0,40.0,24.0,41.0,35.407015221707475
2020-10-22,26.0,58.0,76.0,57.0,26.0,96.0,48.0,95.0,100.0,100.0,55.0,85.0,100.0,65.0,70.0,100.0,64.0,67.0,36.0,82.0,93.05095962938452
2020-10-23,100.0,31.0,39.0,45.0,54.0,90.0,50.0,100.0,70.0,63.0,28.0,75.0,52.0,92.0,100.0,98.0,56.0,42.0,100.0,100.0,91.66115155526144
2020-10-24,10.0,17.0,14.0,16.0,20.0,51.0,37.0,84.0,26.0,59.0,16.0,84.0,70.0,64.0,37.0,62.0,63.0,93.0,85.0,95.0,66.37988087359365
2020-10-25,60.0,100.0,100.0,64.0,100.0,100.0,91.0,69.0,78.0,70.0,77.0,97.0,81.0,63.0,81.0,77.0,51.0,62.0,42.0,48.0,100.0
2020-10-26,36.0,59.0,76.0,100.0,44.0,65.0,64.0,60.0,56.0,61.0,41.0,49.0,51.0,55.0,51.0,33.0,86.0,68.0,61.0,55.0,77.49834546657844
2020-10-27,17.0,85.0,12.0,55.0,33.0,21.0,61.0,35.0,22.0,48.0,52.0,46.0,39.0,42.0,55.0,77.0,42.0,51.0,46.0,66.0,59.8941098610192
2020-10-28,67.0,42.0,48.0,27.0,8.0,62.0,15.0,82.0,32.0,29.0,52.0,46.0,48.0,32.0,61.0,65.0,41.0,76.0,69.0,53.0,63.20317670416943
2020-10-29,25.0,42.0,35.0,67.0,8.0,0.0,45.0,23.0,11.0,19.0,38.0,11.0,19.0,10.0,42.0,32.0,20.0,13.0,11.0,13.0,32.031767041694245
2020-10-30,25.0,82.0,59.0,39.0,32.0,41.0,60.0,11.0,31.0,47.0,76.0,22.0,28.0,10.0,36.0,25.0,20.0,13.0,11.0,25.0,45.86366644606221
2020-10-31,45.0,46.0,26.0,44.0,53.0,56.0,66.0,25.0,46.0,32.0,28.0,37.0,42.0,23.0,40.0,42.0,33.0,42.0,50.0,43.0,54.2025148908008
2020-11-01,18.0,77.0,53.0,60.0,27.0,0.0,100.0,0.0,23.0,31.0,72.0,25.0,52.0,0.0,27.0,69.0,23.0,14.0,38.0,57.0,50.69490403706155
2020-11-02,57.0,41.0,12.0,26.0,87.0,70.0,29.0,67.0,52.0,37.0,38.0,100.0,37.0,30.0,65.0,25.0,100.0,100.0,33.0,63.0,70.74784910655195
2020-11-03,8.0,27.0,23.0,52.0,24.0,50.0,44.0,34.0,52.0,9.0,38.0,45.0,28.0,31.0,12.0,37.0,20.0,50.0,67.0,13.0,43.94440767703507
2020-11-04,37.0,25.0,32.0,48.0,36.0,54.0,13.0,51.0,9.0,42.0,23.0,30.0,34.0,37.0,38.0,23.0,45.0,45.0,10.0,35.0,44.14295168762409
2020-11-05,53.0,25.0,11.0,25.0,22.0,37.0,42.0,21.0,59.0,18.0,0.0,21.0,35.0,38.0,33.0,35.0,47.0,58.0,63.0,72.0,47.31965585704832
2020-11-06,16.0,13.0,23.0,26.0,47.0,39.0,88.0,33.0,20.0,28.0,12.0,54.0,36.0,50.0,35.0,37.0,39.0,12.0,55.0,25.0,45.53275976174719
2020-11-07,17.0,43.0,37.0,42.0,34.0,43.0,62.0,47.0,32.0,20.0,40.0,23.0,40.0,43.0,44.0,33.0,53.0,26.0,71.0,40.0,52.283256121773654
2020-11-08,27.0,45.0,26.0,44.0,44.0,55.0,33.0,25.0,11.0,31.0,0.0,73.0,51.0,56.0,52.0,27.0,22.0,54.0,24.0,56.0,50.0330906684315
2020-11-09,16.0,81.0,58.0,93.0,8.0,0.0,59.0,22.0,0.0,18.0,38.0,11.0,18.0,30.0,24.0,62.0,0.0,12.0,22.0,0.0,37.85572468563865
2020-11-10,33.0,28.0,12.0,67.0,40.0,31.0,30.0,22.0,32.0,28.0,38.0,45.0,38.0,41.0,36.0,38.0,41.0,50.0,34.0,26.0,46.988749172733286
2020-11-11,17.0,28.0,37.0,41.0,17.0,21.0,31.0,35.0,11.0,10.0,0.0,12.0,29.0,11.0,31.0,13.0,21.0,39.0,58.0,13.0,31.436135009927202
2020-11-12,17.0,27.0,24.0,40.0,24.0,10.0,30.0,11.0,11.0,10.0,64.0,0.0,0.0,10.0,30.0,38.0,20.0,13.0,34.0,13.0,28.193249503639976
2020-11-13,17.0,28.0,36.0,41.0,8.0,10.0,45.0,34.0,0.0,19.0,64.0,11.0,10.0,10.0,30.0,38.0,20.0,25.0,23.0,0.0,31.03904698874917
2020-11-14,0.0,46.0,39.0,29.0,0.0,11.0,33.0,25.0,24.0,21.0,28.0,0.0,0.0,11.0,20.0,21.0,23.0,14.0,13.0,14.0,24.619457313037728
2020-11-15,18.0,45.0,26.0,15.0,9.0,11.0,33.0,37.0,23.0,21.0,28.0,12.0,10.0,22.0,27.0,28.0,22.0,27.0,12.0,28.0,30.046326935804103
2020-11-16,0.0,0.0,0.0,13.0,0.0,0.0,15.0,11.0,0.0,0.0,13.0,0.0,9.0,0.0,12.0,19.0,10.0,12.0,11.0,0.0,8.272667107875579
