date,/m/0cjf0,isPartial
2020-02-24,18,False
2020-02-25,17,False
2020-02-26,20,False
2020-02-27,16,False
2020-02-28,14,False
2020-02-29,22,False
2020-03-01,22,False
2020-03-02,31,False
2020-03-03,32,False
2020-03-04,30,False
2020-03-05,25,False
2020-03-06,32,False
2020-03-07,24,False
2020-03-08,25,False
2020-03-09,25,False
2020-03-10,34,False
2020-03-11,53,False
2020-03-12,71,False
2020-03-13,76,False
2020-03-14,72,False
2020-03-15,92,False
2020-03-16,100,False
2020-03-17,84,False
2020-03-18,75,False
2020-03-19,76,False
2020-03-20,72,False
2020-03-21,52,False
2020-03-22,54,False
2020-03-23,42,False
2020-03-24,51,False
2020-03-25,33,False
2020-03-26,42,False
2020-03-27,47,False
2020-03-28,45,False
2020-03-29,29,False
2020-03-30,36,False
2020-03-31,32,False
2020-04-01,32,False
2020-04-02,36,False
2020-04-03,31,False
2020-04-04,30,False
2020-04-05,27,False
2020-04-06,23,False
2020-04-07,18,False
2020-04-08,23,False
2020-04-09,30,False
2020-04-10,17,False
2020-04-11,21,False
2020-04-12,26,False
2020-04-13,20,False
2020-04-14,23,False
2020-04-15,19,False
2020-04-16,15,False
2020-04-17,19,False
2020-04-18,19,False
2020-04-19,28,False
2020-04-20,21,False
2020-04-21,21,False
2020-04-22,16,False
2020-04-23,19,False
2020-04-24,8,False
2020-04-25,17,False
2020-04-26,17,False
2020-04-27,11,False
2020-04-28,16,False
2020-04-29,14,False
2020-04-30,14,False
2020-05-01,15,False
2020-05-02,15,False
