,/m/0lbt3_0,/m/0lbt3_1,/m/0lbt3_2,/m/0lbt3_3,/m/0lbt3_4,/m/0lbt3_5,/m/0lbt3_6,/m/0lbt3_7,/m/0lbt3_8,/m/0lbt3_9,/m/0lbt3_10,/m/0lbt3_11,/m/0lbt3_12,/m/0lbt3_13,/m/0lbt3_14,/m/0lbt3_15,/m/0lbt3_16,/m/0lbt3_17,/m/0lbt3_18,/m/0lbt3_19,/m/0lbt3
2020-10-15,13.0,28.0,32.0,18.0,16.0,38.0,43.0,15.0,29.0,0.0,32.0,22.0,12.0,33.0,0.0,18.0,0.0,18.0,31.0,18.0,32.70440251572327
2020-10-16,39.0,14.0,64.0,37.0,16.0,39.0,43.0,46.0,72.0,29.0,63.0,67.0,37.0,17.0,14.0,18.0,59.0,54.0,16.0,19.0,59.984276729559745
2020-10-17,14.0,15.0,17.0,39.0,0.0,21.0,0.0,0.0,16.0,0.0,34.0,24.0,13.0,35.0,30.0,0.0,0.0,19.0,33.0,20.0,25.943396226415093
2020-10-18,100.0,15.0,52.0,99.0,0.0,63.0,31.0,100.0,64.0,32.0,68.0,48.0,53.0,71.0,45.0,60.0,63.0,19.0,51.0,39.0,84.35534591194968
2020-10-19,24.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,14.0,30.0,42.0,23.0,47.0,27.0,34.0,0.0,17.0,0.0,35.0,25.157232704402514
2020-10-20,46.0,12.0,0.0,16.0,0.0,50.0,26.0,27.0,26.0,26.0,42.0,58.0,21.0,73.0,25.0,49.0,0.0,47.0,27.0,49.0,48.742138364779876
2020-10-21,36.0,13.0,30.0,34.0,30.0,53.0,27.0,14.0,26.0,27.0,44.0,0.0,34.0,15.0,13.0,67.0,36.0,50.0,57.0,51.0,51.65094339622642
2020-10-22,60.0,38.0,15.0,100.0,75.0,53.0,53.0,28.0,27.0,68.0,43.0,81.0,34.0,59.0,38.0,100.0,35.0,65.0,57.0,50.0,84.82704402515724
2020-10-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,63.0,26.0,17.0,18.0,17.0,29.0,88.0,22.09119496855346
2020-10-24,68.0,100.0,100.0,77.0,51.0,80.0,45.0,64.0,75.0,46.0,33.0,68.0,51.0,34.0,59.0,76.0,80.0,56.0,32.0,77.0,100.0
2020-10-25,0.0,39.0,46.0,0.0,16.0,36.0,14.0,29.0,41.0,42.0,0.0,42.0,23.0,46.0,53.0,0.0,18.0,34.0,29.0,70.0,45.44025157232704
2020-10-26,23.0,49.0,72.0,32.0,59.0,51.0,65.0,82.0,52.0,53.0,100.0,100.0,22.0,29.0,25.0,66.0,70.0,48.0,70.0,33.0,86.55660377358491
2020-10-27,24.0,25.0,0.0,33.0,0.0,17.0,13.0,14.0,26.0,26.0,14.0,60.0,11.0,30.0,25.0,17.0,35.0,16.0,14.0,0.0,31.446540880503143
2020-10-28,12.0,38.0,30.0,34.0,15.0,54.0,41.0,28.0,13.0,0.0,15.0,0.0,23.0,45.0,52.0,0.0,54.0,33.0,14.0,51.0,43.39622641509434
2020-10-29,47.0,25.0,15.0,66.0,30.0,53.0,54.0,28.0,40.0,40.0,29.0,40.0,22.0,15.0,13.0,67.0,35.0,65.0,43.0,0.0,57.15408805031446
2020-10-30,56.0,71.0,28.0,47.0,14.0,17.0,75.0,40.0,100.0,100.0,41.0,75.0,21.0,28.0,24.0,47.0,100.0,61.0,40.0,32.0,79.95283018867924
2020-10-31,37.0,39.0,15.0,34.0,15.0,0.0,27.0,43.0,27.0,27.0,0.0,62.0,45.0,31.0,13.0,34.0,0.0,17.0,15.0,17.0,39.15094339622642
2020-11-01,0.0,0.0,15.0,17.0,15.0,36.0,41.0,0.0,0.0,42.0,15.0,0.0,35.0,46.0,13.0,17.0,0.0,0.0,0.0,53.0,27.12264150943396
2020-11-02,46.0,12.0,43.0,16.0,29.0,17.0,26.0,27.0,26.0,39.0,14.0,97.0,33.0,15.0,0.0,49.0,17.0,0.0,41.0,0.0,43.00314465408805
2020-11-03,34.0,59.0,42.0,79.0,56.0,33.0,50.0,53.0,37.0,76.0,55.0,96.0,32.0,100.0,61.0,94.0,68.0,31.0,80.0,0.0,89.30817610062893
2020-11-04,10.0,0.0,13.0,29.0,13.0,46.0,0.0,37.0,12.0,24.0,25.0,17.0,10.0,13.0,22.0,29.0,16.0,14.0,12.0,15.0,28.066037735849058
2020-11-05,54.0,46.0,40.0,46.0,27.0,48.0,24.0,26.0,24.0,12.0,40.0,36.0,21.0,14.0,12.0,45.0,48.0,30.0,26.0,0.0,48.66352201257862
2020-11-06,0.0,23.0,27.0,16.0,28.0,16.0,25.0,13.0,12.0,0.0,27.0,0.0,21.0,56.0,59.0,31.0,33.0,15.0,26.0,78.0,39.77987421383648
2020-11-07,11.0,11.0,13.0,30.0,14.0,32.0,12.0,38.0,0.0,0.0,26.0,36.0,0.0,14.0,0.0,0.0,32.0,0.0,51.0,15.0,26.336477987421382
2020-11-08,24.0,25.0,15.0,0.0,0.0,18.0,54.0,14.0,27.0,0.0,44.0,20.0,11.0,76.0,26.0,0.0,18.0,17.0,14.0,17.0,33.0188679245283
2020-11-09,23.0,12.0,14.0,16.0,28.0,67.0,13.0,67.0,38.0,39.0,41.0,19.0,21.0,43.0,0.0,48.0,34.0,63.0,14.0,65.0,52.27987421383648
2020-11-10,23.0,12.0,0.0,32.0,43.0,34.0,13.0,0.0,0.0,13.0,0.0,39.0,11.0,29.0,0.0,16.0,0.0,0.0,14.0,0.0,21.933962264150942
2020-11-11,23.0,12.0,0.0,80.0,0.0,17.0,13.0,27.0,51.0,13.0,14.0,19.0,11.0,29.0,25.0,16.0,34.0,63.0,0.0,0.0,35.14150943396226
2020-11-12,70.0,24.0,43.0,48.0,44.0,68.0,39.0,41.0,13.0,26.0,14.0,39.0,22.0,0.0,25.0,81.0,35.0,48.0,14.0,49.0,58.41194968553459
2020-11-13,0.0,36.0,29.0,33.0,15.0,51.0,52.0,55.0,64.0,39.0,42.0,59.0,11.0,29.0,25.0,65.0,35.0,16.0,55.0,33.0,58.49056603773585
2020-11-14,12.0,25.0,14.0,33.0,15.0,17.0,39.0,0.0,26.0,13.0,0.0,40.0,11.0,30.0,63.0,0.0,18.0,32.0,14.0,67.0,36.87106918238994
2020-11-15,0.0,12.0,0.0,17.0,0.0,17.0,13.0,0.0,0.0,13.0,29.0,40.0,33.0,59.0,63.0,16.0,0.0,33.0,14.0,100.0,36.08490566037736
2020-11-16,11.0,36.0,28.0,16.0,14.0,0.0,25.0,13.0,38.0,13.0,0.0,19.0,11.0,43.0,12.0,32.0,17.0,31.0,27.0,32.0,32.861635220125784
2020-11-17,12.0,12.0,0.0,32.0,58.0,34.0,26.0,40.0,38.0,13.0,14.0,20.0,11.0,44.0,38.0,33.0,34.0,63.0,27.0,49.0,47.0125786163522
2020-11-18,23.0,49.0,29.0,48.0,43.0,68.0,13.0,40.0,38.0,0.0,0.0,39.0,43.0,29.0,12.0,32.0,51.0,47.0,28.0,0.0,49.685534591194966
2020-11-19,34.0,24.0,28.0,49.0,29.0,0.0,26.0,40.0,0.0,39.0,28.0,96.0,11.0,15.0,0.0,32.0,0.0,31.0,27.0,16.0,41.27358490566038
2020-11-20,12.0,25.0,44.0,0.0,45.0,35.0,40.0,28.0,0.0,0.0,0.0,40.0,11.0,59.0,25.0,50.0,36.0,16.0,0.0,49.0,40.4874213836478
2020-11-21,24.0,13.0,15.0,17.0,15.0,36.0,40.0,0.0,0.0,27.0,29.0,61.0,34.0,15.0,26.0,34.0,36.0,0.0,14.0,0.0,34.276729559748425
2020-11-22,36.0,25.0,30.0,17.0,45.0,18.0,27.0,14.0,13.0,41.0,29.0,61.0,23.0,0.0,40.0,34.0,36.0,50.0,43.0,35.0,48.5062893081761
2020-11-23,58.0,62.0,44.0,83.0,44.0,52.0,26.0,70.0,65.0,26.0,73.0,100.0,100.0,15.0,25.0,83.0,71.0,50.0,100.0,66.0,95.36163522012579
2020-11-24,11.0,24.0,28.0,32.0,14.0,33.0,50.0,0.0,38.0,38.0,14.0,0.0,32.0,14.0,24.0,48.0,0.0,0.0,27.0,16.0,34.827044025157235
2020-11-25,34.0,24.0,14.0,16.0,14.0,33.0,25.0,26.0,50.0,38.0,0.0,57.0,32.0,14.0,12.0,47.0,67.0,15.0,53.0,32.0,47.40566037735849
2020-11-26,23.0,0.0,14.0,16.0,43.0,51.0,13.0,27.0,13.0,13.0,0.0,59.0,33.0,15.0,25.0,32.0,0.0,0.0,42.0,49.0,36.79245283018868
2020-11-27,23.0,12.0,14.0,16.0,14.0,34.0,13.0,0.0,12.0,25.0,28.0,19.0,0.0,0.0,25.0,16.0,0.0,47.0,0.0,32.0,25.943396226415093
2020-11-28,11.0,12.0,28.0,0.0,14.0,34.0,25.0,0.0,0.0,13.0,0.0,0.0,11.0,14.0,24.0,16.0,34.0,0.0,0.0,80.0,24.842767295597483
2020-11-29,36.0,13.0,29.0,33.0,30.0,18.0,27.0,14.0,0.0,13.0,15.0,40.0,11.0,15.0,0.0,50.0,71.0,17.0,43.0,17.0,38.679245283018865
2020-11-30,46.0,12.0,14.0,16.0,71.0,67.0,51.0,0.0,0.0,13.0,14.0,58.0,22.0,14.0,37.0,48.0,34.0,16.0,27.0,16.0,45.283018867924525
2020-12-01,11.0,12.0,43.0,16.0,28.0,50.0,25.0,13.0,12.0,26.0,14.0,39.0,0.0,44.0,37.0,32.0,34.0,31.0,27.0,49.0,42.68867924528302
2020-12-02,22.0,36.0,28.0,32.0,14.0,33.0,25.0,40.0,38.0,51.0,14.0,58.0,11.0,56.0,0.0,48.0,0.0,62.0,40.0,16.0,49.056603773584904
2020-12-03,34.0,0.0,14.0,0.0,14.0,17.0,25.0,13.0,13.0,39.0,28.0,0.0,22.0,15.0,37.0,32.0,34.0,16.0,0.0,33.0,30.345911949685533
2020-12-04,11.0,46.0,41.0,46.0,14.0,16.0,12.0,38.0,37.0,37.0,40.0,37.0,41.0,14.0,23.0,31.0,33.0,15.0,39.0,15.0,46.069182389937104
2020-12-05,34.0,47.0,55.0,94.0,42.0,49.0,63.0,26.0,25.0,38.0,27.0,76.0,21.0,14.0,36.0,47.0,50.0,46.0,27.0,48.0,68.00314465408805
2020-12-06,12.0,36.0,43.0,32.0,29.0,34.0,13.0,27.0,38.0,13.0,28.0,39.0,11.0,15.0,12.0,49.0,86.0,0.0,55.0,33.0,47.562893081761004
2020-12-07,11.0,12.0,14.0,0.0,14.0,33.0,25.0,26.0,37.0,13.0,0.0,0.0,10.0,57.0,36.0,16.0,0.0,0.0,27.0,31.0,28.459119496855347
2020-12-08,67.0,83.0,83.0,63.0,100.0,83.0,100.0,79.0,49.0,51.0,68.0,38.0,54.0,29.0,24.0,63.0,34.0,31.0,68.0,0.0,91.74528301886792
2020-12-09,11.0,36.0,42.0,79.0,28.0,51.0,25.0,13.0,26.0,13.0,14.0,38.0,42.0,28.0,0.0,47.0,17.0,47.0,54.0,48.0,51.808176100628934
2020-12-10,34.0,24.0,28.0,48.0,57.0,34.0,38.0,13.0,12.0,0.0,42.0,77.0,32.0,43.0,12.0,48.0,17.0,16.0,27.0,0.0,47.32704402515723
2020-12-11,12.0,37.0,0.0,33.0,29.0,0.0,52.0,28.0,26.0,13.0,14.0,39.0,22.0,29.0,37.0,16.0,34.0,65.0,41.0,50.0,45.361635220125784
2020-12-12,23.0,37.0,29.0,0.0,15.0,0.0,0.0,41.0,39.0,0.0,43.0,0.0,55.0,0.0,51.0,49.0,0.0,0.0,14.0,17.0,32.4685534591195
2020-12-13,12.0,25.0,15.0,33.0,30.0,36.0,13.0,28.0,40.0,13.0,15.0,20.0,11.0,30.0,26.0,34.0,18.0,0.0,29.0,52.0,37.735849056603776
2020-12-14,11.0,12.0,29.0,16.0,43.0,51.0,25.0,0.0,39.0,26.0,14.0,0.0,0.0,14.0,12.0,16.0,34.0,48.0,14.0,16.0,33.0188679245283
2020-12-15,24.0,37.0,14.0,17.0,30.0,35.0,13.0,14.0,26.0,40.0,14.0,20.0,11.0,0.0,38.0,17.0,18.0,16.0,14.0,17.0,32.625786163522015
2020-12-16,12.0,0.0,15.0,0.0,15.0,36.0,13.0,14.0,13.0,14.0,0.0,0.0,34.0,15.0,50.0,51.0,54.0,16.0,28.0,85.0,36.556603773584904
2020-12-17,25.0,39.0,46.0,87.0,31.0,37.0,27.0,14.0,14.0,42.0,30.0,0.0,24.0,31.0,0.0,35.0,19.0,51.0,44.0,35.0,49.60691823899371
2020-12-18,13.0,54.0,48.0,73.0,65.0,57.0,29.0,60.0,57.0,58.0,31.0,67.0,61.0,65.0,42.0,54.0,19.0,18.0,31.0,0.0,70.9119496855346
2020-12-19,26.0,41.0,63.0,54.0,32.0,19.0,28.0,60.0,14.0,29.0,63.0,87.0,37.0,16.0,69.0,54.0,75.0,35.0,60.0,54.0,72.0125786163522
2020-12-20,0.0,28.0,16.0,19.0,17.0,40.0,15.0,16.0,0.0,15.0,16.0,0.0,25.0,67.0,100.0,0.0,40.0,19.0,16.0,94.0,42.68867924528302
2020-12-21,36.0,13.0,45.0,34.0,45.0,53.0,27.0,29.0,14.0,0.0,15.0,41.0,11.0,0.0,13.0,17.0,18.0,34.0,44.0,34.0,41.11635220125786
2020-12-22,25.0,40.0,47.0,18.0,31.0,19.0,14.0,0.0,28.0,0.0,0.0,42.0,35.0,0.0,27.0,0.0,38.0,35.0,0.0,18.0,32.783018867924525
2020-12-23,13.0,0.0,16.0,18.0,16.0,38.0,14.0,30.0,14.0,14.0,31.0,0.0,12.0,80.0,41.0,18.0,0.0,35.0,15.0,72.0,37.5
2020-12-24,44.0,46.0,55.0,62.0,37.0,44.0,0.0,52.0,49.0,33.0,36.0,75.0,41.0,0.0,0.0,83.0,22.0,40.0,87.0,0.0,63.36477987421383
2020-12-25,15.0,48.0,0.0,42.0,19.0,0.0,17.0,0.0,0.0,34.0,18.0,25.0,14.0,19.0,16.0,21.0,68.0,42.0,18.0,21.0,34.355345911949684
2020-12-26,14.0,0.0,35.0,39.0,53.0,0.0,47.0,17.0,47.0,0.0,17.0,72.0,40.0,18.0,45.0,40.0,64.0,19.0,17.0,40.0,49.056603773584904
2020-12-27,13.0,13.0,47.0,18.0,32.0,57.0,14.0,15.0,14.0,29.0,0.0,43.0,24.0,48.0,14.0,36.0,0.0,35.0,0.0,54.0,39.77987421383648
2020-12-28,59.0,25.0,59.0,50.0,45.0,35.0,40.0,69.0,66.0,27.0,73.0,40.0,34.0,15.0,0.0,50.0,36.0,65.0,43.0,17.0,66.66666666666667
2020-12-29,24.0,26.0,0.0,34.0,46.0,73.0,41.0,29.0,41.0,14.0,15.0,62.0,46.0,31.0,26.0,35.0,55.0,0.0,29.0,34.0,51.96540880503144
2020-12-30,25.0,40.0,16.0,71.0,32.0,38.0,28.0,30.0,28.0,14.0,31.0,42.0,12.0,16.0,14.0,36.0,38.0,69.0,30.0,36.0,50.78616352201257
2020-12-31,14.0,29.0,50.0,39.0,17.0,0.0,0.0,16.0,15.0,15.0,17.0,23.0,13.0,17.0,15.0,19.0,62.0,19.0,17.0,0.0,31.210691823899374
2021-01-01,14.0,46.0,18.0,20.0,73.0,43.0,32.0,67.0,48.0,0.0,17.0,74.0,14.0,18.0,16.0,40.0,43.0,40.0,34.0,41.0,54.874213836477985
2021-01-02,41.0,42.0,17.0,19.0,51.0,100.0,45.0,32.0,45.0,61.0,33.0,92.0,50.0,17.0,15.0,57.0,20.0,37.0,32.0,19.0,64.85849056603773
2021-01-03,26.0,28.0,32.0,18.0,33.0,19.0,30.0,0.0,15.0,29.0,32.0,44.0,12.0,17.0,0.0,56.0,40.0,36.0,31.0,19.0,40.644654088050316
2021-01-04,24.0,38.0,30.0,50.0,15.0,18.0,13.0,42.0,0.0,13.0,44.0,0.0,0.0,30.0,0.0,0.0,18.0,33.0,28.0,34.0,33.80503144654088
2021-01-05,24.0,50.0,30.0,0.0,15.0,53.0,13.0,42.0,13.0,41.0,15.0,41.0,34.0,15.0,13.0,51.0,54.0,50.0,43.0,51.0,50.943396226415096
2021-01-06,12.0,25.0,15.0,33.0,30.0,18.0,13.0,28.0,27.0,0.0,0.0,61.0,0.0,61.0,13.0,17.0,18.0,0.0,29.0,17.0,32.783018867924525
2021-01-07,12.0,13.0,30.0,35.0,62.0,18.0,28.0,58.0,41.0,41.0,30.0,62.0,12.0,31.0,26.0,17.0,18.0,51.0,15.0,17.0,48.5062893081761
2021-01-08,24.0,26.0,30.0,17.0,15.0,0.0,0.0,14.0,13.0,0.0,0.0,21.0,23.0,31.0,26.0,17.0,0.0,17.0,0.0,18.0,22.955974842767294
2021-01-09,38.0,14.0,16.0,18.0,16.0,19.0,14.0,31.0,14.0,15.0,16.0,22.0,0.0,16.0,0.0,36.0,19.0,18.0,15.0,18.0,27.90880503144654
2021-01-10,27.0,28.0,66.0,75.0,33.0,20.0,29.0,47.0,14.0,59.0,33.0,22.0,25.0,33.0,28.0,56.0,39.0,0.0,47.0,0.0,53.537735849056595
2021-01-11,24.0,13.0,60.0,34.0,45.0,36.0,0.0,43.0,27.0,55.0,15.0,61.0,23.0,15.0,13.0,34.0,54.0,17.0,29.0,17.0,48.34905660377358
2021-01-12,49.0,39.0,30.0,17.0,45.0,72.0,41.0,57.0,27.0,41.0,30.0,41.0,34.0,0.0,13.0,51.0,54.0,67.0,29.0,52.0,62.028301886792455
2021-01-13,24.0,25.0,44.0,17.0,30.0,53.0,40.0,14.0,13.0,27.0,15.0,61.0,11.0,60.0,26.0,67.0,18.0,16.0,57.0,17.0,49.92138364779874
2021-01-14,12.0,0.0,0.0,17.0,15.0,0.0,13.0,14.0,26.0,14.0,29.0,20.0,11.0,30.0,13.0,17.0,18.0,0.0,14.0,34.0,23.349056603773583
2021-01-15,0.0,26.0,0.0,53.0,16.0,55.0,28.0,0.0,41.0,14.0,31.0,21.0,35.0,62.0,27.0,18.0,38.0,17.0,30.0,35.0,43.00314465408805
2021-01-16,26.0,28.0,65.0,37.0,66.0,97.0,58.0,31.0,72.0,15.0,80.0,66.0,61.0,16.0,42.0,74.0,39.0,54.0,31.0,55.0,79.63836477987421
2021-01-17,38.0,40.0,62.0,71.0,48.0,19.0,28.0,45.0,28.0,57.0,77.0,22.0,59.0,32.0,81.0,54.0,95.0,70.0,45.0,90.0,83.4119496855346
