,/m/0g9pc_0,/m/0g9pc_1,/m/0g9pc_2,/m/0g9pc_3,/m/0g9pc_4,/m/0g9pc_5,/m/0g9pc_6,/m/0g9pc_7,/m/0g9pc_8,/m/0g9pc_9,/m/0g9pc_10,/m/0g9pc_11,/m/0g9pc_12,/m/0g9pc_13,/m/0g9pc_14,/m/0g9pc_15,/m/0g9pc_16,/m/0g9pc_17,/m/0g9pc_18,/m/0g9pc_19,/m/0g9pc
2020-11-08,27.0,30.0,40.0,33.0,22.0,29.0,27.0,32.0,22.0,28.0,26.0,35.0,37.0,30.0,27.0,39.0,29.0,42.0,43.0,37.0,34.1949380721594
2020-11-09,31.0,45.0,35.0,27.0,46.0,40.0,31.0,47.0,34.0,38.0,41.0,33.0,37.0,53.0,32.0,44.0,38.0,43.0,42.0,38.0,41.73397953688745
2020-11-10,32.0,48.0,46.0,34.0,31.0,44.0,42.0,41.0,36.0,39.0,40.0,34.0,44.0,49.0,37.0,33.0,40.0,50.0,43.0,52.0,43.88799138395262
2020-11-11,22.0,33.0,25.0,34.0,34.0,39.0,30.0,25.0,22.0,38.0,35.0,36.0,25.0,32.0,35.0,48.0,32.0,35.0,44.0,33.0,35.37964458804524
2020-11-12,25.0,42.0,34.0,32.0,23.0,31.0,37.0,23.0,14.0,27.0,37.0,36.0,27.0,30.0,23.0,57.0,28.0,37.0,38.0,43.0,34.679590737749066
2020-11-13,35.0,33.0,39.0,39.0,25.0,37.0,40.0,29.0,29.0,25.0,33.0,36.0,35.0,35.0,39.0,42.0,36.0,36.0,30.0,41.0,37.372105546580514
2020-11-14,22.0,37.0,30.0,31.0,31.0,38.0,31.0,37.0,27.0,33.0,43.0,35.0,29.0,46.0,30.0,44.0,28.0,26.0,38.0,18.0,35.21809369951536
2020-11-15,26.0,36.0,35.0,26.0,19.0,28.0,22.0,33.0,18.0,19.0,40.0,33.0,45.0,44.0,40.0,25.0,15.0,31.0,34.0,33.0,32.41787829833064
2020-11-16,28.0,38.0,21.0,26.0,19.0,43.0,28.0,36.0,29.0,27.0,27.0,20.0,26.0,40.0,32.0,31.0,22.0,31.0,39.0,31.0,31.987075928917612
2020-11-17,17.0,26.0,20.0,25.0,29.0,26.0,30.0,29.0,17.0,23.0,41.0,31.0,32.0,37.0,32.0,36.0,23.0,33.0,40.0,23.0,30.694668820678515
2020-11-18,16.0,26.0,29.0,31.0,32.0,27.0,21.0,17.0,22.0,24.0,36.0,26.0,26.0,38.0,39.0,29.0,23.0,28.0,43.0,24.0,29.99461497038234
2020-11-19,20.0,20.0,22.0,22.0,20.0,20.0,24.0,24.0,15.0,31.0,31.0,19.0,23.0,21.0,22.0,19.0,19.0,19.0,27.0,26.0,23.909531502423263
2020-11-20,26.0,32.0,29.0,27.0,24.0,27.0,20.0,27.0,27.0,15.0,47.0,27.0,23.0,31.0,21.0,39.0,21.0,22.0,28.0,31.0,29.29456112008616
2020-11-21,27.0,27.0,28.0,21.0,26.0,33.0,41.0,15.0,21.0,20.0,29.0,27.0,27.0,33.0,24.0,23.0,30.0,29.0,36.0,28.0,29.348411416262792
2020-11-22,13.0,18.0,22.0,22.0,24.0,28.0,23.0,19.0,25.0,14.0,37.0,22.0,22.0,25.0,13.0,37.0,28.0,28.0,23.0,15.0,24.66343564889607
2020-11-23,24.0,32.0,29.0,33.0,15.0,33.0,29.0,25.0,24.0,33.0,32.0,27.0,29.0,39.0,24.0,23.0,27.0,19.0,31.0,25.0,29.77921378567582
2020-11-24,30.0,31.0,27.0,42.0,36.0,28.0,30.0,36.0,40.0,28.0,43.0,28.0,34.0,36.0,38.0,37.0,38.0,30.0,40.0,38.0,37.15670436187399
2020-11-25,23.0,31.0,23.0,22.0,30.0,36.0,24.0,15.0,24.0,21.0,44.0,26.0,35.0,34.0,34.0,30.0,30.0,21.0,31.0,26.0,30.156165858912225
2020-11-26,27.0,32.0,23.0,34.0,19.0,31.0,32.0,26.0,28.0,39.0,40.0,32.0,37.0,41.0,28.0,34.0,29.0,38.0,27.0,22.0,33.333333333333336
2020-11-27,21.0,35.0,39.0,32.0,17.0,37.0,23.0,27.0,27.0,35.0,24.0,22.0,35.0,48.0,38.0,40.0,19.0,26.0,43.0,22.0,32.84868066774367
2020-11-28,16.0,20.0,10.0,24.0,19.0,27.0,24.0,30.0,16.0,28.0,33.0,25.0,31.0,33.0,27.0,28.0,19.0,15.0,13.0,25.0,24.932687129779215
2020-11-29,19.0,25.0,23.0,22.0,23.0,19.0,15.0,25.0,14.0,15.0,23.0,26.0,28.0,24.0,29.0,26.0,21.0,24.0,34.0,16.0,24.286483575659666
2020-11-30,25.0,24.0,37.0,39.0,27.0,18.0,25.0,31.0,27.0,25.0,29.0,20.0,22.0,49.0,30.0,23.0,21.0,32.0,25.0,17.0,29.40226171243942
2020-12-01,26.0,24.0,23.0,27.0,23.0,18.0,16.0,28.0,23.0,24.0,35.0,23.0,30.0,31.0,21.0,28.0,31.0,32.0,33.0,26.0,28.109854604200326
2020-12-02,17.0,25.0,15.0,16.0,17.0,18.0,21.0,25.0,22.0,16.0,20.0,21.0,25.0,28.0,36.0,30.0,26.0,34.0,27.0,31.0,25.309639203015617
2020-12-03,31.0,17.0,29.0,20.0,22.0,16.0,23.0,13.0,20.0,21.0,32.0,22.0,22.0,22.0,16.0,26.0,27.0,31.0,21.0,20.0,24.286483575659666
2020-12-04,22.0,20.0,15.0,11.0,16.0,17.0,25.0,21.0,18.0,17.0,26.0,15.0,20.0,17.0,15.0,23.0,7.0,18.0,21.0,11.0,19.116855142703287
2020-12-05,9.0,20.0,27.0,15.0,17.0,12.0,19.0,23.0,16.0,19.0,26.0,17.0,31.0,18.0,22.0,27.0,20.0,21.0,24.0,20.0,21.701669359181473
2020-12-06,10.0,19.0,20.0,10.0,16.0,13.0,18.0,12.0,14.0,13.0,19.0,21.0,16.0,23.0,16.0,11.0,26.0,22.0,17.0,8.0,17.447495961227787
2020-12-07,15.0,19.0,21.0,20.0,17.0,18.0,15.0,22.0,16.0,18.0,25.0,25.0,17.0,27.0,29.0,26.0,36.0,15.0,20.0,21.0,22.724824986537428
2020-12-08,24.0,25.0,28.0,25.0,30.0,32.0,15.0,32.0,22.0,32.0,25.0,26.0,27.0,37.0,28.0,30.0,23.0,28.0,35.0,26.0,29.617662897145937
2020-12-09,17.0,24.0,15.0,25.0,30.0,24.0,23.0,25.0,23.0,30.0,38.0,23.0,23.0,20.0,28.0,36.0,27.0,38.0,33.0,31.0,28.702207862143243
2020-12-10,22.0,31.0,20.0,23.0,30.0,29.0,23.0,35.0,26.0,19.0,37.0,31.0,33.0,25.0,33.0,32.0,36.0,33.0,32.0,32.0,31.340872374798064
2020-12-11,28.0,31.0,24.0,37.0,25.0,19.0,23.0,20.0,32.0,31.0,32.0,24.0,20.0,29.0,27.0,40.0,21.0,26.0,44.0,28.0,30.210016155088855
2020-12-12,28.0,24.0,31.0,26.0,28.0,15.0,12.0,42.0,24.0,29.0,27.0,19.0,25.0,33.0,22.0,23.0,19.0,19.0,17.0,19.0,25.955842757135166
2020-12-13,25.0,36.0,21.0,38.0,30.0,22.0,25.0,41.0,21.0,18.0,33.0,24.0,13.0,38.0,19.0,29.0,23.0,31.0,21.0,18.0,28.32525578890684
2020-12-14,25.0,34.0,34.0,26.0,26.0,20.0,15.0,27.0,28.0,25.0,37.0,30.0,32.0,32.0,32.0,22.0,19.0,27.0,28.0,24.0,29.240710823909534
2020-12-15,32.0,36.0,36.0,21.0,31.0,29.0,20.0,40.0,26.0,29.0,36.0,29.0,38.0,30.0,33.0,47.0,29.0,42.0,40.0,30.0,35.21809369951536
2020-12-16,31.0,23.0,21.0,25.0,22.0,22.0,20.0,22.0,23.0,22.0,44.0,20.0,15.0,32.0,22.0,30.0,23.0,19.0,27.0,27.0,26.3866451265482
2020-12-17,21.0,27.0,23.0,19.0,16.0,31.0,20.0,29.0,13.0,23.0,30.0,21.0,21.0,31.0,20.0,40.0,22.0,21.0,31.0,22.0,25.901992460958535
2020-12-18,18.0,32.0,37.0,9.0,24.0,24.0,26.0,24.0,24.0,21.0,25.0,24.0,26.0,26.0,26.0,29.0,32.0,21.0,17.0,31.0,26.70974690360797
2020-12-19,32.0,38.0,33.0,32.0,24.0,42.0,38.0,33.0,23.0,25.0,31.0,38.0,29.0,42.0,51.0,31.0,40.0,32.0,48.0,34.0,37.47980613893376
2020-12-20,100.0,90.0,77.0,100.0,100.0,78.0,88.0,100.0,100.0,100.0,100.0,75.0,81.0,86.0,80.0,100.0,82.0,93.0,87.0,100.0,97.84598815293485
2020-12-21,67.0,100.0,100.0,83.0,78.0,100.0,100.0,87.0,78.0,89.0,93.0,100.0,100.0,100.0,100.0,94.0,100.0,100.0,100.0,88.0,100.0
2020-12-22,56.0,47.0,47.0,34.0,44.0,41.0,40.0,52.0,27.0,34.0,46.0,43.0,39.0,35.0,67.0,58.0,56.0,51.0,49.0,42.0,48.89606892837911
2020-12-23,35.0,42.0,44.0,38.0,35.0,37.0,36.0,29.0,33.0,45.0,39.0,35.0,48.0,42.0,40.0,53.0,45.0,36.0,51.0,35.0,42.97253634894992
2020-12-24,24.0,43.0,27.0,23.0,26.0,33.0,21.0,28.0,20.0,17.0,32.0,27.0,39.0,34.0,40.0,36.0,21.0,53.0,31.0,41.0,33.17178244480345
2020-12-25,30.0,30.0,24.0,31.0,29.0,36.0,34.0,30.0,22.0,33.0,42.0,24.0,27.0,45.0,33.0,21.0,23.0,14.0,32.0,27.0,31.61012385568121
2020-12-26,54.0,56.0,74.0,38.0,44.0,64.0,64.0,67.0,52.0,43.0,60.0,58.0,63.0,83.0,76.0,69.0,55.0,61.0,87.0,69.0,66.61281637049004
2020-12-27,38.0,32.0,34.0,33.0,34.0,57.0,30.0,42.0,29.0,35.0,42.0,41.0,35.0,37.0,45.0,39.0,48.0,50.0,46.0,51.0,42.97253634894992
2020-12-28,36.0,38.0,42.0,25.0,31.0,28.0,23.0,54.0,33.0,43.0,46.0,35.0,32.0,53.0,35.0,29.0,24.0,23.0,35.0,25.0,37.15670436187399
2020-12-29,33.0,38.0,32.0,38.0,28.0,23.0,22.0,39.0,22.0,30.0,46.0,33.0,18.0,49.0,35.0,33.0,34.0,28.0,31.0,21.0,34.08723747980614
2020-12-30,27.0,29.0,32.0,22.0,22.0,33.0,29.0,27.0,17.0,24.0,26.0,23.0,26.0,28.0,32.0,39.0,26.0,35.0,26.0,28.0,29.671513193322564
2020-12-31,20.0,28.0,37.0,30.0,18.0,25.0,28.0,27.0,23.0,29.0,35.0,21.0,24.0,38.0,39.0,30.0,20.0,25.0,37.0,34.0,30.586968228325258
2021-01-01,25.0,31.0,21.0,34.0,33.0,41.0,40.0,35.0,40.0,25.0,47.0,35.0,30.0,55.0,39.0,42.0,34.0,29.0,35.0,25.0,37.47980613893376
2021-01-02,26.0,26.0,30.0,27.0,23.0,25.0,17.0,30.0,25.0,20.0,28.0,24.0,26.0,33.0,27.0,18.0,22.0,15.0,18.0,30.0,26.3866451265482
2021-01-03,29.0,28.0,40.0,35.0,25.0,26.0,26.0,44.0,27.0,34.0,48.0,29.0,27.0,42.0,32.0,32.0,32.0,37.0,43.0,22.0,35.433494884221865
2021-01-04,33.0,44.0,38.0,30.0,29.0,37.0,30.0,36.0,34.0,32.0,50.0,36.0,52.0,45.0,50.0,32.0,37.0,28.0,34.0,37.0,40.06462035541196
2021-01-05,35.0,46.0,40.0,45.0,34.0,41.0,32.0,37.0,40.0,36.0,47.0,38.0,22.0,46.0,34.0,48.0,40.0,48.0,46.0,40.0,42.810985460420035
2021-01-06,21.0,29.0,48.0,35.0,26.0,35.0,30.0,28.0,26.0,28.0,23.0,30.0,35.0,39.0,42.0,35.0,34.0,24.0,44.0,34.0,34.78729133010231
2021-01-07,26.0,40.0,42.0,30.0,33.0,37.0,37.0,53.0,28.0,32.0,50.0,28.0,39.0,34.0,40.0,43.0,26.0,36.0,51.0,45.0,40.38772213247173
2021-01-08,30.0,31.0,36.0,27.0,29.0,37.0,26.0,36.0,26.0,19.0,35.0,37.0,35.0,30.0,41.0,44.0,32.0,35.0,40.0,22.0,34.894991922455574
2021-01-09,33.0,30.0,32.0,33.0,33.0,47.0,40.0,34.0,28.0,27.0,26.0,36.0,51.0,39.0,48.0,41.0,26.0,23.0,37.0,40.0,37.910608508346805
2021-01-10,28.0,37.0,49.0,44.0,31.0,47.0,47.0,34.0,24.0,30.0,38.0,37.0,50.0,40.0,47.0,49.0,50.0,44.0,40.0,40.0,43.403338718362946
2021-01-11,25.0,38.0,31.0,41.0,37.0,35.0,27.0,23.0,23.0,33.0,34.0,31.0,42.0,42.0,30.0,39.0,31.0,43.0,35.0,25.0,35.81044695745827
2021-01-12,32.0,25.0,46.0,26.0,39.0,41.0,30.0,33.0,29.0,24.0,39.0,28.0,35.0,55.0,37.0,42.0,32.0,38.0,40.0,26.0,37.533656435110395
2021-01-13,41.0,34.0,48.0,29.0,37.0,33.0,39.0,34.0,29.0,27.0,47.0,27.0,38.0,46.0,46.0,38.0,45.0,44.0,33.0,31.0,40.17232094776521
2021-01-14,30.0,48.0,31.0,27.0,29.0,53.0,36.0,47.0,37.0,41.0,48.0,37.0,35.0,37.0,45.0,39.0,33.0,27.0,43.0,35.0,40.81852450188476
2021-01-15,30.0,40.0,37.0,25.0,33.0,36.0,31.0,34.0,30.0,28.0,43.0,30.0,33.0,32.0,44.0,44.0,32.0,35.0,33.0,27.0,36.45665051157781
2021-01-16,37.0,41.0,23.0,20.0,36.0,21.0,28.0,42.0,33.0,35.0,40.0,19.0,18.0,46.0,30.0,21.0,23.0,23.0,27.0,27.0,31.771674744211094
2021-01-17,37.0,43.0,30.0,33.0,27.0,30.0,23.0,36.0,26.0,29.0,44.0,33.0,43.0,41.0,44.0,28.0,35.0,45.0,43.0,35.0,37.964458804523424
