date,/m/01b_06_0,/m/01b_06_1,/m/01b_06_2,/m/01b_06_3,/m/01b_06_4,/m/01b_06_5,/m/01b_06_6,/m/01b_06_7,/m/01b_06_8,/m/01b_06_9,/m/01b_06_10,/m/01b_06_11,/m/01b_06_12,/m/01b_06_13,/m/01b_06_14,/m/01b_06_15,/m/01b_06_16,/m/01b_06_17,/m/01b_06_18,/m/01b_06_19,/m/01b_06
2020-12-29,58.0,73.0,43.0,46.0,75.0,32.0,72.0,39.0,76.0,54.0,40.0,45.0,60.0,98.95833333333333,63.0,41.0,49.0,58.0,51.0,48.0,63.67527430949678
2020-12-30,42.0,72.0,53.0,49.0,55.0,41.0,100.0,57.0,9.0,95.0,55.0,40.0,53.0,56.25,85.0,73.0,29.0,30.0,35.0,59.0,61.76220204313281
2020-12-31,33.0,50.0,65.0,52.0,26.0,37.0,66.0,45.0,48.0,63.0,45.0,34.0,46.0,60.416666666666664,71.0,24.0,47.0,32.0,87.0,44.0,55.35849413545214
2021-01-01,20.0,26.0,34.0,16.0,36.0,31.0,35.0,55.0,30.0,43.0,40.0,53.0,50.0,21.875,10.0,41.0,17.0,0.0,21.0,19.0,33.988365493757094
2021-01-02,19.0,17.0,40.0,37.0,42.0,50.0,40.0,60.0,9.0,30.0,51.0,34.0,74.0,48.958333333333336,29.0,54.0,16.0,32.0,28.0,62.0,43.868236852062054
2021-01-03,74.0,79.0,84.0,43.0,24.0,34.0,55.0,16.0,63.0,39.0,42.0,64.0,45.0,66.66666666666667,58.0,30.0,30.0,54.0,73.0,41.0,57.586076428301176
2021-01-04,22.0,50.0,55.0,38.0,36.0,57.0,56.0,67.0,48.0,77.0,68.0,72.0,56.0,60.416666666666664,68.0,47.0,40.0,35.0,40.0,76.0,60.63658721150208
2021-01-05,40.0,36.0,64.0,52.0,45.0,32.0,50.0,37.0,17.0,71.0,52.0,22.0,91.0,44.791666666666664,54.0,56.0,14.0,49.0,25.0,62.0,51.86104805145668
2021-01-06,33.0,58.0,56.0,58.0,88.0,50.0,49.0,59.0,56.0,79.0,51.0,73.0,81.0,60.416666666666664,77.0,48.0,40.0,35.0,58.0,62.0,66.48221717744985
2021-01-07,24.0,73.0,36.0,53.0,53.0,26.0,51.0,70.0,42.0,64.0,33.0,37.0,42.0,72.91666666666667,18.0,56.0,35.0,43.0,42.0,47.0,52.095157018539545
