elapsed,nb_requests
1.129448095999578,1
2.2728301529996315,2
3.2704953399997976,3
4.127179318999879,4
5.549910030999854,5
6.278888980000374,6
6.992547519000254,7
7.610177212999588,8
8.720577039999625,9
9.616857183999855,10
10.762901492999845,11
12.28354123400004,12
14.024450455000078,13
14.876908737000122,14
15.877425863999633,15
17.430567293999957,16
18.25199838899971,17
19.451098786999864,18
20.994698329999665,19
21.837870999999723,20
23.13696534399969,21
24.46244088700041,22
25.911848902999736,23
26.739331540999956,24
27.65134676100024,25
28.90396024799975,26
30.342177679000088,27
31.542694607000158,28
32.96715512599985,29
34.40945743900011,30
35.01567696500024,31
35.732888649000415,32
36.866543355999966,33
38.186986044999685,34
39.62096715400003,35
40.43805311699998,36
41.635329128000194,37
43.13665500299976,38
43.952251317000446,39
45.05635281099967,40
45.58825487499962,41
46.878661177999675,42
48.420176976999755,43
49.353276365000056,44
50.64652598500015,45
52.245860064000226,46
53.5588436779999,47
55.11615223999979,48
55.814270632000444,49
57.2427407389996,50
58.45384711499992,51
59.79984776400033,52
61.5682567140002,53
62.30491465799969,54
62.9847854540003,55
64.6200011840001,56
65.91903607800032,57
67.07520947699959,58
67.91238994600008,59
68.72035156499987,60
70.13778559399998,61
71.48377371999959,62
72.29006739400029,63
73.75731974300015,64
75.60759421300008,65
76.82499237400043,66
77.4251784170001,67
78.3724336109999,68
79.68974439700014,69
80.59884230900025,70
82.02872543099966,71
83.49441067899988,72
84.06091924199973,73
84.96834940099961,74
86.6304541139998,75
87.75398342999961,76
88.81751655399967,77
90.32504825999968,78
91.55570700800035,79
93.07926754500022,80
94.4354130769998,81
95.76849344000038,82
96.90598792499986,83
98.69245860899991,84
100.38637211900004,85
101.7935684439999,86
102.9404671809998,87
103.95447166800022,88
105.19253842099988,89
106.07848148999983,90
107.65714949700032,91
108.8366392349999,92
110.37425496200012,93
111.44191081900044,94
112.26652602200011,95
113.9733139279997,96
114.69500556999992,97
116.06083360299999,98
117.57538063700031,99
119.01673537599982,100
120.02065634500013,101
121.01010734200008,102
122.07668772699981,103
123.21827233899967,104
124.73200954999993,105
125.77600923200043,106
127.31099081600041,107
128.722543201,108
129.84073065200027,109
131.2981732369999,110
132.59763304199987,111
134.25556278099975,112
135.278116425,113
137.72384077100014,114
139.08406776900028,115
140.38602293199983,116
141.22245628099972,117
141.72761085300044,118
142.77410731100008,119
143.97922040899994,120
145.13256594300037,121
145.90831622299993,122
146.84696343300038,123
147.46513489399968,124
148.82528403200013,125
150.36314356099956,126
151.3587148630004,127
153.01894281000023,128
154.04373824899994,129
154.8679875199996,130
156.18520282699956,131
157.34101863100022,132
158.806993702,133
159.6543906349998,134
160.6924469630003,135
161.61679693899987,136
162.33574358999977,137
163.74219647900009,138
164.8887239830001,139
165.9447658400004,140
167.1534664769997,141
168.4442197870003,142
169.20531672299967,143
169.68225586900007,144
171.764102397,145
172.34765851700013,146
174.21659123799964,147
175.91430970199963,148
176.58558756300044,149
177.8637692780003,150
179.63359458600007,151
180.64625267999963,152
181.46080347499992,153
182.48224951300017,154
183.74207261500032,155
185.1470037529998,156
186.40619468499972,157
187.55369169099959,158
189.2619027239998,159
190.60108658300032,160
191.5744930110004,161
192.31399582799986,162
193.1502730379998,163
194.38124745799996,164
195.3119144960001,165
197.05858141099998,166
198.28515410700038,167
199.11663029400006,168
199.82188954200046,169
200.74019464699995,170
201.993447715,171
203.81152664799993,172
205.16719991300033,173
206.0687411660001,174
207.25953754199963,175
208.0730835759996,176
209.32507219499985,177
210.63195086700034,178
212.06655236799998,179
213.50000820399964,180
214.6945156439997,181
216.14892110999972,182
216.78608062799958,183
218.47850210199977,184
220.51036702599959,185
221.58868024599997,186
222.52322595700025,187
223.47294307599986,188
224.92868439500035,189
226.1100294179996,190
227.45782936999967,191
229.1060115649998,192
230.31971338600033,193
231.438632978,194
232.6758143349998,195
233.48059703299987,196
235.01890442100012,197
235.7196734979998,198
237.06154005700046,199
238.18541010900026,200
239.5436572540002,201
240.7452696119999,202
241.76509189700027,203
242.97796677600036,204
243.82189009400008,205
244.665021109,206
245.447916696,207
246.57958272700034,208
247.49791554900003,209
248.85756833300002,210
250.1562051459996,211
252.08063177300028,212
253.2418477809997,213
253.94139514000017,214
255.38196677799988,215
257.25838282099994,216
258.7795723500003,217
259.6200969880001,218
261.2116879260002,219
262.44844253799965,220
264.10990901700006,221
264.92018218799967,222
265.9715000670003,223
266.6181811719998,224
267.96634502899997,225
269.3416122360004,226
270.5539576479996,227
271.46550490699974,228
272.82243731000017,229
274.2916774839996,230
275.62369337400014,231
277.2699509900003,232
278.2132727520002,233
279.2060505170002,234
280.9781790320003,235
281.63517477799996,236
282.42404803800036,237
283.6349082679999,238
284.25889620199996,239
285.6068951369998,240
286.82842900299966,241
288.180870399,242
289.085703363,243
289.8965424859998,244
291.11695740400046,245
292.3452920970003,246
293.4986592109999,247
294.61128793700027,248
296.2795665809999,249
297.0533903659998,250
298.4252709800003,251
299.7211618179999,252
300.3456850749999,253
302.28111998999975,254
304.05836235599963,255
305.0642730589998,256
306.21259342899975,257
307.7384025829997,258
308.83842635200017,259
309.51463360399975,260
310.19843708400003,261
311.3943028530002,262
312.4161999939997,263
313.79587276999973,264
315.3298445390001,265
317.0633726340002,266
318.48935142699975,267
319.6583566540003,268
320.93262055000014,269
322.3911817879998,270
324.0006342910001,271
325.04289339800016,272
326.2777789849997,273
327.5028904589999,274
328.4909892229998,275
329.76408589699986,276
330.98767972899986,277
332.39922333899995,278
333.33902044299975,279
334.98571707799965,280
336.31850028900044,281
336.91968063999957,282
337.621800592,283
339.05674178499976,284
340.4906386370003,285
341.50061660200026,286
342.14602311399995,287
342.82756117900044,288
344.1864994389998,289
344.98769678700046,290
346.41551051399983,291
347.4670861320001,292
348.36155240300013,293
349.2703717860004,294
350.75564460500027,295
352.4555092520004,296
353.9956903760003,297
355.0288046019996,298
356.6420405030003,299
358.0174457100002,300
358.94119809699987,301
361.1791167729998,302
362.42058021400044,303
364.05970541399984,304
364.7928324759996,305
365.80568972699984,306
366.99784036599976,307
368.6485117230004,308
369.6988176779996,309
371.03536884799996,310
371.7032822609999,311
372.71052348899957,312
373.7593491910002,313
375.88904813000045,314
376.7544942049999,315
378.2794429329997,316
379.6019444699996,317
380.92905884799984,318
382.15327204999994,319
383.1914299680002,320
384.659152747,321
385.46176019799987,322
386.14653475999967,323
386.9831417690002,324
388.6417829530001,325
389.35275028399974,326
390.4810261479997,327
391.3064900299996,328
392.73510173999966,329
394.1726998610002,330
395.46308783400036,331
396.40088493300027,332
397.4406858350003,333
398.2749648580002,334
399.47298096099985,335
400.30943977900006,336
401.9282299229999,337
402.9028821359998,338
403.5651200359998,339
404.99918728800003,340
405.6109677029999,341
406.12693604000015,342
407.25390194099964,343
408.40310084199973,344
409.11031667600037,345
410.2130974519996,346
411.0642836630004,347
411.7569888529997,348
412.69224352699985,349
414.33448206400044,350
414.92220473399993,351
416.36513435600045,352
417.17430970199985,353
419.0565458350002,354
419.9790664000002,355
421.1792380779998,356
422.11620679600037,357
423.1453714529998,358
424.8548986039996,359
426.1861592810001,360
427.2007601160003,361
428.7739846929999,362
430.10941525900034,363
431.93063596400043,364
433.29174102100023,365
434.7235968260002,366
435.7296550029996,367
437.2482238570001,368
438.201063429,369
439.20172273299977,370
440.2539066629997,371
440.94597942200016,372
442.4049909810001,373
443.7887215669998,374
444.5993016069997,375
446.151059586,376
447.21101985400037,377
448.0268632850002,378
449.2430061389996,379
450.13305671000035,380
450.6646011419998,381
452.23047979500006,382
453.0219025409997,383
453.7459087119996,384
455.00441859199964,385
455.8791507779997,386
457.4332361939996,387
458.6497153290002,388
459.9091618020002,389
461.55530692699995,390
462.8592822319997,391
463.45682232499985,392
464.4897143819999,393
465.3431046989999,394
466.9364967040001,395
467.56408200399983,396
468.0782462010002,397
469.1009843840002,398
469.8615995199998,399
471.1913051219999,400
472.50679955299984,401
473.6325471099999,402
474.6507493979998,403
476.0948813340001,404
476.93131209999956,405
478.20921745600026,406
479.5375271749999,407
480.88120814299964,408
482.44535771899973,409
483.1588509860003,410
484.022164856,411
485.2033427509996,412
486.099257846,413
487.148256339,414
489.1999231059999,415
490.5879042839997,416
491.30942028000027,417
493.09139093500016,418
493.6849045400004,419
494.5772767340004,420
495.88399724099963,421
497.70335865000015,422
498.8184702039998,423
499.72636898400015,424
501.488936834,425
502.5972278720001,426
503.70856534700033,427
504.63795196000046,428
505.6104056490003,429
507.795684146,430
508.85862546000044,431
510.39619769900037,432
511.4722768310003,433
512.6392137339999,434
514.2916465629996,435
515.8231716529999,436
517.121546761,437
517.7313434830003,438
518.3678041539997,439
519.4004563300005,440
520.7030866309997,441
522.3579338569998,442
523.7127216580002,443
524.734423938,444
526.2636297400004,445
528.3925952970003,446
529.4320525880003,447
530.2394481299998,448
531.2401085339998,449
532.8215490390003,450
534.026092827,451
535.0435467130001,452
536.4777262050002,453
537.4041910630003,454
538.2495089309996,455
539.1505945819999,456
540.7135656350001,457
542.6585478850002,458
544.2842512369998,459
545.8334934779996,460
547.2302291750002,461
548.9669474419998,462
550.8384291539996,463
551.6408970430002,464
553.2751393709996,465
555.0079312779999,466
555.9211103179996,467
556.8785522779999,468
557.9893695250003,469
559.6484481139996,470
560.8718517750003,471
562.5119503679998,472
563.2290627109996,473
564.5596060670005,474
565.3833015110004,475
565.9986184669997,476
567.4512995240002,477
568.4529838110002,478
569.2715796339999,479
570.8950315230004,480
572.3140074169996,481
573.4776508510004,482
575.0194418809997,483
575.9951472539997,484
577.0522016590003,485
578.1921113750004,486
579.5060556790004,487
581.1921810000003,488
582.3519486360001,489
583.8993062600002,490
584.7196029059996,491
585.3179939490001,492
587.4045504799997,493
588.2880936299998,494
589.9199632540003,495
590.727530698,496
591.7791801180001,497
593.9481814139999,498
594.874966157,499
596.3774917999999,500
597.0532953579996,501
598.8412763730003,502
599.8285528469996,503
600.4732649529997,504
601.8055400100002,505
603.0695878500001,506
603.890210996,507
605.2939535360001,508
606.0012283429996,509
606.9553922839996,510
608.38708477,511
609.0109348160004,512
610.234400501,513
611.543919537,514
612.7942545699998,515
613.9190123799999,516
