elapsed,nb_requests
2.4270626369980164,1
4.255065167002613,2
6.476610465004342,3
8.113285828003427,4
9.696814188006101,5
11.252606838999782,6
13.378648764002719,7
15.491923790003057,8
17.744554891003645,9
19.61036289500771,10
21.1415053140081,11
23.58698087600351,12
25.541056001005927,13
27.24395405400719,14
28.82512486699852,15
30.061589165008627,16
32.114314528997056,17
34.21242898800119,18
36.55647604900878,19
39.5715867139952,20
40.93852738500573,21
43.16499762100284,22
44.9652348439995,23
46.44475861800311,24
48.635182383004576,25
50.841799289002665,26
53.079051428998355,27
54.88321369299956,28
57.687355775997275,29
59.57217780200881,30
62.77683117700508,31
64.55063612500089,32
66.01422566099791,33
67.52354314000695,34
69.52584502800892,35
71.39969212200958,36
73.14436517099966,37
75.69441259400628,38
77.8029000289971,39
79.87394260099973,40
82.47072452699649,41
84.39760055100487,42
87.38925817400741,43
89.97431632100779,44
91.58633848500904,45
93.06795278500067,46
95.81739553500665,47
97.61264039699745,48
99.64960256400809,49
101.85413542400056,50
104.22073172900127,51
106.12638941200566,52
108.26958825200563,53
110.62343905199668,54
112.23546481200901,55
115.77359119799803,56
119.10596864300896,57
122.52894088900939,58
124.62079492400517,59
127.0071239710087,60
129.3064592360024,61
131.59443754100357,62
133.69639295000525,63
135.79902410399518,64
137.2795834760036,65
139.53695368999615,66
142.2546099159954,67
145.21789966900542,68
147.72548740899947,69
150.63405331000104,70
212.01317938200373,70
215.34145940400776,71
218.8072326870024,72
221.8831337760057,73
224.9565544470097,74
228.25648121800623,75
231.34680187300546,76
234.07411611299904,77
237.18676097600837,78
240.06524384200748,79
243.59617564200016,80
247.27568833800615,81
250.78495127700444,82
254.03188573100488,83
257.1633270680031,84
260.34658489900175,85
263.57290484900295,86
267.15426293900236,87
270.2214211070095,88
272.73679871700006,89
275.98818415899586,90
279.41347753199807,91
282.87560314800066,92
285.88793907899526,93
288.7562231089978,94
291.7258817030088,95
295.0891770419985,96
297.96916529400914,97
301.2369012470008,98
304.26369766000425,99
307.5251648100093,100
310.8708524780086,101
314.1013546239992,102
317.54833936800424,103
320.87952921800024,104
323.5613715579966,105
326.8958598730096,106
330.6458678860072,107
334.27228200499667,108
336.9191160390037,109
340.5769116330048,110
343.7004657110083,111
346.0269569219963,112
349.9677013440087,113
353.35466132000147,114
357.32356829299533,115
360.1440310820035,116
363.17078607900476,117
366.50906570600637,118
370.0309152800037,119
373.02205646500806,120
376.7723731150036,121
379.8390481929964,122
383.3423799440061,123
387.10190289599996,124
391.2778770570003,125
394.2496799560031,126
397.1605020440038,127
400.26387479800906,128
402.89782260899665,129
406.2110985860054,130
408.9997070690006,131
411.81145433300117,132
415.09635386599984,133
417.8873637600045,134
421.357690475008,135
425.1422980979987,136
428.2086709050054,137
431.31625858800544,138
434.57008041700465,139
438.19450770800177,140
440.76129432200105,141
443.8922208669974,142
446.7503807449975,143
449.89371160599694,144
452.5035401130008,145
456.40675430200645,146
459.5898071279953,147
463.10380538400204,148
466.4549501260044,149
468.98666787700495,150
473.54516644500836,151
477.7219040659984,152
480.5480131229997,153
484.59089859199594,154
488.20463124199887,155
491.24198380899907,156
494.132049783002,157
498.0144465369958,158
501.2661609159986,159
504.3783989549993,160
507.7306394229963,161
511.7953315140039,162
515.0920065090031,163
517.859938996,164
521.2037021300057,165
524.8226946420036,166
528.0398341310065,167
531.5688982560096,168
534.7829090949963,169
538.2408105560025,170
625.5331906020001,170
