round_epochs,loss,mae,mse,val_loss,val_mae,val_mse,activation,epochs,losses,n_layers_after,n_lstm_node_first,n_lstm_node_second,n_node_hidden_layers,optimizer,reg,regw
500,0.003383270464837551,0.03919914737343788,0.003383270464837551,0.01082515623420477,0.056548815220594406,0.01082515623420477,elu,500,mse,1,10,0,50,Adam,<function <lambda> at 0x14f7a95f0>,0.0005
300,0.0069159818813204765,0.06034139543771744,0.0069159818813204765,0.01157818827778101,0.06872578710317612,0.01157818827778101,elu,300,mse,1,20,0,50,sgd,<function <lambda> at 0x14f7a95f0>,0.0005
500,0.3090865910053253,0.17676286399364471,0.05950764939188957,0.3044838309288025,0.17753051221370697,0.05497979372739792,sigmoid,500,mse,2,10,30,10,sgd,<function <lambda> at 0x14f7a99e0>,0.001
500,0.003120973240584135,0.03750443831086159,0.003120973240584135,0.011151586659252644,0.05677404999732971,0.011151586659252644,sigmoid,500,mse,1,30,30,10,Adam,<function <lambda> at 0x14f7a95f0>,0.0001
300,0.10192424058914185,0.05169033259153366,0.005964131094515324,0.10847695171833038,0.058247581124305725,0.010850148275494576,relu,300,mae,0,10,0,30,sgd,<function <lambda> at 0x14f7a99e0>,0.0005
300,0.0594063363969326,0.17719906568527222,0.0594063363969326,0.055202171206474304,0.17753909528255463,0.055202171206474304,sigmoid,300,mse,1,10,10,10,sgd,<function <lambda> at 0x14f7a95f0>,0.0005
300,0.003766310168430209,0.04174959287047386,0.003766310168430209,0.010869191959500313,0.05763869360089302,0.010869191959500313,elu,300,mse,1,10,0,10,Adam,<function <lambda> at 0x14f7a95f0>,0.001
300,0.039698272943496704,0.039698272943496704,0.004078983329236507,0.05201650783419609,0.05201650783419609,0.01053279172629118,elu,300,mae,0,10,20,10,Adam,<function <lambda> at 0x14f7a95f0>,0.001
500,0.05216260999441147,0.053627047687768936,0.005614586174488068,0.05817543342709541,0.06610283255577087,0.011628926731646061,elu,500,mse,2,30,0,30,sgd,<function <lambda> at 0x14f7a99e0>,0.0001
500,0.06456308811903,0.052381303161382675,0.005899860989302397,0.07292415201663971,0.06074238941073418,0.01118308212608099,elu,500,mae,2,10,20,50,sgd,<function <lambda> at 0x14f7a9d40>,0.0001
300,0.00414181686937809,0.04445606470108032,0.00414181686937809,0.010937757790088654,0.0570254847407341,0.010937757790088654,sigmoid,300,mse,2,10,0,50,Adam,<function <lambda> at 0x14f7a95f0>,0.001
300,0.05969182401895523,0.17739777266979218,0.05969182401895523,0.05558745563030243,0.18373842537403107,0.05558745563030243,sigmoid,300,mse,2,10,30,50,sgd,<function <lambda> at 0x14f7a95f0>,0.0005
500,0.048717256635427475,0.04203973710536957,0.004408993758261204,0.05942738428711891,0.052742164582014084,0.010365174151957035,elu,500,mae,1,10,20,10,Adam,<function <lambda> at 0x14f7a9d40>,0.0005
300,0.15436506271362305,0.14759042859077454,0.0719769075512886,0.13259299099445343,0.12582048773765564,0.061063989996910095,sigmoid,300,mae,1,10,10,30,Adam,<function <lambda> at 0x14f7a99e0>,0.001
300,0.04078802838921547,0.04078802838921547,0.004156055860221386,0.05188770219683647,0.05188770219683647,0.010630919598042965,sigmoid,300,mae,2,20,30,30,Adam,<function <lambda> at 0x14f7a95f0>,0.001
300,0.10667892545461655,0.13197454810142517,0.032256197184324265,0.10464531183242798,0.1318148523569107,0.030228815972805023,relu,300,mse,1,30,10,30,sgd,<function <lambda> at 0x14f7a9d40>,0.001
300,0.14929695427417755,0.14929695427417755,0.07101685553789139,0.1384238451719284,0.1384238451719284,0.055678367614746094,sigmoid,300,mae,2,10,10,50,sgd,<function <lambda> at 0x14f7a95f0>,0.001
500,0.03540807589888573,0.03540807589888573,0.0032659636344760656,0.05231431871652603,0.05231431871652603,0.010804567486047745,elu,500,mae,2,30,30,50,Adam,<function <lambda> at 0x14f7a95f0>,0.0005
300,0.04209458455443382,0.04209458455443382,0.004345114342868328,0.052806027233600616,0.052806027233600616,0.010471943765878677,sigmoid,300,mae,1,20,30,30,Adam,<function <lambda> at 0x14f7a95f0>,0.001
500,0.044911496341228485,0.14173151552677155,0.037923648953437805,0.042158059775829315,0.14167821407318115,0.03516979143023491,relu,500,mse,1,20,20,10,sgd,<function <lambda> at 0x14f7a9d40>,0.0001
300,0.037000250071287155,0.037000250071287155,0.003563725622370839,0.05159679800271988,0.05159679800271988,0.010350692085921764,elu,300,mae,1,30,30,50,Adam,<function <lambda> at 0x14f7a95f0>,0.0001
300,0.060187727212905884,0.046615321189165115,0.00526179326698184,0.06946959346532822,0.05589728429913521,0.010528325103223324,relu,300,mae,0,20,30,50,Adam,<function <lambda> at 0x14f7a99e0>,0.0005
500,0.13417118787765503,0.17593249678611755,0.058204516768455505,0.12996332347393036,0.1789795458316803,0.0540081150829792,sigmoid,500,mse,1,20,20,50,sgd,<function <lambda> at 0x14f7a9d40>,0.001
500,0.07159638404846191,0.13216350972652435,0.03125259280204773,0.06961532682180405,0.13075433671474457,0.029270829632878304,relu,500,mse,2,20,20,10,sgd,<function <lambda> at 0x14f7a9d40>,0.0005
500,0.09810822457075119,0.050446633249521255,0.006188450381159782,0.10540305078029633,0.057743217796087265,0.010522598400712013,relu,500,mae,1,30,20,30,sgd,<function <lambda> at 0x14f7a9d40>,0.0005
300,0.038468364626169205,0.038468364626169205,0.003868840169161558,0.05134115740656853,0.05134115740656853,0.010455156676471233,elu,300,mae,0,30,20,10,Adam,<function <lambda> at 0x14f7a95f0>,0.001
300,0.040071163326501846,0.040071163326501846,0.004006562754511833,0.05119536817073822,0.05119536817073822,0.010491622611880302,sigmoid,300,mae,1,20,20,50,Adam,<function <lambda> at 0x14f7a95f0>,0.0005
300,0.05893777310848236,0.1770802140235901,0.05893777310848236,0.054650451987981796,0.17724618315696716,0.054650451987981796,sigmoid,300,mse,2,30,0,10,sgd,<function <lambda> at 0x14f7a95f0>,0.001
300,0.041678767651319504,0.03825417906045914,0.0037560926284641027,0.05444277822971344,0.051017772406339645,0.010199599899351597,elu,300,mae,1,20,0,10,Adam,<function <lambda> at 0x14f7a9d40>,0.0001
500,0.015344404615461826,0.08378653228282928,0.015344404615461826,0.01596738025546074,0.08635451644659042,0.01596738025546074,elu,500,mse,2,20,30,50,sgd,<function <lambda> at 0x14f7a95f0>,0.001
300,0.06540301442146301,0.17745879292488098,0.05944807082414627,0.060912106186151505,0.17737115919589996,0.05497860908508301,sigmoid,300,mse,2,10,30,10,Adam,<function <lambda> at 0x14f7a99e0>,0.001
500,0.006016789004206657,0.046680960804224014,0.00453853840008378,0.012447881512343884,0.06036486104130745,0.010970368050038815,sigmoid,500,mse,0,10,0,10,Adam,<function <lambda> at 0x14f7a99e0>,0.0001
500,0.006766524165868759,0.06055011600255966,0.006766524165868759,0.011815071105957031,0.07026073336601257,0.011815071105957031,sigmoid,500,mse,0,10,0,30,sgd,<function <lambda> at 0x14f7a95f0>,0.001
500,0.008649658411741257,0.05052066221833229,0.0051181805320084095,0.014464163221418858,0.06225791200995445,0.010934590362012386,elu,500,mse,1,30,0,10,Adam,<function <lambda> at 0x14f7a99e0>,0.0005
500,0.04604439064860344,0.04604439064860344,0.005256005097180605,0.05522475391626358,0.05522475391626358,0.010609397664666176,relu,500,mae,2,10,0,10,sgd,<function <lambda> at 0x14f7a95f0>,0.001
300,0.007922009564936161,0.05152245610952377,0.005173512734472752,0.013831962831318378,0.06461959332227707,0.011086920276284218,sigmoid,300,mse,0,10,10,10,Adam,<function <lambda> at 0x14f7a9d40>,0.0005
500,0.059644438326358795,0.17838990688323975,0.059644442051649094,0.05518890917301178,0.17933058738708496,0.05518890917301178,sigmoid,500,mse,2,30,30,30,sgd,<function <lambda> at 0x14f7a95f0>,0.001
300,0.03110477328300476,0.03110477328300476,0.0028906341176480055,0.050633981823921204,0.050633981823921204,0.010683202184736729,relu,300,mae,2,30,20,10,Adam,<function <lambda> at 0x14f7a95f0>,0.0001
300,0.04706758260726929,0.04398176446557045,0.004736318252980709,0.05757281556725502,0.0544857457280159,0.010593163780868053,sigmoid,300,mae,1,10,0,30,Adam,<function <lambda> at 0x14f7a9d40>,0.0001
500,0.002796511398628354,0.03482379764318466,0.002796511398628354,0.0114725511521101,0.05740421265363693,0.0114725511521101,relu,500,mse,1,10,0,10,Adam,<function <lambda> at 0x14f7a95f0>,0.0001
500,0.07031147927045822,0.17728067934513092,0.05896592140197754,0.06618066132068634,0.17894209921360016,0.054835252463817596,sigmoid,500,mse,2,20,20,30,sgd,<function <lambda> at 0x14f7a9d40>,0.0001
500,0.029981208965182304,0.029981208965182304,0.0028017654549330473,0.0510079525411129,0.0510079525411129,0.010542198084294796,relu,500,mae,1,20,0,50,Adam,<function <lambda> at 0x14f7a95f0>,0.0001
300,0.036016181111335754,0.036016181111335754,0.003427044255658984,0.051098186522722244,0.051098186522722244,0.010616970248520374,sigmoid,300,mae,2,30,20,10,Adam,<function <lambda> at 0x14f7a95f0>,0.0005
300,0.05085371807217598,0.04066849872469902,0.0046376995742321014,0.06298137456178665,0.052797798067331314,0.010821796022355556,relu,300,mae,1,30,20,50,Adam,<function <lambda> at 0x14f7a99e0>,0.0001
500,0.06433072686195374,0.054376792162656784,0.0064864857122302055,0.0751132220029831,0.0651601180434227,0.011490953154861927,relu,500,mae,2,30,20,10,sgd,<function <lambda> at 0x14f7a9d40>,0.0001
300,0.010884050279855728,0.05042801424860954,0.005233705509454012,0.016466811299324036,0.06090901419520378,0.010817015543580055,relu,300,mse,1,10,30,50,Adam,<function <lambda> at 0x14f7a99e0>,0.0005
300,0.352043092250824,0.0960111990571022,0.02482624538242817,0.33661389350891113,0.08061916381120682,0.020841769874095917,elu,300,mae,0,30,30,10,sgd,<function <lambda> at 0x14f7a99e0>,0.0005
300,0.21846047043800354,0.13919579982757568,0.03482170030474663,0.21622850000858307,0.13816915452480316,0.03261839225888252,relu,300,mse,0,20,30,10,sgd,<function <lambda> at 0x14f7a99e0>,0.0005
500,0.05481068044900894,0.04600009322166443,0.0051834858022630215,0.06386566907167435,0.055044956505298615,0.010627781972289085,elu,500,mae,1,20,30,50,Adam,<function <lambda> at 0x14f7a9d40>,0.001
500,0.05588565394282341,0.04481646046042442,0.005086029879748821,0.06697629392147064,0.05590761825442314,0.01079465076327324,relu,500,mae,2,20,30,10,Adam,<function <lambda> at 0x14f7a99e0>,0.0005
300,0.0038290652446448803,0.0424530990421772,0.0038290659431368113,0.01104224193841219,0.05828935652971268,0.01104224193841219,elu,300,mse,0,30,10,30,Adam,<function <lambda> at 0x14f7a95f0>,0.001
300,0.3078553378582001,0.05132133886218071,0.005953220184892416,0.3258124589920044,0.0693427324295044,0.011567814275622368,relu,300,mae,2,10,20,10,sgd,<function <lambda> at 0x14f7a99e0>,0.001
500,0.4861341416835785,0.14514656364917755,0.0675426498055458,0.4647104740142822,0.12385252118110657,0.056837182492017746,sigmoid,500,mae,1,20,30,10,sgd,<function <lambda> at 0x14f7a99e0>,0.001
300,0.04603223502635956,0.0405607707798481,0.004298704210668802,0.05846612527966499,0.052995409816503525,0.010685408487915993,elu,300,mae,0,10,0,50,Adam,<function <lambda> at 0x14f7a99e0>,0.0001
300,0.15295802056789398,0.1136452779173851,0.03888171911239624,0.13473747670650482,0.0954228863120079,0.03215182200074196,sigmoid,300,mae,0,10,20,50,sgd,<function <lambda> at 0x14f7a9d40>,0.001
300,0.03225387632846832,0.03225387632846832,0.003047962673008442,0.051513731479644775,0.051513731479644775,0.010609224438667297,relu,300,mae,1,30,0,30,Adam,<function <lambda> at 0x14f7a95f0>,0.001
500,0.059134937822818756,0.0445820577442646,0.004813614301383495,0.06996199488639832,0.055397842079401016,0.010721235536038876,sigmoid,500,mae,2,10,30,10,Adam,<function <lambda> at 0x14f7a99e0>,0.0001
500,0.06083773076534271,0.04920260235667229,0.005564296152442694,0.07167426496744156,0.060039252042770386,0.011174502782523632,sigmoid,500,mae,0,10,0,10,sgd,<function <lambda> at 0x14f7a9d40>,0.0005
300,0.06598274409770966,0.17815673351287842,0.05947420746088028,0.06141861528158188,0.17677320539951324,0.0549134761095047,sigmoid,300,mse,1,10,30,30,Adam,<function <lambda> at 0x14f7a99e0>,0.001
500,0.18576976656913757,0.05251902714371681,0.006340511608868837,0.19310158491134644,0.05987904220819473,0.011228390038013458,elu,500,mae,2,10,0,10,sgd,<function <lambda> at 0x14f7a99e0>,0.001
500,0.05735569819808006,0.04538954049348831,0.005118109751492739,0.0680602565407753,0.056097179651260376,0.01080932468175888,relu,500,mae,2,20,20,30,Adam,<function <lambda> at 0x14f7a99e0>,0.0005
500,0.10558033734560013,0.1699855476617813,0.05390635505318642,0.10167858004570007,0.17012368142604828,0.05001134052872658,sigmoid,500,mse,1,10,30,10,sgd,<function <lambda> at 0x14f7a9d40>,0.001
300,0.037429142743349075,0.037429142743349075,0.0036421704571694136,0.05168624222278595,0.05168624222278595,0.010427430272102356,elu,300,mae,1,30,0,30,Adam,<function <lambda> at 0x14f7a95f0>,0.0005
300,0.21510307490825653,0.1478307843208313,0.07075536996126175,0.19790464639663696,0.1306423544883728,0.056502923369407654,sigmoid,300,mae,1,10,30,30,sgd,<function <lambda> at 0x14f7a9d40>,0.001
500,0.09951667487621307,0.06836092472076416,0.009720280766487122,0.10103192180395126,0.06987404078245163,0.01119240652769804,relu,500,mae,0,30,10,10,sgd,<function <lambda> at 0x14f7a9d40>,0.0005
300,0.03244536370038986,0.03244536370038986,0.0030828097369521856,0.05002652108669281,0.05002652108669281,0.010427438654005527,relu,300,mae,1,20,0,50,Adam,<function <lambda> at 0x14f7a95f0>,0.0005
300,0.0034407428465783596,0.03960071876645088,0.0034407428465783596,0.01060385350137949,0.05559270828962326,0.01060385350137949,elu,300,mse,1,20,20,10,Adam,<function <lambda> at 0x14f7a95f0>,0.0001
500,0.005976054817438126,0.054645098745822906,0.005976054817438126,0.011977782472968102,0.06768985092639923,0.011977782472968102,relu,500,mse,2,10,0,10,sgd,<function <lambda> at 0x14f7a95f0>,0.001
300,0.013304785825312138,0.051718659698963165,0.005319084040820599,0.0188592579215765,0.06281678378582001,0.010881980881094933,elu,300,mse,2,20,20,30,Adam,<function <lambda> at 0x14f7a99e0>,0.0005
500,0.015279557555913925,0.09185689687728882,0.015279557555913925,0.01608152501285076,0.09397120028734207,0.01608152501285076,sigmoid,500,mse,0,20,10,10,sgd,<function <lambda> at 0x14f7a95f0>,0.0001
300,0.14945444464683533,0.14945444464683533,0.0722147524356842,0.12666544318199158,0.12666544318199158,0.05958607420325279,sigmoid,300,mae,1,10,20,10,sgd,<function <lambda> at 0x14f7a95f0>,0.0001
500,0.0862322598695755,0.17252737283706665,0.05586901679635048,0.08206230401992798,0.1736103892326355,0.051700882613658905,sigmoid,500,mse,1,10,20,30,sgd,<function <lambda> at 0x14f7a9d40>,0.0005
300,0.0630258098244667,0.04616679251194,0.005144890863448381,0.07312598079442978,0.056254781782627106,0.010643375106155872,elu,300,mae,1,30,0,50,Adam,<function <lambda> at 0x14f7a99e0>,0.001
500,0.0031468423549085855,0.03802422434091568,0.0031468423549085855,0.011136474087834358,0.056136202067136765,0.011136474087834358,elu,500,mse,2,20,10,50,Adam,<function <lambda> at 0x14f7a95f0>,0.0005
500,0.13963201642036438,0.06473194807767868,0.00822573434561491,0.14621135592460632,0.07132367789745331,0.011408457532525063,elu,500,mae,2,10,10,30,sgd,<function <lambda> at 0x14f7a9d40>,0.001
500,0.09461700916290283,0.1740906834602356,0.05693478882312775,0.09048034250736237,0.17665891349315643,0.05280075967311859,sigmoid,500,mse,2,20,0,30,sgd,<function <lambda> at 0x14f7a9d40>,0.0005
300,0.059743352234363556,0.04534202069044113,0.00507023511454463,0.06959473341703415,0.05519530177116394,0.010618574917316437,relu,300,mae,0,10,30,50,Adam,<function <lambda> at 0x14f7a99e0>,0.0005
300,0.04376057907938957,0.1433284431695938,0.037660520523786545,0.04137686267495155,0.14296454191207886,0.035276494920253754,relu,300,mse,0,20,30,50,sgd,<function <lambda> at 0x14f7a9d40>,0.0001
500,0.049325376749038696,0.04356604442000389,0.004875521175563335,0.0591629333794117,0.05340352654457092,0.010293945670127869,relu,500,mae,1,30,0,30,sgd,<function <lambda> at 0x14f7a9d40>,0.0001
300,0.04634890332818031,0.03861314058303833,0.004181321710348129,0.05848541110754013,0.05075085908174515,0.010467134416103363,relu,300,mae,1,10,10,10,Adam,<function <lambda> at 0x14f7a99e0>,0.0001
500,0.028393162414431572,0.12627820670604706,0.028393162414431572,0.026795275509357452,0.12566275894641876,0.026795275509357452,elu,500,mse,1,10,10,30,sgd,<function <lambda> at 0x14f7a95f0>,0.0001
500,0.002713049529120326,0.03351923078298569,0.002713049529120326,0.011436141096055508,0.05490238964557648,0.011436141096055508,relu,500,mse,1,20,20,10,Adam,<function <lambda> at 0x14f7a95f0>,0.0001
300,0.04793071001768112,0.041429635137319565,0.0043855514377355576,0.059078678488731384,0.052576422691345215,0.010356052778661251,sigmoid,300,mae,0,20,0,10,Adam,<function <lambda> at 0x14f7a9d40>,0.0005
300,0.0384041965007782,0.033977098762989044,0.003399465698748827,0.054234832525253296,0.04980549216270447,0.010489593259990215,relu,300,mae,1,30,10,50,Adam,<function <lambda> at 0x14f7a9d40>,0.0001
500,0.060489654541015625,0.04664232209324837,0.0052503012120723724,0.07012932747602463,0.056278686970472336,0.01068192720413208,relu,500,mae,0,30,10,10,Adam,<function <lambda> at 0x14f7a99e0>,0.001
500,0.05359948053956032,0.04472799599170685,0.004914210643619299,0.06389831751585007,0.05503131449222565,0.01062091626226902,elu,500,mae,0,10,0,50,Adam,<function <lambda> at 0x14f7a99e0>,0.0005
300,0.15557849407196045,0.11543639004230499,0.03965500742197037,0.13683748245239258,0.09669522196054459,0.0322665311396122,elu,300,mae,0,20,30,50,sgd,<function <lambda> at 0x14f7a99e0>,0.0001
300,0.004126154351979494,0.04481923207640648,0.004126154351979494,0.011409266851842403,0.060101475566625595,0.011409266851842403,sigmoid,300,mse,1,10,30,10,Adam,<function <lambda> at 0x14f7a95f0>,0.001
300,0.007337876595556736,0.05315157771110535,0.005341225303709507,0.01307505089789629,0.06612937152385712,0.011079428717494011,sigmoid,300,mse,0,20,0,30,Adam,<function <lambda> at 0x14f7a9d40>,0.001
300,0.018634259700775146,0.06657306849956512,0.008727118372917175,0.021214576438069344,0.07242570072412491,0.011307615786790848,sigmoid,300,mse,0,10,0,50,sgd,<function <lambda> at 0x14f7a99e0>,0.0001
300,0.05561671033501625,0.052900396287441254,0.006064629647880793,0.06655897945165634,0.06384259462356567,0.011378388851881027,sigmoid,300,mae,0,20,0,30,sgd,<function <lambda> at 0x14f7a9d40>,0.0001
500,0.04138414189219475,0.0370250903069973,0.003541724057868123,0.05567454919219017,0.0513150580227375,0.010198494419455528,elu,500,mae,2,30,30,10,Adam,<function <lambda> at 0x14f7a9d40>,0.0001
300,0.031224383041262627,0.13001768290996552,0.031224386766552925,0.029206305742263794,0.1287587732076645,0.029206305742263794,sigmoid,300,mse,0,30,20,50,sgd,<function <lambda> at 0x14f7a95f0>,0.0005
300,0.00253787892870605,0.031546469777822495,0.00253787892870605,0.01111778523772955,0.05435672402381897,0.01111778523772955,relu,300,mse,2,30,20,30,Adam,<function <lambda> at 0x14f7a95f0>,0.0001
500,0.19152407348155975,0.05058726295828819,0.00600774958729744,0.1995546817779541,0.05867666006088257,0.010574419982731342,sigmoid,500,mae,0,30,0,30,sgd,<function <lambda> at 0x14f7a99e0>,0.001
300,0.051662154495716095,0.04100632295012474,0.004159535747021437,0.06320285052061081,0.05253448337316513,0.010338318534195423,elu,300,mae,2,20,30,10,Adam,<function <lambda> at 0x14f7a9d40>,0.0005
300,0.03798682242631912,0.03798682242631912,0.0037658342625945807,0.051704104989767075,0.051704104989767075,0.010592550039291382,relu,300,mae,0,30,10,50,Adam,<function <lambda> at 0x14f7a95f0>,0.0005
300,0.050111074000597,0.0426202155649662,0.004615038633346558,0.06079505383968353,0.053303301334381104,0.010624447837471962,relu,300,mae,0,30,10,30,Adam,<function <lambda> at 0x14f7a99e0>,0.0001
