round_epochs,loss,mae,mse,val_loss,val_mae,val_mse,activation,epochs,losses,n_layers_after,n_lstm_node_first,n_lstm_node_second,n_node_hidden_layers,optimizer,reg,regw
300,0.07514367997646332,0.04910778999328613,0.005553494673222303,0.08210065960884094,0.05606317147612572,0.01075920183211565,sigmoid,300,mae,2,20,30,50,Adam,<function <lambda> at 0x14ab14050>,0.0005
300,0.008457308635115623,0.0522245429456234,0.005273856222629547,0.014201411046087742,0.0649738609790802,0.011021051555871964,elu,300,mse,1,30,10,10,Adam,<function <lambda> at 0x14ab14050>,0.0005
500,0.010520377196371555,0.04962807148694992,0.005145087372511625,0.016126040369272232,0.0611417330801487,0.010752045549452305,relu,500,mse,2,10,20,10,Adam,<function <lambda> at 0x14ab14830>,0.0005
500,0.06019620597362518,0.07020831108093262,0.009778360836207867,0.0632074624300003,0.08003678172826767,0.012790985405445099,relu,500,mse,1,30,20,10,sgd,<function <lambda> at 0x14ab14830>,0.0001
300,0.11176591366529465,0.11176591366529465,0.03892176225781441,0.09321796149015427,0.09321796149015427,0.032331619411706924,elu,300,mae,1,10,30,10,sgd,<function <lambda> at 0x14ab145f0>,0.001
300,0.003921799827367067,0.043168600648641586,0.003921799827367067,0.010857854038476944,0.05832219123840332,0.010857854038476944,elu,300,mse,0,20,0,30,Adam,<function <lambda> at 0x14ab145f0>,0.0001
300,0.004273674916476011,0.045149076730012894,0.004273674916476011,0.011341619305312634,0.060554541647434235,0.011341619305312634,sigmoid,300,mse,1,30,10,30,Adam,<function <lambda> at 0x14ab145f0>,0.0005
500,0.05555865541100502,0.04480448365211487,0.005070188548415899,0.066136434674263,0.05538448691368103,0.010698940604925156,relu,500,mae,1,20,20,30,Adam,<function <lambda> at 0x14ab14830>,0.0005
500,0.010446839034557343,0.0499495230615139,0.005210119299590588,0.016032462939620018,0.060899607837200165,0.010798444971442223,relu,500,mse,2,10,30,50,Adam,<function <lambda> at 0x14ab14830>,0.0005
300,0.007455218583345413,0.060974813997745514,0.007455217652022839,0.011780823580920696,0.07165549695491791,0.011780823580920696,elu,300,mse,2,10,0,10,sgd,<function <lambda> at 0x14ab145f0>,0.0005
500,0.015207584016025066,0.09053373336791992,0.015207584016025066,0.015471688471734524,0.09258727729320526,0.015471688471734524,elu,500,mse,0,30,10,30,sgd,<function <lambda> at 0x14ab145f0>,0.0001
500,0.00827151257544756,0.05233007296919823,0.005280009936541319,0.013937260955572128,0.06484819948673248,0.010949146002531052,sigmoid,500,mse,0,20,20,30,Adam,<function <lambda> at 0x14ab14050>,0.001
500,0.06480465084314346,0.055960480123758316,0.00672437809407711,0.07561232894659042,0.06676846742630005,0.011805546469986439,elu,500,mae,2,30,10,10,sgd,<function <lambda> at 0x14ab14050>,0.0001
500,0.05393365025520325,0.09777580201625824,0.016891272738575935,0.05385298654437065,0.09692347049713135,0.016811341047286987,elu,500,mse,0,30,30,30,sgd,<function <lambda> at 0x14ab14050>,0.0005
500,0.0031658990774303675,0.03804029896855354,0.0031658990774303675,0.011002421379089355,0.05721477419137955,0.011002421379089355,elu,500,mse,1,20,0,50,Adam,<function <lambda> at 0x14ab145f0>,0.0001
500,0.039604078978300095,0.0666092187166214,0.008448717184364796,0.04308624193072319,0.08087891340255737,0.01193211693316698,elu,500,mse,2,10,20,10,sgd,<function <lambda> at 0x14ab14050>,0.0005
300,0.06339617073535919,0.0466284342110157,0.005247232969850302,0.07255511730909348,0.05579119548201561,0.010625486262142658,elu,300,mae,1,30,30,30,Adam,<function <lambda> at 0x14ab14830>,0.0005
500,0.23913303017616272,0.14855366945266724,0.07113901525735855,0.22572928667068481,0.13516481220722198,0.056535977870225906,sigmoid,500,mae,2,10,10,50,sgd,<function <lambda> at 0x14ab14050>,0.001
500,0.35148438811302185,0.1395411193370819,0.06242291256785393,0.3360052704811096,0.12409362196922302,0.050262730568647385,sigmoid,500,mae,2,30,0,30,sgd,<function <lambda> at 0x14ab14830>,0.0005
300,0.052487269043922424,0.052487269043922424,0.005928579717874527,0.06377345323562622,0.06377345323562622,0.011056280694901943,elu,300,mae,2,30,0,10,sgd,<function <lambda> at 0x14ab145f0>,0.001
500,0.15628044307231903,0.1682979315519333,0.05316437780857086,0.1527189463376999,0.17104069888591766,0.04961743950843811,sigmoid,500,mse,2,30,0,50,sgd,<function <lambda> at 0x14ab14050>,0.001
300,0.07142569869756699,0.17775501310825348,0.05966333672404289,0.06742484867572784,0.18319715559482574,0.055662669241428375,sigmoid,300,mse,2,10,20,50,sgd,<function <lambda> at 0x14ab14050>,0.0001
500,0.05090292915701866,0.0402192696928978,0.00398631626740098,0.06185291334986687,0.05115865543484688,0.010407958179712296,elu,500,mae,2,30,10,50,Adam,<function <lambda> at 0x14ab14830>,0.0001
300,0.009002799168229103,0.04927263408899307,0.004865386988967657,0.015267991460859776,0.06273700296878815,0.01113544125109911,elu,300,mse,2,10,10,10,Adam,<function <lambda> at 0x14ab14830>,0.0001
500,0.05486641451716423,0.056615930050611496,0.0059453085996210575,0.06091165915131569,0.07166913896799088,0.011998137459158897,elu,500,mse,2,30,0,10,sgd,<function <lambda> at 0x14ab14050>,0.001
300,0.015737785026431084,0.05378926917910576,0.005670343991369009,0.02068173699080944,0.061768535524606705,0.01061583124101162,sigmoid,300,mse,2,20,30,50,Adam,<function <lambda> at 0x14ab14050>,0.0005
300,0.016841018572449684,0.0599789135158062,0.006986664142459631,0.021111708134412766,0.07366319000720978,0.011257522739470005,relu,300,mse,0,10,0,30,sgd,<function <lambda> at 0x14ab14830>,0.0001
500,0.003289500717073679,0.038562022149562836,0.003289500717073679,0.010865248739719391,0.05687021464109421,0.010865248739719391,elu,500,mse,0,10,10,30,Adam,<function <lambda> at 0x14ab145f0>,0.0001
500,0.019395651295781136,0.056486498564481735,0.00613385159522295,0.024793939664959908,0.06943433731794357,0.01153314858675003,relu,500,mse,0,20,0,10,sgd,<function <lambda> at 0x14ab14050>,0.0005
300,0.040818460285663605,0.040818460285663605,0.00413928460329771,0.05192803591489792,0.05192803591489792,0.010485307313501835,sigmoid,300,mae,2,10,30,30,Adam,<function <lambda> at 0x14ab145f0>,0.001
300,0.3410712480545044,0.14050963521003723,0.03683798387646675,0.3386639654636383,0.14134787023067474,0.034469250589609146,elu,300,mse,2,10,20,50,sgd,<function <lambda> at 0x14ab14830>,0.0005
500,0.03409867361187935,0.08685245364904404,0.014148008078336716,0.03505079448223114,0.09329019486904144,0.015099845826625824,sigmoid,500,mse,1,10,0,30,sgd,<function <lambda> at 0x14ab14050>,0.0005
500,0.3249460756778717,0.0513773113489151,0.005949201062321663,0.3359728753566742,0.0624563992023468,0.011177410371601582,relu,500,mae,2,30,30,10,sgd,<function <lambda> at 0x14ab14830>,0.0005
300,0.0034180227667093277,0.04006577655673027,0.0034180227667093277,0.010958593338727951,0.05722716078162193,0.010958593338727951,elu,300,mse,1,20,10,50,Adam,<function <lambda> at 0x14ab145f0>,0.0001
300,0.03773879632353783,0.03773879632353783,0.003620107425376773,0.05192553624510765,0.05192553624510765,0.010446544736623764,elu,300,mae,1,20,20,10,Adam,<function <lambda> at 0x14ab145f0>,0.0005
500,0.06061163172125816,0.04672497138381004,0.005264234729111195,0.0699520856142044,0.05606776103377342,0.010668155737221241,elu,500,mae,0,10,10,10,Adam,<function <lambda> at 0x14ab14830>,0.001
500,0.049341872334480286,0.03975188732147217,0.003995504230260849,0.06117045134305954,0.05157541111111641,0.010308829136192799,elu,500,mae,2,10,30,30,Adam,<function <lambda> at 0x14ab14830>,0.0001
300,0.4628388583660126,0.07167991250753403,0.010812926106154919,0.46127524971961975,0.0702209547162056,0.011388272978365421,elu,300,mae,1,30,10,50,sgd,<function <lambda> at 0x14ab14830>,0.001
300,0.06147362291812897,0.06147362291812897,0.00767987547442317,0.0701364278793335,0.0701364278793335,0.010969187133014202,elu,300,mae,2,30,20,50,sgd,<function <lambda> at 0x14ab145f0>,0.001
300,0.008348395116627216,0.04865965619683266,0.004925456829369068,0.0142859211191535,0.06120014563202858,0.010861463844776154,relu,300,mse,2,20,10,30,Adam,<function <lambda> at 0x14ab14050>,0.0005
300,0.0026713847182691097,0.03266341984272003,0.0026713847182691097,0.011095128953456879,0.05425099655985832,0.011095128953456879,relu,300,mse,2,20,30,50,Adam,<function <lambda> at 0x14ab145f0>,0.001
500,0.07360132038593292,0.06380482017993927,0.008529053069651127,0.07640083879232407,0.06660419702529907,0.010815441608428955,relu,500,mae,1,30,20,30,sgd,<function <lambda> at 0x14ab14050>,0.0001
300,0.037430353462696075,0.037430353462696075,0.0035667261108756065,0.05183688551187515,0.05183688551187515,0.010364633053541183,elu,300,mae,2,30,30,10,Adam,<function <lambda> at 0x14ab145f0>,0.001
300,0.01520879939198494,0.05343286693096161,0.005494529847055674,0.020607667043805122,0.0634848102927208,0.010891484096646309,elu,300,mse,0,30,10,50,Adam,<function <lambda> at 0x14ab14830>,0.001
500,0.008333130739629269,0.05233702436089516,0.005281336139887571,0.013974507339298725,0.06431256979703903,0.010921478271484375,relu,500,mse,0,10,20,10,Adam,<function <lambda> at 0x14ab14050>,0.001
500,0.010918164625763893,0.05392055958509445,0.005812325514853001,0.016112757846713066,0.06229626014828682,0.011008280329406261,sigmoid,500,mse,2,10,30,10,Adam,<function <lambda> at 0x14ab14050>,0.0001
500,0.2272184044122696,0.06152476742863655,0.007816541008651257,0.23321548104286194,0.06754397600889206,0.010763020254671574,sigmoid,500,mae,0,30,10,10,sgd,<function <lambda> at 0x14ab14830>,0.0005
300,0.009173468686640263,0.05336484685540199,0.005416078958660364,0.014696851372718811,0.06483975052833557,0.010943030938506126,elu,300,mse,0,30,0,50,Adam,<function <lambda> at 0x14ab14830>,0.0005
300,0.06891312450170517,0.04886550456285477,0.005689714103937149,0.07702820748090744,0.056982219219207764,0.010698651894927025,relu,300,mae,1,20,0,10,sgd,<function <lambda> at 0x14ab14050>,0.0005
500,0.5035431385040283,0.05583931505680084,0.006674890406429768,0.5142406225204468,0.06668170541524887,0.011528572998940945,elu,500,mae,2,10,10,50,sgd,<function <lambda> at 0x14ab14830>,0.001
300,0.033667195588350296,0.033667195588350296,0.003239124082028866,0.0508091114461422,0.0508091114461422,0.010634939186275005,relu,300,mae,1,20,20,50,Adam,<function <lambda> at 0x14ab145f0>,0.0005
300,0.056292373687028885,0.17343083024024963,0.056292373687028885,0.052420854568481445,0.1733337640762329,0.052420854568481445,sigmoid,300,mse,1,10,10,10,sgd,<function <lambda> at 0x14ab145f0>,0.0001
500,0.003223252948373556,0.03833245113492012,0.003223252948373556,0.010970554314553738,0.05633167177438736,0.010970554314553738,elu,500,mse,2,20,10,10,Adam,<function <lambda> at 0x14ab145f0>,0.0005
300,0.0026927152648568153,0.032689791172742844,0.0026927152648568153,0.011399941518902779,0.05519223213195801,0.011399941518902779,relu,300,mse,2,20,30,30,Adam,<function <lambda> at 0x14ab145f0>,0.0005
500,0.14567311108112335,0.05225599557161331,0.006240274291485548,0.15652133524417877,0.06311947852373123,0.011269155889749527,elu,500,mae,2,20,0,50,sgd,<function <lambda> at 0x14ab14050>,0.001
300,0.04768303036689758,0.03912445902824402,0.004357005935162306,0.06081264466047287,0.05226154252886772,0.01067784707993269,relu,300,mae,2,30,20,30,Adam,<function <lambda> at 0x14ab14050>,0.0005
300,0.010302213951945305,0.05230778828263283,0.005353548564016819,0.015883758664131165,0.06443552672863007,0.010937019251286983,sigmoid,300,mse,1,20,30,10,Adam,<function <lambda> at 0x14ab14050>,0.0005
500,0.06125583127140999,0.04777700453996658,0.005398998968303204,0.06899858266115189,0.05550514906644821,0.010767165571451187,sigmoid,500,mae,2,30,30,10,Adam,<function <lambda> at 0x14ab14050>,0.0005
500,0.014229882508516312,0.05171911045908928,0.005332265980541706,0.019847076386213303,0.0630103126168251,0.010953281074762344,elu,500,mse,2,20,20,10,Adam,<function <lambda> at 0x14ab14830>,0.001
300,0.06408236175775528,0.04660705476999283,0.00522843562066555,0.07350922375917435,0.056039705872535706,0.010633841156959534,elu,300,mae,1,30,10,50,Adam,<function <lambda> at 0x14ab14830>,0.0005
300,0.038036637008190155,0.038036637008190155,0.003798175835981965,0.05199691280722618,0.05199691280722618,0.010564268566668034,elu,300,mae,0,20,30,10,Adam,<function <lambda> at 0x14ab145f0>,0.001
500,0.13306322693824768,0.06408978253602982,0.00845777802169323,0.13753823935985565,0.06856893002986908,0.010712448507547379,elu,500,mae,0,30,20,10,sgd,<function <lambda> at 0x14ab14050>,0.001
300,0.05928679555654526,0.17739388346672058,0.05928679555654526,0.055086441338062286,0.17904132604599,0.055086441338062286,sigmoid,300,mse,2,20,20,30,sgd,<function <lambda> at 0x14ab145f0>,0.0001
300,0.2671777606010437,0.04948678985238075,0.005656764842569828,0.27752506732940674,0.05991128087043762,0.01067068800330162,relu,300,mae,1,30,0,10,sgd,<function <lambda> at 0x14ab14830>,0.001
300,0.04593713954091072,0.07801946252584457,0.012189998291432858,0.04728277027606964,0.0831301361322403,0.013535912148654461,relu,300,mse,2,10,20,10,sgd,<function <lambda> at 0x14ab14050>,0.0005
500,0.0031639367807656527,0.03792278468608856,0.0031639367807656527,0.011156805790960789,0.05710272118449211,0.011156805790960789,sigmoid,500,mse,0,30,10,30,Adam,<function <lambda> at 0x14ab145f0>,0.0005
300,0.05553141608834267,0.04732878878712654,0.005627014208585024,0.0643860250711441,0.05618338659405708,0.010730445384979248,relu,300,mae,2,20,0,30,sgd,<function <lambda> at 0x14ab14050>,0.0001
300,0.12471634149551392,0.1537477970123291,0.04358954727649689,0.12175809592008591,0.15301550924777985,0.040639184415340424,sigmoid,300,mse,0,10,10,50,sgd,<function <lambda> at 0x14ab14830>,0.0005
300,0.04419581592082977,0.15532489120960236,0.04419581592082977,0.041021764278411865,0.15375450253486633,0.041021764278411865,elu,300,mse,0,10,20,10,sgd,<function <lambda> at 0x14ab145f0>,0.0001
500,0.04093240946531296,0.03700932115316391,0.0036246255040168762,0.05541373789310455,0.05148889124393463,0.010281396098434925,sigmoid,500,mae,0,30,30,50,Adam,<function <lambda> at 0x14ab14050>,0.0001
300,0.048025134950876236,0.03919702768325806,0.004348251037299633,0.06032375991344452,0.05149596929550171,0.01065098773688078,relu,300,mae,2,10,30,30,Adam,<function <lambda> at 0x14ab14050>,0.0005
500,0.021933870390057564,0.09306172281503677,0.014505192637443542,0.022769523784518242,0.09368956834077835,0.015340540558099747,relu,500,mse,0,30,20,50,sgd,<function <lambda> at 0x14ab14050>,0.0001
300,0.04748979210853577,0.12354017049074173,0.027174532413482666,0.0468185618519783,0.12513457238674164,0.026502350345253944,relu,300,mse,0,10,10,30,sgd,<function <lambda> at 0x14ab14050>,0.0005
500,0.035763002932071686,0.035763002932071686,0.003405712079256773,0.05164835602045059,0.05164835602045059,0.010477359406650066,elu,500,mae,2,20,20,30,Adam,<function <lambda> at 0x14ab145f0>,0.0001
300,0.1482936143875122,0.057367388159036636,0.00641380250453949,0.15374217927455902,0.07232799381017685,0.011879541911184788,elu,300,mse,2,10,0,30,sgd,<function <lambda> at 0x14ab14830>,0.0005
300,0.00818487536162138,0.048531923443078995,0.0049084946513175964,0.014172801747918129,0.06166563555598259,0.010893872007727623,relu,300,mse,2,30,30,30,Adam,<function <lambda> at 0x14ab14050>,0.0005
500,0.04772831127047539,0.066795714199543,0.008569277822971344,0.05058158189058304,0.07549617439508438,0.011423495598137379,elu,500,mse,1,20,20,10,sgd,<function <lambda> at 0x14ab14830>,0.0001
300,0.22058966755867004,0.14669135212898254,0.06948722153902054,0.21246042847633362,0.13856381177902222,0.05558911710977554,sigmoid,300,mae,2,30,10,50,sgd,<function <lambda> at 0x14ab14830>,0.0001
500,0.006448596715927124,0.049410782754421234,0.0048743076622486115,0.01250872015953064,0.062204740941524506,0.010935395956039429,relu,500,mse,0,30,0,30,Adam,<function <lambda> at 0x14ab14830>,0.0001
300,0.052673883736133575,0.04146625101566315,0.004363150801509619,0.06377704441547394,0.05256795510649681,0.010244538076221943,elu,300,mae,1,10,0,50,Adam,<function <lambda> at 0x14ab14050>,0.001
300,0.0678594559431076,0.0678594559431076,0.009091084823012352,0.07736218720674515,0.07736218720674515,0.012380460277199745,elu,300,mae,2,20,20,50,sgd,<function <lambda> at 0x14ab145f0>,0.001
500,0.18167665600776672,0.14212383329868317,0.06565013527870178,0.16464169323444366,0.1250896155834198,0.05256890878081322,sigmoid,500,mae,2,20,0,30,sgd,<function <lambda> at 0x14ab14830>,0.0001
500,0.059237975627183914,0.1775457262992859,0.059237975627183914,0.054974399507045746,0.17911988496780396,0.054974399507045746,sigmoid,500,mse,2,20,10,30,sgd,<function <lambda> at 0x14ab145f0>,0.0001
500,0.4626905918121338,0.05174808204174042,0.006354231853038073,0.4725896418094635,0.061718154698610306,0.011410352773964405,relu,500,mae,2,30,20,50,sgd,<function <lambda> at 0x14ab14830>,0.0005
300,0.022045452147722244,0.05480515956878662,0.005717880092561245,0.027274327352643013,0.06432600319385529,0.010954000055789948,sigmoid,300,mse,2,20,0,10,Adam,<function <lambda> at 0x14ab14830>,0.0005
500,0.0801716223359108,0.1241842582821846,0.027156703174114227,0.07907870411872864,0.12398973852396011,0.026067126542329788,elu,500,mse,0,20,20,30,sgd,<function <lambda> at 0x14ab14050>,0.001
300,0.01593535579741001,0.05355329066514969,0.005556636024266481,0.021374372765421867,0.06389124691486359,0.011003270745277405,sigmoid,300,mse,1,20,0,30,Adam,<function <lambda> at 0x14ab14830>,0.0005
300,0.009441760368645191,0.0497298426926136,0.005081122275441885,0.015181994996964931,0.06218357011675835,0.010816295631229877,relu,300,mse,1,30,20,10,Adam,<function <lambda> at 0x14ab14050>,0.001
300,0.0670386254787445,0.046288300305604935,0.005245919805020094,0.07652141898870468,0.055767808109521866,0.010581916198134422,relu,300,mae,1,10,10,50,Adam,<function <lambda> at 0x14ab14830>,0.001
300,0.272236704826355,0.04689371585845947,0.005671286955475807,0.2818118631839752,0.05650408938527107,0.010926386341452599,relu,300,mae,2,30,0,30,sgd,<function <lambda> at 0x14ab14830>,0.0005
300,0.11304673552513123,0.06376821547746658,0.009298816323280334,0.1173490658402443,0.0680709034204483,0.011021304875612259,relu,300,mae,2,20,10,30,sgd,<function <lambda> at 0x14ab14050>,0.0005
300,0.037784382700920105,0.14402446150779724,0.037784382700920105,0.035021912306547165,0.14336246252059937,0.035021912306547165,relu,300,mse,1,10,30,30,sgd,<function <lambda> at 0x14ab145f0>,0.0001
500,0.1479557752609253,0.1479557752609253,0.07035992294549942,0.13971112668514252,0.13971112668514252,0.055255990475416183,sigmoid,500,mae,2,30,20,50,sgd,<function <lambda> at 0x14ab145f0>,0.0005
300,0.038297660648822784,0.03829766437411308,0.0038985409773886204,0.052115149796009064,0.052115149796009064,0.010594534687697887,sigmoid,300,mae,0,20,0,50,Adam,<function <lambda> at 0x14ab145f0>,0.0005
500,0.01339796744287014,0.0519324466586113,0.005350085441023111,0.019047550857067108,0.06319224834442139,0.010996219702064991,elu,500,mse,1,30,30,10,Adam,<function <lambda> at 0x14ab14830>,0.001
300,0.05256939306855202,0.046710576862096786,0.00524825369939208,0.06163168326020241,0.05577486753463745,0.010585203766822815,sigmoid,300,mae,0,30,10,50,Adam,<function <lambda> at 0x14ab14050>,0.0005
300,0.01161288097500801,0.050944387912750244,0.005163155030459166,0.01743571273982525,0.06452590227127075,0.010998952202498913,sigmoid,300,mse,1,10,0,50,Adam,<function <lambda> at 0x14ab14050>,0.0005
300,0.013534209690988064,0.05232127010822296,0.00535695580765605,0.019080309197306633,0.06331899017095566,0.010907245799899101,elu,300,mse,2,30,10,10,Adam,<function <lambda> at 0x14ab14830>,0.0005
500,0.036825310438871384,0.03682531416416168,0.003608576487749815,0.05190376192331314,0.05190376192331314,0.010562147945165634,sigmoid,500,mae,0,30,0,30,Adam,<function <lambda> at 0x14ab145f0>,0.0005
500,0.049165528267621994,0.041363708674907684,0.004299620632082224,0.060090333223342896,0.05226854607462883,0.010495740920305252,elu,500,mae,1,30,20,50,Adam,<function <lambda> at 0x14ab14050>,0.0005
500,0.05575553700327873,0.05575553700327873,0.006889087148010731,0.06164884194731712,0.06164884194731712,0.010755007155239582,elu,500,mae,0,20,10,30,sgd,<function <lambda> at 0x14ab145f0>,0.001
300,0.004159167874604464,0.04520008713006973,0.004159167874604464,0.01106065884232521,0.06130405515432358,0.01106065884232521,sigmoid,300,mse,1,20,20,10,Adam,<function <lambda> at 0x14ab145f0>,0.001
500,0.04126107320189476,0.03749261796474457,0.003686341689899564,0.055219411849975586,0.05145029351115227,0.010376677848398685,elu,500,mae,0,30,30,10,Adam,<function <lambda> at 0x14ab14050>,0.0001
300,0.05113520100712776,0.05113520100712776,0.005853967275470495,0.061004649847745895,0.061004649847745895,0.011075491085648537,relu,300,mae,0,30,0,10,sgd,<function <lambda> at 0x14ab145f0>,0.001
500,0.06225777789950371,0.058434970676898956,0.0075803352519869804,0.06658366322517395,0.06276058405637741,0.010184478014707565,sigmoid,500,mae,1,10,0,10,sgd,<function <lambda> at 0x14ab14050>,0.0001
300,0.05358888581395149,0.16202998161315918,0.04918346554040909,0.0499303936958313,0.16258491575717926,0.04552483931183815,sigmoid,300,mse,0,10,30,30,sgd,<function <lambda> at 0x14ab14050>,0.0001
500,0.006343772169202566,0.04412075877189636,0.004231878090649843,0.01289769634604454,0.05893615260720253,0.01078701764345169,relu,500,mse,1,10,0,30,Adam,<function <lambda> at 0x14ab14830>,0.0001
300,0.033861011266708374,0.033861011266708374,0.003354992950335145,0.050001006573438644,0.050001006573438644,0.010706059634685516,relu,300,mae,1,20,30,10,Adam,<function <lambda> at 0x14ab145f0>,0.0001
500,0.05054306611418724,0.05054306611418724,0.005787346046417952,0.059855349361896515,0.059855349361896515,0.010650665499269962,sigmoid,500,mae,0,30,0,50,sgd,<function <lambda> at 0x14ab145f0>,0.001
