round_epochs,loss,mae,mse,val_loss,val_mae,val_mse,activation,epochs,losses,n_layers_after,n_lstm_node_first,n_lstm_node_second,n_node_hidden_layers,optimizer,reg,regw
300,0.03916144371032715,0.03916144371032715,0.003989423159509897,0.05221588909626007,0.05221588909626007,0.010576962493360043,relu,300,mae,0,10,20,10,Adam,<function <lambda> at 0x14f43ab90>,0.0005
500,0.24302826821804047,0.11806300282478333,0.024476898834109306,0.2416548728942871,0.11564202606678009,0.023162949830293655,relu,500,mse,1,10,30,10,sgd,<function <lambda> at 0x14f43af80>,0.001
