round_epochs,loss,mae,mse,val_loss,val_mae,val_mse,activation,epochs,losses,n_layers_after,n_lstm_node_first,n_lstm_node_second,n_node_hidden_layers,optimizer,reg,regw
300,0.050111074000597,0.0426202155649662,0.004615038633346558,0.06079505383968353,0.053303301334381104,0.010624447837471962,relu,300,mae,0,30,10,50,sgd,<function <lambda> at 0x150636d40>,0.0001
300,0.050111074000597,0.0426202155649662,0.004615038633346558,0.06079505383968353,0.053303301334381104,0.010624447837471962,relu,300,mse,0,30,0,30,sgd,<function <lambda> at 0x150636d40>,0.001
300,0.050111074000597,0.0426202155649662,0.004615038633346558,0.06079505383968353,0.053303301334381104,0.010624447837471962,sigmoid,300,mae,2,10,20,50,sgd,<function <lambda> at 0x150636dd0>,0.001
300,0.050111074000597,0.0426202155649662,0.004615038633346558,0.06079505383968353,0.053303301334381104,0.010624447837471962,relu,500,mse,2,30,0,50,Adam,<function <lambda> at 0x150636cb0>,0.0001
300,0.050111074000597,0.0426202155649662,0.004615038633346558,0.06079505383968353,0.053303301334381104,0.010624447837471962,elu,500,mae,0,10,10,30,Adam,<function <lambda> at 0x150636cb0>,0.0005
300,0.050111074000597,0.0426202155649662,0.004615038633346558,0.06079505383968353,0.053303301334381104,0.010624447837471962,elu,300,mse,0,30,30,10,Adam,<function <lambda> at 0x150636cb0>,0.001
300,0.050111074000597,0.0426202155649662,0.004615038633346558,0.06079505383968353,0.053303301334381104,0.010624447837471962,elu,500,mae,2,20,30,10,Adam,<function <lambda> at 0x150636d40>,0.0001
300,0.050111074000597,0.0426202155649662,0.004615038633346558,0.06079505383968353,0.053303301334381104,0.010624447837471962,sigmoid,500,mse,2,30,20,30,Adam,<function <lambda> at 0x150636cb0>,0.0001
300,0.050111074000597,0.0426202155649662,0.004615038633346558,0.06079505383968353,0.053303301334381104,0.010624447837471962,relu,300,mae,1,10,30,10,sgd,<function <lambda> at 0x150636d40>,0.001
300,0.050111074000597,0.0426202155649662,0.004615038633346558,0.06079505383968353,0.053303301334381104,0.010624447837471962,elu,300,mae,0,20,20,50,Adam,<function <lambda> at 0x150636cb0>,0.001
300,0.050111074000597,0.0426202155649662,0.004615038633346558,0.06079505383968353,0.053303301334381104,0.010624447837471962,elu,300,mse,1,30,10,30,Adam,<function <lambda> at 0x150636d40>,0.001
300,0.050111074000597,0.0426202155649662,0.004615038633346558,0.06079505383968353,0.053303301334381104,0.010624447837471962,sigmoid,500,mse,2,30,30,30,sgd,<function <lambda> at 0x150636cb0>,0.001
300,0.050111074000597,0.0426202155649662,0.004615038633346558,0.06079505383968353,0.053303301334381104,0.010624447837471962,relu,300,mse,1,10,20,10,sgd,<function <lambda> at 0x150636d40>,0.0001
300,0.050111074000597,0.0426202155649662,0.004615038633346558,0.06079505383968353,0.053303301334381104,0.010624447837471962,elu,300,mse,1,20,10,10,sgd,<function <lambda> at 0x150636dd0>,0.0005
300,0.050111074000597,0.0426202155649662,0.004615038633346558,0.06079505383968353,0.053303301334381104,0.010624447837471962,sigmoid,300,mae,0,10,30,10,sgd,<function <lambda> at 0x150636dd0>,0.0001
300,0.050111074000597,0.0426202155649662,0.004615038633346558,0.06079505383968353,0.053303301334381104,0.010624447837471962,elu,300,mae,2,10,10,30,sgd,<function <lambda> at 0x150636d40>,0.0005
300,0.050111074000597,0.0426202155649662,0.004615038633346558,0.06079505383968353,0.053303301334381104,0.010624447837471962,sigmoid,300,mae,2,30,10,30,Adam,<function <lambda> at 0x150636cb0>,0.0005
300,0.050111074000597,0.0426202155649662,0.004615038633346558,0.06079505383968353,0.053303301334381104,0.010624447837471962,sigmoid,500,mse,1,30,10,30,Adam,<function <lambda> at 0x150636dd0>,0.001
300,0.050111074000597,0.0426202155649662,0.004615038633346558,0.06079505383968353,0.053303301334381104,0.010624447837471962,relu,300,mse,0,10,30,50,Adam,<function <lambda> at 0x150636cb0>,0.0001
300,0.050111074000597,0.0426202155649662,0.004615038633346558,0.06079505383968353,0.053303301334381104,0.010624447837471962,relu,500,mae,2,10,0,30,sgd,<function <lambda> at 0x150636cb0>,0.001
300,0.050111074000597,0.0426202155649662,0.004615038633346558,0.06079505383968353,0.053303301334381104,0.010624447837471962,sigmoid,500,mae,0,30,20,50,sgd,<function <lambda> at 0x150636d40>,0.0005
300,0.050111074000597,0.0426202155649662,0.004615038633346558,0.06079505383968353,0.053303301334381104,0.010624447837471962,elu,500,mae,0,10,20,50,sgd,<function <lambda> at 0x150636d40>,0.001
300,0.050111074000597,0.0426202155649662,0.004615038633346558,0.06079505383968353,0.053303301334381104,0.010624447837471962,relu,300,mse,0,30,30,10,Adam,<function <lambda> at 0x150636dd0>,0.0005
300,0.050111074000597,0.0426202155649662,0.004615038633346558,0.06079505383968353,0.053303301334381104,0.010624447837471962,elu,500,mae,0,20,0,50,Adam,<function <lambda> at 0x150636d40>,0.0005
300,0.050111074000597,0.0426202155649662,0.004615038633346558,0.06079505383968353,0.053303301334381104,0.010624447837471962,relu,500,mae,2,30,20,10,Adam,<function <lambda> at 0x150636cb0>,0.0001
300,0.050111074000597,0.0426202155649662,0.004615038633346558,0.06079505383968353,0.053303301334381104,0.010624447837471962,sigmoid,300,mse,0,30,10,50,sgd,<function <lambda> at 0x150636cb0>,0.0001
300,0.050111074000597,0.0426202155649662,0.004615038633346558,0.06079505383968353,0.053303301334381104,0.010624447837471962,elu,500,mae,1,10,30,30,Adam,<function <lambda> at 0x150636dd0>,0.001
300,0.050111074000597,0.0426202155649662,0.004615038633346558,0.06079505383968353,0.053303301334381104,0.010624447837471962,sigmoid,300,mae,2,20,0,30,Adam,<function <lambda> at 0x150636dd0>,0.001
300,0.050111074000597,0.0426202155649662,0.004615038633346558,0.06079505383968353,0.053303301334381104,0.010624447837471962,relu,300,mae,2,30,20,30,Adam,<function <lambda> at 0x150636d40>,0.0005
300,0.050111074000597,0.0426202155649662,0.004615038633346558,0.06079505383968353,0.053303301334381104,0.010624447837471962,elu,300,mse,2,10,30,30,sgd,<function <lambda> at 0x150636dd0>,0.0005
300,0.050111074000597,0.0426202155649662,0.004615038633346558,0.06079505383968353,0.053303301334381104,0.010624447837471962,elu,300,mae,1,20,20,30,sgd,<function <lambda> at 0x150636d40>,0.0005
