round_epochs,loss,mae,mse,val_loss,val_mae,val_mse,activation,epochs,losses,n_layers_after,n_lstm_node_first,n_lstm_node_second,n_node_hidden_layers,optimizer,reg,regw
300,0.039811745285987854,0.039811745285987854,0.004189774394035339,0.051697395741939545,0.051697395741939545,0.010269618593156338,relu,300,mae,0,10,0,30,Adam,<function <lambda> at 0x155199b00>,0.0005
300,0.6441006660461426,0.13216406106948853,0.0321105495095253,0.6418846249580383,0.1325686126947403,0.030085284262895584,elu,300,mse,2,30,20,30,sgd,<function <lambda> at 0x155199a70>,0.001
300,0.14867615699768066,0.14808659255504608,0.07279359549283981,0.12699289619922638,0.12641575932502747,0.06061017885804176,relu,300,mae,2,20,20,30,Adam,<function <lambda> at 0x155199a70>,0.001
500,0.00866254698485136,0.04928947985172272,0.005060970783233643,0.01443138625472784,0.06200628727674484,0.010831404477357864,relu,500,mse,1,10,20,30,Adam,<function <lambda> at 0x155199950>,0.001
300,0.07435683161020279,0.05924204736948013,0.008015887811779976,0.07917182147502899,0.06405682861804962,0.010689664632081985,relu,300,mae,2,30,20,50,sgd,<function <lambda> at 0x155199950>,0.0001
500,0.036698855459690094,0.036698855459690094,0.0034766660537570715,0.05166352540254593,0.05166352540254593,0.010335661470890045,sigmoid,500,mae,1,10,30,50,Adam,<function <lambda> at 0x155199b00>,0.0001
300,0.010376296006143093,0.04978013038635254,0.005189208313822746,0.015982387587428093,0.061140306293964386,0.010804549790918827,relu,300,mse,2,30,0,50,Adam,<function <lambda> at 0x155199a70>,0.0005
300,0.0748344287276268,0.04738142713904381,0.005622967146337032,0.08361344784498215,0.05616241693496704,0.010839000344276428,relu,300,mae,1,20,0,50,sgd,<function <lambda> at 0x155199950>,0.0005
500,0.020047085359692574,0.08064308762550354,0.012600114569067955,0.02067379280924797,0.08254508674144745,0.013226707465946674,relu,500,mse,1,20,20,10,sgd,<function <lambda> at 0x155199950>,0.0001
300,0.10553006082773209,0.10553006082773209,0.02963252179324627,0.08837626129388809,0.08837626129388809,0.02484012581408024,elu,300,mae,0,30,30,10,sgd,<function <lambda> at 0x155199b00>,0.001
300,0.05156708136200905,0.045401256531476974,0.004997569601982832,0.06055750325322151,0.05439295247197151,0.01050895731896162,sigmoid,300,mae,0,20,30,10,Adam,<function <lambda> at 0x155199950>,0.0005
500,0.06030624359846115,0.0618152916431427,0.008032550103962421,0.06324418634176254,0.07072708010673523,0.010974028147757053,relu,500,mse,2,10,10,50,sgd,<function <lambda> at 0x155199950>,0.0005
500,0.05671372637152672,0.05671372637152672,0.006976100150495768,0.06860668957233429,0.06860668957233429,0.011618515476584435,sigmoid,500,mae,1,30,0,30,sgd,<function <lambda> at 0x155199b00>,0.0001
300,0.29215946793556213,0.14466802775859833,0.03853994607925415,0.28963643312454224,0.14421631395816803,0.03606322035193443,relu,300,mse,0,30,30,50,sgd,<function <lambda> at 0x155199a70>,0.0005
500,0.04591647535562515,0.039031460881233215,0.004330147057771683,0.059318725019693375,0.05242824926972389,0.010618524625897408,relu,500,mae,1,20,20,30,Adam,<function <lambda> at 0x155199950>,0.0005
300,0.034303005784749985,0.034303005784749985,0.0033977979328483343,0.04990338906645775,0.04990338906645775,0.010530511848628521,relu,300,mae,1,10,20,30,Adam,<function <lambda> at 0x155199b00>,0.0005
500,0.050604283809661865,0.04237451031804085,0.004650972317904234,0.06217057630419731,0.05393790826201439,0.010576379485428333,relu,500,mae,1,10,10,30,Adam,<function <lambda> at 0x155199950>,0.001
300,0.1476948857307434,0.1476948857307434,0.07102649658918381,0.13042612373828888,0.13042612373828888,0.057407479733228683,sigmoid,300,mae,1,20,10,30,sgd,<function <lambda> at 0x155199b00>,0.0001
300,0.050689175724983215,0.03896431624889374,0.003841775469481945,0.062375325709581375,0.050653066486120224,0.009996267035603523,elu,300,mae,2,20,0,10,Adam,<function <lambda> at 0x155199a70>,0.0001
300,0.038458846509456635,0.14413227140903473,0.038458846509456635,0.03561985492706299,0.14330878853797913,0.03561985492706299,sigmoid,300,mse,0,20,30,10,sgd,<function <lambda> at 0x155199b00>,0.0001
500,0.005738488864153624,0.04896613955497742,0.00475842272862792,0.01198585145175457,0.06228172034025192,0.011005843989551067,sigmoid,500,mse,0,30,20,50,Adam,<function <lambda> at 0x155199950>,0.0001
300,0.0992799624800682,0.12836329638957977,0.029142849147319794,0.0977497547864914,0.12707367539405823,0.027618765830993652,sigmoid,300,mse,0,30,30,30,sgd,<function <lambda> at 0x155199950>,0.001
300,0.15669980645179749,0.11561711132526398,0.03917406126856804,0.13766920566558838,0.09658670425415039,0.0325266532599926,elu,300,mae,0,10,30,10,sgd,<function <lambda> at 0x155199950>,0.001
300,0.05476740002632141,0.046017929911613464,0.005182443652302027,0.0642673671245575,0.05552127957344055,0.010611766017973423,sigmoid,300,mae,0,10,30,50,Adam,<function <lambda> at 0x155199950>,0.001
500,0.005024123005568981,0.0386282242834568,0.003292796667665243,0.012628661468625069,0.057387519627809525,0.010897018946707249,relu,500,mse,2,30,10,50,Adam,<function <lambda> at 0x155199950>,0.0001
300,0.15947020053863525,0.14910367131233215,0.07239978760480881,0.1425657868385315,0.1321994513273239,0.05770562216639519,sigmoid,300,mae,2,10,30,30,sgd,<function <lambda> at 0x155199950>,0.0001
500,0.0672953873872757,0.17694096267223358,0.0594363771378994,0.06271243840456009,0.17811867594718933,0.05485353246331215,sigmoid,500,mse,2,30,10,10,sgd,<function <lambda> at 0x155199950>,0.0001
300,0.006525438744574785,0.0577034093439579,0.006525438744574785,0.011336774565279484,0.07074558734893799,0.011336774565279484,relu,300,mse,0,30,0,10,sgd,<function <lambda> at 0x155199b00>,0.0005
500,0.03565724194049835,0.03565724194049835,0.003369912039488554,0.05197160691022873,0.05197160691022873,0.010526592843234539,relu,500,mae,0,20,30,50,Adam,<function <lambda> at 0x155199b00>,0.001
500,0.04017738252878189,0.040177375078201294,0.004066124092787504,0.05122845619916916,0.05122845619916916,0.010465455241501331,sigmoid,500,mae,1,30,10,10,Adam,<function <lambda> at 0x155199b00>,0.001
300,0.009360014460980892,0.05190538242459297,0.005281786900013685,0.015043281950056553,0.06453069299459457,0.010969923809170723,relu,300,mse,0,10,30,10,Adam,<function <lambda> at 0x155199950>,0.001
500,0.0032185933087021112,0.03852033242583275,0.0032185933087021112,0.011101679876446724,0.056338272988796234,0.011101679876446724,elu,500,mse,2,30,30,50,Adam,<function <lambda> at 0x155199b00>,0.0001
300,0.04046522453427315,0.036867860704660416,0.003971672151237726,0.05420996993780136,0.05061177536845207,0.010310356505215168,relu,300,mae,1,10,20,50,Adam,<function <lambda> at 0x155199950>,0.0001
500,0.5124531984329224,0.1457974761724472,0.06957831978797913,0.49620139598846436,0.12966974079608917,0.056058369576931,sigmoid,500,mae,2,30,0,30,sgd,<function <lambda> at 0x155199a70>,0.001
500,0.00854417122900486,0.048957858234643936,0.004976972006261349,0.014392388053238392,0.06159437820315361,0.010822531767189503,relu,500,mse,1,30,30,50,Adam,<function <lambda> at 0x155199950>,0.001
300,0.04002958908677101,0.04002958536148071,0.004073527175933123,0.05248379707336426,0.05248379707336426,0.010460755787789822,sigmoid,300,mae,1,20,0,10,Adam,<function <lambda> at 0x155199b00>,0.001
300,0.004108913242816925,0.04429829865694046,0.004108913242816925,0.011178153567016125,0.059578824788331985,0.011178153567016125,sigmoid,300,mse,1,30,20,30,Adam,<function <lambda> at 0x155199b00>,0.001
500,0.4865244925022125,0.14600278437137604,0.0691748559474945,0.46906155347824097,0.12865541875362396,0.056690461933612823,sigmoid,500,mae,1,20,20,30,sgd,<function <lambda> at 0x155199a70>,0.001
300,0.006228859536349773,0.05740809068083763,0.006228859536349773,0.011639488860964775,0.07030197978019714,0.011639488860964775,sigmoid,300,mse,0,20,0,30,sgd,<function <lambda> at 0x155199b00>,0.0005
500,0.04445091634988785,0.0352899506688118,0.0035780046600848436,0.05945185199379921,0.05028752610087395,0.010458672419190407,relu,500,mae,2,30,20,50,Adam,<function <lambda> at 0x155199a70>,0.0001
500,0.12490971386432648,0.10465068370103836,0.03072948008775711,0.10838013142347336,0.08812016248703003,0.02592039853334427,relu,500,mae,0,10,20,10,sgd,<function <lambda> at 0x155199a70>,0.0001
300,0.0033868481405079365,0.03946807235479355,0.0033868481405079365,0.010822025127708912,0.05605093017220497,0.010822025127708912,elu,300,mse,2,10,20,10,Adam,<function <lambda> at 0x155199b00>,0.0001
500,0.007691208738833666,0.05170227587223053,0.00519391568377614,0.01344793476164341,0.06400544941425323,0.010946058668196201,elu,500,mse,1,30,0,30,Adam,<function <lambda> at 0x155199950>,0.001
500,0.04637264832854271,0.03801697492599487,0.004073724616318941,0.05928869545459747,0.05093182995915413,0.010495612397789955,relu,500,mae,1,20,30,50,Adam,<function <lambda> at 0x155199a70>,0.0001
300,0.05831176042556763,0.04571615159511566,0.005082037299871445,0.0684116780757904,0.055822908878326416,0.010705109685659409,sigmoid,300,mae,0,10,20,10,Adam,<function <lambda> at 0x155199a70>,0.0005
500,0.0032793644350022078,0.038383401930332184,0.0032793644350022078,0.01110746804624796,0.05725569650530815,0.01110746804624796,elu,500,mse,0,20,0,50,Adam,<function <lambda> at 0x155199b00>,0.0001
500,0.002469619968906045,0.031128233298659325,0.002469619968906045,0.011413880623877048,0.05444256588816643,0.011413880623877048,relu,500,mse,1,30,30,50,Adam,<function <lambda> at 0x155199b00>,0.0001
300,0.5631262063980103,0.10948910564184189,0.035306792706251144,0.5451220870018005,0.09165427088737488,0.029069850221276283,relu,300,mae,0,30,30,50,sgd,<function <lambda> at 0x155199a70>,0.001
300,0.024038521572947502,0.05228963494300842,0.005391212180256844,0.029672319069504738,0.06296471506357193,0.01103950385004282,sigmoid,300,mse,2,10,20,30,Adam,<function <lambda> at 0x155199a70>,0.0001
500,0.01067302469164133,0.05227525532245636,0.005267242435365915,0.016397980973124504,0.06395306438207626,0.01097632385790348,elu,500,mse,2,30,10,50,Adam,<function <lambda> at 0x155199950>,0.001
500,0.03800521045923233,0.03800521045923233,0.0037572949659079313,0.05012645944952965,0.05012645944952965,0.01005525328218937,sigmoid,500,mae,1,10,0,50,Adam,<function <lambda> at 0x155199b00>,0.0005
500,0.1003558561205864,0.09592268615961075,0.02492831088602543,0.0851173922419548,0.08068327605724335,0.021563053131103516,elu,500,mae,0,10,20,30,sgd,<function <lambda> at 0x155199950>,0.0001
500,0.009663577191531658,0.05218329280614853,0.0053719887509942055,0.015304582193493843,0.06315707415342331,0.011020340956747532,elu,500,mse,0,20,30,10,Adam,<function <lambda> at 0x155199a70>,0.0005
500,0.0032052493188530207,0.03816165402531624,0.0032052493188530207,0.011188559234142303,0.056517597287893295,0.011188559234142303,elu,500,mse,2,20,30,50,Adam,<function <lambda> at 0x155199b00>,0.001
500,0.13520973920822144,0.051398664712905884,0.005849411711096764,0.14709918200969696,0.06330374628305435,0.010997006669640541,sigmoid,500,mae,0,30,0,10,sgd,<function <lambda> at 0x155199a70>,0.0005
500,0.45317980647087097,0.05660805106163025,0.006509521044790745,0.4598429203033447,0.06339108198881149,0.010624499060213566,elu,500,mae,1,20,20,50,sgd,<function <lambda> at 0x155199a70>,0.001
500,0.06595855951309204,0.04608801752328873,0.005132010672241449,0.07554499059915543,0.05565956234931946,0.010681510902941227,elu,500,mae,2,30,20,30,Adam,<function <lambda> at 0x155199a70>,0.001
300,0.07442839443683624,0.1422995626926422,0.03699091449379921,0.07195601612329483,0.14247208833694458,0.03451821953058243,elu,300,mse,2,10,10,30,sgd,<function <lambda> at 0x155199a70>,0.0001
300,0.039889857172966,0.039889857172966,0.003990191034972668,0.0517909973859787,0.0517909973859787,0.010551304556429386,sigmoid,300,mae,1,10,0,10,Adam,<function <lambda> at 0x155199b00>,0.0001
500,0.007816353812813759,0.05167852342128754,0.005219692829996347,0.013585020788013935,0.06406718492507935,0.010988680645823479,elu,500,mse,1,20,10,50,Adam,<function <lambda> at 0x155199950>,0.0005
