date,/m/0lbt3_0,/m/0lbt3,batch_id
2021-02-01,24.0,24.0,1
2021-02-02,47.0,47.0,1
2021-02-03,23.0,23.0,1
2021-02-04,62.0,62.0,1
2021-02-05,43.0,43.0,1
2021-02-06,58.0,58.0,1
2021-02-07,39.0,39.0,1
2021-02-08,53.0,53.0,1
2021-02-09,36.0,36.0,1
2021-02-10,35.0,35.0,1
2021-02-11,43.0,43.0,1
2021-02-12,12.0,12.0,1
2021-02-13,48.0,48.0,1
2021-02-14,48.0,48.0,1
2021-02-15,24.0,24.0,1
2021-02-16,31.0,31.0,1
2021-02-17,61.0,61.0,1
2021-02-18,61.0,61.0,1
2021-02-19,84.0,84.0,1
2021-02-20,88.0,88.0,1
2021-02-21,66.0,66.0,1
2021-02-22,34.0,34.0,1
2021-02-23,56.0,56.0,1
2021-02-24,56.0,56.0,1
2021-02-25,31.0,31.0,1
2021-02-26,37.0,37.0,1
2021-02-27,21.0,21.0,1
2021-02-28,40.0,40.0,1
2021-03-01,24.0,24.0,1
2021-03-02,37.0,37.0,1
2021-03-03,50.0,50.0,1
2021-03-04,29.0,29.0,1
2021-03-05,69.0,69.0,1
2021-03-06,42.0,42.0,1
2021-03-07,54.0,54.0,1
2021-03-08,12.0,12.0,1
2021-03-09,47.0,47.0,1
2021-03-10,30.0,30.0,1
2021-03-11,60.0,60.0,1
2021-03-12,31.0,31.0,1
2021-03-13,32.0,32.0,1
2021-03-14,51.0,51.0,1
2021-03-15,66.0,66.0,1
2021-03-16,88.0,88.0,1
2021-03-17,66.0,66.0,1
2021-03-18,61.0,61.0,1
2021-03-19,57.0,57.0,1
2021-03-20,42.0,42.0,1
2021-03-21,33.0,33.0,1
2021-03-22,66.0,66.0,1
2021-03-23,36.0,36.0,1
2021-03-24,30.0,30.0,1
2021-03-25,37.0,37.0,1
2021-03-26,57.0,57.0,1
2021-03-27,87.0,87.0,1
2021-03-28,100.0,100.0,1
2021-03-29,38.0,38.0,1
2021-03-30,46.0,46.0,1
2021-03-31,74.0,74.0,1
2021-04-01,51.0,51.0,1
2021-04-02,52.0,52.0,1
2021-04-03,84.0,84.0,1
2021-04-04,57.0,57.0,1
2021-04-05,19.0,19.0,1
2021-04-06,64.0,64.0,1
2021-04-07,42.0,42.0,1
2021-04-08,12.0,12.0,1
2021-04-09,50.0,50.0,1
2021-04-10,44.0,44.0,1
2021-04-11,32.0,32.0,1
2021-04-12,35.0,35.0,1
2021-04-13,50.0,50.0,1
2021-04-14,48.0,48.0,1
2021-04-15,43.0,43.0,1
2021-04-16,71.0,71.0,1
2021-04-17,28.0,28.0,1
2021-04-18,35.0,35.0,1
2021-04-19,65.0,65.0,1
2021-04-20,61.0,61.0,1
2021-04-21,62.0,62.0,1
2021-04-22,50.0,50.0,1
2021-04-23,59.0,59.0,1
2021-04-24,51.0,51.0,1
2021-04-25,35.0,35.0,1
2021-04-26,48.0,48.0,1
2021-04-27,56.0,56.0,1
2021-04-28,37.0,37.0,1
2021-04-29,42.0,42.0,1
2021-04-30,36.0,36.0,1
2021-05-01,47.0,47.0,1
2021-05-02,73.0,73.0,1
2021-05-03,35.0,35.0,1
2021-05-04,73.0,73.0,1
2021-05-05,58.0,58.0,1
2021-05-06,48.0,48.0,1
2021-05-07,43.0,43.0,1
2021-05-08,81.0,81.0,1
2021-05-09,58.0,58.0,1
2021-05-10,65.0,65.0,1
2021-05-11,76.0,76.0,1
2021-05-12,61.0,61.0,1
2021-05-13,32.0,32.0,1
2021-05-14,59.0,59.0,1
