date,/m/01b_21_0,/m/01b_21,batch_id
2021-02-01,69.0,69.0,1
2021-02-02,35.0,35.0,1
2021-02-03,46.0,46.0,1
2021-02-04,48.0,48.0,1
2021-02-05,30.0,30.0,1
2021-02-06,31.0,31.0,1
2021-02-07,38.0,38.0,1
2021-02-08,23.0,23.0,1
2021-02-09,24.0,24.0,1
2021-02-10,40.0,40.0,1
2021-02-11,30.0,30.0,1
2021-02-12,30.0,30.0,1
2021-02-13,13.0,13.0,1
2021-02-14,40.0,40.0,1
2021-02-15,46.0,46.0,1
2021-02-16,30.0,30.0,1
2021-02-17,42.0,42.0,1
2021-02-18,36.0,36.0,1
2021-02-19,38.0,38.0,1
2021-02-20,100.0,100.0,1
2021-02-21,43.0,43.0,1
2021-02-22,45.0,45.0,1
2021-02-23,12.0,12.0,1
2021-02-24,24.0,24.0,1
2021-02-25,43.0,43.0,1
2021-02-26,73.0,73.0,1
2021-02-27,27.0,27.0,1
2021-02-28,26.0,26.0,1
2021-03-01,35.0,35.0,1
2021-03-02,36.0,36.0,1
2021-03-03,67.0,67.0,1
2021-03-04,23.0,23.0,1
2021-03-05,49.0,49.0,1
2021-03-06,20.0,20.0,1
2021-03-07,65.0,65.0,1
2021-03-08,83.0,83.0,1
2021-03-09,69.0,69.0,1
2021-03-10,59.0,59.0,1
2021-03-11,59.0,59.0,1
2021-03-12,36.0,36.0,1
2021-03-13,70.0,70.0,1
2021-03-14,50.0,50.0,1
2021-03-15,51.0,51.0,1
2021-03-16,61.0,61.0,1
2021-03-17,29.0,29.0,1
2021-03-18,83.0,83.0,1
2021-03-19,56.0,56.0,1
2021-03-20,35.0,35.0,1
2021-03-21,45.0,45.0,1
2021-03-22,64.0,64.0,1
2021-03-23,53.0,53.0,1
2021-03-24,53.0,53.0,1
2021-03-25,48.0,48.0,1
2021-03-26,56.0,56.0,1
2021-03-27,85.0,85.0,1
2021-03-28,35.0,35.0,1
2021-03-29,74.0,74.0,1
2021-03-30,51.0,51.0,1
2021-03-31,46.0,46.0,1
2021-04-01,19.0,19.0,1
2021-04-02,51.0,51.0,1
2021-04-03,55.0,55.0,1
2021-04-04,63.0,63.0,1
2021-04-05,49.0,49.0,1
2021-04-06,39.0,39.0,1
2021-04-07,41.0,41.0,1
2021-04-08,54.0,54.0,1
2021-04-09,18.0,18.0,1
2021-04-10,55.0,55.0,1
2021-04-11,32.0,32.0,1
2021-04-12,63.0,63.0,1
2021-04-13,79.0,79.0,1
2021-04-14,24.0,24.0,1
2021-04-15,36.0,36.0,1
2021-04-16,44.0,44.0,1
2021-04-17,62.0,62.0,1
2021-04-18,14.0,14.0,1
2021-04-19,23.0,23.0,1
2021-04-20,30.0,30.0,1
2021-04-21,12.0,12.0,1
2021-04-22,25.0,25.0,1
2021-04-23,32.0,32.0,1
2021-04-24,50.0,50.0,1
2021-04-25,81.0,81.0,1
2021-04-26,24.0,24.0,1
2021-04-27,24.0,24.0,1
2021-04-28,24.0,24.0,1
2021-04-29,58.0,58.0,1
2021-04-30,47.0,47.0,1
2021-05-01,85.0,85.0,1
2021-05-02,13.0,13.0,1
2021-05-03,46.0,46.0,1
2021-05-04,27.0,27.0,1
2021-05-05,39.0,39.0,1
2021-05-06,29.0,29.0,1
2021-05-07,30.0,30.0,1
2021-05-08,33.0,33.0,1
2021-05-09,35.0,35.0,1
2021-05-10,23.0,23.0,1
2021-05-11,40.0,40.0,1
2021-05-12,83.0,83.0,1
2021-05-13,62.0,62.0,1
2021-05-14,32.0,32.0,1
