date,/m/0b76bty_0,/m/0b76bty,batch_id
2021-02-01,66.0,66.0,1
2021-02-02,58.0,58.0,1
2021-02-03,16.0,16.0,1
2021-02-04,17.0,17.0,1
2021-02-05,34.0,34.0,1
2021-02-06,18.0,18.0,1
2021-02-07,63.0,63.0,1
2021-02-08,25.0,25.0,1
2021-02-09,25.0,25.0,1
2021-02-10,8.0,8.0,1
2021-02-11,8.0,8.0,1
2021-02-12,34.0,34.0,1
2021-02-13,39.0,39.0,1
2021-02-14,39.0,39.0,1
2021-02-15,33.0,33.0,1
2021-02-16,17.0,17.0,1
2021-02-17,43.0,43.0,1
2021-02-18,68.0,68.0,1
2021-02-19,45.0,45.0,1
2021-02-20,20.0,20.0,1
2021-02-21,41.0,41.0,1
2021-02-22,32.0,32.0,1
2021-02-23,26.0,26.0,1
2021-02-24,17.0,17.0,1
2021-02-25,17.0,17.0,1
2021-02-26,26.0,26.0,1
2021-02-27,29.0,29.0,1
2021-02-28,9.0,9.0,1
2021-03-01,42.0,42.0,1
2021-03-02,0.0,0.0,1
2021-03-03,26.0,26.0,1
2021-03-04,49.0,49.0,1
2021-03-05,35.0,35.0,1
2021-03-06,29.0,29.0,1
2021-03-07,28.0,28.0,1
2021-03-08,8.0,8.0,1
2021-03-09,83.0,83.0,1
2021-03-10,34.0,34.0,1
2021-03-11,34.0,34.0,1
2021-03-12,26.0,26.0,1
2021-03-13,54.0,54.0,1
2021-03-14,53.0,53.0,1
2021-03-15,13.0,13.0,1
2021-03-16,51.0,51.0,1
2021-03-17,50.0,50.0,1
2021-03-18,51.0,51.0,1
2021-03-19,35.0,35.0,1
2021-03-20,59.0,59.0,1
2021-03-21,55.0,55.0,1
2021-03-22,25.0,25.0,1
2021-03-23,50.0,50.0,1
2021-03-24,17.0,17.0,1
2021-03-25,35.0,35.0,1
2021-03-26,18.0,18.0,1
2021-03-27,47.0,47.0,1
2021-03-28,30.0,30.0,1
2021-03-29,44.0,44.0,1
2021-03-30,64.0,64.0,1
2021-03-31,47.0,47.0,1
2021-04-01,9.0,9.0,1
2021-04-02,100.0,100.0,1
2021-04-03,39.0,39.0,1
2021-04-04,10.0,10.0,1
2021-04-05,26.0,26.0,1
2021-04-06,16.0,16.0,1
2021-04-07,17.0,17.0,1
2021-04-08,60.0,60.0,1
2021-04-09,35.0,35.0,1
2021-04-10,9.0,9.0,1
2021-04-11,27.0,27.0,1
2021-04-12,25.0,25.0,1
2021-04-13,17.0,17.0,1
2021-04-14,17.0,17.0,1
2021-04-15,0.0,0.0,1
2021-04-16,9.0,9.0,1
2021-04-17,0.0,0.0,1
2021-04-18,10.0,10.0,1
2021-04-19,16.0,16.0,1
2021-04-20,34.0,34.0,1
2021-04-21,26.0,26.0,1
2021-04-22,35.0,35.0,1
2021-04-23,27.0,27.0,1
2021-04-24,41.0,41.0,1
2021-04-25,39.0,39.0,1
2021-04-26,67.0,67.0,1
2021-04-27,44.0,44.0,1
2021-04-28,35.0,35.0,1
2021-04-29,25.0,25.0,1
2021-04-30,59.0,59.0,1
2021-05-01,47.0,47.0,1
2021-05-02,9.0,9.0,1
2021-05-03,33.0,33.0,1
2021-05-04,47.0,47.0,1
2021-05-05,40.0,40.0,1
2021-05-06,25.0,25.0,1
2021-05-07,35.0,35.0,1
2021-05-08,38.0,38.0,1
2021-05-09,30.0,30.0,1
2021-05-10,17.0,17.0,1
2021-05-11,33.0,33.0,1
2021-05-12,42.0,42.0,1
2021-05-13,18.0,18.0,1
2021-05-14,27.0,27.0,1
