date,/m/05w_j_0,/m/05w_j,batch_id
2021-02-01,43.0,43.0,1
2021-02-02,29.0,29.0,1
2021-02-03,19.0,19.0,1
2021-02-04,20.0,20.0,1
2021-02-05,49.0,49.0,1
2021-02-06,26.0,26.0,1
2021-02-07,16.0,16.0,1
2021-02-08,43.0,43.0,1
2021-02-09,34.0,34.0,1
2021-02-10,10.0,10.0,1
2021-02-11,39.0,39.0,1
2021-02-12,30.0,30.0,1
2021-02-13,22.0,22.0,1
2021-02-14,22.0,22.0,1
2021-02-15,38.0,38.0,1
2021-02-16,35.0,35.0,1
2021-02-17,34.0,34.0,1
2021-02-18,15.0,15.0,1
2021-02-19,16.0,16.0,1
2021-02-20,6.0,6.0,1
2021-02-21,12.0,12.0,1
2021-02-22,32.0,32.0,1
2021-02-23,45.0,45.0,1
2021-02-24,20.0,20.0,1
2021-02-25,20.0,20.0,1
2021-02-26,40.0,40.0,1
2021-02-27,0.0,0.0,1
2021-02-28,27.0,27.0,1
2021-03-01,10.0,10.0,1
2021-03-02,20.0,20.0,1
2021-03-03,20.0,20.0,1
2021-03-04,14.0,14.0,1
2021-03-05,36.0,36.0,1
2021-03-06,28.0,28.0,1
2021-03-07,38.0,38.0,1
2021-03-08,24.0,24.0,1
2021-03-09,29.0,29.0,1
2021-03-10,44.0,44.0,1
2021-03-11,34.0,34.0,1
2021-03-12,30.0,30.0,1
2021-03-13,16.0,16.0,1
2021-03-14,26.0,26.0,1
2021-03-15,34.0,34.0,1
2021-03-16,59.0,59.0,1
2021-03-17,53.0,53.0,1
2021-03-18,39.0,39.0,1
2021-03-19,46.0,46.0,1
2021-03-20,0.0,0.0,1
2021-03-21,48.0,48.0,1
2021-03-22,44.0,44.0,1
2021-03-23,29.0,29.0,1
2021-03-24,34.0,34.0,1
2021-03-25,65.0,65.0,1
2021-03-26,51.0,51.0,1
2021-03-27,27.0,27.0,1
2021-03-28,23.0,23.0,1
2021-03-29,41.0,41.0,1
2021-03-30,64.0,64.0,1
2021-03-31,38.0,38.0,1
2021-04-01,36.0,36.0,1
2021-04-02,42.0,42.0,1
2021-04-03,11.0,11.0,1
2021-04-04,12.0,12.0,1
2021-04-05,51.0,51.0,1
2021-04-06,23.0,23.0,1
2021-04-07,48.0,48.0,1
2021-04-08,40.0,40.0,1
2021-04-09,20.0,20.0,1
2021-04-10,30.0,30.0,1
2021-04-11,31.0,31.0,1
2021-04-12,52.0,52.0,1
2021-04-13,40.0,40.0,1
2021-04-14,49.0,49.0,1
2021-04-15,30.0,30.0,1
2021-04-16,47.0,47.0,1
2021-04-17,45.0,45.0,1
2021-04-18,28.0,28.0,1
2021-04-19,91.0,91.0,1
2021-04-20,54.0,54.0,1
2021-04-21,20.0,20.0,1
2021-04-22,46.0,46.0,1
2021-04-23,37.0,37.0,1
2021-04-24,35.0,35.0,1
2021-04-25,39.0,39.0,1
2021-04-26,68.0,68.0,1
2021-04-27,66.0,66.0,1
2021-04-28,90.0,90.0,1
2021-04-29,53.0,53.0,1
2021-04-30,83.0,83.0,1
2021-05-01,32.0,32.0,1
2021-05-02,43.0,43.0,1
2021-05-03,100.0,100.0,1
2021-05-04,96.0,96.0,1
2021-05-05,79.0,79.0,1
2021-05-06,53.0,53.0,1
2021-05-07,80.0,80.0,1
2021-05-08,54.0,54.0,1
2021-05-09,76.0,76.0,1
2021-05-10,96.0,96.0,1
2021-05-11,99.0,99.0,1
2021-05-12,93.0,93.0,1
2021-05-13,98.0,98.0,1
2021-05-14,69.0,69.0,1
