date,/m/01b_06_0,/m/01b_06,batch_id
2021-02-01,82.0,82.0,1
2021-02-02,71.0,71.0,1
2021-02-03,74.0,74.0,1
2021-02-04,63.0,63.0,1
2021-02-05,60.0,60.0,1
2021-02-06,56.0,56.0,1
2021-02-07,73.0,73.0,1
2021-02-08,63.0,63.0,1
2021-02-09,67.0,67.0,1
2021-02-10,56.0,56.0,1
2021-02-11,62.0,62.0,1
2021-02-12,59.0,59.0,1
2021-02-13,48.0,48.0,1
2021-02-14,66.0,66.0,1
2021-02-15,79.0,79.0,1
2021-02-16,57.0,57.0,1
2021-02-17,81.0,81.0,1
2021-02-18,60.0,60.0,1
2021-02-19,85.0,85.0,1
2021-02-20,46.0,46.0,1
2021-02-21,65.0,65.0,1
2021-02-22,66.0,66.0,1
2021-02-23,70.0,70.0,1
2021-02-24,69.0,69.0,1
2021-02-25,72.0,72.0,1
2021-02-26,61.0,61.0,1
2021-02-27,71.0,71.0,1
2021-02-28,78.0,78.0,1
2021-03-01,92.0,92.0,1
2021-03-02,69.0,69.0,1
2021-03-03,76.0,76.0,1
2021-03-04,68.0,68.0,1
2021-03-05,63.0,63.0,1
2021-03-06,61.0,61.0,1
2021-03-07,60.0,60.0,1
2021-03-08,90.0,90.0,1
2021-03-09,78.0,78.0,1
2021-03-10,67.0,67.0,1
2021-03-11,59.0,59.0,1
2021-03-12,73.0,73.0,1
2021-03-13,68.0,68.0,1
2021-03-14,72.0,72.0,1
2021-03-15,82.0,82.0,1
2021-03-16,80.0,80.0,1
2021-03-17,100.0,100.0,1
2021-03-18,83.0,83.0,1
2021-03-19,81.0,81.0,1
2021-03-20,84.0,84.0,1
2021-03-21,79.0,79.0,1
2021-03-22,90.0,90.0,1
2021-03-23,76.0,76.0,1
2021-03-24,79.0,79.0,1
2021-03-25,61.0,61.0,1
2021-03-26,85.0,85.0,1
2021-03-27,59.0,59.0,1
2021-03-28,75.0,75.0,1
2021-03-29,69.0,69.0,1
2021-03-30,87.0,87.0,1
2021-03-31,80.0,80.0,1
2021-04-01,67.0,67.0,1
2021-04-02,57.0,57.0,1
2021-04-03,78.0,78.0,1
2021-04-04,60.0,60.0,1
2021-04-05,75.0,75.0,1
2021-04-06,68.0,68.0,1
2021-04-07,74.0,74.0,1
2021-04-08,76.0,76.0,1
2021-04-09,74.0,74.0,1
2021-04-10,55.0,55.0,1
2021-04-11,73.0,73.0,1
2021-04-12,47.0,47.0,1
2021-04-13,78.0,78.0,1
2021-04-14,68.0,68.0,1
2021-04-15,63.0,63.0,1
2021-04-16,63.0,63.0,1
2021-04-17,68.0,68.0,1
2021-04-18,57.0,57.0,1
2021-04-19,65.0,65.0,1
2021-04-20,73.0,73.0,1
2021-04-21,76.0,76.0,1
2021-04-22,74.0,74.0,1
2021-04-23,70.0,70.0,1
2021-04-24,55.0,55.0,1
2021-04-25,67.0,67.0,1
2021-04-26,69.0,69.0,1
2021-04-27,68.0,68.0,1
2021-04-28,53.0,53.0,1
2021-04-29,73.0,73.0,1
2021-04-30,56.0,56.0,1
2021-05-01,51.0,51.0,1
2021-05-02,59.0,59.0,1
2021-05-03,66.0,66.0,1
2021-05-04,58.0,58.0,1
2021-05-05,63.0,63.0,1
2021-05-06,64.0,64.0,1
2021-05-07,53.0,53.0,1
2021-05-08,79.0,79.0,1
2021-05-09,68.0,68.0,1
2021-05-10,76.0,76.0,1
2021-05-11,63.0,63.0,1
2021-05-12,62.0,62.0,1
2021-05-13,66.0,66.0,1
2021-05-14,57.0,57.0,1
