date,/g/11j2cc_qll_0,/g/11j2cc_qll,batch_id
2021-02-01,35.0,35.0,1
2021-02-02,35.0,35.0,1
2021-02-03,32.0,32.0,1
2021-02-04,34.0,34.0,1
2021-02-05,39.0,39.0,1
2021-02-06,32.0,32.0,1
2021-02-07,29.0,29.0,1
2021-02-08,30.0,30.0,1
2021-02-09,29.0,29.0,1
2021-02-10,28.0,28.0,1
2021-02-11,27.0,27.0,1
2021-02-12,28.0,28.0,1
2021-02-13,26.0,26.0,1
2021-02-14,27.0,27.0,1
2021-02-15,25.0,25.0,1
2021-02-16,31.0,31.0,1
2021-02-17,30.0,30.0,1
2021-02-18,31.0,31.0,1
2021-02-19,25.0,25.0,1
2021-02-20,27.0,27.0,1
2021-02-21,30.0,30.0,1
2021-02-22,29.0,29.0,1
2021-02-23,31.0,31.0,1
2021-02-24,35.0,35.0,1
2021-02-25,41.0,41.0,1
2021-02-26,40.0,40.0,1
2021-02-27,34.0,34.0,1
2021-02-28,35.0,35.0,1
2021-03-01,35.0,35.0,1
2021-03-02,35.0,35.0,1
2021-03-03,38.0,38.0,1
2021-03-04,35.0,35.0,1
2021-03-05,46.0,46.0,1
2021-03-06,41.0,41.0,1
2021-03-07,34.0,34.0,1
2021-03-08,38.0,38.0,1
2021-03-09,42.0,42.0,1
2021-03-10,41.0,41.0,1
2021-03-11,39.0,39.0,1
2021-03-12,38.0,38.0,1
2021-03-13,37.0,37.0,1
2021-03-14,37.0,37.0,1
2021-03-15,40.0,40.0,1
2021-03-16,44.0,44.0,1
2021-03-17,41.0,41.0,1
2021-03-18,55.0,55.0,1
2021-03-19,60.0,60.0,1
2021-03-20,51.0,51.0,1
2021-03-21,49.0,49.0,1
2021-03-22,58.0,58.0,1
2021-03-23,57.0,57.0,1
2021-03-24,100.0,100.0,1
2021-03-25,68.0,68.0,1
2021-03-26,56.0,56.0,1
2021-03-27,45.0,45.0,1
2021-03-28,45.0,45.0,1
2021-03-29,44.0,44.0,1
2021-03-30,43.0,43.0,1
2021-03-31,53.0,53.0,1
2021-04-01,47.0,47.0,1
2021-04-02,39.0,39.0,1
2021-04-03,42.0,42.0,1
2021-04-04,36.0,36.0,1
2021-04-05,42.0,42.0,1
2021-04-06,44.0,44.0,1
2021-04-07,41.0,41.0,1
2021-04-08,50.0,50.0,1
2021-04-09,40.0,40.0,1
2021-04-10,37.0,37.0,1
2021-04-11,34.0,34.0,1
2021-04-12,44.0,44.0,1
2021-04-13,42.0,42.0,1
2021-04-14,65.0,65.0,1
2021-04-15,55.0,55.0,1
2021-04-16,43.0,43.0,1
2021-04-17,45.0,45.0,1
2021-04-18,47.0,47.0,1
2021-04-19,52.0,52.0,1
2021-04-20,67.0,67.0,1
2021-04-21,44.0,44.0,1
2021-04-22,49.0,49.0,1
2021-04-23,48.0,48.0,1
2021-04-24,42.0,42.0,1
2021-04-25,40.0,40.0,1
2021-04-26,46.0,46.0,1
2021-04-27,41.0,41.0,1
2021-04-28,40.0,40.0,1
2021-04-29,41.0,41.0,1
2021-04-30,43.0,43.0,1
2021-05-01,45.0,45.0,1
2021-05-02,40.0,40.0,1
2021-05-03,43.0,43.0,1
2021-05-04,42.0,42.0,1
2021-05-05,41.0,41.0,1
2021-05-06,47.0,47.0,1
2021-05-07,48.0,48.0,1
2021-05-08,37.0,37.0,1
2021-05-09,37.0,37.0,1
2021-05-10,49.0,49.0,1
2021-05-11,49.0,49.0,1
2021-05-12,44.0,44.0,1
2021-05-13,39.0,39.0,1
2021-05-14,43.0,43.0,1
