walk,MAE(t+1),MSE(t+1),MAE(t+2),MSE(t+2),MAE(t+3),MSE(t+3),MAE(t+4),MSE(t+4),MAE(t+5),MSE(t+5),MAE(t+6),MSE(t+6),MAE(t+7),MSE(t+7),MAE(t+8),MSE(t+8),MAE(t+9),MSE(t+9),MAE(t+10),MSE(t+10),MAE(t+11),MSE(t+11),MAE(t+12),MSE(t+12),MAE(t+13),MSE(t+13),MAE(t+14),MSE(t+14),MAE(t+15),MSE(t+15),MAE(t+16),MSE(t+16),MAE(t+17),MSE(t+17),MAE(t+18),MSE(t+18),MAE(t+19),MSE(t+19),MAE(t+20),MSE(t+20),nb_test_datapoints,days_train,days_valid,days_test
walk 1,85.65664181245283,15312.080154106048,101.62278232574454,20944.41506816792,117.15160973550867,28259.28985824334,132.127176528441,36991.02161285852,146.4312128351342,46882.788331783166,159.93183425642695,57711.71703671584,172.7126069438137,69335.70229276929,184.61556919603368,81508.81932252692,195.77256779285702,94016.80435089777,206.141363120622,106664.66804137593,215.74795446257656,119261.66171439254,224.63686006557867,131694.33814475435,232.85543562887125,143921.62342938414,240.47507574385486,155872.2836369727,247.58233147180843,167476.56886261122,254.1810931531539,178638.34146051682,260.3536326781564,189413.7994099736,266.1290257799453,199781.4573996987,271.5881284089809,209822.1840609039,276.8857898905657,219506.40905773488,690.0,250.0,10.0,30.0
walk 2,7.427812938018867,106.96661558542911,14.148310242331066,397.9376261086861,20.81453110278269,869.0294798960128,27.367905810654275,1513.0218656759894,33.864468255052884,2328.7007723583447,40.19232158937316,3311.625010168743,46.3163765474876,4446.571453890871,52.38058340890064,5731.045993462549,58.37225514287535,7169.099570663378,64.40326776998135,8760.622813836198,70.54343389428175,10512.869352641765,76.79901286770836,12423.76643800614,83.19593333210756,14516.419835545885,89.70921602900724,16785.3537767356,96.3654088227645,19214.78116346227,102.95754806329005,21782.989780989075,109.46955625640678,24471.11516110848,115.8894077514269,27298.56135464572,122.20242168513393,30218.230063281706,128.23782559112487,33140.684853733575,690.0,280.0,10.0,30.0
walk 3,11.18974524393338,245.4316404011763,19.54054902828999,749.6803614786182,27.719065654746757,1544.5200597143323,35.62948163271444,2581.1687838110383,43.228381631981506,3816.00614828424,50.631026392397644,5210.950978186336,57.85860943527692,6732.806253258488,64.65902413630829,8334.377692707832,71.14064324104514,9987.417298287595,77.19525696021923,11648.275653766936,82.97366096386004,13296.346204814023,88.48637763234645,14913.314826087106,93.6753328816984,16452.202460651253,98.55814837975036,17887.34280620215,103.26860483299878,19210.57051334966,107.77191635195027,20445.06717224936,112.05638920248917,21625.045634256934,116.21394532955955,22740.865207893046,120.15887338389525,23789.619124668057,123.81793074834918,24801.546108248138,690.0,310.0,10.0,30.0
walk 4,8.255419454317924,177.64486065423037,15.61442486938732,702.4193984735883,23.064250160991293,1621.6654830935868,30.678999748782857,2983.5733408198093,38.468558863922176,4854.522656099586,46.38176331450976,7262.993720712118,54.38743678501674,10243.705042064752,62.44043813511945,13836.760262397978,70.66362711588548,18083.00079566696,79.05034970743564,23027.059368501465,87.52861068441263,28668.536944662974,96.1116343053972,35039.41836041515,104.71392154417182,42114.77974812343,113.45243107892477,49898.17030110339,122.2427033292088,58411.079072959204,131.13711327973368,67710.26098104136,140.12240044572087,77832.23472324287,149.15728782511647,88709.38225797578,158.1651028587704,100227.96678104515,167.12286686235825,112428.13090024916,690.0,340.0,10.0,30.0
walk 5,15.463057855641626,758.6660822293162,26.008181127702233,2641.0819217689705,37.33214644911866,5995.501183860429,50.05955927120232,10938.164483935474,63.86701249780121,17468.864720373596,77.42136079776364,25363.46510884043,90.9166998537431,34636.49710171466,104.01918631606965,45003.04291568724,116.8126640082887,56288.336103888934,129.10924814354559,68032.48306080574,141.0036580814338,79935.19878560529,152.6325395003609,92116.60290378863,164.52539597979242,104832.39252664635,177.43378154683558,118713.5540048396,190.4337819259359,133435.5541381543,202.95086143920142,148119.35407711103,214.27694744797228,162316.34137592252,224.05955557497396,175430.96981508692,233.18688486229559,187650.45992437904,240.88564262627074,198571.28361303857,92.0,370.0,10.0,4.0
mean,25.598535460872924,3320.15787059524,35.38684951869103,5087.106875199557,45.21632062062961,7658.001212961541,55.17262459835897,11001.390017420166,65.1719268167784,15070.176525779787,74.91166127009424,19772.150370924694,84.43834591306761,25079.056428739612,93.62296023848634,30882.80923735651,102.55235146019034,37108.931623880926,111.17989714036075,43626.621787657255,119.55946361731294,50334.92260042332,127.73328487427833,57237.48813461027,135.7932038733283,64367.48360007021,143.92573055567456,71831.34090517068,151.97856607654327,79549.71075010733,159.79970645746585,87339.20269438151,167.2557852061491,95131.7072609009,174.28984445220445,102792.24720706003,181.0602822398152,110341.69199085557,187.39001114373374,117689.61090660086,570.4,310.0,10.0,24.8
