walk,MAE(t+1),MSE(t+1),MAE(t+2),MSE(t+2),MAE(t+3),MSE(t+3),MAE(t+4),MSE(t+4),MAE(t+5),MSE(t+5),MAE(t+6),MSE(t+6),MAE(t+7),MSE(t+7),MAE(t+8),MSE(t+8),MAE(t+9),MSE(t+9),MAE(t+10),MSE(t+10),MAE(t+11),MSE(t+11),MAE(t+12),MSE(t+12),MAE(t+13),MSE(t+13),MAE(t+14),MSE(t+14),MAE(t+15),MSE(t+15),MAE(t+16),MSE(t+16),MAE(t+17),MSE(t+17),MAE(t+18),MSE(t+18),MAE(t+19),MSE(t+19),MAE(t+20),MSE(t+20),nb_test_datapoints,days_train,days_valid,days_test
walk 1,5.946703005730951,87.15483979217525,10.001578022410039,227.16759503898368,7.796084232070327,132.7522178733865,9.532005937575642,200.70017341847503,12.332685495151004,305.4058765479977,11.443159658778043,301.1152270868723,12.27160593346533,313.77937538195954,16.632579313952853,564.2317596109353,14.125380054082303,432.89281948597096,16.732685606073638,588.9914972424568,16.22422804259859,562.1416570688988,17.839492950880018,651.2018009798936,18.62195821409394,724.2341398646283,21.161087190427708,897.9854516402651,22.771819493105156,1054.081223361307,23.24367027736847,1090.7152698261482,22.748638295998145,1060.326417969334,23.462589912264615,1112.459561602555,24.700591600798557,1215.629740858185,25.465497184234767,1283.7901284016464,690.0,250.0,10.0,30.0
walk 2,4.947933248759053,47.68471492592021,5.798667054535441,68.89847206932227,7.496404126258735,102.9600930655923,6.95732612686991,87.11924121452401,7.765533082578974,105.56450925690568,8.81559598273124,152.52742167483686,10.116170193245688,208.04153743565718,14.0729882770891,403.21407770668134,11.812985418764706,274.07307121735556,12.46331134553281,309.85215353410024,13.522414095505429,328.3381354806494,15.248932704730572,426.46980575896424,16.21369771695779,491.73568154046444,16.59381041244197,469.7224246977623,17.375983575584975,549.4608461486376,18.513347918399862,573.9594701501977,19.143825639145714,626.4536824778428,19.27352980197586,629.0455955969456,20.363883225443935,721.2543889329322,21.02911450292752,795.8464588989588,690.0,280.0,10.0,30.0
walk 3,3.1308287392491874,18.682858802739887,7.354151492681567,117.24486958604197,5.850052507422232,75.24021321632239,6.088514985751903,78.7393297304088,7.719766845959807,126.18988788618583,8.173124836246423,148.68707036825631,9.642063074575953,207.17250300325284,9.520684847278876,208.78414143223713,9.821775933082064,214.48392567258338,9.737521064602321,223.9436240254,10.52017098406087,256.58589092638744,11.127601170391767,279.45768527739415,10.551345259407782,265.6899318498441,10.834743327334301,283.520429889375,11.948263196372585,337.56980415207977,11.860037537983482,327.52214890503035,12.248091452857222,364.13039081866077,12.750596748030214,391.63017026567314,12.998075312018145,400.4051090586702,12.790334195182444,395.4540006894534,690.0,310.0,10.0,30.0
walk 4,5.678041462634157,73.60111582236712,5.274082776026383,62.75927427787741,6.183265361998143,98.07973823886896,7.01005816427262,118.86900715654679,7.423890573119528,139.04701802002072,10.217832864935104,285.33251352659505,10.265565876746031,301.1859330629393,10.43003476962416,305.703707949357,15.44786571850442,634.0657529154474,13.008112609954104,484.95158567832186,13.161765781208485,529.6879537987973,13.730613363332148,561.9020441725562,17.210512513061897,886.3807809550698,17.002452576182037,865.7994828084115,17.15651076846983,838.4275021703276,18.09790752464695,952.9576480318401,21.01007689999314,1267.211722900477,21.38609712638471,1252.7931810775597,24.539476522377583,1608.2614063382005,26.593986655151635,1967.0343018271342,690.0,340.0,10.0,30.0
walk 5,6.4650731927119445,125.4570001511003,10.121838189059906,335.4051771046925,11.146011742375652,411.57446071592113,17.230775253372904,815.5345303212134,12.169332930760353,431.4081631617292,13.915822680322279,566.7681887764836,14.306320306769813,490.366243386998,15.992553074167384,703.612411596411,18.29881358109646,870.5085082169788,16.776982079751743,632.5003075908995,19.567450628517573,852.8756710789219,17.006850665400492,615.0070439767794,18.861862546908934,793.011342254758,18.217269521692522,662.2160547615304,18.71406758497961,668.051920749829,23.078652398186442,1087.7349642459353,23.416895145955298,1032.0551063832784,23.354399575950207,1065.7487562287,25.730217959569863,1261.3311136477835,28.268081726494803,1709.9936480871436,92.0,370.0,10.0,4.0
mean,5.233715929817058,70.51610589886056,7.710063506942667,162.29507761538358,7.694363594025018,164.12134462201826,9.363736093568596,260.1924563682336,9.482241785513933,221.52309097456782,10.513107204602617,290.8860842866088,11.320345076960562,304.1091184541614,13.329768056422475,437.1092196591244,13.90136414110599,485.2048155016672,13.743722541182922,448.0478336142357,14.599205906378192,505.92586167073097,14.990698170947002,506.8076760331176,16.291875250086072,632.2103752929529,16.761872605615707,635.8487687594688,17.593328923702433,689.5182593164362,18.958723131317043,806.5779002318303,19.713505486789906,870.0354641099186,20.04544263292112,890.3354529542867,21.666448924041617,1041.3763517671543,22.829402852798232,1230.4237075808674,570.4,310.0,10.0,24.8
