walk,MAE(t+1),MSE(t+1),MAE(t+2),MSE(t+2),MAE(t+3),MSE(t+3),MAE(t+4),MSE(t+4),MAE(t+5),MSE(t+5),MAE(t+6),MSE(t+6),MAE(t+7),MSE(t+7),MAE(t+8),MSE(t+8),MAE(t+9),MSE(t+9),MAE(t+10),MSE(t+10),MAE(t+11),MSE(t+11),MAE(t+12),MSE(t+12),MAE(t+13),MSE(t+13),MAE(t+14),MSE(t+14),MAE(t+15),MSE(t+15),MAE(t+16),MSE(t+16),MAE(t+17),MSE(t+17),MAE(t+18),MSE(t+18),MAE(t+19),MSE(t+19),MAE(t+20),MSE(t+20),nb_test_datapoints,days_train,days_valid,days_test,epochs
walk 1,3.4341760937712573,33.63041200117177,4.94656417034065,69.66072898327738,6.35974011754002,119.09923044252025,7.87581816899048,188.76750560041063,9.189679462253457,251.52955763489607,10.655931281041019,333.53988735401504,12.035324252428259,427.4028281063552,12.472345757164355,470.0683748334549,12.42643859166513,450.24332904333346,12.764516634603774,469.2917225773964,13.438514578892734,554.7920395411262,13.667702862027232,561.7109258453919,13.270207365077406,484.3587148888866,13.964125707566229,558.8662654475002,13.503836823073698,485.3159153644453,13.41389726058621,479.50346014553696,13.429619931185329,476.0385142213902,13.228581954476539,461.29576973523723,13.733116683708683,527.4072018108618,12.830797236003207,431.1079389731949,690.0,220.0,30.0,30.0,5000.0
walk 2,2.7459207203567986,17.296137317954457,4.183193605829039,39.21937347415167,4.856640421400348,47.428720396440006,5.9750829541357735,71.11285143995704,7.03153801265618,97.5455349038183,8.256130643151154,134.31647236168038,9.51163027776602,177.75518812504095,10.273694405994735,207.93993821437599,10.93860176274896,256.91091722150185,11.463430413119319,289.1614983381915,11.940581044076534,323.235767849225,12.427673410586479,360.68612454739406,12.871061826115529,401.5354652335945,12.830892268411024,393.0409624782094,13.268494473921052,456.22706719190313,13.121415349571071,440.35913290604816,13.394725359211957,499.04946436357284,13.51962126389949,521.6718322358654,13.504135521296533,534.6275547769009,13.12936624845964,498.28069472417315,690.0,250.0,30.0,30.0,5000.0
walk 3,3.400057129956024,24.175074405622375,5.432284909395759,63.765421486910775,6.349545853935747,87.52780359160256,7.1784490141605,121.10479742113357,8.595820631392268,181.69455880926589,9.45516220299523,230.469387930314,10.372174404960278,309.2103148703203,10.605051777656852,325.67800769551184,10.916659190535256,365.8431835990756,11.34113259473527,415.3798646103339,11.892021659487094,498.6708110457179,12.336252514591463,551.5353342642687,12.4743718173013,573.8705374819491,12.36691668306826,550.0722803539751,12.99222794793714,624.1597242845926,13.202654461958723,643.9425271123265,13.142990505639034,613.9764022579731,13.566247907344149,675.2003372246022,13.649416992324284,691.1824864240774,13.481700951491879,644.8579471081257,690.0,280.0,30.0,30.0,1263.0
walk 4,2.7933837554533247,16.231450611330242,4.4602151368126695,41.967132876439244,5.278656137788594,56.08585882350316,6.090969880138024,75.09771655961751,7.415496072017396,113.241838286426,7.911307400129508,133.12632350776326,8.670670794343916,162.96890563036925,8.588067551021515,164.87593763375324,8.76915640271198,178.15758942085432,9.017302334756742,189.57258564683715,9.081195081390948,189.5511658899667,9.211034365960513,196.54028792369587,9.396950809524954,209.23899323307904,9.525636648336398,214.667030091066,9.571153510249792,224.6088911189307,9.70106268570205,242.17146643332234,9.822932974984548,261.9161675836635,9.822365684427638,265.22343727534235,10.109086422940548,284.1583357269718,9.98219759132555,291.3438901711745,690.0,310.0,30.0,30.0,1211.0
walk 5,3.3682821710424333,24.187595316975475,4.516338461090273,41.02642819318299,5.588089056087052,67.02877275233251,6.646453115495227,96.82875733185415,7.806995837258927,135.4736774222826,8.716922829674191,169.48476281485944,9.450912955892134,212.0544663788823,9.720375769569179,223.1953906242783,9.955240468263984,235.2985138849553,10.431535683028539,270.6739119312896,10.76808841079047,291.2326415103457,11.121185244595925,323.2118506111701,11.379803615262738,345.4682120608793,11.468907746041541,346.81360920456285,11.766150325648733,383.44013146636325,12.116602412591973,448.405613600667,11.978352113238182,434.6626010135896,12.373989677563955,496.3836691429574,12.524233708362532,524.822760625258,12.454064311197428,506.5679823611298,690.0,340.0,30.0,30.0,1324.0
walk 6,3.9603185471493734,36.65922146968377,4.712313451993831,47.07474630138751,6.105538644176009,85.97245980726045,7.386391689281027,138.91221217772593,8.257513224941036,182.90496843475043,8.728900404197077,186.396139140312,10.380244698812525,288.03882668996476,9.991934355459707,263.91198959647625,11.529844610492294,392.4942542292851,12.368663973401882,467.687428281572,13.25178521453662,567.338840145935,14.509686054613349,708.664779459165,14.213630624477977,688.654707873054,16.677626655440896,977.2347308188416,16.400183310079225,948.8256459870377,18.527685732562077,1229.2487957135527,19.295086191213827,1370.9517604959738,18.540839525052764,1301.1534007182213,20.490808836310734,1612.2970529210031,21.120943072633068,1728.3086708857968,414.0,370.0,30.0,18.0,1296.0
mean,3.2836897362882023,25.363315187123018,4.708484955910369,50.45230521922493,5.756368371821296,77.1904743022765,6.858860803700171,115.30397342178314,8.04950720675321,160.39835591523988,8.954059126864696,197.88882885149067,10.070159564033855,262.90508830015546,10.275244936144391,275.94493976630844,10.7559901710696,313.15796456650094,11.23109693894092,350.2945018976034,11.7286976648624,404.1368776637194,12.212255742062496,450.3915504418476,12.267671009626651,450.52110512857377,12.805684284810724,506.7824797323592,12.917007731818273,520.4295625688789,13.347219650495353,580.6051659852423,13.510617845912146,609.4324849893604,13.50860766879409,620.154741055371,14.001799694157219,695.7492320475122,13.83317823518513,683.4111873705991,644.0,295.0,30.0,28.0,2515.6666666666665
