Period,MAE(t+1),MSE(t+1),MAE(t+2),MSE(t+2),MAE(t+3),MSE(t+3),MAE(t+4),MSE(t+4),MAE(t+5),MSE(t+5),MAE(t+6),MSE(t+6),MAE(t+7),MSE(t+7),MAE(t+8),MSE(t+8),MAE(t+9),MSE(t+9),MAE(t+10),MSE(t+10),MAE(t+11),MSE(t+11),MAE(t+12),MSE(t+12),MAE(t+13),MSE(t+13),MAE(t+14),MSE(t+14),MAE(t+15),MSE(t+15),MAE(t+16),MSE(t+16),MAE(t+17),MSE(t+17),MAE(t+18),MSE(t+18),MAE(t+19),MSE(t+19),MAE(t+20),MSE(t+20),nb_test_datapoints,days_train,days_valid,days_test,epochs
Dec 2020,21.738703992891757,1136.3239864687384,13.357113460791282,410.4938416086145,11.095244603808146,286.2986990896893,14.33572749579537,820.8337490178975,21.185272754470446,1942.5224998387234,28.798288068559266,3515.59433482039,36.5712889246844,5388.187532535745,43.69234108167859,7404.212333523381,49.983046855866306,9427.168941657708,55.443909511994114,11353.396973624669,60.07186350008449,13131.520715243176,63.89614823709576,14702.191010825216,67.07396528062104,16092.021922797721,69.74678708145066,17309.8214447198,71.97689492017936,18348.492345570234,73.78734633517004,19224.009115148918,75.22308941628827,19925.713561539043,76.31301312321428,20485.914915680354,77.2083687441211,20950.16150860787,77.8765904092759,21312.963882058597,713.0,274.0,0.0,31.0,1.0
Jan 2021,32.881282640349006,2388.4266099797183,24.507071822469683,1272.9409244178528,17.261759107336438,599.240623332499,13.460990587303508,341.708864189776,12.972992561235078,417.9888237519454,15.283620953573323,729.9475986658422,18.526331244702906,1180.7784000604076,21.599173104297954,1699.2354161697363,24.401462053687155,2226.56916522033,26.89008538625304,2742.1165651503493,29.001258402638875,3191.5462725320067,30.852162868698116,3589.9865395200736,32.414832367946715,3911.8862478812434,33.69209090797775,4168.773263889051,34.69738902630777,4350.462646119676,35.42601854724511,4480.523413396961,35.86591325901815,4553.095395744624,36.15347830240343,4588.180269749421,36.30454680778011,4588.125954876963,36.316347372899735,4569.978057842274,713.0,305.0,0.0,31.0,1.0
Feb 2021,30.144830858167957,2785.2877628875244,26.074602096929095,2130.4332650337656,22.80692265836559,1648.4144728866165,20.113613250153836,1310.7593123068357,18.070198390503958,1077.9147779559844,16.66391619788723,930.2518933360374,15.780252471500093,839.7766715460821,15.195132391819833,783.7868387400111,14.804505155825895,748.6226837956896,14.57468708024791,726.2603321428625,14.511633163362665,718.8125694327949,14.5776858633085,722.5886373921664,14.769156529454921,736.1987962680519,15.01364882175332,753.897860082265,15.333796528291153,780.1423140147599,15.714143871758617,813.6244969029437,16.16588123194285,851.022274288196,16.659827698990636,892.943663946438,17.161744669225225,936.3069820750394,17.623622685089085,979.6357552925199,644.0,336.0,0.0,28.0,1.0
Mar 2021,38.023947544409346,4326.136769787722,32.21306855165989,3107.931273917382,26.856856799823095,2117.608317478842,22.167021563191195,1381.3212874894318,17.91143676995085,873.9062657793314,14.322717274890538,553.9126083421564,12.357303179981145,396.6472217132874,11.791659863654143,369.16710438438105,12.141683176381179,438.843310824589,12.867630804469623,576.5933135667345,13.916983413183608,765.8225854807563,15.338076288332656,1001.8019662952412,16.852328655351204,1262.4677113148143,18.375397471633026,1524.8113391571956,19.8958476985105,1795.0930822707257,21.328106381663364,2058.3844964280147,22.700723392312284,2311.9217756956778,24.035723684665733,2574.2534732671966,25.21822532769601,2822.6633157462193,26.35096109747002,3071.2729702069214,713.0,364.0,0.0,31.0,1.0
Apr 2021,34.51650304020033,3044.287642270181,29.415547667188576,2210.4477477318537,25.091043463510655,1618.8748558672567,21.307658130294982,1184.5857119670607,18.29966830440402,874.2236046974593,16.178682701610942,672.7654571517534,14.636689226211649,552.1945168910727,13.591757480079885,484.5146127004428,12.94801140807985,457.5074769135969,12.624434613811957,459.4210619470472,12.739441819617905,500.6186547658221,13.074154551535546,564.1651706844558,13.370509298407553,633.6955574122935,13.667776948652532,707.2891027529381,13.929629651722152,779.3591669722375,14.218772316802722,853.9282101384163,14.564554403764983,934.1413901628414,14.854189628193078,1006.197014394837,15.07177914800726,1060.3767899761317,15.231763120700903,1105.748282602493,644.0,395.0,0.0,28.0,1.0
mean,31.461053615203678,2736.092554278777,25.113480719807704,1826.4494105418937,20.622365326568787,1254.0873937309807,18.277002205347777,1007.8417849942003,17.68791375611287,1037.3111944046889,18.24944503930426,1280.4943784632358,19.57437300941604,1671.516868549319,21.174012784306086,2148.1832611035907,22.855741729968077,2659.7423156823825,24.48014947935533,3171.5576492863324,26.0482360597775,3661.664159490911,27.547645561794116,4116.1466649434315,28.896158426356283,4527.254047134825,30.099140246293462,4892.91860212025,31.166711565002185,5210.709910989526,32.09487749052797,5486.093946403051,32.90403234066531,5715.178879486077,33.60324648749342,5909.497867407649,34.192932939365946,6071.526910256445,34.67985693708713,6207.919789600561,685.4,334.8,0.0,29.8,1.0
