walk,MAE(t+1),MSE(t+1),MAE(t+2),MSE(t+2),MAE(t+3),MSE(t+3),MAE(t+4),MSE(t+4),MAE(t+5),MSE(t+5),MAE(t+6),MSE(t+6),MAE(t+7),MSE(t+7),MAE(t+8),MSE(t+8),MAE(t+9),MSE(t+9),MAE(t+10),MSE(t+10),MAE(t+11),MSE(t+11),MAE(t+12),MSE(t+12),MAE(t+13),MSE(t+13),MAE(t+14),MSE(t+14),MAE(t+15),MSE(t+15),MAE(t+16),MSE(t+16),MAE(t+17),MSE(t+17),MAE(t+18),MSE(t+18),MAE(t+19),MSE(t+19),MAE(t+20),MSE(t+20),nb_test_datapoints,days_train,days_valid,days_test
walk 1,39.126237060071,2798.068874999654,21.93952662283343,848.7081321661074,13.958394330875723,571.8435265824312,18.024193503891222,1546.1873397838206,26.43101986288778,3207.6208217313465,34.95746386836034,5092.745681182006,42.45244467036324,6898.158515380019,48.32760304832062,8496.168093547212,52.81631427294966,9832.990571555594,56.23387361688394,10905.248705478902,58.761958145749745,11719.321089075713,60.64667680505393,12329.856464584269,62.05174129675632,12795.362435716595,63.14226759482118,13163.69860294165,63.986785638998725,13450.768736231184,64.66704275148996,13682.646611135302,65.2043887496735,13876.855113150814,65.52916440983489,14016.675350641599,65.728499562301,14146.163193744098,65.86620067098868,14246.10996903444,690.0,250.0,10.0,30.0
walk 2,33.896156175141535,1730.5272533277137,20.64638330921624,666.0165065003829,15.18329274022556,544.5008116533937,17.42862652399526,1174.2311663737262,23.440600906198323,2264.5727889742893,29.77656694100264,3562.500167038682,35.46985806836348,4871.477811947862,40.10746269058243,6059.7852241595865,43.68135659798335,7060.745610132325,46.267819654275215,7844.35781869561,48.07320866604526,8427.73212967684,49.27369204446152,8840.375681868445,49.965130943195675,9102.838863608064,50.27958693188419,9247.353641706593,50.29645168164258,9289.03887190331,50.10946469691974,9254.800158125743,49.819670431559665,9182.220689188824,49.5507832399807,9104.812238130187,49.276183926442194,9020.698247771667,48.979458260684325,8919.799984160181,690.0,280.0,10.0,30.0
walk 3,41.1578377578076,2816.33598839928,22.919056712964046,976.6633558965632,18.74739678611911,756.6768768976578,23.21775987242071,1637.4447501256593,29.197454164240444,3005.639619476946,34.513315121234086,4415.486348458006,38.670734566042874,5644.221570136217,41.75147427545077,6624.292949862418,43.92147376749579,7362.23861815068,45.440775283473876,7904.977242124613,46.525603640893976,8308.096270374652,47.356249187303646,8611.8353368571,47.948514677723026,8833.281882608615,48.47498248220726,9025.39313951841,48.9495009025432,9181.08144018655,49.39389432291068,9312.737562168373,49.74925053637965,9409.04086456284,50.07463987915168,9482.044076656897,50.371591812433934,9542.564380960517,50.648007687278465,9590.460028813017,690.0,310.0,10.0,30.0
walk 4,38.42034775815888,3668.485576919392,22.2116874738263,1256.0663639163076,14.016786546588685,470.8728517025788,18.19492679086532,944.2837462952298,25.105874763512478,2098.643373091121,32.15493896989841,3455.795609513399,37.97076555058578,4719.321106869938,42.18326279618476,5739.486419458226,45.03366205104881,6486.6575305368815,46.808509456050075,6972.965095638387,47.772359091401356,7236.51045614842,48.14956005068793,7334.244244597216,48.13546031829487,7322.76206625512,47.741917961033735,7201.79352822594,47.2884222664448,7064.082444671095,46.74750505194654,6909.490398138566,45.955728851736936,6709.59086912714,45.10901448109628,6503.8088323535385,44.21643182940118,6283.985871153032,43.32044431911491,6057.686059800131,690.0,340.0,10.0,30.0
walk 5,35.21570364547812,3445.4945545152455,13.035208175641413,456.7042500917324,6.563502775215953,86.65263998964767,8.03468088925995,125.28606238395581,7.658391546758809,113.35711916208771,11.505464856669027,404.3483463740078,18.37593708793569,1301.0097659503815,27.68970986626904,2832.850234268895,37.17713624979398,4774.022175251313,45.30985510423316,6866.003939449038,52.23919518097587,8918.107297072222,56.555942951927186,10493.5164364154,59.3714656795184,11493.965730440414,62.552167431769526,12505.813543826027,65.03538132935576,13274.566379031417,68.14245270701667,14226.403025095407,71.04182690963935,15335.188392123278,72.44545696495295,15949.085884349148,74.73175571902264,16812.262198362812,77.01079414465595,17883.361377728834,92.0,370.0,10.0,4.0
mean,37.56325647933143,2891.782449632257,20.15037245889629,840.8317217142187,13.693874635805008,486.10934136514186,16.98003751608649,1085.4866129924785,22.366668248719566,2137.9667444871584,28.5815499514329,3386.1752305132204,34.587947988658215,4686.837754056884,40.01190253536153,5950.516584259267,44.525988587854314,7103.330901125359,48.01216662298325,8098.71056027731,50.67446494501324,8921.95344846957,52.396424207886845,9521.965632864487,53.49446258309765,9909.64219572576,54.43818448034318,10228.810491243725,55.111308363797015,10451.907574404711,55.812071906056715,10677.215550932679,56.35417309579782,10902.579185630579,56.5418117950033,11011.285276426273,56.86489256992019,11161.134778398426,57.16498101654447,11339.48348390732,570.4,310.0,10.0,24.8
