walk,MAE(t+1),MSE(t+1),MAE(t+2),MSE(t+2),MAE(t+3),MSE(t+3),MAE(t+4),MSE(t+4),MAE(t+5),MSE(t+5),MAE(t+6),MSE(t+6),MAE(t+7),MSE(t+7),MAE(t+8),MSE(t+8),MAE(t+9),MSE(t+9),MAE(t+10),MSE(t+10),MAE(t+11),MSE(t+11),MAE(t+12),MSE(t+12),MAE(t+13),MSE(t+13),MAE(t+14),MSE(t+14),MAE(t+15),MSE(t+15),MAE(t+16),MSE(t+16),MAE(t+17),MSE(t+17),MAE(t+18),MSE(t+18),MAE(t+19),MSE(t+19),MAE(t+20),MSE(t+20),nb_test_datapoints,days_train,days_valid,days_test,epochs
walk 1,318.5008597466762,258146.8365632234,272.808052691268,189265.87038583416,244.00357834715263,155938.01381364788,240.2408922361289,150544.40221253093,230.3037073103784,137465.99712545503,222.6940778309761,125840.4262646075,216.68664310170988,115887.12898778274,212.73890873176455,108766.54700337617,210.31295893848807,104052.1482855872,208.72004901341035,101323.14816879548,207.57043650609356,100326.45059304043,206.6356142055913,100740.05028574928,206.0468600373829,102438.01002900049,205.6352957360245,105159.88031970928,205.58338571512903,108894.73293900848,205.9518474788151,113489.58290839495,206.68483331376214,118890.21467442645,207.83752469759776,124980.2200789392,209.39368208535683,131573.8084334021,211.3165731248399,138433.1048085277,690.0,220.0,30.0,30.0,550.0
walk 2,95.36715960413775,20497.10817342824,88.92192327961419,16017.230286615977,93.94801089304578,17919.39398060982,90.5687811545457,17277.07329453777,91.68156741657614,18505.088761444244,97.41747899756422,20910.692221286765,105.01743800733898,23956.630720936297,112.2948190201391,26844.02137675442,117.86156354967368,29262.001139201613,122.17005428191798,31194.644957707747,125.59597866204474,32745.63038853171,128.51776599192974,34061.61456438606,131.2557236375276,35294.26894012115,133.98049168952016,36540.27583499971,136.7566895960775,37877.18312236967,139.73529834589368,39352.82174591822,142.58700833567443,40925.98780584101,145.48003564246216,42681.71702016217,148.27994278736008,44613.48787191195,151.24463510217137,46706.15035207297,690.0,250.0,30.0,30.0,483.0
walk 3,23.30144230425973,1493.3995302516585,32.49306349428542,3341.464087510746,26.707839450875657,1596.3187056131499,37.199129317858194,2784.7649351227187,41.45737251021109,3867.5657897915116,47.960690856128025,5481.69994794986,55.26387623852083,7492.076798145908,63.41852676320516,9981.08599687022,71.98349504569546,13045.876569814845,80.90929741197981,16808.305744648536,90.15331579291296,21373.809775336376,99.63736519704942,26742.16657158795,109.15629292719119,32820.18634197483,118.3387850830521,39447.24931034394,127.02441065652037,46449.36007921861,135.16297742120975,53663.15255624459,142.6930770601545,60908.16465362025,149.75836609708105,68009.65127575844,156.52471788576185,74822.98541116752,162.5627035026472,81245.89790824165,690.0,280.0,30.0,30.0,580.0
walk 4,22.18067483684784,1375.0254691687314,19.034471366519014,870.1048734430339,22.04521525286245,1167.5167408514571,25.618460670613363,1694.68645662192,29.80476455609499,2466.000699251615,35.991839321602455,3869.8814330324863,43.463778801833136,5734.372747504315,50.29954952927113,7693.732048336534,56.263414117564345,9462.009196788744,61.56603029539376,10948.737696117933,66.28568164912318,12170.00976476984,70.61975299606168,13206.406543752813,74.66145604530483,14176.553315041427,78.49270020794924,15269.147042505274,82.26802304822716,16629.271817343862,85.95204028727845,18364.319622121344,89.89416145261524,20576.89657965411,94.18646077063269,23336.940093798832,98.84236284259934,26699.206365429633,103.75943943679206,30689.74373492766,690.0,310.0,30.0,30.0,772.0
walk 5,8.522577074215063,159.05800480628722,10.743987861098493,282.59494958607905,15.996681033983196,833.806974268526,21.801267155103172,1568.3958995173216,25.566563092615098,1917.2352182326595,31.371141110465082,2536.6556889887697,38.57627660824119,3633.341232196636,46.67832317199978,5297.600327124477,56.07855811537955,7631.409537247252,66.46443290676604,10633.596915899912,76.7267228594478,14198.747692581326,86.56950818445162,18154.496246305735,95.90256964303586,22357.11910213222,104.7532810695212,26717.92654056504,113.34042821442439,31121.211956124793,121.70318940305671,35442.70393020951,130.2177961259789,39608.87479334239,138.784277613859,43735.2488721207,146.90008236902835,47662.12413208265,154.45329689492985,51574.00991416993,322.0,340.0,30.0,14.0,2000.0
mean,93.57454271322732,56334.28554817566,84.80029973855703,41955.452916598,80.54026499558395,35491.01004299816,83.08570610684987,34773.86455966613,83.76279497717515,32844.37751883502,87.08704562334718,31727.871111173074,91.8016025515288,31340.710097313182,97.08602544327593,31716.597350492357,102.49999795336024,32690.68894572793,107.96597278189361,34181.68669663392,113.26642709392445,36162.92964285194,118.39600131501675,38580.94684235637,123.4045804580885,41417.227545654016,128.24011075721347,44626.89580962465,132.99458744607568,48194.35198281308,137.70107058725074,52062.51615257772,142.41537525763704,56182.027701376835,147.20933296432653,60548.755468155876,151.9881575940213,65074.32244279878,156.66732961227606,69729.78134358798,616.4,280.0,30.0,26.8,877.0
