walk,MAE(t+1),MSE(t+1),MAE(t+2),MSE(t+2),MAE(t+3),MSE(t+3),MAE(t+4),MSE(t+4),MAE(t+5),MSE(t+5),MAE(t+6),MSE(t+6),MAE(t+7),MSE(t+7),MAE(t+8),MSE(t+8),MAE(t+9),MSE(t+9),MAE(t+10),MSE(t+10),MAE(t+11),MSE(t+11),MAE(t+12),MSE(t+12),MAE(t+13),MSE(t+13),MAE(t+14),MSE(t+14),MAE(t+15),MSE(t+15),MAE(t+16),MSE(t+16),MAE(t+17),MSE(t+17),MAE(t+18),MSE(t+18),MAE(t+19),MSE(t+19),MAE(t+20),MSE(t+20),nb_test_datapoints,days_train,days_valid,days_test,epochs
walk 1,16.07086092848833,639.4663020008709,20.384696830830713,921.2394426469932,20.853598151968388,916.6262873959761,20.27157149970779,833.8837969480617,19.753314118788104,774.527897125639,19.491107425253894,750.3313228593739,19.498267172773737,754.4217552220454,19.632305471056902,774.6315718536077,19.89834861965469,806.2755942840525,20.231353511502412,841.4505757233943,20.646322096254888,882.459302942088,21.00444419945496,929.0006807346645,21.377751409828537,980.8961948796963,21.729050746467543,1035.7503302774412,22.172727731705546,1090.990861693672,22.611585896346526,1139.720118716341,23.01174527635377,1184.5265122266135,23.4364409065476,1234.3732663793623,23.82260916076028,1284.1540641592956,24.152735276097186,1324.325138156308,690.0,220.0,30.0,30.0,1720.0
walk 2,15.143454967421432,417.60511493158344,18.337920887581518,572.0152318628939,20.601552736267084,709.2667663596144,21.483842479226144,777.3325293980939,21.443211739910573,787.7219646309846,20.990981778031966,773.8363922842191,20.422811522139664,755.1169103963048,19.965929713839937,743.4941454755365,19.650897209046242,748.8928339858023,19.542403409185784,765.1773792006052,19.608599840128473,784.8812958697575,19.855211230083956,815.0656457424058,20.222618544390933,849.7776283992083,20.708703560537916,890.0954646626718,21.242737290155187,930.6310137045084,21.875428169870094,971.794154662869,22.543801372305442,1014.8720978229342,23.08767626320414,1051.5558155488034,23.642524330070373,1087.3337716178316,24.153018598924863,1124.7208558274908,690.0,250.0,30.0,30.0,507.0
walk 3,3.7173084319324285,29.866929570887923,5.012152256760618,52.0801528026428,6.242489131934952,83.33108763933294,7.262955338805223,110.4066806428933,8.008670890925544,135.58257655373887,8.608318031795989,163.08064061649716,9.191337305004673,193.8645564218371,9.542692537137022,215.99234424736076,9.904281228750573,237.32245069679763,10.160206417573182,255.13138539576147,10.496655302426218,274.37313306370737,10.83259136210732,288.52427567958983,11.136157313162776,298.57815572729794,11.416412873863104,303.1864828321651,11.724840089560765,305.91225060827765,11.989178824911805,310.65723745810175,12.25308859400514,315.5923880788738,12.480698661651964,319.5305719850007,12.823515425188244,325.4296944294031,13.128773064861237,332.52282180780503,690.0,280.0,30.0,30.0,1283.0
walk 4,2.700919050074859,15.502158058991036,3.5160427338924807,26.515534896293712,4.200450415678678,40.27171410410715,5.024780720513788,58.379204341809476,5.900123134803017,82.24724251117902,6.6754796330171144,107.07087320353317,7.3829390936355725,135.78775158932683,7.681120900312011,155.59542941892616,7.911215047241345,176.6689548444513,8.177426881964593,197.64192056348915,8.475003340096828,219.58738270384404,8.720665676639888,240.6425937150872,8.988388863445204,256.0293890416557,9.25729788883699,270.25322630129597,9.497043065711336,286.00337545027,9.68169332821864,295.29521849337044,9.887757703863471,302.04746774089074,10.07598090746593,309.612060977,10.21074633058889,315.7896957280377,10.348583175670205,324.0442940761369,690.0,310.0,30.0,30.0,1478.0
walk 5,2.386879187629303,12.154772265007905,3.6358638601051183,30.720054575214434,5.682558247724403,82.22850044150351,7.243763524113107,140.5717090369235,8.227413820058185,183.52205573631215,8.905573098324467,213.67677666878467,9.29271928815728,231.72901716426827,9.472169483289584,239.83112004698756,9.745033665494907,250.13269415565094,9.979638055466056,262.3700626993928,10.317412058175554,276.23660922449284,10.5310677680201,284.50577210288196,10.850320649768388,287.7229564426334,11.237195648072818,297.0719759369218,11.48039818137509,305.93507918642064,11.646071114305887,315.1058015370334,11.747345434624073,322.9592269959252,11.766256763460161,327.50992874498223,11.900604953409276,333.40185066504193,11.962147624696293,358.50801002359094,322.0,340.0,30.0,14.0,959.0
mean,8.003884513109272,222.91905536546824,10.177335313834089,320.5140833568076,11.516129736714701,366.3448711881068,12.257382712473209,384.1147840735564,12.666546740897084,392.7203473115707,12.934291993284685,401.5992011264816,13.157614876342185,414.18399815875637,13.25884362112709,425.9089222084837,13.421955154037551,443.85850559335097,13.618205655138405,464.3542647165285,13.90879852741639,487.507544760778,14.188796047261246,511.54779359492585,14.515047356119169,534.6008648980983,14.869732143555675,559.2714960020992,15.223549271701586,583.8945161286298,15.560791466730588,606.5145061735432,15.888747676230377,627.9995385730474,16.16941070046596,648.5163287270298,16.48000004000341,669.221815319922,16.749051548049955,692.8242239782663,616.4,280.0,30.0,26.8,1189.4
