walk,MAE(t+1),MSE(t+1),MAE(t+2),MSE(t+2),MAE(t+3),MSE(t+3),MAE(t+4),MSE(t+4),MAE(t+5),MSE(t+5),MAE(t+6),MSE(t+6),MAE(t+7),MSE(t+7),MAE(t+8),MSE(t+8),MAE(t+9),MSE(t+9),MAE(t+10),MSE(t+10),MAE(t+11),MSE(t+11),MAE(t+12),MSE(t+12),MAE(t+13),MSE(t+13),MAE(t+14),MSE(t+14),MAE(t+15),MSE(t+15),MAE(t+16),MSE(t+16),MAE(t+17),MSE(t+17),MAE(t+18),MSE(t+18),MAE(t+19),MSE(t+19),MAE(t+20),MSE(t+20),nb_test_datapoints,days_train,days_valid,days_test
walk 1,21.934661773163704,1259.721538215917,25.214569514899647,1650.983557881307,28.493044988408524,2114.8587095950543,31.88598890482472,2658.146911795975,35.317844448941614,3268.022054283171,38.68429176848082,3937.6559637043815,41.94605681828078,4653.398468917004,44.828139163200596,5353.446464650682,47.6697774756953,6097.686492624852,50.38903315310055,6876.570621571924,53.10247732848565,7690.132462403854,55.62435715925918,8534.522680043265,57.99093444621994,9416.415484020505,60.161694276061525,10346.680806513827,62.34924862747407,11325.195993591537,64.49123669406623,12345.985420588544,66.65415524395745,13414.416236200912,68.92026009109875,14534.705079155678,71.12629747971629,15695.697675815873,73.24055157951575,16880.19595073876,690.0,220.0,30.0,30.0
walk 2,12.620621677495734,391.2360380924201,13.056052095978352,416.5186836187075,13.502615732810762,447.64841470458447,13.987737822067812,479.0390625312758,14.408946437927195,507.21386636807347,14.810947891136612,533.7556203126009,15.150599739085445,559.3475560310075,15.45221703946562,585.0448266470825,15.776348213640373,621.1479875070656,16.076689955250817,660.7939359934084,16.334866245148202,699.729939624611,16.7035271187537,742.0664631601502,17.084844747523757,782.6023309723053,17.589909259062537,828.7489871639168,18.111523300796357,866.8253218684657,18.57240932751956,905.2150080877055,19.053025436322226,950.8108888492205,19.433309787985273,979.3614547981724,19.747481600740784,1004.8847337690981,20.02247514135957,1043.344149521862,690.0,250.0,30.0,30.0
walk 3,6.6476905873929635,92.05357296719032,7.573367732226886,127.5967234077501,8.509750755086507,172.0909816784498,9.332405857813345,215.933724327241,10.07964947283047,262.7550842218145,10.826737723569615,311.75831218270446,11.581201823279054,361.9480234583465,12.303946072800036,406.23351345741423,13.00289558867376,449.2751850860594,13.611474340867154,484.60927662511875,14.249472467308848,519.0675980745208,14.864233001645989,551.0935419709664,15.4007866336692,578.227308412092,15.890919909846506,599.7736352733011,16.355642187440164,620.2070710561534,16.820349289143337,639.0657220441634,17.24027483385234,656.8033254087093,17.683151191941153,673.6822304448319,18.137489821966163,691.9452700745325,18.579506302773975,709.0165470768967,690.0,280.0,30.0,30.0
walk 4,6.858687798957654,141.88735199840852,7.701112070692764,172.1979623886105,8.449658012775496,198.8753544818265,9.15782956448042,229.9403004024177,9.788563920804584,261.0251601104088,10.322558521046705,291.2702737955903,10.836466313694132,318.1423632473869,11.286528947507808,347.11999387258237,11.804470882838132,375.84213698209885,12.3165064318839,409.586837183213,12.81689368833249,444.91630863985546,13.436321040708522,481.09185919711445,14.103232546553143,521.0840138426616,14.714851314742004,565.4755365971657,15.34997002266915,612.6977199951782,16.027108626946124,665.8581913114969,16.79050447126665,723.7255945168731,17.460930026538175,783.8654113075886,18.162468366431206,847.2391167394007,18.900357701333665,915.1128758996138,690.0,310.0,30.0,30.0
walk 5,5.5020080284876425,72.40879191340672,6.288096342984969,93.79445493752735,7.013025287029759,114.0612257159489,7.689668452719242,134.09230349341593,8.225217186228036,150.74830671806666,8.692474767846122,161.63891314199805,9.082772688461315,169.93751421056473,9.426574451113508,180.62037784006765,9.749732789104922,194.0887100873877,9.968942706310019,204.3596120690236,10.126973700139416,216.24425398986602,10.343849366431796,227.85388728119534,10.678749726762929,243.68129888861932,10.985675364777803,260.5677693732189,11.244596104649249,276.78083357883105,11.54352179267204,298.4673082597797,11.758818492029187,318.8299114414112,11.991441715747584,343.60683061134444,12.283505627285342,377.90051509709224,12.76404909759539,425.1617031906823,322.0,340.0,30.0,14.0
mean,10.71273397309954,391.4614586374686,11.966639551356524,492.2182764467805,13.19361895522221,609.5069372351727,14.41072612038111,743.430460510065,15.564044293346381,889.9528943403069,16.667402134415973,1047.2158166274553,17.719419476560144,1212.5547851728618,18.65948113481751,1374.4930352935658,19.6006449899905,1547.6081024574928,20.472529317482486,1727.1840566885373,21.326136685882922,1914.0181125465413,22.19445753735984,2107.3256863305382,23.051709620145793,2308.4020872272367,23.868610024898075,2520.2493469842857,24.682196048605796,2740.341388018033,25.490925146069458,2970.918330058338,26.29935569548557,3212.9171912834254,27.09781856266219,3463.0442012635235,27.891448579227955,3723.533462299199,28.701387964515675,3994.566245285562,616.4,280.0,30.0,26.8
