Period,MAE(t+1),MSE(t+1),MAE(t+2),MSE(t+2),MAE(t+3),MSE(t+3),MAE(t+4),MSE(t+4),MAE(t+5),MSE(t+5),MAE(t+6),MSE(t+6),MAE(t+7),MSE(t+7),MAE(t+8),MSE(t+8),MAE(t+9),MSE(t+9),MAE(t+10),MSE(t+10),MAE(t+11),MSE(t+11),MAE(t+12),MSE(t+12),MAE(t+13),MSE(t+13),MAE(t+14),MSE(t+14),MAE(t+15),MSE(t+15),MAE(t+16),MSE(t+16),MAE(t+17),MSE(t+17),MAE(t+18),MSE(t+18),MAE(t+19),MSE(t+19),MAE(t+20),MSE(t+20),nb_test_datapoints,days_train,days_valid,days_test,epochs
Jan 2021,38.0209855572543,2845.434440289077,44.31557808982275,3867.2981418107224,50.85775301947449,5088.853690093248,57.59327893656858,6511.349680504181,64.49808611165116,8150.430910892863,71.59951262025334,9990.695151686603,78.97621511824738,12044.944591257985,86.57955985799069,14305.626220594702,94.50238429172511,16764.04697743453,102.44385983440138,19423.597462367285,110.50542010100939,22293.80337681392,118.57126295311862,25373.51974127506,126.96448602558495,28688.319478750327,135.38701248454132,32239.811189463286,143.97377861431357,36024.142564084665,152.59336066002564,40032.62908583971,161.10970722670265,44202.4521401384,169.63157822010646,48537.08240279682,177.96934600507518,53032.14308369959,186.17666084666698,57641.226949051976,713.0,305.0,0.0,31.0,0.0
Feb 2021,46.756663577832086,5143.219251531104,54.65458735646749,6955.375497695149,62.8714259488332,9081.404293114125,71.18003221421364,11525.23578867468,79.53493624907662,14278.832242106733,88.13233616427942,17367.00782226302,96.94616314291832,20805.488637236846,105.98338061290052,24611.147969087873,115.25972764346692,28765.27457880823,124.59572189124101,33237.67930161967,134.07836861452648,38003.86951825499,143.54093434332384,43045.57643004391,152.88774089631562,48314.40028472818,161.97378606615047,53763.77816615018,170.886582583344,59397.98184762777,179.68913174608028,65277.443075896896,188.27582010743888,71450.60943820103,196.83477474090938,77976.87042995279,205.40777140584234,84916.7689455422,214.1073965932487,92351.52233462421,644.0,336.0,0.0,28.0,0.0
Mar 2021,40.81526303997439,4851.0322228678915,48.109891203180474,6747.999260339698,55.69377579149863,9033.83171280934,63.642810063039626,11750.32954877745,72.00230177866966,14926.082754554396,80.59516094487323,18529.676690389573,89.48484168054216,22546.8157270357,98.57562193228593,26993.577587843003,107.89991669734592,31918.149773916586,117.47809268505964,37375.28850567917,127.14590450002139,43349.21231881726,136.84423824953865,49836.19756833489,146.69871808664482,56902.26103528955,156.7042939359814,64593.63421815188,166.94967325422223,72914.98225274481,177.334742437866,81813.43869772865,187.905004673437,91272.24175100832,198.50989199277907,101239.98125318473,208.98311591406411,111660.16921172634,219.4972096571863,122478.60939076293,713.0,364.0,0.0,31.0,0.0
Apr 2021,52.93810696692467,8672.32302527968,63.00826382727,12348.038313439734,73.79754520698833,16993.213579678923,85.1956689002438,22730.32958860043,97.1826777427612,29684.663818840985,109.83575661149018,38058.28970120708,123.33683372599421,48077.86428402581,137.70471764117946,59942.460314247415,152.8417720731471,73861.34659770207,168.94063682444505,90033.16502411563,185.80420351048966,108715.9016241462,203.56299768483095,130054.37097875377,221.84189772460724,154142.55096433597,240.6697736845863,181143.118661885,260.02436200267204,211258.96631938845,279.87836693897947,244662.43436126935,300.26982233373144,281417.54828329314,321.209429570929,321646.08049342455,342.67692041734244,365527.7577136378,364.7799173882444,413194.79463679116,690.0,395.0,0.0,30.0,0.0
May 2021,75.21918122571364,12825.620996795415,90.04184489387963,18291.98618371744,105.23336698997447,24960.74926019454,120.60496027496447,32874.81142817684,136.12748166732953,42014.509219398475,151.69264602392667,52334.5577041668,167.24707289212532,63755.65575010342,182.64493008597736,76214.4936751689,197.86266305622706,89653.27843259212,212.84126559169403,103923.27780349723,227.3343608807841,118746.26796939972,241.66027190486383,134313.6378394894,255.92094615957308,150753.69281114044,270.18965160276986,168117.74296757672,284.3791644993829,186283.99845161266,298.48379126763166,205211.05260710162,312.6360370834989,225289.41438088185,326.35746854463946,246006.64217364852,339.3045383770702,266982.26645878993,351.31418584925206,287846.24569344346,276.0,425.0,0.0,12.0,0.0
mean,50.750040073539815,6867.525987352633,60.026033074124065,9642.13947940055,69.69077339135382,13031.610507178037,79.64335007780602,17078.41120694672,89.86909670989765,21810.903789158692,100.37108247296456,27256.04541394262,111.19822531196549,33446.153797931955,122.2976420260668,40413.46115338838,133.67329275238245,48192.4192720907,145.25991536536822,56798.6016194558,156.9736515213662,66221.81096148642,168.8359410271352,76524.66051157941,180.86275777854513,87760.2449148489,192.98490355480584,99971.61704064542,205.2427121907869,113176.01428709168,217.59587861011659,127399.39956556723,230.0392782849618,142726.45319870455,242.50862861387267,159081.33135060145,254.86833842387887,176423.82108267915,267.17507406691965,194702.47980093473,607.2,365.0,0.0,26.4,0.0
