walk,MAE(t+1),MSE(t+1),MAE(t+2),MSE(t+2),MAE(t+3),MSE(t+3),MAE(t+4),MSE(t+4),MAE(t+5),MSE(t+5),MAE(t+6),MSE(t+6),MAE(t+7),MSE(t+7),MAE(t+8),MSE(t+8),MAE(t+9),MSE(t+9),MAE(t+10),MSE(t+10),MAE(t+11),MSE(t+11),MAE(t+12),MSE(t+12),MAE(t+13),MSE(t+13),MAE(t+14),MSE(t+14),MAE(t+15),MSE(t+15),MAE(t+16),MSE(t+16),MAE(t+17),MSE(t+17),MAE(t+18),MSE(t+18),MAE(t+19),MSE(t+19),MAE(t+20),MSE(t+20),nb_test_datapoints,days_train,days_valid,days_test,epochs
walk 1,8.634746140428897,184.4539805508884,9.410410251374328,226.5233609786139,10.281167666845834,293.2628423127963,11.073852719244123,378.42838112132836,12.138624650949529,494.50940867396986,13.321917641601349,634.0608935378881,14.553845715505798,783.2675821001532,15.465528824537953,918.5126233806023,16.340076637252835,1049.2732072843044,17.125805008795115,1165.74148057039,17.79306052385618,1268.7627275175835,18.336602685841918,1360.8006440811296,18.74606061133923,1440.0906388751644,19.135782129490266,1509.9422822262177,19.55362865285364,1566.0996819004345,19.864687959983243,1603.6546634417527,20.120534667830047,1629.283086463634,20.37685148487749,1651.4181093835052,20.613132410092305,1667.756804839857,20.882034601757045,1670.3044099559784,690.0,220.0,30.0,30.0,1242.0
walk 2,12.305240154378202,290.92310354153955,14.405448929822423,393.53809321547635,16.983897826839886,540.1121886633596,18.179238939216628,614.8400161372185,18.17482273804397,604.2638084930084,17.530556610209654,554.4873287095203,16.688516642945366,501.41673007878705,16.066706073750765,462.3606882164932,15.787208174796103,445.21373263298733,15.682228569637042,441.183915593385,15.65621103873364,443.3844186631683,15.695978664690871,452.00600328548967,15.803308127267377,463.620864545022,15.92477757496041,478.3496666695333,16.06586464950163,491.86604461862225,16.27240383118875,504.4180084975566,16.493250051756984,516.4821384090075,16.631931205359944,522.711371364313,16.762905284529833,527.0263375269442,16.888942102885046,532.2099259524517,690.0,250.0,30.0,30.0,313.0
walk 3,4.495489364419822,37.03791110408295,5.712658886289457,62.71781311892988,7.916347192996908,119.59519879388358,9.592156926645492,179.00883931827508,10.625973393814352,223.57581238346452,11.27192860672301,256.4821707614185,11.792095592578669,284.87609107690724,12.089502313537206,306.8080316005533,12.354722771451934,327.6616598329282,12.598657044824593,346.00968199137594,12.817948306193022,364.710378831079,12.994255451889668,378.05956244656994,13.142962987599097,387.6677027551864,13.230573630407754,391.33211009954704,13.305540741124048,392.1004585886239,13.342666099590732,391.42321838190486,13.33489223293967,389.090028698871,13.358668507668767,384.39297481290276,13.31590830326606,377.52715619314563,13.223281965482663,368.31653440446746,690.0,280.0,30.0,30.0,957.0
walk 4,3.143914632539902,19.834043564203053,3.6052634257611147,28.676445780512307,4.691140407566765,46.26476784142423,5.719744774637504,68.70577562346416,6.519358435019999,89.24872832137196,7.056968102484606,106.53578431014274,7.3225149820175055,120.25234933205476,7.505194746612769,133.7587783195502,7.640462085518282,150.00871219457792,7.916976731454887,170.78209317474077,8.290986903145233,190.83737530175642,8.555409265430578,205.3172049284863,8.80705980460042,215.92077616026964,9.028148844540091,224.7403127004845,9.164456628980677,230.06733885530295,9.287116733292894,234.50386218286332,9.370945418982549,238.7587260277087,9.42634184807115,242.3043093298749,9.474565666168639,244.7217892281204,9.5723595695763,245.1848109073174,690.0,310.0,30.0,30.0,538.0
walk 5,2.7135372510239395,16.383253429756714,4.167382313671563,40.86706253305301,4.951474110591749,53.906241495001666,5.85268792358476,71.82590284151557,6.704495830593602,95.80030867275377,7.436919589563518,116.55823608761834,7.960030082376884,129.57896488529306,8.182170362290266,142.05889844163204,8.48179417983802,156.5031394652331,8.893018633255455,175.08094781894724,9.414129157936344,192.7002656969065,9.834624185073979,204.07721928272144,10.349883252174696,214.08881768468825,10.835201889517807,226.19244709352142,11.117533454735934,238.28715825201874,11.296487146219771,252.88236176454606,11.312463039297617,262.5868945648362,11.351336581301123,271.7269382188356,11.308987169743698,283.501263900138,11.305460974076453,310.27606114147267,322.0,340.0,30.0,14.0,646.0
mean,6.258585508558152,109.72645843809411,7.460232761383776,150.4645551253171,8.964805440968227,210.62824782129306,10.0835362566657,262.5617830083603,10.832655009684292,301.4796133089137,11.323658110116426,333.6248826813176,11.663400603084845,363.87834349463907,11.861820464145794,392.6998039917662,12.120852769771435,425.73209028200625,12.443337197593419,459.75962382976775,12.794467185972884,492.0790332020988,13.083374050585402,520.0521268048793,13.369854956596166,544.2777600040662,13.630896813783266,566.1113637578608,13.841404825439184,583.6841364430004,14.012672354055079,597.3764228537248,14.126417082161373,607.2401748328114,14.229025925455696,614.5107406218862,14.295099766760107,620.1066703376412,14.374415842755502,625.2583484723375,616.4,280.0,30.0,26.8,739.2
