walk,MAE(t+1),MSE(t+1),MAE(t+2),MSE(t+2),MAE(t+3),MSE(t+3),MAE(t+4),MSE(t+4),MAE(t+5),MSE(t+5),MAE(t+6),MSE(t+6),MAE(t+7),MSE(t+7),MAE(t+8),MSE(t+8),MAE(t+9),MSE(t+9),MAE(t+10),MSE(t+10),MAE(t+11),MSE(t+11),MAE(t+12),MSE(t+12),MAE(t+13),MSE(t+13),MAE(t+14),MSE(t+14),MAE(t+15),MSE(t+15),MAE(t+16),MSE(t+16),MAE(t+17),MSE(t+17),MAE(t+18),MSE(t+18),MAE(t+19),MSE(t+19),MAE(t+20),MSE(t+20),nb_test_datapoints,days_train,days_valid,days_test
walk 1,458.42248583025025,645827.0879917121,493.6022206731057,743669.9501095096,529.9016381142071,853887.2690894565,567.0236377066801,976935.6829757584,605.0114033860301,1112967.118605098,643.5005875289177,1261949.59252053,682.3952614709688,1423582.9763659635,721.3652098239336,1596708.2753599645,760.2208273170713,1780826.6315588513,798.8217894446253,1975151.080218453,837.0975571198021,2178932.7431390714,875.051414030253,2391297.1818359653,912.6382969012093,2611498.2036990216,949.4653607507037,2839022.3422457576,985.6863757373304,3073431.0169493845,1021.2414647867156,3314290.8024326544,1056.5502355643866,3561545.1506960625,1091.2833854760142,3814565.3201727453,1125.3717816621138,4072667.876997395,1158.7532038697645,4335019.446591951,690.0,220.0,30.0,30.0
walk 2,79.09042289785752,15113.108670680702,85.43908120063725,18128.87458182222,92.78348571954658,21852.972744454935,100.6071495808003,26305.63703705358,108.74599572685939,31507.12564992359,117.29498342292014,37454.72828328519,126.03028040674658,44180.03982143077,134.90329728060794,51705.21495421945,143.95971401615068,60117.429758990555,153.49221348724427,69448.70448982445,163.44586044387253,79695.2523377466,173.62574472367632,90913.22428081166,184.13778538903182,103147.9260923345,194.9994724504321,116525.03299982061,206.19912836479978,130990.77814524318,218.02276889679018,146530.28008429913,230.26361639704248,163172.95163499643,243.03743256887563,180895.43871179398,256.1585778893889,199760.0044311344,269.65004270980234,220002.16725518918,690.0,250.0,30.0,30.0
walk 3,40.41114687084012,3145.7442409856817,47.34090296535559,4295.149043982792,54.67412310357878,5697.997955094649,62.30139200850919,7371.549796883284,70.2910074513843,9340.601411348876,78.68074438497318,11626.487667402029,87.31510766898133,14238.856719299101,96.2666436569603,17163.816138895654,105.2972964459855,20390.048282718355,114.33115385389965,23846.16471828379,123.35908857031757,27516.96424225614,132.31071412948629,31368.607992073823,141.07373033741646,35347.76264090764,149.66920338912166,39378.13225023199,157.91413383194654,43449.65207312433,166.03548488167246,47543.00304252152,173.93704118975245,51684.21649352546,181.7818980902396,55879.31445968204,189.50492929835065,60126.4316297057,197.2137028273128,64427.28197819758,690.0,280.0,30.0,30.0
walk 4,49.05636096671194,6247.60263771636,56.70268416354666,8416.227090038377,64.4237516923617,10930.015921173574,72.17786484559635,13765.935957315742,80.02783297359882,16881.44664139491,87.85594864639232,20244.053067863235,95.78962548441666,23849.54484552417,103.70736013678955,27703.105205832115,111.66631867344722,31836.718367904137,119.66124722116618,36336.564591036156,127.78995528493118,41240.88170813296,135.93997658689787,46620.021880242915,144.24909638352003,52543.919184949926,152.7782728636451,59135.63536974466,161.57209019114512,66510.51132717848,170.77533651033934,74691.9941709388,180.2593871996629,83702.55335439589,189.86294429142814,93582.23093886735,199.73869709076067,104357.02441861662,209.77526076754043,116040.76585485977,690.0,310.0,30.0,30.0
walk 5,35.815364231623796,3404.4131912862726,43.14755747402654,4853.07289385317,51.14425214626533,6754.106295770608,59.7941818535604,9193.892070484391,69.2134608937481,12287.19230279508,79.36990660257672,16150.33274550163,90.15918888929275,20859.795714406147,101.33923929525359,26410.680743746496,113.05200332313183,32870.795853589225,125.18579385341656,40153.67792220524,137.65365933642605,48214.119364465914,150.2914090765785,57025.21062371349,163.50647278954938,66628.0121007023,177.28794752590457,77078.07103681871,191.38730582660628,88125.43413672918,205.26590868579095,99398.96705503328,218.86057602544696,110924.48435357433,232.13103228716352,122622.69321984048,245.09231668450636,134394.0548421017,257.3898727780283,145853.5394979069,322.0,340.0,30.0,14.0
mean,132.5591561594567,134747.59134647623,145.24648929533433,155872.65474384124,158.58545015519192,179824.47240119008,172.38084519902927,206714.53956749907,186.65794008632415,236596.6969221121,201.340434117156,269485.0388569164,216.33789278408122,305342.2426933247,231.51635003870896,343938.21848053165,246.83923195515732,385208.32476441073,262.2984395720704,428987.2383879605,277.8692241510699,475119.9921583347,293.4438517093784,523444.8493225615,309.12107636014537,573833.1647435831,324.84005139596144,626227.8427804748,340.5518067903657,680501.4785263321,356.26819275226177,736491.0093570894,371.9741712752583,794205.871306511,387.61933854274423,853508.9995005857,403.1732605250241,914261.0784637906,418.5564165904897,976268.6402356209,616.4,280.0,30.0,26.8
