name,MAE(t+1),MSE(t+1),MAE(t+2),MSE(t+2),MAE(t+3),MSE(t+3),MAE(t+4),MSE(t+4),MAE(t+5),MSE(t+5),MAE(t+6),MSE(t+6),MAE(t+7),MSE(t+7),MAE(t+8),MSE(t+8),MAE(t+9),MSE(t+9),MAE(t+10),MSE(t+10),MAE(t+11),MSE(t+11),MAE(t+12),MSE(t+12),MAE(t+13),MSE(t+13),MAE(t+14),MSE(t+14),MAE(t+15),MSE(t+15),MAE(t+16),MSE(t+16),MAE(t+17),MSE(t+17),MAE(t+18),MSE(t+18),MAE(t+19),MSE(t+19),MAE(t+20),MSE(t+20),MAE(t+21),MSE(t+21),MAE(t+22),MSE(t+22),MAE(t+23),MSE(t+23),MAE(t+24),MSE(t+24),MAE(t+25),MSE(t+25),MAE(t+26),MSE(t+26),MAE(t+27),MSE(t+27),MAE(t+28),MSE(t+28),MAE(t+29),MSE(t+29),MAE(t+30),MSE(t+30),nb_test_datapoints,days_train,days_valid,days_test
Jan 2021,6.281948014570764,78.35718477649878,7.042234696040564,98.1220571059333,7.71270941303633,115.64411382247141,8.325270883164748,133.3632817790793,8.82281836484517,150.246690489054,9.266437924175214,167.99796068267085,9.703471134621916,186.01162803919422,10.091240374250795,206.5253594441477,10.493734177728168,230.9983440977728,11.027606405956467,263.8713800139642,11.549693445916596,292.75724792295756,12.107899722597068,325.63525972141304,12.649719071795772,356.6257825281306,13.160139139650646,388.30463851820633,13.72044591989915,415.4512037522482,14.188134422856814,439.9824514477122,14.58361527059281,457.31447278536046,14.9515246521464,471.6258183694487,15.340454768631488,483.9101764640885,15.654830514755258,493.15578537535407,15.877639442174305,496.3585811338672,16.032345592174995,500.05089210845205,16.259679252488013,503.4758545495924,16.58005793093929,508.7327967988186,16.86065743078311,517.746081026853,17.126939703992768,527.8113041103331,17.399338929341017,541.6651533452697,17.639899499879604,557.9176228545887,17.88267480527358,576.1768490638335,18.18912153962695,594.7886315582398,23.0,305.0,0.0,31.0
Feb 2021,6.912617676272897,139.70737707523833,7.817595091543044,178.81527011925732,8.683267985608047,220.6519016625687,9.443792676947103,264.5661294163893,10.168849791737905,311.9854211492928,10.85720662776505,362.6434126950413,11.50373379680932,412.18290952720736,12.076434038171021,456.0974423421251,12.624985872249312,493.0162043361874,13.178662053511719,520.6879143636072,13.731398452915034,549.9635240639844,14.287521364705041,574.6152742246946,14.756493962406891,596.3864481982552,15.120315254854809,614.1346677306695,15.430401267151108,635.126858429192,15.791374253579516,661.1295029166224,16.270744590586403,696.4596283218225,16.78785658546349,737.027284716401,17.366169156692997,781.2823258083245,18.055210862711036,833.710377881892,18.821548441744632,898.3227457782202,19.66486619390147,966.1472531592578,20.48595507701138,1040.0515210877938,21.332509940637074,1125.8712292948053,22.143498251108173,1208.4952816023358,22.96684015501486,1295.0086585179859,23.727066000443525,1384.6957272521322,24.448369485279997,1474.9447396837602,25.1427005580032,1566.1987317298613,25.85451118894927,1661.01448113249,23.0,336.0,0.0,28.0
Mar 2021,5.742498388078629,79.26587783732492,6.457908905071656,100.70841866670699,7.0972526152410245,121.54551639685748,7.657146405078709,139.77064168072894,8.09555061476195,156.05824520017507,8.512888317231823,169.3221768454266,8.89736628666939,181.8221569222196,9.193196028851064,190.14439308446032,9.437296635466755,198.89702496655337,9.655853607460157,209.4769013030418,10.005612438379176,233.2131132306178,10.494754580535483,270.3129407320964,10.975253858750097,310.8430586745362,11.516613920121445,356.7346427455031,12.182590631072504,408.40656426331685,12.794659432345876,454.71364244773315,13.404148518755848,502.5867069387785,13.990293316154043,552.5775887583046,14.475695889960441,599.3960972450988,15.005296576792738,653.096007938544,15.573857147779918,708.482236409011,16.088064123747742,768.5139678288119,16.663002133725666,839.3361468081833,17.219268256298523,914.6042149387258,17.89844767299756,1001.6677924309919,18.60907274134027,1092.505822618396,19.30212666964966,1181.6077720613046,20.04450069070888,1280.8310309166372,20.8402846058015,1387.4746901569833,21.623521545196848,1495.6817577351042,23.0,364.0,0.0,31.0
Apr 2021,6.352538539994276,101.13473380566822,7.1499053681320355,128.4474443077251,7.896207968250027,157.8901790242525,8.745462056329504,194.93500787333605,9.551637566376964,233.9219753866393,10.281708123607661,274.53559054596633,10.941976472692765,312.823367562045,11.56123163850686,353.6621788390646,12.245493886452723,400.0723280370766,12.991251044836176,451.9866845499036,13.653490729509096,497.31012099370594,14.219463564008281,537.8310282640537,14.911797468841847,584.5779996657565,15.596652151700935,636.2545537612127,16.25123728793109,690.1400834527104,16.889726402120118,754.2015076914964,17.552413989585013,824.5187660449691,18.254179136855807,897.7021414512914,18.998383273972443,977.7285776626559,19.68391223130959,1055.701590452235,20.41556435518928,1136.4760406457292,21.215607267410558,1226.018764902511,22.0761572773581,1319.5573209932109,22.87990134246354,1408.571997696542,23.69382454399522,1498.910742164032,24.422327683752787,1591.1990949900223,25.193543164929686,1694.3289299413761,25.915170863027654,1797.6623381751028,26.57182537323453,1897.806539238262,27.19909238504328,2002.0580275650505,23.0,395.0,0.0,30.0
May 2021,4.735055860275484,39.2592213678609,5.6502447613713676,46.51347823150069,6.1640951275541,58.34588270208559,6.25286279505861,64.37931476675351,6.382646516087924,71.73635424214297,6.665820143989903,80.0635985027423,6.8687924242244325,81.80060952649627,6.795250456621599,75.25769276620335,6.510512589670903,71.77366181633671,6.27172099897686,65.51686370581766,6.562831459385207,79.78523415303427,7.284200302967773,98.97357289294396,7.628288653043747,100.2124206456573,8.131446313674205,103.12009239142947,8.922434899423395,130.9925744138252,9.922120357072766,174.4061187696307,10.261799776576813,192.17320951668424,10.512993383076589,204.82298218271342,10.861934024640645,218.97923179050517,11.641707911759813,260.3338311990119,13.701910123117324,386.24796431865065,14.831038399890966,448.9362100608085,14.78448161075848,420.0080127913476,14.702255599239164,411.6551616971509,14.941538850336167,437.3739578013436,15.91186725783078,513.0117999038035,16.027138439057648,529.0500017931755,15.404660947995447,490.06757026060467,16.895623668167396,621.1641054637669,20.456843798529242,994.4767728440233,23.0,425.0,0.0,2.0
mean,6.00493169583841,87.54487897251823,6.823577764431734,110.52133368622466,7.510706621937906,134.81551872164715,8.084906963315735,159.40287510325743,8.604300570761982,184.78973729346083,9.11681222735393,210.9125478543695,9.583068023003564,234.9281343154325,9.943470507280269,256.33741329520024,10.262404632313572,278.9515126507854,10.625018822148276,302.3079487872669,11.100605305221022,330.60584807286006,11.67876790696273,361.47361516704035,12.18431060296767,389.72914194246715,12.705033356000408,419.70971902940425,13.30142200109545,456.0234568622585,13.91720297359502,496.886644654639,14.414544429219376,534.6105567215229,14.899369414739265,572.7511630956319,15.408527422779605,612.2592817941346,16.008191619465688,659.1995185694075,16.878103902001094,725.1775136570956,17.566384315425147,781.9334176119683,18.05385507026833,824.4857712460256,18.54279861391552,873.8870800852085,19.107593349844045,932.8387710051113,19.807409508386293,1003.9073360281081,20.32984264068431,1066.2695168786518,20.69052029737832,1120.2846603781386,21.46662180209604,1209.7641831305414,22.664618091469116,1349.6039341669816,23.0,365.0,0.0,24.4
