walk,MAE(t+1),MSE(t+1),MAE(t+2),MSE(t+2),MAE(t+3),MSE(t+3),MAE(t+4),MSE(t+4),MAE(t+5),MSE(t+5),MAE(t+6),MSE(t+6),MAE(t+7),MSE(t+7),MAE(t+8),MSE(t+8),MAE(t+9),MSE(t+9),MAE(t+10),MSE(t+10),MAE(t+11),MSE(t+11),MAE(t+12),MSE(t+12),MAE(t+13),MSE(t+13),MAE(t+14),MSE(t+14),MAE(t+15),MSE(t+15),MAE(t+16),MSE(t+16),MAE(t+17),MSE(t+17),MAE(t+18),MSE(t+18),MAE(t+19),MSE(t+19),MAE(t+20),MSE(t+20),nb_test_datapoints,days_train,days_valid,days_test,epochs
walk 1,1204.9116979637997,3073563.7889505243,1171.6727282164754,2876487.0589043144,1142.655355695859,2709397.500799176,1117.3088691417233,2566937.395951921,1095.17200111484,2445011.2412013575,1075.7908679249379,2339998.142865791,1058.6708572705593,2248588.179888076,1043.583853105483,2168867.4591451623,1030.2379157121643,2098981.4696406545,1018.3608079221194,2037362.1761167115,1007.7930692025107,1983039.6297702682,998.3644102937692,1934957.0794490513,989.9441933963615,1892188.019821426,982.4241892499709,1854104.4926805724,975.6623817878238,1819812.765150829,969.6041993550883,1788928.0204361086,964.1637103639531,1760979.8432823499,959.2839102112239,1735700.7991159079,954.8456798919736,1712548.5097978571,950.7892973875163,1691287.620447458,690.0,250.0,10.0,30.0,10.0
walk 2,1009.0240325697708,1901655.9876241486,957.249371033228,1682543.2859456812,905.8153865242598,1479682.385907499,858.0948974638993,1303826.6452928612,815.7927216208005,1157538.6825878108,779.5947167611762,1039292.0846677184,749.5439166535011,945830.7232140685,725.1482250043817,873019.5121040548,705.8639127589157,817204.208951007,691.0571106677714,775264.550678141,680.0393204667305,744377.6426183252,672.1373365793166,722178.7479566699,666.802077106215,706917.2725458073,663.5305812685632,697110.173148794,661.961925553979,691827.8308390899,661.6861224895182,690044.9483982587,662.3814693387741,690938.6573228633,663.8078722371322,693956.7033803652,665.868259123097,698780.9593349718,668.3410276124687,704829.7096285322,690.0,280.0,10.0,30.0,10.0
walk 3,1093.0010489549202,2153409.2182706986,1071.045320762462,2053750.5710945022,1053.7943049354824,1977917.308195075,1040.4743447428164,1921263.132495372,1030.3328224358843,1879619.5893241225,1022.6380288262295,1849659.3603306022,1016.8152998792943,1828566.7909025725,1012.4054088676438,1814031.0250568595,1009.0094175975506,1804192.827455223,1006.2554967810152,1797481.4305199098,1003.8837106984096,1792802.504864251,1001.7068333489549,1789356.7489446653,999.5772003256751,1786546.4124738597,997.3904573852227,1783887.0792516535,995.0931076120884,1781222.5255505724,992.674071505943,1778564.2618309779,990.1795435479952,1776152.7671380236,987.6286237246743,1773955.2072321153,985.0018939545429,1771967.149170537,982.4096153267171,1770519.4985564754,690.0,310.0,10.0,30.0,10.0
walk 4,1022.9101773863748,2117496.9673650376,979.4559431061241,1937256.1298272915,938.1659848462966,1775050.325098623,900.9677110160607,1636842.568013589,868.5503901335517,1523131.4085152433,840.9044461157504,1431425.4073192952,817.7331528341792,1358817.0046293929,798.6134056944284,1302505.303465837,783.0851510839678,1259974.2770255338,770.7642160087883,1229221.3762726507,761.305493734687,1208477.7627584762,754.4215599024516,1196371.094554155,749.8027046420802,1191592.6847529174,747.1883125913313,1193173.5808003936,746.3532985857059,1200320.0974424263,747.2602353232246,1212676.5933240922,749.7551665082973,1229806.8520388852,753.5556729042255,1250902.3652465346,758.4610831700987,1275274.9818473342,764.3131091064546,1302669.6100498724,690.0,340.0,10.0,30.0,10.0
walk 5,1078.8029127779953,2615359.5088328794,1059.2002427074478,2527817.197598064,1046.4455159302822,2475347.9101696536,1039.3846493389294,2451822.099001973,1037.0842397716474,2451213.4498635917,1038.1951613870465,2466508.021566865,1041.9781048460777,2495329.5280420403,1047.6157355575085,2533428.1671734056,1054.5365519049742,2577886.6849768446,1062.3219383296018,2625798.740339936,1070.7121587110603,2675501.9180980097,1079.4068400000936,2726822.3810571693,1089.1628359578417,2781661.920589441,1100.3585918201427,2842395.6525416537,1112.331104657665,2906144.1871996773,1124.4679795599873,2968920.5577363954,1135.494118928909,3028285.7356083062,1145.0349883677798,3081602.805141577,1153.8460842985548,3130308.594878725,1161.1686978221687,3172848.8156390456,92.0,370.0,10.0,4.0,10.0
mean,1081.7299739305722,2372297.0942086577,1047.7247211651475,2215570.8486739704,1017.3753095864362,2083479.086034005,991.2460943406859,1976138.3681511432,969.3864350153447,1891302.8742984254,951.4246442030283,1825376.6033500545,936.9482662967224,1775426.4453352303,925.4733256458891,1738370.2933890638,916.5465898115144,1711647.8936098528,909.7519139418591,1693025.6547854699,904.7467505626795,1680839.891621866,901.2073960249172,1673937.2103923422,899.0578022856347,1671781.26203669,898.1784264630462,1674134.1956846137,898.2803636394525,1679865.4812365188,899.1385216467522,1687826.8763451665,900.3948017375858,1697232.771078086,901.8622134890071,1707223.5760233,903.6046000876535,1717776.0390058854,905.404349451065,1728431.0508642767,570.4,310.0,10.0,24.8,10.0
