Period,MAE(t+1),MSE(t+1),MAE(t+2),MSE(t+2),MAE(t+3),MSE(t+3),MAE(t+4),MSE(t+4),MAE(t+5),MSE(t+5),MAE(t+6),MSE(t+6),MAE(t+7),MSE(t+7),MAE(t+8),MSE(t+8),MAE(t+9),MSE(t+9),MAE(t+10),MSE(t+10),MAE(t+11),MSE(t+11),MAE(t+12),MSE(t+12),MAE(t+13),MSE(t+13),MAE(t+14),MSE(t+14),MAE(t+15),MSE(t+15),MAE(t+16),MSE(t+16),MAE(t+17),MSE(t+17),MAE(t+18),MSE(t+18),MAE(t+19),MSE(t+19),MAE(t+20),MSE(t+20),nb_test_datapoints,days_train,days_valid,days_test,epochs
Jan 2021,8.467641937448468,149.04083259456488,16.73312083247955,588.050636350706,24.95291652881988,1306.0598970649207,33.0316580743929,2283.2885158943163,41.021440366111754,3508.971766326579,48.8667631067128,4968.543602971799,56.44560565654223,6615.817595074435,63.74774969892399,8397.627818680994,70.6493722043948,10278.956389390112,77.2925285904184,12243.619114749896,83.7403347269133,14275.231714959978,90.11220357203571,16373.551275393775,96.28751885267572,18512.07488194873,102.3808863098506,20686.051296634967,108.32999437477756,22880.358256760905,114.06211149131242,25086.6727081321,119.56441579622683,27290.61294493376,124.82748838083427,29470.015545455677,129.94429856592518,31617.280984470242,134.7783999239556,33713.633918101616,713.0,305.0,0.0,31.0,0.0
Feb 2021,7.907276716291534,129.84925453585774,15.626443127561926,500.47006456236994,23.137978640085016,1090.4790701284023,30.454305163927632,1876.771053871492,37.58518319269568,2834.6583373132216,44.55168739376394,3949.0940764201414,51.415928326143906,5218.22152547803,58.04946910837844,6637.686242548066,64.58407498590694,8194.052794349014,70.95962942693758,9868.33494699516,77.29192719633006,11649.43111816524,83.4438791190404,13526.275970239933,89.34383487193689,15481.585600846809,95.05102228758706,17494.511448948015,100.71938941112745,19585.763237164876,106.29680736189731,21799.119164310294,111.81921293043742,24172.402479705586,117.33562830050869,26745.544498379266,122.69920417917659,29567.60385678291,128.00199929146825,32699.440939447883,644.0,336.0,0.0,28.0,0.0
Mar 2021,9.980767987052012,389.19996396511596,19.88639825581311,1563.1056953602056,29.79162805397126,3532.238353939348,39.83330170545996,6315.483233170628,49.97295249093634,9932.369325083437,60.12222184104976,14354.707393248382,70.21258426147297,19531.82279033561,80.20256617092656,25446.997265898925,90.25205489968617,32101.62503319042,100.38248882626179,39487.00736428147,110.35604173419145,47522.186087601294,120.09958083394109,56102.937308851695,129.65337851816147,65198.24314571534,139.07533809422648,74789.47049674623,148.2047708198367,84812.02817967224,157.0284533140489,95209.17375492014,165.44099560941882,105924.81242216917,173.502906536392,116838.88465061644,181.23061622462188,127877.77088669123,188.47926371992295,138924.80046150976,713.0,364.0,0.0,31.0,0.0
Apr 2021,8.304962232443604,200.48694220299072,16.385499798634537,779.8589499896577,24.427944477152398,1727.459969834587,32.33808942996198,3033.3876574579376,40.10579074362048,4681.021124106872,47.90020215368168,6710.627742480936,55.79792551708022,9203.230815806854,63.95838108260192,12205.659093934519,72.4026892194097,15797.898415480555,81.06169490300846,20065.045069923577,90.18032885407321,25155.76097936841,99.67701689441759,31153.984331171436,109.60413735431182,38083.41259101024,119.89005821812486,45993.304995121885,130.5979253843953,54978.15436392289,141.63767789125953,65056.26912996191,153.12442828350208,76183.22418661807,165.01179880177773,88416.58156346099,177.1848838142728,101815.58960238582,189.87908763530103,116452.49540114996,690.0,395.0,0.0,30.0,0.0
May 2021,19.292965902798418,896.6137746299015,39.12888759510365,3666.5023471789177,59.32971565767845,8408.931353667449,79.74482933976387,15188.878988823328,100.28520201057131,23990.41584382764,120.78623720725871,34766.85703022483,141.27588524038495,47451.626106169126,161.6102537704057,61970.92871452317,181.76346288013653,78285.74188957279,201.67443596502275,96246.64798614604,221.09679621346993,115520.754162454,240.3540425902816,136300.91580276805,259.54555397744514,158704.41724152036,278.744829339764,182819.191157352,297.86698254887375,208536.85670564094,316.90735521968116,235798.00477120178,335.9953469381076,265015.7232983924,354.65217923624425,295369.59555257874,372.52836971243477,326339.3126789558,389.46134072692746,357355.6359294667,276.0,425.0,0.0,12.0,0.0
mean,10.790722955206807,353.0381535856862,21.552069921918555,1419.5975386883715,32.3280366715414,3213.0337289269414,43.080436742701266,5739.5618898435405,53.794113760787106,8989.48727933155,64.44542234049338,12949.965969069219,75.02958580032484,17604.143766572808,85.51368396624733,22931.779827117134,95.93033083790684,28931.654904396575,106.2741555423298,35582.13089641923,116.53308574499559,42824.67281250978,126.73734460194328,50691.532937684984,136.88688471490622,59195.946692208294,147.0284268499106,68356.50587896063,157.14381250780215,78158.63214863236,167.18648105563983,88589.84790570525,177.18887991153855,99717.35506636379,187.06600025115137,111368.12436209821,196.71747449928625,123443.51160185719,206.12001825951506,135829.20132993517,607.2,365.0,0.0,26.4,0.0
