name,MAE(t+1),MSE(t+1),MAE(t+2),MSE(t+2),MAE(t+3),MSE(t+3),MAE(t+4),MSE(t+4),MAE(t+5),MSE(t+5),MAE(t+6),MSE(t+6),MAE(t+7),MSE(t+7),MAE(t+8),MSE(t+8),MAE(t+9),MSE(t+9),MAE(t+10),MSE(t+10),MAE(t+11),MSE(t+11),MAE(t+12),MSE(t+12),MAE(t+13),MSE(t+13),MAE(t+14),MSE(t+14),MAE(t+15),MSE(t+15),MAE(t+16),MSE(t+16),MAE(t+17),MSE(t+17),MAE(t+18),MSE(t+18),MAE(t+19),MSE(t+19),MAE(t+20),MSE(t+20),nb_test_datapoints,days_train,days_valid,days_test
Jan 2021,6.3228796760885455,80.36022336929445,7.0828504115795825,100.89738725239351,7.7529120852753435,118.81920824632941,8.375879481081359,137.11366653573631,8.904316614140079,154.99882561651648,9.388966092500963,173.93451584108948,9.86718683369054,193.29148832462064,10.302862013450493,215.33322427212076,10.76537731832478,241.4494061889374,11.376467558047326,276.88059410227487,11.937511731455288,307.90195414448664,12.558236457453084,343.6962862673449,13.140454718507568,377.83182489562023,13.68093821798311,411.21744813965694,14.237843984689903,439.178179237709,14.733614820861764,465.9360584962768,15.146136188418131,484.34595883428534,15.504510530450876,498.3809060082942,15.916350150355706,511.4300224474116,16.217638641406026,520.8176381157795,23.0,305.0,0.0,31.0
Feb 2021,6.957843582845889,146.50273811768858,7.8986601508478,188.6342563229596,8.78574310530036,234.79816501890224,9.590987613366844,284.4396029405136,10.345770026819698,337.38776631027497,11.044337866152329,392.541780517672,11.684461154237539,445.7283158414977,12.239458988900765,491.58320249482904,12.7631464264575,529.5498637904976,13.334736451636596,560.0477314959467,13.874952474809652,591.3776237623081,14.402751976343035,616.0299011753593,14.850837812503205,637.3736248684421,15.195516758229731,655.5175060452909,15.451722257276163,673.3848403398956,15.778384811312016,696.5534007637227,16.252251273920663,731.9839177258998,16.73388588415535,769.022426993315,17.309889669782283,813.2805478352237,17.956963805650556,863.3973020611921,23.0,336.0,0.0,28.0
Mar 2021,5.692386925991394,76.19732470183992,6.414992304142995,97.7450346149851,7.067756890392485,118.77462047021352,7.620878051245405,137.0604949890109,8.083774108923173,153.44540472561803,8.465889210451778,166.12024627926664,8.829228983283507,178.00339088559582,9.120295682168399,185.3020969099002,9.358638173174665,193.6581973764061,9.587796744981784,204.2085715892773,9.913238501284665,226.5258539995459,10.36521028233225,261.0620028549026,10.868657823739914,301.48583943248417,11.432808095651332,344.04071251137714,12.093076733905194,392.6283641047558,12.732275182253904,438.77005551623427,13.331439249965413,484.1104477798064,13.862936327132317,531.0181015368717,14.360974315857876,577.3201298584721,14.877538587287543,626.5732176696355,23.0,364.0,0.0,31.0
Apr 2021,5.690413150234439,82.50071764160462,6.4157899310182165,106.80040514326673,7.153423613271361,132.53336997106481,7.980755873935383,165.65439606270706,8.747059552813642,199.5952390648106,9.51357699901467,236.91195633452122,10.241913246142367,274.6969729907955,10.951994546791807,316.9239145150345,11.663379105695231,361.7900333146896,12.400202708937144,412.569880917928,13.037621237057053,458.90707280574793,13.548152710438945,497.37561844873056,14.143664455719588,538.2013809202643,14.737388149666788,582.1201917660337,15.364379773628844,632.4168618122603,15.979451107484168,691.306242888251,16.663634590526957,757.4448478265322,17.33647861025409,824.6366103346921,18.075611029897747,904.1528740974862,18.756640436453907,981.1590481154884,23.0,395.0,0.0,30.0
May 2021,4.82817852278414,41.50256661714875,5.389400713880951,50.642372665871115,5.727559740776039,56.18909742979243,5.939128053176501,60.30393085171354,6.201144306991452,71.12869846221957,6.476263409227507,84.1479610158616,6.6313788047795885,95.54385770071514,6.852983582088319,111.16364745353206,7.172068912857755,125.06660122992031,7.719686508913853,149.48989442029975,8.574182988064052,193.85280116888876,9.523805831212815,231.63736363309062,10.423990758031033,266.20430023376264,11.126860971145954,293.65055928389074,11.822453917227916,323.4584718144048,12.615507801888395,362.5665404382165,13.170964262204995,387.2221421269834,13.541084059247385,407.59269238758804,14.20240450264113,452.1346043329512,15.187901894260426,535.0490465344084,23.0,425.0,0.0,12.0
mean,5.898340371588882,85.41271408951528,6.640338702293908,108.9438911998952,7.297479087003117,132.2228922272605,7.9015258145611,156.91441827593627,8.45641292193761,183.31118683588792,8.977806715469448,210.73129199768218,9.450833804426708,237.45280514864493,9.893518962679957,264.06121712908333,10.344521987301984,290.30282038009017,10.88377799450334,320.63933450514537,11.467501386534142,355.7130611761955,12.079631451556025,389.9602344758856,12.685521113700261,424.2193940701147,13.234702438535384,457.3092835492499,13.793895333345606,492.2133434618051,14.36784674476005,531.0264596205402,14.912885113007231,569.0214628587014,15.395779082248003,606.1301474521522,15.973045933706947,651.6636357143091,16.599336673011692,705.3992504993008,23.0,365.0,0.0,26.4
